timestamp,Fox_lodging_Helen
2016-04-01 03:00:00,368.37
2016-04-01 04:00:00,347.18
2016-04-01 05:00:00,336.32
2016-04-01 06:00:00,334.47
2016-04-01 07:00:00,337.07
2016-04-01 08:00:00,346.12
2016-04-01 09:00:00,379.45
2016-04-01 10:00:00,399.05
2016-04-01 11:00:00,398.0
2016-04-01 12:00:00,394.37
2016-04-01 13:00:00,418.25
2016-04-01 14:00:00,435.63
2016-04-01 15:00:00,442.6
2016-04-01 16:00:00,465.85
2016-04-01 17:00:00,496.43
2016-04-01 18:00:00,496.27
2016-04-01 19:00:00,501.85
2016-04-01 20:00:00,507.25
2016-04-01 21:00:00,512.37
2016-04-01 22:00:00,486.22
2016-04-01 23:00:00,457.55
2016-04-02 00:00:00,439.5
2016-04-02 01:00:00,401.58
2016-04-02 02:00:00,383.72
2016-04-02 03:00:00,363.08
2016-04-02 04:00:00,339.52
2016-04-02 05:00:00,341.73
2016-04-02 06:00:00,341.57
2016-04-02 07:00:00,334.75
2016-04-02 08:00:00,327.43
2016-04-02 09:00:00,341.12
2016-04-02 10:00:00,329.95
2016-04-02 11:00:00,342.53
2016-04-02 12:00:00,382.02
2016-04-02 13:00:00,383.08
2016-04-02 14:00:00,422.6
2016-04-02 15:00:00,441.87
2016-04-02 16:00:00,455.48
2016-04-02 17:00:00,484.9
2016-04-02 18:00:00,499.92
2016-04-02 19:00:00,516.4
2016-04-02 20:00:00,518.42
2016-04-02 21:00:00,522.75
2016-04-02 22:00:00,506.28
2016-04-02 23:00:00,462.65
2016-04-03 00:00:00,470.93
2016-04-03 01:00:00,419.63
2016-04-03 02:00:00,407.05
2016-04-03 03:00:00,383.05
2016-04-03 04:00:00,357.53
2016-04-03 05:00:00,351.85
2016-04-03 06:00:00,349.2
2016-04-03 07:00:00,346.7
2016-04-03 08:00:00,344.75
2016-04-03 09:00:00,361.53
2016-04-03 10:00:00,371.84
2016-04-03 11:00:00,402.93
2016-04-03 12:00:00,418.12
2016-04-03 13:00:00,425.18
2016-04-03 14:00:00,446.98
2016-04-03 15:00:00,463.65
2016-04-03 16:00:00,491.15
2016-04-03 17:00:00,512.68
2016-04-03 18:00:00,538.73
2016-04-03 19:00:00,580.97
2016-04-03 20:00:00,564.42
2016-04-03 21:00:00,590.35
2016-04-03 22:00:00,598.52
2016-04-03 23:00:00,529.42
2016-04-04 00:00:00,501.9
2016-04-04 01:00:00,468.0
2016-04-04 02:00:00,411.37
2016-04-04 03:00:00,395.57
2016-04-04 04:00:00,374.87
2016-04-04 05:00:00,381.13
2016-04-04 06:00:00,377.73
2016-04-04 07:00:00,382.15
2016-04-04 08:00:00,411.13
2016-04-04 09:00:00,402.55
2016-04-04 10:00:00,432.85
2016-04-04 11:00:00,443.68
2016-04-04 12:00:00,426.3
2016-04-04 13:00:00,424.72
2016-04-04 14:00:00,432.48
2016-04-04 15:00:00,439.25
2016-04-04 16:00:00,459.35
2016-04-04 17:00:00,521.72
2016-04-04 18:00:00,550.38
2016-04-04 19:00:00,576.83
2016-04-04 20:00:00,570.05
2016-04-04 21:00:00,590.77
2016-04-04 22:00:00,587.17
2016-04-04 23:00:00,550.23
2016-04-05 00:00:00,520.15
2016-04-05 01:00:00,474.97
2016-04-05 02:00:00,440.18
2016-04-05 03:00:00,408.3
2016-04-05 04:00:00,389.97
2016-04-05 05:00:00,404.25
2016-04-05 06:00:00,377.75
2016-04-05 07:00:00,384.7
2016-04-05 08:00:00,416.68
2016-04-05 09:00:00,424.82
2016-04-05 10:00:00,431.28
2016-04-05 11:00:00,414.67
2016-04-05 12:00:00,382.95
2016-04-05 13:00:00,403.03
2016-04-05 14:00:00,411.45
2016-04-05 15:00:00,442.23
2016-04-05 16:00:00,455.42
2016-04-05 17:00:00,493.23
2016-04-05 18:00:00,531.32
2016-04-05 19:00:00,551.3
2016-04-05 20:00:00,560.17
2016-04-05 21:00:00,585.98
2016-04-05 22:00:00,569.53
2016-04-05 23:00:00,564.58
2016-04-06 00:00:00,548.28
2016-04-06 01:00:00,493.42
2016-04-06 02:00:00,438.7
2016-04-06 03:00:00,414.95
2016-04-06 04:00:00,400.43
2016-04-06 05:00:00,395.52
2016-04-06 06:00:00,389.92
2016-04-06 07:00:00,380.67
2016-04-06 08:00:00,406.33
2016-04-06 09:00:00,396.32
2016-04-06 10:00:00,418.6
2016-04-06 11:00:00,414.0
2016-04-06 12:00:00,409.2
2016-04-06 13:00:00,432.18
2016-04-06 14:00:00,451.82
2016-04-06 15:00:00,454.07
2016-04-06 16:00:00,471.17
2016-04-06 17:00:00,499.08
2016-04-06 18:00:00,539.77
2016-04-06 19:00:00,556.9
2016-04-06 20:00:00,578.13
2016-04-06 21:00:00,589.57
2016-04-06 22:00:00,581.72
2016-04-06 23:00:00,598.35
2016-04-07 00:00:00,522.35
2016-04-07 01:00:00,479.32
2016-04-07 02:00:00,461.02
2016-04-07 03:00:00,440.55
2016-04-07 04:00:00,430.35
2016-04-07 05:00:00,422.95
2016-04-07 06:00:00,412.55
2016-04-07 07:00:00,413.35
2016-04-07 08:00:00,434.07
2016-04-07 09:00:00,435.67
2016-04-07 10:00:00,451.65
2016-04-07 11:00:00,447.3
2016-04-07 12:00:00,429.48
2016-04-07 13:00:00,475.0
2016-04-07 14:00:00,484.77
2016-04-07 15:00:00,492.08
2016-04-07 16:00:00,526.08
2016-04-07 17:00:00,535.45
2016-04-07 18:00:00,524.18
2016-04-07 19:00:00,534.62
2016-04-07 20:00:00,568.32
2016-04-07 21:00:00,557.7
2016-04-07 22:00:00,576.47
2016-04-07 23:00:00,551.53
2016-04-08 00:00:00,510.88
2016-04-08 01:00:00,471.82
2016-04-08 02:00:00,438.68
2016-04-08 03:00:00,429.52
2016-04-08 04:00:00,420.3
2016-04-08 05:00:00,404.18
2016-04-08 06:00:00,403.13
2016-04-08 07:00:00,403.38
2016-04-08 08:00:00,408.6
2016-04-08 09:00:00,416.62
2016-04-08 10:00:00,428.2
2016-04-08 11:00:00,438.63
2016-04-08 12:00:00,416.78
2016-04-08 13:00:00,440.08
2016-04-08 14:00:00,465.45
2016-04-08 15:00:00,497.88
2016-04-08 16:00:00,531.67
2016-04-08 17:00:00,527.12
2016-04-08 18:00:00,508.32
2016-04-08 19:00:00,517.67
2016-04-08 20:00:00,534.88
2016-04-08 21:00:00,545.02
2016-04-08 22:00:00,512.92
2016-04-08 23:00:00,477.87
2016-04-09 00:00:00,460.2
2016-04-09 01:00:00,436.22
2016-04-09 02:00:00,413.53
2016-04-09 03:00:00,406.07
2016-04-09 04:00:00,386.53
2016-04-09 05:00:00,381.27
2016-04-09 06:00:00,376.7
2016-04-09 07:00:00,368.73
2016-04-09 08:00:00,360.85
2016-04-09 09:00:00,385.83
2016-04-09 10:00:00,365.73
2016-04-09 11:00:00,363.37
2016-04-09 12:00:00,399.18
2016-04-09 13:00:00,397.87
2016-04-09 14:00:00,424.5
2016-04-09 15:00:00,436.07
2016-04-09 16:00:00,495.12
2016-04-09 17:00:00,519.68
2016-04-09 18:00:00,514.93
2016-04-09 19:00:00,500.97
2016-04-09 20:00:00,522.25
2016-04-09 21:00:00,503.55
2016-04-09 22:00:00,515.73
2016-04-09 23:00:00,484.97
2016-04-10 00:00:00,458.92
2016-04-10 01:00:00,448.7
2016-04-10 02:00:00,443.55
2016-04-10 03:00:00,422.65
2016-04-10 04:00:00,397.3
2016-04-10 05:00:00,390.53
2016-04-10 06:00:00,370.53
2016-04-10 07:00:00,339.13
2016-04-10 08:00:00,361.17
2016-04-10 09:00:00,380.58
2016-04-10 10:00:00,407.9
2016-04-10 11:00:00,431.2
2016-04-10 12:00:00,415.3
2016-04-10 13:00:00,494.58
2016-04-10 14:00:00,488.08
2016-04-10 15:00:00,509.07
2016-04-10 16:00:00,484.43
2016-04-10 17:00:00,470.7
2016-04-10 18:00:00,492.77
2016-04-10 19:00:00,540.4
2016-04-10 20:00:00,559.1
2016-04-10 21:00:00,557.08
2016-04-10 22:00:00,549.0
2016-04-10 23:00:00,529.22
2016-04-11 00:00:00,530.32
2016-04-11 01:00:00,446.62
2016-04-11 02:00:00,431.63
2016-04-11 03:00:00,406.97
2016-04-11 04:00:00,394.4
2016-04-11 05:00:00,383.82
2016-04-11 06:00:00,393.28
2016-04-11 07:00:00,375.88
2016-04-11 08:00:00,393.07
2016-04-11 09:00:00,387.68
2016-04-11 10:00:00,409.53
2016-04-11 11:00:00,420.37
2016-04-11 12:00:00,406.05
2016-04-11 13:00:00,457.98
2016-04-11 14:00:00,481.78
2016-04-11 15:00:00,482.23
2016-04-11 16:00:00,486.58
2016-04-11 17:00:00,551.02
2016-04-11 18:00:00,577.58
2016-04-11 19:00:00,591.55
2016-04-11 20:00:00,570.6
2016-04-11 21:00:00,591.35
2016-04-11 22:00:00,598.45
2016-04-11 23:00:00,581.18
2016-04-12 00:00:00,544.17
2016-04-12 01:00:00,477.93
2016-04-12 02:00:00,477.67
2016-04-12 03:00:00,422.52
2016-04-12 04:00:00,400.33
2016-04-12 05:00:00,402.57
2016-04-12 06:00:00,403.88
2016-04-12 07:00:00,402.77
2016-04-12 08:00:00,411.33
2016-04-12 09:00:00,416.45
2016-04-12 10:00:00,434.47
2016-04-12 11:00:00,420.95
2016-04-12 12:00:00,443.73
2016-04-12 13:00:00,434.95
2016-04-12 14:00:00,431.45
2016-04-12 15:00:00,494.17
2016-04-12 16:00:00,535.15
2016-04-12 17:00:00,562.02
2016-04-12 18:00:00,582.57
2016-04-12 19:00:00,596.75
2016-04-12 20:00:00,637.73
2016-04-12 21:00:00,643.15
2016-04-12 22:00:00,643.57
2016-04-12 23:00:00,606.6
2016-04-13 00:00:00,573.5
2016-04-13 01:00:00,526.37
2016-04-13 02:00:00,495.77
2016-04-13 03:00:00,471.02
2016-04-13 04:00:00,459.75
2016-04-13 05:00:00,457.12
2016-04-13 06:00:00,448.67
2016-04-13 07:00:00,443.57
2016-04-13 08:00:00,445.15
2016-04-13 09:00:00,468.18
2016-04-13 10:00:00,463.23
2016-04-13 11:00:00,462.25
2016-04-13 12:00:00,430.93
2016-04-13 13:00:00,474.05
2016-04-13 14:00:00,488.25
2016-04-13 15:00:00,491.52
2016-04-13 16:00:00,522.38
2016-04-13 17:00:00,561.63
2016-04-13 18:00:00,571.85
2016-04-13 19:00:00,602.23
2016-04-13 20:00:00,624.52
2016-04-13 21:00:00,656.25
2016-04-13 22:00:00,632.4
2016-04-13 23:00:00,624.67
2016-04-14 00:00:00,610.05
2016-04-14 01:00:00,540.95
2016-04-14 02:00:00,510.88
2016-04-14 03:00:00,486.52
2016-04-14 04:00:00,475.77
2016-04-14 05:00:00,465.07
2016-04-14 06:00:00,457.5
2016-04-14 07:00:00,456.12
2016-04-14 08:00:00,454.28
2016-04-14 09:00:00,469.45
2016-04-14 10:00:00,449.73
2016-04-14 11:00:00,445.18
2016-04-14 12:00:00,485.77
2016-04-14 13:00:00,496.37
2016-04-14 14:00:00,492.78
2016-04-14 15:00:00,514.98
2016-04-14 16:00:00,519.27
2016-04-14 17:00:00,563.62
2016-04-14 18:00:00,591.48
2016-04-14 19:00:00,607.87
2016-04-14 20:00:00,625.68
2016-04-14 21:00:00,626.2
2016-04-14 22:00:00,622.63
2016-04-14 23:00:00,593.05
2016-04-15 00:00:00,578.98
2016-04-15 01:00:00,545.22
2016-04-15 02:00:00,528.55
2016-04-15 03:00:00,492.37
2016-04-15 04:00:00,480.67
2016-04-15 05:00:00,468.05
2016-04-15 06:00:00,456.92
2016-04-15 07:00:00,435.08
2016-04-15 08:00:00,436.63
2016-04-15 09:00:00,459.72
2016-04-15 10:00:00,470.32
2016-04-15 11:00:00,468.72
2016-04-15 12:00:00,467.07
2016-04-15 13:00:00,478.8
2016-04-15 14:00:00,501.47
2016-04-15 15:00:00,502.8
2016-04-15 16:00:00,512.32
2016-04-15 17:00:00,521.63
2016-04-15 18:00:00,528.28
2016-04-15 19:00:00,549.83
2016-04-15 20:00:00,561.4
2016-04-15 21:00:00,549.6
2016-04-15 22:00:00,532.45
2016-04-15 23:00:00,505.95
2016-04-16 00:00:00,469.27
2016-04-16 01:00:00,455.5
2016-04-16 02:00:00,455.0
2016-04-16 03:00:00,443.6
2016-04-16 04:00:00,421.02
2016-04-16 05:00:00,413.65
2016-04-16 06:00:00,376.73
2016-04-16 07:00:00,362.58
2016-04-16 08:00:00,363.48
2016-04-16 09:00:00,377.2
2016-04-16 10:00:00,391.12
2016-04-16 11:00:00,369.33
2016-04-16 12:00:00,396.08
2016-04-16 13:00:00,423.13
2016-04-16 14:00:00,434.53
2016-04-16 15:00:00,457.35
2016-04-16 16:00:00,464.95
2016-04-16 17:00:00,506.95
2016-04-16 18:00:00,527.53
2016-04-16 19:00:00,517.33
2016-04-16 20:00:00,527.27
2016-04-16 21:00:00,533.08
2016-04-16 22:00:00,524.92
2016-04-16 23:00:00,477.92
2016-04-17 00:00:00,486.23
2016-04-17 01:00:00,440.2
2016-04-17 02:00:00,442.23
2016-04-17 03:00:00,418.18
2016-04-17 04:00:00,405.25
2016-04-17 05:00:00,391.92
2016-04-17 06:00:00,351.75
2016-04-17 07:00:00,343.55
2016-04-17 08:00:00,374.27
2016-04-17 09:00:00,374.38
2016-04-17 10:00:00,373.59
2016-04-17 11:00:00,398.13
2016-04-17 12:00:00,411.52
2016-04-17 13:00:00,440.43
2016-04-17 14:00:00,443.58
2016-04-17 15:00:00,453.08
2016-04-17 16:00:00,487.52
2016-04-17 17:00:00,513.15
2016-04-17 18:00:00,559.5
2016-04-17 19:00:00,554.25
2016-04-17 20:00:00,591.35
2016-04-17 21:00:00,599.38
2016-04-17 22:00:00,587.13
2016-04-17 23:00:00,545.58
2016-04-18 00:00:00,498.98
2016-04-18 01:00:00,462.03
2016-04-18 02:00:00,457.02
2016-04-18 03:00:00,426.75
2016-04-18 04:00:00,401.92
2016-04-18 05:00:00,386.75
2016-04-18 06:00:00,372.4
2016-04-18 07:00:00,369.03
2016-04-18 08:00:00,388.0
2016-04-18 09:00:00,434.35
2016-04-18 10:00:00,427.38
2016-04-18 11:00:00,413.77
2016-04-18 12:00:00,436.48
2016-04-18 13:00:00,408.1
2016-04-18 14:00:00,410.47
2016-04-18 15:00:00,450.82
2016-04-18 16:00:00,506.83
2016-04-18 17:00:00,512.3
2016-04-18 18:00:00,563.02
2016-04-18 19:00:00,536.22
2016-04-18 20:00:00,580.3
2016-04-18 21:00:00,559.4
2016-04-18 22:00:00,570.13
2016-04-18 23:00:00,544.98
2016-04-19 00:00:00,518.1
2016-04-19 01:00:00,483.62
2016-04-19 02:00:00,441.23
2016-04-19 03:00:00,416.7
2016-04-19 04:00:00,404.65
2016-04-19 05:00:00,398.1
2016-04-19 06:00:00,377.6
2016-04-19 07:00:00,379.78
2016-04-19 08:00:00,420.02
2016-04-19 09:00:00,430.38
2016-04-19 10:00:00,412.4
2016-04-19 11:00:00,428.25
2016-04-19 12:00:00,414.45
2016-04-19 13:00:00,437.25
2016-04-19 14:00:00,432.65
2016-04-19 15:00:00,471.98
2016-04-19 16:00:00,518.48
2016-04-19 17:00:00,548.98
2016-04-19 18:00:00,543.72
2016-04-19 19:00:00,565.52
2016-04-19 20:00:00,575.03
2016-04-19 21:00:00,585.28
2016-04-19 22:00:00,589.67
2016-04-19 23:00:00,561.97
2016-04-20 00:00:00,550.15
2016-04-20 01:00:00,521.13
2016-04-20 02:00:00,479.63
2016-04-20 03:00:00,465.85
2016-04-20 04:00:00,420.58
2016-04-20 05:00:00,407.15
2016-04-20 06:00:00,394.72
2016-04-20 07:00:00,394.4
2016-04-20 08:00:00,405.68
2016-04-20 09:00:00,420.65
2016-04-20 10:00:00,447.43
2016-04-20 11:00:00,445.25
2016-04-20 12:00:00,425.65
2016-04-20 13:00:00,437.52
2016-04-20 14:00:00,461.47
2016-04-20 15:00:00,472.1
2016-04-20 16:00:00,515.17
2016-04-20 17:00:00,549.62
2016-04-20 18:00:00,554.4
2016-04-20 19:00:00,546.33
2016-04-20 20:00:00,580.08
2016-04-20 21:00:00,607.48
2016-04-20 22:00:00,618.82
2016-04-20 23:00:00,596.0
2016-04-21 00:00:00,563.17
2016-04-21 01:00:00,508.62
2016-04-21 02:00:00,469.42
2016-04-21 03:00:00,440.27
2016-04-21 04:00:00,431.88
2016-04-21 05:00:00,419.3
2016-04-21 06:00:00,413.87
2016-04-21 07:00:00,405.45
2016-04-21 08:00:00,411.18
2016-04-21 09:00:00,425.9
2016-04-21 10:00:00,424.07
2016-04-21 11:00:00,451.02
2016-04-21 12:00:00,424.22
2016-04-21 13:00:00,443.98
2016-04-21 14:00:00,458.57
2016-04-21 15:00:00,461.77
2016-04-21 16:00:00,499.22
2016-04-21 17:00:00,538.3
2016-04-21 18:00:00,563.97
2016-04-21 19:00:00,555.07
2016-04-21 20:00:00,576.83
2016-04-21 21:00:00,623.48
2016-04-21 22:00:00,610.32
2016-04-21 23:00:00,579.22
2016-04-22 00:00:00,561.78
2016-04-22 01:00:00,521.48
2016-04-22 02:00:00,506.82
2016-04-22 03:00:00,479.05
2016-04-22 04:00:00,462.15
2016-04-22 05:00:00,450.55
2016-04-22 06:00:00,436.17
2016-04-22 07:00:00,423.85
2016-04-22 08:00:00,418.03
2016-04-22 09:00:00,441.02
2016-04-22 10:00:00,486.82
2016-04-22 11:00:00,452.85
2016-04-22 12:00:00,452.97
2016-04-22 13:00:00,469.58
2016-04-22 14:00:00,490.87
2016-04-22 15:00:00,495.3
2016-04-22 16:00:00,513.45
2016-04-22 17:00:00,543.55
2016-04-22 18:00:00,561.38
2016-04-22 19:00:00,555.28
2016-04-22 20:00:00,541.1
2016-04-22 21:00:00,565.85
2016-04-22 22:00:00,555.15
2016-04-22 23:00:00,517.7
2016-04-23 00:00:00,510.08
2016-04-23 01:00:00,515.18
2016-04-23 02:00:00,483.33
2016-04-23 03:00:00,459.82
2016-04-23 04:00:00,447.87
2016-04-23 05:00:00,445.02
2016-04-23 06:00:00,435.8
2016-04-23 07:00:00,436.93
2016-04-23 08:00:00,425.38
2016-04-23 09:00:00,433.82
2016-04-23 10:00:00,427.08
2016-04-23 11:00:00,424.52
2016-04-23 12:00:00,440.43
2016-04-23 13:00:00,454.93
2016-04-23 14:00:00,475.13
2016-04-23 15:00:00,526.83
2016-04-23 16:00:00,525.48
2016-04-23 17:00:00,546.25
2016-04-23 18:00:00,552.37
2016-04-23 19:00:00,556.52
2016-04-23 20:00:00,563.02
2016-04-23 21:00:00,585.88
2016-04-23 22:00:00,560.28
2016-04-23 23:00:00,520.62
2016-04-24 00:00:00,508.68
2016-04-24 01:00:00,488.43
2016-04-24 02:00:00,465.65
2016-04-24 03:00:00,441.48
2016-04-24 04:00:00,420.07
2016-04-24 05:00:00,416.6
2016-04-24 06:00:00,386.05
2016-04-24 07:00:00,376.68
2016-04-24 08:00:00,383.95
2016-04-24 09:00:00,418.3
2016-04-24 10:00:00,416.35
2016-04-24 11:00:00,414.6
2016-04-24 12:00:00,416.97
2016-04-24 13:00:00,453.72
2016-04-24 14:00:00,443.45
2016-04-24 15:00:00,478.02
2016-04-24 16:00:00,501.2
2016-04-24 17:00:00,548.33
2016-04-24 18:00:00,582.48
2016-04-24 19:00:00,594.43
2016-04-24 20:00:00,610.55
2016-04-24 21:00:00,647.62
2016-04-24 22:00:00,650.23
2016-04-24 23:00:00,609.6
2016-04-25 00:00:00,580.52
2016-04-25 01:00:00,554.7
2016-04-25 02:00:00,511.17
2016-04-25 03:00:00,361.78
2016-04-25 04:00:00,478.43
2016-04-25 05:00:00,477.17
2016-04-25 06:00:00,474.63
2016-04-25 07:00:00,462.17
2016-04-25 08:00:00,461.37
2016-04-25 09:00:00,473.52
2016-04-25 10:00:00,485.92
2016-04-25 11:00:00,495.37
2016-04-25 12:00:00,466.28
2016-04-25 13:00:00,486.02
2016-04-25 14:00:00,481.15
2016-04-25 15:00:00,499.87
2016-04-25 16:00:00,526.63
2016-04-25 17:00:00,535.98
2016-04-25 18:00:00,557.85
2016-04-25 19:00:00,554.43
2016-04-25 20:00:00,567.23
2016-04-25 21:00:00,590.8
2016-04-25 22:00:00,576.93
2016-04-25 23:00:00,578.97
2016-04-26 00:00:00,546.18
2016-04-26 01:00:00,503.53
2016-04-26 02:00:00,464.75
2016-04-26 03:00:00,432.88
2016-04-26 04:00:00,409.8
2016-04-26 05:00:00,395.83
2016-04-26 06:00:00,371.12
2016-04-26 07:00:00,373.33
2016-04-26 08:00:00,413.73
2016-04-26 09:00:00,407.42
2016-04-26 10:00:00,397.13
2016-04-26 11:00:00,400.17
2016-04-26 12:00:00,393.77
2016-04-26 13:00:00,393.75
2016-04-26 14:00:00,428.23
2016-04-26 15:00:00,465.1
2016-04-26 16:00:00,450.12
2016-04-26 17:00:00,503.97
2016-04-26 18:00:00,514.85
2016-04-26 19:00:00,530.12
2016-04-26 20:00:00,541.48
2016-04-26 21:00:00,576.75
2016-04-26 22:00:00,578.2
2016-04-26 23:00:00,539.98
2016-04-27 00:00:00,536.82
2016-04-27 01:00:00,458.18
2016-04-27 02:00:00,426.07
2016-04-27 03:00:00,411.37
2016-04-27 04:00:00,386.18
2016-04-27 05:00:00,393.35
2016-04-27 06:00:00,393.22
2016-04-27 07:00:00,386.37
2016-04-27 08:00:00,400.38
2016-04-27 09:00:00,396.53
2016-04-27 10:00:00,420.37
2016-04-27 11:00:00,435.98
2016-04-27 12:00:00,403.1
2016-04-27 13:00:00,414.1
2016-04-27 14:00:00,421.4
2016-04-27 15:00:00,455.57
2016-04-27 16:00:00,478.9
2016-04-27 17:00:00,504.63
2016-04-27 18:00:00,525.92
2016-04-27 19:00:00,535.43
2016-04-27 20:00:00,551.9
2016-04-27 21:00:00,571.7
2016-04-27 22:00:00,571.82
2016-04-27 23:00:00,543.88
2016-04-28 00:00:00,528.37
2016-04-28 01:00:00,480.17
2016-04-28 02:00:00,436.73
2016-04-28 03:00:00,419.25
2016-04-28 04:00:00,398.88
2016-04-28 05:00:00,393.73
2016-04-28 06:00:00,390.98
2016-04-28 07:00:00,393.82
2016-04-28 08:00:00,415.05
2016-04-28 09:00:00,429.97
2016-04-28 10:00:00,417.85
2016-04-28 11:00:00,422.97
2016-04-28 12:00:00,411.17
2016-04-28 13:00:00,403.22
2016-04-28 14:00:00,416.15
2016-04-28 15:00:00,430.62
2016-04-28 16:00:00,453.27
2016-04-28 17:00:00,494.3
2016-04-28 18:00:00,510.33
2016-04-28 19:00:00,522.98
2016-04-28 20:00:00,539.27
2016-04-28 21:00:00,567.7
2016-04-28 22:00:00,557.03
2016-04-28 23:00:00,526.5
2016-04-29 00:00:00,493.53
2016-04-29 01:00:00,423.72
2016-04-29 02:00:00,402.55
2016-04-29 03:00:00,384.73
2016-04-29 04:00:00,371.93
2016-04-29 05:00:00,364.03
2016-04-29 06:00:00,360.57
2016-04-29 07:00:00,360.65
2016-04-29 08:00:00,360.5
2016-04-29 09:00:00,380.48
2016-04-29 10:00:00,384.97
2016-04-29 11:00:00,397.4
2016-04-29 12:00:00,443.77
2016-04-29 13:00:00,474.43
2016-04-29 14:00:00,475.25
2016-04-29 15:00:00,499.22
2016-04-29 16:00:00,545.65
2016-04-29 17:00:00,521.87
2016-04-29 18:00:00,516.9
2016-04-29 19:00:00,525.9
2016-04-29 20:00:00,538.83
2016-04-29 21:00:00,526.63
2016-04-29 22:00:00,503.03
2016-04-29 23:00:00,500.4
2016-04-30 00:00:00,480.83
2016-04-30 01:00:00,460.32
2016-04-30 02:00:00,442.57
2016-04-30 03:00:00,414.55
2016-04-30 04:00:00,400.98
2016-04-30 05:00:00,394.03
2016-04-30 06:00:00,388.12
2016-04-30 07:00:00,370.28
2016-04-30 08:00:00,369.05
2016-04-30 09:00:00,388.08
2016-04-30 10:00:00,404.87
2016-04-30 11:00:00,437.72
2016-04-30 12:00:00,424.45
2016-04-30 13:00:00,469.12
2016-04-30 14:00:00,492.23
2016-04-30 15:00:00,512.12
2016-04-30 16:00:00,516.55
2016-04-30 17:00:00,516.78
2016-04-30 18:00:00,505.0
2016-04-30 19:00:00,519.25
2016-04-30 20:00:00,529.87
2016-04-30 21:00:00,537.15
2016-04-30 22:00:00,524.28
2016-04-30 23:00:00,483.07
2016-05-01 00:00:00,453.02
2016-05-01 01:00:00,432.85
2016-05-01 02:00:00,399.77
2016-05-01 03:00:00,372.02
2016-05-01 04:00:00,360.4
2016-05-01 05:00:00,347.27
2016-05-01 06:00:00,345.7
2016-05-01 07:00:00,331.98
2016-05-01 08:00:00,330.82
2016-05-01 09:00:00,330.77
2016-05-01 10:00:00,343.17
2016-05-01 11:00:00,396.7
2016-05-01 12:00:00,409.17
2016-05-01 13:00:00,403.48
2016-05-01 14:00:00,408.47
2016-05-01 15:00:00,438.97
2016-05-01 16:00:00,482.47
2016-05-01 17:00:00,502.08
2016-05-01 18:00:00,497.58
2016-05-01 19:00:00,500.9
2016-05-01 20:00:00,512.32
2016-05-01 21:00:00,544.6
2016-05-01 22:00:00,525.28
2016-05-01 23:00:00,476.78
2016-05-02 00:00:00,467.47
2016-05-02 01:00:00,455.55
2016-05-02 02:00:00,302.93
2016-05-02 03:00:00,281.13
2016-05-02 04:00:00,272.87
2016-05-02 05:00:00,359.72
2016-05-02 06:00:00,356.08
2016-05-02 07:00:00,356.07
2016-05-02 08:00:00,375.28
2016-05-02 09:00:00,416.33
2016-05-02 10:00:00,403.65
2016-05-02 11:00:00,408.92
2016-05-02 12:00:00,412.75
2016-05-02 13:00:00,424.2
2016-05-02 14:00:00,452.77
2016-05-02 15:00:00,464.68
2016-05-02 16:00:00,456.22
2016-05-02 17:00:00,475.12
2016-05-02 18:00:00,502.6
2016-05-02 19:00:00,539.77
2016-05-02 20:00:00,569.5
2016-05-02 21:00:00,567.0
2016-05-02 22:00:00,563.82
2016-05-02 23:00:00,513.87
2016-05-03 00:00:00,489.35
2016-05-03 01:00:00,472.68
2016-05-03 02:00:00,451.42
2016-05-03 03:00:00,435.08
2016-05-03 04:00:00,413.33
2016-05-03 05:00:00,407.0
2016-05-03 06:00:00,394.88
2016-05-03 07:00:00,381.03
2016-05-03 08:00:00,393.9
2016-05-03 09:00:00,406.37
2016-05-03 10:00:00,405.93
2016-05-03 11:00:00,427.23
2016-05-03 12:00:00,441.47
2016-05-03 13:00:00,453.42
2016-05-03 14:00:00,492.3
2016-05-03 15:00:00,472.9
2016-05-03 16:00:00,495.63
2016-05-03 17:00:00,520.77
2016-05-03 18:00:00,542.98
2016-05-03 19:00:00,522.58
2016-05-03 20:00:00,528.38
2016-05-03 21:00:00,552.57
2016-05-03 22:00:00,565.77
2016-05-03 23:00:00,548.33
2016-05-04 00:00:00,527.25
2016-05-04 01:00:00,496.77
2016-05-04 02:00:00,467.48
2016-05-04 03:00:00,441.22
2016-05-04 04:00:00,423.53
2016-05-04 05:00:00,424.88
2016-05-04 06:00:00,411.1
2016-05-04 07:00:00,406.25
2016-05-04 08:00:00,407.83
2016-05-04 09:00:00,426.4
2016-05-04 10:00:00,423.45
2016-05-04 11:00:00,454.35
2016-05-04 12:00:00,459.93
2016-05-04 13:00:00,467.9
2016-05-04 14:00:00,496.83
2016-05-04 15:00:00,536.4
2016-05-04 16:00:00,556.0
2016-05-04 17:00:00,545.73
2016-05-04 18:00:00,547.78
2016-05-04 19:00:00,542.7
2016-05-04 20:00:00,552.37
2016-05-04 21:00:00,582.72
2016-05-04 22:00:00,578.8
2016-05-04 23:00:00,538.45
2016-05-05 00:00:00,534.13
2016-05-05 01:00:00,511.25
2016-05-05 02:00:00,489.17
2016-05-05 03:00:00,469.32
2016-05-05 04:00:00,442.55
2016-05-05 05:00:00,427.18
2016-05-05 06:00:00,426.78
2016-05-05 07:00:00,408.88
2016-05-05 08:00:00,426.05
