timestamp,Panther_education_Tina,Panther_education_Violet,Panther_education_Rosalie,Panther_education_Mattie
2016-06-06 11:00:00,10.602,176.354,71.8139,6.8413
2016-06-06 12:00:00,11.4022,176.03400000000002,72.0139,9.1217
2016-06-06 13:00:00,8.8017,176.6741,72.414,10.442
2016-06-06 14:00:00,12.0023,172.8333,72.2139,10.442
2016-06-06 15:00:00,9.3018,172.5133,71.0137,9.6019
2016-06-06 16:00:00,8.7017,167.0722,70.4136,7.6815
2016-06-06 17:00:00,9.1018,159.3908,69.0133,5.5211
2016-06-06 18:00:00,6.5013,155.8701,70.4136,2.4005
2016-06-06 19:00:00,7.8015,162.2713,70.8137,2.5205
2016-06-06 20:00:00,8.5016,161.3111,72.414,2.4005
2016-06-06 21:00:00,5.8011,159.3908,74.6144,2.8806
2016-06-06 22:00:00,8.9017,157.7905,73.8142,1.8003
2016-06-06 23:00:00,6.4012,155.8701,73.2141,0.7201
2016-06-07 00:00:00,5.9011,167.7124,73.4142,0.7201
2016-06-07 01:00:00,7.1014,169.6327,73.2141,0.9602
2016-06-07 02:00:00,5.401,166.4321,73.8142,0.7201
2016-06-07 03:00:00,8.5016,168.9926,73.6142,1.0802
2016-06-07 04:00:00,8.8017,171.233,72.61399999999999,1.3203
2016-06-07 05:00:00,6.6013,167.0722,72.2139,4.0808
2016-06-07 06:00:00,9.4018,167.0722,70.8137,4.2008
2016-06-07 07:00:00,7.6015,173.1534,71.6138,5.401
2016-06-07 08:00:00,6.8013,166.1121,73.0141,4.5609
2016-06-07 09:00:00,7.8015,162.2713,71.2137,4.6809
2016-06-07 10:00:00,4.7009,168.3525,73.2141,4.921
2016-06-07 11:00:00,8.2016,163.8716,70.4136,3.9608
2016-06-07 12:00:00,10.102,165.1519,70.8137,5.6411
2016-06-07 13:00:00,9.4018,166.7522,71.8139,6.8413
2016-06-07 14:00:00,13.2026,183.0753,73.0141,7.6815
2016-06-07 15:00:00,11.2022,181.155,73.2141,9.4818
2016-06-07 16:00:00,14.5028,177.3142,74.0143,10.562
2016-06-07 17:00:00,14.1027,175.7139,74.2143,11.1622
2016-06-07 18:00:00,11.1021,171.233,74.0143,10.0819
2016-06-07 19:00:00,12.4024,162.5914,71.6138,9.1217
2016-06-07 20:00:00,9.9019,160.0309,70.4136,8.4016
2016-06-07 21:00:00,8.0015,162.9114,68.8133,6.0012
2016-06-07 22:00:00,10.9021,156.1901,69.0133,4.4408
2016-06-07 23:00:00,7.2014,154.5898,70.8137,2.0404
2016-06-08 00:00:00,7.8015,151.0692,72.2139,2.0404
2016-06-08 01:00:00,8.4016,152.9895,72.61399999999999,2.1604
2016-06-08 02:00:00,4.9009,157.1503,73.2141,1.8003
2016-06-08 03:00:00,8.5016,157.1503,71.0137,2.6405
2016-06-08 04:00:00,6.4012,161.3111,72.814,2.4005
2016-06-08 05:00:00,4.1008,161.3111,71.8139,5.401
2016-06-08 06:00:00,6.5013,162.2713,71.8139,5.1610000000000005
2016-06-08 07:00:00,6.0012,168.3525,71.4138,4.8009
2016-06-08 08:00:00,7.3014,138.9068,70.2135,5.041
2016-06-08 09:00:00,8.6017,138.5867,71.6138,6.6013
2016-06-08 10:00:00,6.3012,159.7108,72.0139,8.5217
2016-06-08 11:00:00,10.202,158.7506,72.0139,8.1616
2016-06-08 12:00:00,12.6024,168.9926,72.61399999999999,6.1212
2016-06-08 13:00:00,13.2026,168.6726,74.6144,7.6815
2016-06-08 14:00:00,15.1029,167.7124,74.0143,7.4414
2016-06-08 15:00:00,13.0025,166.4321,74.4144,7.8015
2016-06-08 16:00:00,16.9033,162.5914,74.8144,6.8413
2016-06-08 17:00:00,14.6028,164.8318,73.6142,6.2412
2016-06-08 18:00:00,11.3022,165.4719,73.6142,6.1212
2016-06-08 19:00:00,12.8025,165.4719,72.414,6.0012
2016-06-08 20:00:00,11.3022,162.9114,71.4138,5.6411
2016-06-08 21:00:00,8.5016,154.5898,70.8137,4.5609
2016-06-08 22:00:00,9.1018,152.3494,71.8139,3.7207
2016-06-08 23:00:00,6.7013,152.0294,73.8142,1.6803
2016-06-09 00:00:00,5.9011,154.5898,74.0143,1.5603
2016-06-09 01:00:00,7.6015,156.1901,74.6144,1.6803
2016-06-09 02:00:00,5.9011,151.3892,75.2145,1.4403
2016-06-09 03:00:00,8.1016,155.55,75.6146,2.2804
2016-06-09 04:00:00,7.0013,147.8685,75.8146,2.1604
2016-06-09 05:00:00,5.301,145.308,78.6152,4.3208
2016-06-09 06:00:00,6.9013,144.3479,76.4147,3.8408
2016-06-09 07:00:00,4.6009,149.4688,76.2147,4.2008
2016-06-09 08:00:00,4.1008,161.6312,74.6144,2.8806
2016-06-09 09:00:00,5.9011,164.5117,73.2141,4.921
2016-06-09 10:00:00,4.0008,168.9926,71.2137,4.8009
2016-06-09 11:00:00,8.3016,165.1519,71.8139,5.281000000000001
2016-06-09 12:00:00,9.1018,174.1136,72.0139,7.3214
2016-06-09 13:00:00,9.4018,179.5546,73.6142,9.0017
2016-06-09 14:00:00,12.6024,177.6343,73.6142,7.5615
2016-06-09 15:00:00,10.9021,165.4719,71.6138,8.1616
2016-06-09 16:00:00,10.202,163.5516,71.6138,6.4813
2016-06-09 17:00:00,8.9017,165.1519,70.4136,5.6411
2016-06-09 18:00:00,5.101,158.7506,71.0137,4.2008
2016-06-09 19:00:00,7.4014,158.7506,69.8135,4.3208
2016-06-09 20:00:00,8.3016,162.9114,70.2135,3.0006
2016-06-09 21:00:00,6.1012,157.7905,74.2143,3.6007
2016-06-09 22:00:00,9.0017,154.9099,75.8146,2.0404
2016-06-09 23:00:00,6.5013,151.7093,77.0149,0.7201
2016-06-10 00:00:00,5.5011,152.6695,75.4146,1.2002
2016-06-10 01:00:00,6.6013,152.0294,77.0149,1.2002
2016-06-10 02:00:00,4.5009,153.3096,76.4147,1.4403
2016-06-10 03:00:00,5.001,153.6297,79.2153,1.4403
2016-06-10 04:00:00,6.5013,144.6679,78.4151,1.8003
2016-06-10 05:00:00,3.5007,148.5087,76.6148,3.9608
2016-06-10 06:00:00,6.4012,143.3877,80.2155,3.4807
2016-06-10 07:00:00,4.6009,146.5883,76.8148,3.7207
2016-06-10 08:00:00,6.5013,163.8716,70.6136,4.5609
2016-06-10 09:00:00,9.1018,164.8318,67.8131,5.041
2016-06-10 10:00:00,6.4012,171.8732,70.6136,6.3612
2016-06-10 11:00:00,7.8015,170.91299999999998,72.414,8.0415
2016-06-10 12:00:00,10.302,168.6726,73.0141,7.4414
2016-06-10 13:00:00,9.6019,186.596,74.4144,8.7617
2016-06-10 14:00:00,15.503,193.9574,75.2145,9.0017
2016-06-10 15:00:00,14.0027,190.4367,74.0143,9.7219
2016-06-10 16:00:00,15.303,176.9942,74.0143,10.442
2016-06-10 17:00:00,15.703,172.1932,74.2143,10.322
2016-06-10 18:00:00,13.1025,167.7124,72.2139,10.8021
2016-06-10 19:00:00,12.2024,166.1121,69.6134,9.2418
2016-06-10 20:00:00,10.202,168.0324,71.4138,7.9215
2016-06-10 21:00:00,8.1016,159.7108,71.4138,6.3612
2016-06-10 22:00:00,9.8019,155.2299,70.2135,4.2008
2016-06-10 23:00:00,8.8017,160.0309,73.0141,1.8003
2016-06-11 00:00:00,6.8013,156.5102,74.2143,2.4005
2016-06-11 01:00:00,9.2018,151.0692,75.2145,2.2804
2016-06-11 02:00:00,6.7013,153.6296,77.4149,1.8003
2016-06-11 03:00:00,6.9013,155.2299,76.4147,2.6405
2016-06-11 04:00:00,6.0012,146.5883,76.4147,1.5603
2016-06-11 05:00:00,3.4006,145.9482,79.0153,4.4408
2016-06-11 06:00:00,5.2010000000000005,153.3096,77.4149,3.6007
2016-06-11 07:00:00,5.7011,150.109,73.4142,3.9608
2016-06-11 08:00:00,3.6007,165.4719,70.8137,4.3208
2016-06-11 09:00:00,8.3016,163.5516,69.6134,4.8009
2016-06-11 10:00:00,7.1014,170.5929,70.0135,4.6809
2016-06-11 11:00:00,8.1016,171.8732,70.8137,5.1610000000000005
2016-06-11 12:00:00,11.3022,171.233,70.8137,5.8811
2016-06-11 13:00:00,9.1018,175.3938,71.6138,7.2014
2016-06-11 14:00:00,11.2022,169.3127,70.2135,8.2816
2016-06-11 15:00:00,12.1023,164.1917,70.4136,8.7617
2016-06-11 16:00:00,10.8021,163.2315,70.8137,9.0017
2016-06-11 17:00:00,14.5028,164.1917,71.4138,9.0017
2016-06-11 18:00:00,11.8023,160.671,71.2137,8.6417
2016-06-11 19:00:00,11.4022,158.7506,71.0137,8.6417
2016-06-11 20:00:00,11.9023,160.671,71.2137,7.9215
2016-06-11 21:00:00,8.2016,151.7093,74.4144,5.8811
2016-06-11 22:00:00,8.1016,152.6695,74.6144,4.2008
2016-06-11 23:00:00,6.7013,143.7077,75.0145,1.9204
2016-06-12 00:00:00,6.2012,144.0278,78.2151,2.1604
2016-06-12 01:00:00,8.3016,144.6679,75.4146,1.9204
2016-06-12 02:00:00,6.3012,147.8685,76.2147,1.6803
2016-06-12 03:00:00,5.2010000000000005,148.8287,77.615,1.5603
2016-06-12 04:00:00,6.5013,148.8287,76.4147,1.3203
2016-06-12 05:00:00,4.9009,147.8685,77.815,3.7207
2016-06-12 06:00:00,4.6009,148.1886,76.6148,3.2406
2016-06-12 07:00:00,4.2008,147.2284,77.4149,3.1206
2016-06-12 08:00:00,1.9004,157.7905,70.2135,6.0012
2016-06-12 09:00:00,7.2014,159.3908,69.0133,7.5615
2016-06-12 10:00:00,7.7015,160.671,72.414,7.8015
2016-06-12 11:00:00,7.9015,165.792,70.4136,9.0017
2016-06-12 12:00:00,11.1021,170.5929,70.4136,9.1217
2016-06-12 13:00:00,10.8021,172.5133,70.2135,9.4818
2016-06-12 14:00:00,12.6024,171.2331,71.0137,9.4818
2016-06-12 15:00:00,14.0027,170.91299999999998,70.6136,9.7219
2016-06-12 16:00:00,12.8025,171.8732,70.6136,9.8419
2016-06-12 17:00:00,13.8027,169.9528,70.2135,9.2418
2016-06-12 18:00:00,12.2024,165.4719,70.4136,5.5211
2016-06-12 19:00:00,10.7021,165.792,71.4138,5.281000000000001
2016-06-12 20:00:00,11.1021,147.2284,70.8137,3.6007
2016-06-12 21:00:00,8.5016,148.1886,71.6138,3.0006
2016-06-12 22:00:00,7.4014,150.7491,70.6136,2.1604
2016-06-12 23:00:00,8.3016,148.8287,72.0139,0.8402
2016-06-13 00:00:00,5.301,148.1886,71.8139,1.0802
2016-06-13 01:00:00,5.8011,149.7889,73.0141,0.8402
2016-06-13 02:00:00,7.8015,144.0278,74.6144,1.0802
2016-06-13 03:00:00,5.2010000000000005,140.8272,76.0147,1.4403
2016-06-13 04:00:00,8.4016,143.0676,77.815,1.3203
2016-06-13 05:00:00,5.6011,143.3877,79.0153,3.4807
2016-06-13 06:00:00,5.101,147.2284,76.6148,3.8408
2016-06-13 07:00:00,5.6011,147.8685,77.0149,3.6007
2016-06-13 08:00:00,3.9007,165.4719,73.8142,4.6809
2016-06-13 09:00:00,5.7011,163.2315,71.2137,9.1217
2016-06-13 10:00:00,8.3016,166.7522,72.2139,10.202
2016-06-13 11:00:00,9.3018,175.3938,73.4142,10.8021
2016-06-13 12:00:00,13.2026,178.2744,73.4142,12.1223
2016-06-13 13:00:00,12.9025,175.0738,73.4142,12.4824
2016-06-13 14:00:00,16.4032,176.03400000000002,54.6105,12.7224
2016-06-13 15:00:00,15.703,182.7553,54.2105,12.7224
2016-06-13 16:00:00,16.7032,188.5164,57.011,12.2424
2016-06-13 17:00:00,15.8031,166.7522,83.8162,10.322
2016-06-13 18:00:00,14.8029,163.5516,72.414,5.1610000000000005
2016-06-13 19:00:00,10.402,170.2729,71.0137,4.8009
2016-06-13 20:00:00,10.9021,173.4735,71.0137,4.0808
2016-06-13 21:00:00,11.3022,160.671,71.0137,3.6007
2016-06-13 22:00:00,10.302,152.9895,70.2135,2.6405
2016-06-13 23:00:00,10.302,162.5914,70.0135,0.9602
2016-06-14 00:00:00,7.4014,158.4306,69.4134,0.9602
2016-06-14 01:00:00,9.6019,152.0293,70.6136,1.0802
2016-06-14 02:00:00,8.6017,154.9099,72.814,1.3203
2016-06-14 03:00:00,5.8011,156.8303,72.814,1.3203
2016-06-14 04:00:00,7.1014,148.1886,74.0143,2.5205
2016-06-14 05:00:00,6.3012,153.3096,72.814,4.8009
2016-06-14 06:00:00,6.3012,157.1503,73.2141,4.0808
2016-06-14 07:00:00,7.5014,156.1901,73.6142,4.921
2016-06-14 08:00:00,5.7011,169.6327,69.8135,5.401
2016-06-14 09:00:00,9.6019,183.7155,71.0137,7.3214
2016-06-14 10:00:00,10.102,181.475,72.0139,9.2418
2016-06-14 11:00:00,9.9019,175.7139,74.2143,10.442
2016-06-14 12:00:00,12.8025,178.5945,73.6142,9.8419
2016-06-14 13:00:00,12.4024,178.9145,73.6142,10.562
2016-06-14 14:00:00,16.7032,188.1963,74.4144,10.562
2016-06-14 15:00:00,16.7032,178.5945,67.8131,10.442
2016-06-14 16:00:00,16.6032,177.9544,81.2157,10.9221
2016-06-14 17:00:00,16.6032,172.5133,84.6163,9.9619
2016-06-14 18:00:00,15.9031,167.3923,86.8167,9.7219
2016-06-14 19:00:00,13.4026,128.9849,82.2159,6.8413
2016-06-14 20:00:00,14.1027,145.308,80.4155,5.6411
2016-06-14 21:00:00,10.0019,151.3892,82.2159,5.401
2016-06-14 22:00:00,7.9015,149.4688,82.4159,3.8408
2016-06-14 23:00:00,9.2018,142.1074,91.2176,0.8402
2016-06-15 00:00:00,7.4014,141.4673,89.8173,1.0802
2016-06-15 01:00:00,8.8017,144.3478,84.8164,1.6803
2016-06-15 02:00:00,8.7017,144.0278,91.4176,1.6803
2016-06-15 03:00:00,5.8011,141.1472,90.6175,1.8003
2016-06-15 04:00:00,8.6017,140.1871,93.6181,2.8806
2016-06-15 05:00:00,6.9013,136.6664,90.0174,4.6809
2016-06-15 06:00:00,4.8009,133.1457,92.4178,4.4408
2016-06-15 07:00:00,5.301,149.7889,90.0174,6.0012
2016-06-15 08:00:00,6.2012,163.2315,88.8171,5.5211
2016-06-15 09:00:00,9.0017,160.351,83.6161,7.6815
2016-06-15 10:00:00,10.0019,162.2713,86.2166,10.9221
2016-06-15 11:00:00,10.502,163.5516,86.8167,13.4426
2016-06-15 12:00:00,14.0027,170.91299999999998,86.6167,12.2424
2016-06-15 13:00:00,13.5026,178.5945,87.8169,12.7224
2016-06-15 14:00:00,16.1031,167.3923,88.4171,11.4022
2016-06-15 15:00:00,15.8031,168.6726,88.01700000000001,9.9619
2016-06-15 16:00:00,14.5028,166.7522,84.0162,9.6019
2016-06-15 17:00:00,16.2031,185.9559,86.8167,9.1217
2016-06-15 18:00:00,14.8029,181.155,86.4167,9.0017
2016-06-15 19:00:00,14.7028,167.3923,83.8162,7.8015
2016-06-15 20:00:00,14.3028,163.2315,85.2165,7.2014
2016-06-15 21:00:00,11.3022,162.9114,85.6165,6.2412
2016-06-15 22:00:00,11.0021,160.351,85.4165,4.0808
2016-06-15 23:00:00,11.4022,160.9911,89.4173,0.9602
2016-06-16 00:00:00,7.6015,162.2713,86.6167,1.6803
2016-06-16 01:00:00,7.7015,161.6312,86.6167,2.1604
2016-06-16 02:00:00,8.2016,160.0309,91.8177,2.1604
2016-06-16 03:00:00,7.6015,166.1121,89.0172,1.9204
2016-06-16 04:00:00,9.7019,164.8318,88.6171,2.7605
2016-06-16 05:00:00,8.5016,158.1105,92.2178,4.8009
2016-06-16 06:00:00,6.6013,159.7108,88.21700000000001,4.4408
2016-06-16 07:00:00,7.9015,168.3525,89.2172,5.8811
2016-06-16 08:00:00,6.9013,168.9926,84.4163,7.0814
2016-06-16 09:00:00,7.5014,177.9544,86.6167,8.4016
2016-06-16 10:00:00,9.4018,167.0722,83.6161,11.0421
2016-06-16 11:00:00,9.5018,173.1534,87.8169,10.322
2016-06-16 12:00:00,13.5026,170.91299999999998,88.21700000000001,10.322
2016-06-16 13:00:00,12.9025,174.1136,88.4171,9.9619
2016-06-16 14:00:00,15.603,174.1136,88.21700000000001,10.322
2016-06-16 15:00:00,15.1029,160.0309,83.4161,9.2418
2016-06-16 16:00:00,13.5026,168.0324,87.8169,9.2418
2016-06-16 17:00:00,13.3026,146.2682,76.6148,6.6013
2016-06-16 18:00:00,12.4024,138.9068,68.8133,5.6411
2016-06-16 19:00:00,8.4016,148.8287,79.4153,5.401
2016-06-16 20:00:00,12.9025,152.3494,87.4169,4.4408
2016-06-16 21:00:00,11.6022,154.2698,90.4174,4.5609
2016-06-16 22:00:00,8.5016,156.8303,90.8175,3.2406
2016-06-16 23:00:00,8.6017,159.7108,88.4171,0.9602
2016-06-17 00:00:00,9.7019,160.351,92.4178,0.9602
2016-06-17 01:00:00,8.5016,160.351,92.0178,1.0802
2016-06-17 02:00:00,9.7019,158.7506,90.6175,1.0802
2016-06-17 03:00:00,6.8013,159.7108,91.2176,1.9204
2016-06-17 04:00:00,9.8019,161.3111,91.2176,4.3208
2016-06-17 05:00:00,8.5016,165.4719,89.0172,5.401
2016-06-17 06:00:00,6.4012,163.8716,89.0172,6.0012
2016-06-17 07:00:00,8.7017,167.0722,88.8171,7.3214
2016-06-17 08:00:00,9.5018,167.3923,89.0172,8.1616
2016-06-17 09:00:00,9.3018,169.3127,86.2167,9.7219
2016-06-17 10:00:00,12.1023,188.5164,85.2164,9.6019
2016-06-17 11:00:00,10.0019,181.7951,86.2167,10.322
2016-06-17 12:00:00,14.9029,171.5531,79.8154,9.4818
2016-06-17 13:00:00,15.0029,168.6726,85.8166,8.7617
2016-06-17 14:00:00,14.6028,172.5133,85.4165,9.4818
2016-06-17 15:00:00,15.2029,160.351,83.016,8.2816
2016-06-17 16:00:00,11.0021,162.9114,74.8144,8.1616
2016-06-17 17:00:00,10.602,162.2713,74.0143,7.2014
2016-06-17 18:00:00,13.0025,152.3494,72.814,5.7611
2016-06-17 19:00:00,10.102,148.8287,70.8137,5.401
2016-06-17 20:00:00,12.8025,143.3877,69.2133,4.5609
2016-06-17 21:00:00,11.0021,150.429,73.4142,4.921
2016-06-17 22:00:00,8.2016,153.3096,91.4176,3.3606
2016-06-17 23:00:00,10.402,161.6312,93.218,0.6001
2016-06-18 00:00:00,8.4016,160.9911,91.6177,0.9602
2016-06-18 01:00:00,7.4014,160.671,92.0178,0.9602
2016-06-18 02:00:00,9.2018,162.5914,92.8179,1.2002
2016-06-18 03:00:00,6.7013,164.1917,90.2174,1.4403
2016-06-18 04:00:00,8.9017,163.5516,93.018,2.6405
2016-06-18 05:00:00,8.3016,161.9513,91.8177,4.4408
2016-06-18 06:00:00,6.0012,164.5117,91.6177,4.3208
2016-06-18 07:00:00,8.5016,163.8716,92.8179,5.6411
2016-06-18 08:00:00,6.4012,168.9926,88.8171,6.1212
2016-06-18 09:00:00,6.6013,168.3525,87.4169,7.5615
2016-06-18 10:00:00,9.9019,170.2729,85.4165,8.1616
2016-06-18 11:00:00,9.7019,171.233,87.2168,8.7617
2016-06-18 12:00:00,14.4028,166.7522,87.4169,8.1616
2016-06-18 13:00:00,12.7025,169.9528,86.6167,8.7617
2016-06-18 14:00:00,15.603,166.4321,86.6167,8.5217
2016-06-18 15:00:00,15.703,168.3525,85.2164,8.1616
2016-06-18 16:00:00,13.5026,153.3096,74.2143,6.8413
2016-06-18 17:00:00,10.502,143.3877,65.8127,4.921
2016-06-18 18:00:00,8.5016,142.7476,68.0131,4.0808
2016-06-18 19:00:00,6.5013,141.4673,70.6136,3.2406
2016-06-18 20:00:00,9.0017,139.5469,68.8133,3.4807
2016-06-18 21:00:00,7.9015,145.6281,70.6136,2.8806
2016-06-18 22:00:00,5.9011,141.7874,72.814,2.2804
2016-06-18 23:00:00,8.2016,148.8287,74.2143,0.7201
2016-06-19 00:00:00,5.6011,148.8287,73.2141,0.9602
2016-06-19 01:00:00,4.1008,149.4688,74.6144,0.7201
2016-06-19 02:00:00,5.8011,145.308,74.2143,0.7201
2016-06-19 03:00:00,4.3008,144.0278,72.414,0.9602
2016-06-19 04:00:00,7.3014,153.3096,73.8142,0.9602
2016-06-19 05:00:00,7.0013,150.7491,77.4149,3.0006
2016-06-19 06:00:00,4.7009,145.6281,72.0139,3.3606
2016-06-19 07:00:00,7.0013,150.429,74.4144,3.4807
2016-06-19 08:00:00,5.401,160.351,93.8181,3.8408
2016-06-19 09:00:00,5.101,161.6312,89.8173,6.1212
2016-06-19 10:00:00,7.2014,165.792,87.8169,7.2014
2016-06-19 11:00:00,5.8011,161.6312,89.4173,6.3612
2016-06-19 12:00:00,9.8019,162.2713,88.01700000000001,6.1212
2016-06-19 13:00:00,10.102,160.0309,87.4169,5.6411
2016-06-19 14:00:00,9.2018,165.1519,89.0172,5.8811
2016-06-19 15:00:00,12.2024,160.9911,86.8167,6.0012
2016-06-19 16:00:00,10.402,152.3494,72.0139,6.1212
2016-06-19 17:00:00,8.9017,150.7491,75.0145,5.401
2016-06-19 18:00:00,9.5018,149.1488,67.6131,4.2008
2016-06-19 19:00:00,8.3016,142.4275,70.8137,4.5609
2016-06-19 20:00:00,9.6019,143.7077,70.4136,3.4807
2016-06-19 21:00:00,8.3016,142.7476,72.0139,3.1206
2016-06-19 22:00:00,6.1012,146.5883,74.0143,2.1604
2016-06-19 23:00:00,7.6015,144.0278,76.2147,0.9602
2016-06-20 00:00:00,5.2010000000000005,143.7077,74.6144,0.7201
2016-06-20 01:00:00,3.8007,145.308,77.815,0.8402
2016-06-20 02:00:00,6.5013,141.7874,75.6146,0.7201
2016-06-20 03:00:00,4.9009,144.3478,77.2149,0.9602
2016-06-20 04:00:00,5.2010000000000005,147.2284,77.815,0.7201
2016-06-20 05:00:00,6.4012,143.3877,74.6144,2.6405
2016-06-20 06:00:00,3.1006,146.2682,77.0149,2.4005
2016-06-20 07:00:00,5.5011,143.7077,76.6148,2.7605
2016-06-20 08:00:00,3.1006,146.5883,77.0149,2.2804
2016-06-20 09:00:00,2.2004,150.109,76.4147,4.921
2016-06-20 10:00:00,7.0013,147.5485,73.2141,7.8015
2016-06-20 11:00:00,6.1012,148.1886,73.8142,6.6013
2016-06-20 12:00:00,7.0013,144.3478,69.4134,6.2412
2016-06-20 13:00:00,9.8019,146.2682,69.0133,6.4813
2016-06-20 14:00:00,7.5014,148.1886,68.6133,6.3612
2016-06-20 15:00:00,9.5018,144.3478,71.2137,6.1212
2016-06-20 16:00:00,9.5018,142.7476,71.2137,6.0012
2016-06-20 17:00:00,7.8015,152.0294,72.414,5.401
2016-06-20 18:00:00,11.0021,144.3479,64.0124,4.0808
2016-06-20 19:00:00,8.8017,146.2682,62.212,4.2008
2016-06-20 20:00:00,7.5014,138.5867,61.6119,2.7605
2016-06-20 21:00:00,7.8015,133.1457,59.6115,2.6405
2016-06-20 22:00:00,5.5011,130.9053,60.2116,1.3203
2016-06-20 23:00:00,5.101,128.6648,61.2118,1.3203
2016-06-21 00:00:00,5.401,131.5454,60.2116,1.0802
2016-06-21 01:00:00,2.5005,126.7444,61.6119,1.2002
2016-06-21 02:00:00,5.401,128.3448,58.8113,1.2002
2016-06-21 03:00:00,5.2010000000000005,127.3846,58.8113,0.8402
2016-06-21 04:00:00,2.4005,129.9451,59.8115,0.7201
2016-06-21 05:00:00,4.2008,131.5454,59.8115,2.0404
2016-06-21 06:00:00,3.2006,130.5852,60.8117,2.0404
2016-06-21 07:00:00,2.1004,134.1059,64.4124,1.2002
2016-06-21 08:00:00,3.8007,150.109,70.0135,2.0404
2016-06-21 09:00:00,2.2004,145.9482,70.6136,3.6007
2016-06-21 10:00:00,8.0015,148.5087,73.6142,6.1212
2016-06-21 11:00:00,7.1014,152.0294,70.6136,7.0814
2016-06-21 12:00:00,7.4014,152.9895,71.4138,8.5217
2016-06-21 13:00:00,11.4022,152.0294,77.615,9.6019
2016-06-21 14:00:00,10.7021,148.5087,73.8142,8.4016
2016-06-21 15:00:00,12.4024,158.4306,89.8173,9.7219
2016-06-21 16:00:00,12.3024,157.4704,88.21700000000001,10.0819
2016-06-21 17:00:00,9.8019,159.7108,91.4176,9.0017
2016-06-21 18:00:00,12.1023,150.429,75.0145,9.1217
2016-06-21 19:00:00,11.1021,148.1886,68.8133,7.0814
2016-06-21 20:00:00,7.7015,142.1074,68.8133,6.4813
2016-06-21 21:00:00,9.8019,144.3478,72.2139,5.6411
2016-06-21 22:00:00,7.2014,150.7491,71.8139,4.0808
2016-06-21 23:00:00,5.8011,147.5485,74.4144,2.5205
2016-06-22 00:00:00,5.7011,137.9466,69.8135,2.1604
2016-06-22 01:00:00,3.6007,137.3065,66.4128,2.1604
2016-06-22 02:00:00,7.0013,136.3463,65.2126,1.6803
2016-06-22 03:00:00,5.5011,133.4658,66.6129,1.6803
2016-06-22 04:00:00,2.7005,138.9068,67.8131,1.9204
2016-06-22 05:00:00,5.8011,137.3065,64.4124,3.8408
2016-06-22 06:00:00,3.3006,146.9083,63.8123,2.8806
2016-06-22 07:00:00,3.0006,138.9068,68.8133,2.6405
2016-06-22 08:00:00,4.2008,152.0294,74.0143,5.281000000000001
2016-06-22 09:00:00,2.6005,154.2698,68.0131,9.6019
2016-06-22 10:00:00,8.6017,149.1488,68.4132,9.8419
2016-06-22 11:00:00,8.7017,154.2698,67.413,10.562
2016-06-22 12:00:00,9.4018,157.7905,66.8129,9.8419
2016-06-22 13:00:00,12.7025,164.1917,77.0149,12.3624
2016-06-22 14:00:00,11.5022,161.3111,82.616,12.2424
2016-06-22 15:00:00,17.3034,173.4735,87.0168,12.3624
2016-06-22 16:00:00,16.4032,166.1121,88.6171,12.3624
2016-06-22 17:00:00,18.5036,162.9114,88.6171,11.6422
2016-06-22 18:00:00,16.3032,166.7522,86.8167,11.1622
2016-06-22 19:00:00,14.7028,166.4321,86.4167,10.322
2016-06-22 20:00:00,13.5026,157.4704,85.6165,9.7219
2016-06-22 21:00:00,14.5028,158.4306,87.4169,8.4016
2016-06-22 22:00:00,10.602,155.2299,78.0151,5.7611
2016-06-22 23:00:00,10.502,144.988,75.0145,3.9608
2016-06-23 00:00:00,7.6015,147.8685,71.2137,3.6007
2016-06-23 01:00:00,6.5013,155.2299,72.61399999999999,3.7207
2016-06-23 02:00:00,9.9019,143.7077,71.6138,3.9608
2016-06-23 03:00:00,8.0015,145.6281,68.8133,3.7207
2016-06-23 04:00:00,6.5013,145.308,69.8135,3.6007
2016-06-23 05:00:00,8.3016,142.1074,73.4142,5.401
2016-06-23 06:00:00,5.9011,146.5883,71.2137,4.6809
2016-06-23 07:00:00,4.9009,151.3892,72.2139,5.7611
2016-06-23 08:00:00,6.3012,166.4321,94.0181,7.8015
2016-06-23 09:00:00,5.401,166.7522,85.4165,8.1616
2016-06-23 10:00:00,10.102,169.3127,85.0164,10.202
2016-06-23 11:00:00,11.3022,173.7935,87.0168,11.6422
2016-06-23 12:00:00,12.2024,182.4352,87.6169,12.7224
2016-06-23 13:00:00,15.8031,160.671,89.4173,11.6422
2016-06-23 14:00:00,15.503,157.1503,86.4167,13.0825
2016-06-23 15:00:00,17.2033,161.6312,88.01700000000001,12.4824
2016-06-23 16:00:00,16.4032,170.2729,87.6169,11.7623
2016-06-23 17:00:00,18.5036,169.9528,87.0168,11.8823
2016-06-23 18:00:00,16.2031,170.2729,85.0164,10.9221
2016-06-23 19:00:00,14.6028,170.2729,88.01700000000001,9.6019
2016-06-23 20:00:00,13.7027,161.9513,87.4169,9.6019
2016-06-23 21:00:00,13.7027,160.9911,87.2168,7.6815
2016-06-23 22:00:00,10.202,163.5516,89.0172,6.7213
2016-06-23 23:00:00,11.3022,161.9513,88.6171,4.3208
2016-06-24 00:00:00,8.9017,165.1519,88.8171,4.8009
2016-06-24 01:00:00,7.2014,163.2315,91.2176,4.6809
2016-06-24 02:00:00,9.8019,152.3494,90.8175,4.2008
