timestamp,Robin_education_Audrea,Rat_education_Carmela,Rat_education_Salvatore,Rat_education_Candida,Bear_education_Merrill,Cockatoo_education_Melanie,Cockatoo_education_Julia
2016-04-03 20:00:00,296.0556,49.93,49.71,106.93,,12.85,31.8
2016-04-03 21:00:00,296.0556,51.05,49.83,98.57,,12.725,31.85
2016-04-03 22:00:00,296.0556,50.91,49.9,95.72,,14.85,28.55
2016-04-03 23:00:00,296.0556,51.06,51.2,92.42,,12.675,26.775
2016-04-04 00:00:00,296.0556,51.21,49.13,91.47,,12.725,26.225
2016-04-04 01:00:00,296.0556,50.77,50.64,94.86,,12.55,29.925
2016-04-04 02:00:00,296.0556,50.81,49.31,94.31,,15.4,24.425
2016-04-04 03:00:00,296.0556,50.72,50.05,96.39,,16.65,29.95
2016-04-04 04:00:00,296.0556,57.5,50.44,101.33,,17.1,25.425
2016-04-04 05:00:00,296.0556,125.28,49.61,100.35,,15.975,28.45
2016-04-04 06:00:00,296.0556,119.41,51.69,107.45,,19.8,30.325
2016-04-04 07:00:00,296.0556,113.1,67.02,153.05,,19.025,35.85
2016-04-04 08:00:00,296.0556,119.41,71.6,165.45,,25.5,39.175
2016-04-04 09:00:00,296.0556,118.62,72.69,162.31,,20.25,50.2
2016-04-04 10:00:00,296.0556,124.91,73.66,159.14,,20.9,55.875
2016-04-04 11:00:00,296.0556,131.4,70.71,165.02,,21.425,49.575
2016-04-04 12:00:00,296.0556,124.17,69.29,134.14,,28.15,54.625
2016-04-04 13:00:00,296.0556,121.51,67.86,122.46,,21.5,57.55
2016-04-04 14:00:00,296.0556,139.4,68.91,125.17,,21.775,47.725
2016-04-04 15:00:00,296.0556,135.37,69.1,137.48,,24.85,52.85
2016-04-04 16:00:00,296.0556,122.26,68.72,132.57,,23.4,48.775
2016-04-04 17:00:00,296.0556,96.9,54.31,133.21,,15.125,44.975
2016-04-04 18:00:00,296.0556,88.34,52.69,132.55,,15.05,42.65
2016-04-04 19:00:00,296.0556,65.79,50.39,125.13,,13.1,41.625
2016-04-04 20:00:00,296.0556,71.07,51.18,131.1,,12.025,41.375
2016-04-04 21:00:00,296.0556,65.79,51.17,118.68,,12.175,50.3
2016-04-04 22:00:00,296.0556,58.4,51.41,120.3,,12.1,28.8
2016-04-04 23:00:00,296.0556,53.24,49.69,113.19,,12.2,26.225
2016-04-05 00:00:00,296.0556,52.19,50.2,119.47,,11.875,25.925
2016-04-05 01:00:00,296.0556,52.5,50.18,115.58,,11.825,32.525
2016-04-05 02:00:00,296.0556,52.73,50.81,112.82,,11.625,24.85
2016-04-05 03:00:00,296.0556,52.92,51.89,110.74,,14.975,31.85
2016-04-05 04:00:00,296.0556,59.39,52.47,118.67,,16.225,26.55
2016-04-05 05:00:00,296.0556,120.46,51.94,118.16,,16.875,30.65
2016-04-05 06:00:00,296.0556,124.02,55.32,151.81,,20.125,39.025
2016-04-05 07:00:00,296.0556,133.25,72.92,167.22,,21.2,26.925
2016-04-05 08:00:00,296.0556,142.55,76.07,188.41,,21.525,37.7
2016-04-05 09:00:00,296.0556,137.32,76.18,194.09,,20.3,45.75
2016-04-05 10:00:00,296.0556,130.87,74.27,171.94,,19.25,55.175
2016-04-05 11:00:00,296.0556,129.64,71.56,163.45,,14.3,52.725
2016-04-05 12:00:00,296.0556,139.45,67.54,169.37,,22.1,58.925
2016-04-05 13:00:00,296.0556,118.36,70.71,150.87,,16.825,57.7
2016-04-05 14:00:00,296.0556,114.2,69.22,151.61,,17.2,51.6
2016-04-05 15:00:00,296.0556,121.62,68.02,144.38,,17.1,50.175
2016-04-05 16:00:00,296.0556,118.27,68.42,140.15,,15.075,58.9
2016-04-05 17:00:00,296.0556,104.78,57.7,127.87,,12.7,44.45
2016-04-05 18:00:00,296.0556,92.37,55.09,122.97,,12.45,41.875
2016-04-05 19:00:00,296.0556,71.57,53.32,120.75,,10.8,44.25
2016-04-05 20:00:00,296.0556,76.47,53.57,123.93,,13.675,37.275
2016-04-05 21:00:00,296.0556,65.23,53.87,112.57,,10.6,33.45
2016-04-05 22:00:00,296.0556,57.01,55.21,108.04,,12.575,29.525
2016-04-05 23:00:00,296.0556,53.63,53.83,105.69,,10.85,32.525
2016-04-06 00:00:00,296.0556,55.94,55.82,112.36,,7.75,33.65
2016-04-06 01:00:00,296.0556,52.38,54.72,115.24,,7.95,28.6
2016-04-06 02:00:00,296.0556,49.41,55.61,112.91,,7.525,24.625
2016-04-06 03:00:00,296.0556,55.49,54.79,122.88,,11.45,25.075
2016-04-06 04:00:00,296.0556,61.34,55.2,127.2,,11.5,33.025
2016-04-06 05:00:00,296.0556,133.42,55.93,130.04,,15.425,34.3
2016-04-06 06:00:00,296.0556,125.01,59.64,145.0,,16.575,42.375
2016-04-06 07:00:00,296.0556,129.14,72.1,167.61,,16.675,37.95
2016-04-06 08:00:00,296.0556,146.82,80.09,178.8,,15.4,36.225
2016-04-06 09:00:00,296.0556,134.62,74.99,176.16,,15.775,52.25
2016-04-06 10:00:00,296.0556,132.73,72.9,171.23,,19.925,45.225
2016-04-06 11:00:00,296.0556,132.61,72.59,151.84,,16.525,56.7
2016-04-06 12:00:00,296.0556,128.96,69.52,156.2,,16.675,50.825
2016-04-06 13:00:00,296.0556,127.84,65.35,148.44,,23.3,51.7
2016-04-06 14:00:00,296.0556,124.04,64.39,151.49,,16.85,51.725
2016-04-06 15:00:00,296.0556,127.99,63.62,155.28,,18.125,45.475
2016-04-06 16:00:00,296.0556,113.66,65.82,153.8,,19.175,44.4
2016-04-06 17:00:00,296.0556,95.77,54.17,148.45,,13.625,41.075
2016-04-06 18:00:00,296.0556,79.77,50.26,137.96,,16.325,39.9
2016-04-06 19:00:00,296.0556,64.67,48.2,132.9,,9.55,35.95
2016-04-06 20:00:00,296.0556,63.91,48.92,128.35,,9.35,31.25
2016-04-06 21:00:00,296.0556,64.23,50.64,118.87,,8.65,29.85
2016-04-06 22:00:00,296.0556,63.26,49.81,107.2,,10.4,26.325
2016-04-06 23:00:00,296.0556,47.64,50.4,103.95,,7.725,26.45
2016-04-07 00:00:00,296.0556,48.79,49.69,100.19,,8.05,25.725
2016-04-07 01:00:00,296.0556,54.32,51.37,102.33,,7.625,24.275
2016-04-07 02:00:00,296.0556,45.6,50.5,101.43,,10.6,27.7
2016-04-07 03:00:00,296.0556,49.29,50.83,104.03,,7.775,22.275
2016-04-07 04:00:00,296.0556,59.94,50.56,111.88,,7.6,25.975
2016-04-07 05:00:00,296.0556,106.03,48.97,108.92,,9.575,31.7
2016-04-07 06:00:00,296.0556,99.94,51.26,134.56,,17.175,36.4
2016-04-07 07:00:00,296.0556,103.68,64.06,151.81,,13.875,32.0
2016-04-07 08:00:00,296.0556,117.34,71.76,175.6,,14.825,49.45
2016-04-07 09:00:00,296.0556,122.91,70.64,184.23,,16.875,55.725
2016-04-07 10:00:00,296.0556,126.85,69.68,167.59,,16.7,53.2
2016-04-07 11:00:00,296.0556,123.35,68.19,157.17,,16.75,49.4
2016-04-07 12:00:00,296.0556,116.39,68.67,155.84,,22.875,58.025
2016-04-07 13:00:00,296.0556,122.67,68.0,131.42,,15.9,50.85
2016-04-07 14:00:00,296.0556,120.34,73.55,122.95,,16.225,52.75
2016-04-07 15:00:00,296.0556,112.58,77.51,120.33,,16.45,59.85
2016-04-07 16:00:00,296.0556,109.31,75.97,125.27,,14.85,52.625
2016-04-07 17:00:00,296.0556,107.87,55.92,133.71,,12.55,44.525
2016-04-07 18:00:00,296.0556,82.5,52.76,120.77,,13.525,35.575
2016-04-07 19:00:00,296.0556,59.41,53.8,125.91,,12.325,36.725
2016-04-07 20:00:00,296.0556,63.62,52.85,124.68,,14.825,26.1
2016-04-07 21:00:00,296.0556,60.76,53.1,104.97,,11.875,28.3
2016-04-07 22:00:00,296.0556,53.24,51.73,108.22,,11.15,25.425
2016-04-07 23:00:00,296.0556,51.61,53.11,105.21,,10.425,25.2
2016-04-08 00:00:00,296.0556,54.39,52.21,110.47,,9.875,25.175
2016-04-08 01:00:00,296.0556,46.93,54.18,108.71,,11.5,26.975
2016-04-08 02:00:00,296.0556,51.7,53.67,107.4,,8.125,24.85
2016-04-08 03:00:00,296.0556,54.49,53.89,111.22,,8.5,27.375
2016-04-08 04:00:00,296.0556,49.5,53.81,108.34,,8.5,26.8
2016-04-08 05:00:00,296.0556,96.99,54.22,112.49,,10.575,34.35
2016-04-08 06:00:00,296.0556,96.57,57.62,140.91,,15.175,41.35
2016-04-08 07:00:00,296.0556,111.26,72.06,163.07,,16.8,39.925
2016-04-08 08:00:00,296.0556,141.47,76.43,174.7,,18.7,43.8
2016-04-08 09:00:00,296.0556,122.59,75.05,167.84,,17.825,41.9
2016-04-08 10:00:00,296.0556,125.76,72.93,167.9,,17.825,54.45
2016-04-08 11:00:00,296.0556,135.49,70.12,152.39,,17.375,46.475
2016-04-08 12:00:00,296.0556,128.0,72.2,145.21,,20.9,47.775
2016-04-08 13:00:00,296.0556,129.29,73.61,137.07,,20.775,41.8
2016-04-08 14:00:00,296.0556,116.79,67.04,136.99,,18.025,40.4
2016-04-08 15:00:00,296.0556,111.98,62.56,138.05,,16.7,42.85
2016-04-08 16:00:00,296.0556,102.73,62.18,137.58,,14.375,40.9
2016-04-08 17:00:00,296.0556,96.4,51.88,115.26,,17.425,39.125
2016-04-08 18:00:00,296.0556,92.55,49.79,107.58,,13.25,38.25
2016-04-08 19:00:00,296.0556,76.09,49.77,102.81,,11.025,37.35
2016-04-08 20:00:00,296.0556,73.11,50.98,108.38,,16.825,31.4
2016-04-08 21:00:00,296.0556,63.23,51.77,113.02,,10.825,34.35
2016-04-08 22:00:00,296.0556,54.34,52.64,104.67,,7.525,27.05
2016-04-08 23:00:00,296.0556,48.02,53.61,104.5,,7.35,27.925
2016-04-09 00:00:00,296.0556,54.2,53.42,107.0,,7.575,25.875
2016-04-09 01:00:00,296.0556,48.78,54.87,112.39,,6.675,27.625
2016-04-09 02:00:00,296.0556,47.41,54.44,109.3,,7.425,27.725
2016-04-09 03:00:00,296.0556,54.43,52.64,98.9,,10.15,30.95
2016-04-09 04:00:00,296.0556,54.43,53.81,106.88,,9.55,27.825
2016-04-09 05:00:00,296.0556,47.3,53.09,113.29,,12.875,27.8
2016-04-09 06:00:00,296.0556,52.83,56.06,108.15,,12.85,28.325
2016-04-09 07:00:00,296.0556,53.84,58.84,108.01,,12.075,23.575
2016-04-09 08:00:00,296.0556,51.61,58.83,117.64,,15.45,23.05
2016-04-09 09:00:00,296.0556,55.05,58.16,122.9,,12.675,26.7
2016-04-09 10:00:00,296.0556,60.85,63.84,141.64,,17.475,27.075
2016-04-09 11:00:00,296.0556,61.02,65.81,129.06,,11.925,30.6
2016-04-09 12:00:00,296.0556,54.91,59.14,126.38,,12.425,29.925
2016-04-09 13:00:00,296.0556,54.78,58.51,105.2,,12.475,31.925
2016-04-09 14:00:00,296.0556,56.54,56.43,105.28,,11.8,40.75
2016-04-09 15:00:00,296.0556,57.26,53.64,111.25,,18.2,37.35
2016-04-09 16:00:00,296.0556,57.03,54.28,112.62,,12.325,43.875
2016-04-09 17:00:00,296.0556,56.76,55.22,112.1,,12.475,38.35
2016-04-09 18:00:00,296.0556,57.2,54.72,119.23,,14.475,36.525
2016-04-09 19:00:00,296.0556,57.94,57.84,124.04,,10.075,31.0
2016-04-09 20:00:00,296.0556,57.69,59.43,124.26,,6.925,28.45
2016-04-09 21:00:00,296.0556,58.29,59.97,115.91,,9.625,32.525
2016-04-09 22:00:00,296.0556,58.78,60.31,112.35,,7.0,29.3
2016-04-09 23:00:00,296.0556,58.65,59.47,109.91,,6.825,29.775
2016-04-10 00:00:00,296.0556,58.6,60.82,113.48,,6.8,29.725
2016-04-10 01:00:00,296.0556,58.75,61.15,112.68,,6.55,32.1
2016-04-10 02:00:00,296.0556,58.56,61.74,116.97,,6.675,26.75
2016-04-10 03:00:00,296.0556,58.9,61.67,119.26,,7.075,29.325
2016-04-10 04:00:00,296.0556,59.32,62.28,127.88,,9.75,24.525
2016-04-10 05:00:00,296.0556,59.06,62.49,130.56,,13.275,25.475
2016-04-10 06:00:00,296.0556,59.84,63.17,128.91,,11.875,25.925
2016-04-10 07:00:00,296.0556,59.11,61.36,132.27,,11.325,21.125
2016-04-10 08:00:00,296.0556,59.07,60.73,128.43,,15.075,22.075
2016-04-10 09:00:00,296.0556,53.84,59.85,123.62,,11.975,28.925
2016-04-10 10:00:00,296.0556,56.41,59.11,119.63,,12.1,36.0
2016-04-10 11:00:00,296.0556,52.75,57.43,111.78,,12.825,36.05
2016-04-10 12:00:00,296.0556,53.12,57.18,111.53,,12.675,38.1
2016-04-10 13:00:00,296.0556,50.23,56.45,116.62,,13.425,43.425
2016-04-10 14:00:00,296.0556,55.4,56.64,108.16,,13.075,40.2
2016-04-10 15:00:00,296.0556,55.82,54.87,113.37,,12.75,43.425
2016-04-10 16:00:00,296.0556,55.36,54.68,105.47,,13.0,37.6
2016-04-10 17:00:00,296.0556,55.93,55.72,113.94,,12.975,38.375
2016-04-10 18:00:00,296.0556,57.62,55.81,108.37,,12.5,36.375
2016-04-10 19:00:00,296.0556,57.55,56.52,113.77,,13.15,32.3
2016-04-10 20:00:00,296.0556,58.16,57.04,114.42,,9.35,35.775
2016-04-10 21:00:00,296.0556,58.23,56.83,115.82,,9.45,32.175
2016-04-10 22:00:00,296.0556,58.85,58.82,108.04,,9.175,36.025
2016-04-10 23:00:00,296.0556,58.65,57.74,114.97,,12.55,27.025
2016-04-11 00:00:00,296.0556,58.6,58.71,104.19,,9.275,25.3
2016-04-11 01:00:00,296.0556,57.78,57.43,104.4,,10.0,31.375
2016-04-11 02:00:00,296.0556,55.68,58.3,104.79,,9.5,25.525
2016-04-11 03:00:00,296.0556,55.39,58.47,111.88,,9.825,24.175
2016-04-11 04:00:00,296.0556,62.84,59.07,113.81,,10.55,34.3
2016-04-11 05:00:00,296.0556,131.51,58.43,110.46,,13.775,33.35
2016-04-11 06:00:00,296.0556,133.32,60.44,128.58,,20.975,33.75
2016-04-11 07:00:00,296.0556,135.09,71.08,156.88,,16.575,27.75
2016-04-11 08:00:00,296.0556,143.75,71.06,192.53,,16.275,39.5
2016-04-11 09:00:00,296.0556,131.5,72.96,172.86,,16.0,45.55
2016-04-11 10:00:00,296.0556,128.86,70.19,180.61,,15.45,60.375
2016-04-11 11:00:00,296.0556,128.31,68.9,174.52,,16.725,52.025
2016-04-11 12:00:00,296.0556,114.04,67.67,149.9,,25.7,
2016-04-11 13:00:00,296.0556,123.59,67.1,142.88,,17.7,49.15
2016-04-11 14:00:00,296.0556,128.68,67.31,151.66,,16.3,54.8
2016-04-11 15:00:00,296.0556,118.88,62.69,146.1,,15.625,48.95
2016-04-11 16:00:00,296.0556,116.37,63.0,141.07,,13.85,45.475
2016-04-11 17:00:00,296.0556,88.99,51.47,148.72,,16.0,47.35
2016-04-11 18:00:00,296.0556,77.05,48.03,127.39,,12.725,39.275
2016-04-11 19:00:00,296.0556,60.35,44.38,117.61,,10.975,32.075
2016-04-11 20:00:00,296.0556,65.92,44.19,112.21,,13.975,28.275
2016-04-11 21:00:00,296.0556,59.27,43.25,101.84,,10.325,26.175
2016-04-11 22:00:00,296.0556,52.08,42.85,97.21,,12.2,25.625
2016-04-11 23:00:00,296.0556,46.54,42.79,94.84,,9.325,25.3
2016-04-12 00:00:00,296.0556,44.03,42.66,93.98,,12.2,24.125
2016-04-12 01:00:00,296.0556,44.15,42.99,88.48,,9.225,30.3
2016-04-12 02:00:00,296.0556,45.33,43.92,86.88,,9.325,24.95
2016-04-12 03:00:00,296.0556,44.91,42.88,89.11,,8.4,31.375
2016-04-12 04:00:00,296.0556,50.08,43.45,89.03,,8.375,32.2
2016-04-12 05:00:00,296.0556,80.51,44.8,91.24,,11.5,30.8
2016-04-12 06:00:00,296.0556,98.51,46.67,111.49,,19.125,37.7
2016-04-12 07:00:00,296.0556,96.6,68.54,132.82,,23.875,38.15
2016-04-12 08:00:00,296.0556,120.07,71.61,170.19,,17.325,39.65
2016-04-12 09:00:00,296.0556,126.62,73.66,179.55,,14.75,49.875
2016-04-12 10:00:00,296.0556,126.05,67.88,180.43,,16.05,51.775
2016-04-12 11:00:00,296.0556,119.93,65.3,181.66,,15.375,56.575
2016-04-12 12:00:00,296.0556,111.22,63.05,164.96,,18.625,
2016-04-12 13:00:00,296.0556,115.2,62.71,159.8,,15.725,57.5
2016-04-12 14:00:00,296.0556,117.57,59.53,152.08,,15.875,50.95
2016-04-12 15:00:00,296.0556,119.1,57.07,155.65,,14.15,48.025
2016-04-12 16:00:00,296.0556,126.38,55.95,151.43,,19.9,47.575
2016-04-12 17:00:00,296.0556,99.73,48.64,156.1,,12.475,42.525
2016-04-12 18:00:00,296.0556,88.98,45.79,141.66,,12.15,38.5
2016-04-12 19:00:00,296.0556,68.11,43.42,133.68,,13.7,29.475
2016-04-12 20:00:00,296.0556,71.31,43.55,136.81,,10.95,32.025
2016-04-12 21:00:00,296.0556,68.63,42.47,122.62,,10.575,29.775
2016-04-12 22:00:00,296.0556,63.2,43.81,113.08,,10.05,27.875
2016-04-12 23:00:00,296.0556,54.97,46.03,100.08,,9.55,27.575
2016-04-13 00:00:00,296.0556,53.3,44.98,108.57,,9.4,32.55
2016-04-13 01:00:00,296.0556,53.12,45.86,107.63,,9.575,31.575
2016-04-13 02:00:00,296.0556,53.47,45.92,107.95,,9.625,25.275
2016-04-13 03:00:00,296.0556,54.06,47.08,116.51,,9.475,23.4
2016-04-13 04:00:00,296.0556,59.39,46.94,117.79,,10.7,26.625
2016-04-13 05:00:00,296.0556,95.23,47.1,116.8,,13.0,32.175
2016-04-13 06:00:00,296.0556,98.06,53.2,135.58,,16.4,33.825
2016-04-13 07:00:00,296.0556,111.24,69.29,171.73,,15.6,31.8
2016-04-13 08:00:00,296.0556,128.81,71.51,187.47,,16.075,44.025
2016-04-13 09:00:00,296.0556,126.69,78.37,185.29,,21.375,46.55
2016-04-13 10:00:00,296.0556,126.62,72.38,171.01,,14.5,42.975
2016-04-13 11:00:00,296.0556,118.19,69.54,169.95,,11.95,51.625
2016-04-13 12:00:00,296.0556,117.12,69.43,155.43,,10.775,54.425
2016-04-13 13:00:00,296.0556,105.69,65.76,160.71,,17.925,53.1
2016-04-13 14:00:00,296.0556,107.27,64.72,167.23,,12.35,48.675
2016-04-13 15:00:00,296.0556,111.95,65.25,158.04,,11.075,43.2
2016-04-13 16:00:00,296.0556,115.83,64.69,154.96,,8.675,51.95
2016-04-13 17:00:00,296.0556,91.06,54.55,139.9,,7.3,37.475
2016-04-13 18:00:00,296.0556,80.61,47.89,132.19,,7.2,34.625
2016-04-13 19:00:00,296.0556,65.73,47.51,130.01,,6.725,36.625
2016-04-13 20:00:00,296.0556,70.0,46.12,131.05,,6.7,37.75
2016-04-13 21:00:00,296.0556,61.57,47.39,108.44,,6.325,28.275
2016-04-13 22:00:00,296.0556,57.32,47.37,108.68,,6.2,26.325
2016-04-13 23:00:00,296.0556,53.16,48.41,109.75,,8.3,26.55
2016-04-14 00:00:00,296.0556,54.59,47.73,117.78,,8.45,25.575
2016-04-14 01:00:00,296.0556,50.03,48.32,122.12,,8.35,25.75
2016-04-14 02:00:00,296.0556,44.2,48.06,119.92,,5.3,25.45
2016-04-14 03:00:00,296.0556,51.9,47.83,125.12,,5.125,29.175
2016-04-14 04:00:00,296.0556,57.11,50.15,120.04,,6.675,29.425
2016-04-14 05:00:00,296.0556,96.97,48.28,132.22,,9.775,30.875
2016-04-14 06:00:00,296.0556,113.86,54.7,144.49,,14.125,33.25
2016-04-14 07:00:00,296.0556,101.75,69.08,162.04,,11.775,27.625
2016-04-14 08:00:00,296.0556,124.94,75.95,172.83,,16.25,49.6
2016-04-14 09:00:00,296.0556,125.23,67.8,182.19,,17.525,40.6
2016-04-14 10:00:00,296.0556,118.26,70.94,182.99,,19.95,52.275
2016-04-14 11:00:00,296.0556,116.19,67.1,178.73,,16.875,45.45
2016-04-14 12:00:00,296.0556,109.74,65.59,169.17,,24.325,46.25
2016-04-14 13:00:00,296.0556,105.9,64.04,157.45,,17.35,42.975
2016-04-14 14:00:00,296.0556,116.71,64.81,165.92,,17.075,44.9
2016-04-14 15:00:00,296.0556,125.09,67.25,155.02,,15.3,46.1
2016-04-14 16:00:00,296.0556,117.7,62.23,158.55,,21.975,42.775
2016-04-14 17:00:00,296.0556,88.07,53.31,151.52,,16.325,35.55
2016-04-14 18:00:00,296.0556,76.81,50.04,146.55,,16.55,34.75
2016-04-14 19:00:00,296.0556,78.23,46.21,133.36,,12.225,39.425
2016-04-14 20:00:00,296.0556,71.12,44.9,133.23,,11.225,40.3
2016-04-14 21:00:00,296.0556,65.66,44.91,118.27,,10.55,30.025
2016-04-14 22:00:00,296.0556,50.55,44.17,107.5,,9.775,30.75
2016-04-14 23:00:00,296.0556,47.73,43.34,98.36,,12.425,22.75
2016-04-15 00:00:00,296.0556,51.31,43.92,105.24,,9.25,24.975
2016-04-15 01:00:00,296.0556,46.05,43.35,105.87,,9.425,23.3
2016-04-15 02:00:00,296.0556,44.78,44.1,115.62,,9.2,24.25
2016-04-15 03:00:00,296.0556,51.99,42.31,110.69,,9.225,27.925
2016-04-15 04:00:00,296.0556,45.42,42.68,115.08,,9.7,34.45
2016-04-15 05:00:00,296.0556,69.68,43.62,117.75,,13.2,33.675
2016-04-15 06:00:00,296.0556,70.29,45.3,116.67,,17.225,30.2
2016-04-15 07:00:00,296.0556,77.77,55.44,119.05,,13.675,34.275
2016-04-15 08:00:00,296.0556,75.38,59.78,118.37,,18.375,48.5
2016-04-15 09:00:00,296.0556,75.48,70.03,118.95,,19.775,36.325
2016-04-15 10:00:00,296.0556,71.9,66.73,112.76,,13.125,48.775
2016-04-15 11:00:00,296.0556,73.19,65.33,113.27,,13.075,52.0
2016-04-15 12:00:00,296.0556,68.41,63.4,116.83,,16.775,42.3
2016-04-15 13:00:00,296.0556,68.43,59.97,105.79,,17.35,57.1
2016-04-15 14:00:00,296.0556,70.76,59.73,110.35,,11.425,37.7
2016-04-15 15:00:00,296.0556,84.5,59.79,111.35,,10.15,38.675
2016-04-15 16:00:00,296.0556,76.02,62.29,120.3,,8.3,33.9
2016-04-15 17:00:00,296.0556,55.56,52.85,102.16,,6.7,29.4
2016-04-15 18:00:00,296.0556,54.7,49.61,106.43,,6.525,26.275
2016-04-15 19:00:00,296.0556,48.18,46.67,106.73,,5.975,27.625
2016-04-15 20:00:00,296.0556,47.22,46.62,115.92,,6.15,27.375
2016-04-15 21:00:00,296.0556,41.24,46.21,111.72,,6.025,28.9
2016-04-15 22:00:00,296.0556,45.0,47.57,101.67,,6.475,24.0
2016-04-15 23:00:00,296.0556,50.63,48.46,97.33,,5.975,24.975
2016-04-16 00:00:00,296.0556,45.38,48.26,96.11,,5.925,23.375
2016-04-16 01:00:00,296.0556,43.86,48.42,108.55,,5.8,23.975
2016-04-16 02:00:00,296.0556,50.3,47.99,104.24,,5.85,22.15
2016-04-16 03:00:00,296.0556,42.55,47.67,114.63,,5.525,21.5
2016-04-16 04:00:00,296.0556,45.47,48.48,115.69,,8.7,28.1
2016-04-16 05:00:00,296.0556,52.23,47.59,123.27,,6.35,35.725
2016-04-16 06:00:00,296.0556,45.52,48.79,107.94,,9.375,31.275
2016-04-16 07:00:00,296.0556,42.0,47.77,107.07,,7.775,23.125
2016-04-16 08:00:00,296.0556,41.89,49.05,112.65,,6.825,28.2
2016-04-16 09:00:00,296.0556,44.35,45.97,116.85,,6.75,26.5
2016-04-16 10:00:00,296.0556,49.4,46.9,104.49,,7.075,27.85
2016-04-16 11:00:00,296.0556,50.54,49.08,103.55,,6.8,33.025
2016-04-16 12:00:00,296.0556,44.96,47.32,103.8,,6.55,29.65
2016-04-16 13:00:00,296.0556,42.22,50.14,107.15,,6.275,33.425
2016-04-16 14:00:00,296.0556,42.98,50.15,108.62,,9.2,30.6
2016-04-16 15:00:00,296.0556,43.79,48.85,110.96,,6.175,34.925
2016-04-16 16:00:00,296.0556,43.55,50.94,120.05,,6.45,52.275
2016-04-16 17:00:00,296.0556,42.87,49.48,109.14,,9.2,43.4
2016-04-16 18:00:00,296.0556,43.62,48.68,113.1,,6.3,30.025
2016-04-16 19:00:00,296.0556,42.02,48.19,103.65,,5.725,23.925
2016-04-16 20:00:00,296.0556,42.08,46.15,108.34,,5.875,25.575
2016-04-16 21:00:00,296.0556,45.95,47.14,105.25,,8.75,26.75
2016-04-16 22:00:00,296.0556,50.95,46.63,102.99,,5.8,25.775
2016-04-16 23:00:00,296.0556,44.54,46.73,103.03,,8.325,31.225
2016-04-17 00:00:00,296.0556,43.58,47.09,98.32,,5.425,26.95
2016-04-17 01:00:00,296.0556,53.19,45.72,103.39,,5.325,23.05
2016-04-17 02:00:00,296.0556,45.75,47.59,101.72,,5.575,23.15
2016-04-17 03:00:00,296.0556,43.47,46.53,113.89,,8.65,22.7
2016-04-17 04:00:00,296.0556,51.83,49.05,117.38,,5.8,30.65
2016-04-17 05:00:00,296.0556,48.55,47.92,116.68,,5.8,29.625
2016-04-17 06:00:00,296.0556,43.43,48.11,107.68,,8.975,24.225
2016-04-17 07:00:00,296.0556,51.28,49.69,112.0,,7.775,21.7
2016-04-17 08:00:00,296.0556,43.35,48.7,117.07,,9.475,21.675
2016-04-17 09:00:00,296.0556,47.58,45.79,113.08,,6.625,23.65
2016-04-17 10:00:00,296.0556,47.34,47.66,113.46,,6.15,23.0
2016-04-17 11:00:00,296.0556,43.58,48.13,106.81,,6.15,26.25
2016-04-17 12:00:00,296.0556,42.34,46.55,106.0,,6.225,26.425
2016-04-17 13:00:00,296.0556,44.42,48.12,100.93,,6.1,29.65
2016-04-17 14:00:00,296.0556,42.13,49.94,110.04,,6.325,31.35
2016-04-17 15:00:00,296.0556,43.71,48.01,110.28,,6.275,33.525
2016-04-17 16:00:00,296.0556,43.96,50.56,120.28,,6.05,30.175
2016-04-17 17:00:00,296.0556,44.57,47.74,108.23,,6.075,33.725
2016-04-17 18:00:00,296.0556,43.18,49.22,108.34,,5.875,29.5
2016-04-17 19:00:00,296.0556,43.63,46.75,100.33,,6.1,35.8
2016-04-17 20:00:00,296.0556,42.63,45.54,103.56,,6.3,28.65
2016-04-17 21:00:00,296.0556,43.58,47.61,91.62,,6.25,32.075
2016-04-17 22:00:00,296.0556,44.52,46.34,94.75,,6.25,25.875
2016-04-17 23:00:00,296.0556,43.55,46.61,98.75,,6.25,25.75
2016-04-18 00:00:00,296.0556,51.24,46.28,95.77,,6.325,24.9
2016-04-18 01:00:00,296.0556,46.57,47.03,102.39,,6.275,22.9
2016-04-18 02:00:00,296.0556,51.24,46.97,98.11,,6.0,24.775
2016-04-18 03:00:00,296.0556,46.49,45.92,105.81,,8.875,24.75
2016-04-18 04:00:00,296.0556,51.45,48.71,110.81,,6.325,31.725
2016-04-18 05:00:00,296.0556,85.87,47.74,112.3,,6.575,30.725
2016-04-18 06:00:00,296.0556,96.09,52.55,142.58,,11.15,24.6
2016-04-18 07:00:00,296.0556,90.71,66.79,167.84,,10.25,26.175
2016-04-18 08:00:00,296.0556,109.65,75.34,164.08,,10.6,42.875
2016-04-18 09:00:00,296.0556,130.94,76.77,171.06,,9.425,51.8
2016-04-18 10:00:00,296.0556,135.38,76.88,165.49,,9.675,55.775
2016-04-18 11:00:00,296.0556,132.41,87.96,159.6,,9.425,54.375
2016-04-18 12:00:00,296.0556,123.65,86.32,152.26,,10.775,56.825
2016-04-18 13:00:00,296.0556,130.09,87.45,128.98,,10.35,
2016-04-18 14:00:00,296.0556,136.71,89.15,130.94,,10.1,43.125
2016-04-18 15:00:00,296.0556,136.66,91.66,139.84,,10.35,59.0
