timestamp,Fox_education_Melinda,Fox_education_Otilia,Fox_education_Maureen,Fox_education_Leona,Fox_education_Wendell,Rat_education_Lee,Rat_education_Kathryn,Rat_education_Conrad,Rat_education_Beverly,Rat_education_Elsie,Rat_education_Tania,Bear_education_Bulah,Bear_education_Wilton,Moose_education_Florence,Cockatoo_education_Brigitte,Cockatoo_education_Terrence,Cockatoo_education_Janet,Cockatoo_education_Tyler
2016-03-11 15:00:00,493.18,1011.98,,273.23,559.88,375.87,448.18,286.68,895.57,27.64,581.44,1256.42,1595.8231,0.0,,,,
2016-03-11 16:00:00,489.73,1000.94,,267.59,556.28,384.03,433.98,279.69,822.4,23.95,572.02,1270.5,1594.0418,0.0,,,,
2016-03-11 17:00:00,474.47,982.01,,260.74,534.33,403.65,413.19,256.77,706.11,23.74,532.46,1273.8,1573.0226,0.0,,,,
2016-03-11 18:00:00,459.99,966.43,,225.05,516.41,446.16,403.5,207.99,561.29,25.12,471.88,1250.7,1531.152,0.0,,,,
2016-03-11 19:00:00,461.0,955.14,,210.97,511.56,426.99,409.64,139.59,451.32,22.45,263.86,1222.1,1495.0701,0.0,,,,
2016-03-11 20:00:00,458.6,938.62,,206.91,512.23,375.78,414.14,60.9,417.44,22.24,272.65,1186.9,1467.7108,0.0,,,,
2016-03-11 21:00:00,458.5,921.65,,207.35,508.78,342.78,386.93,55.38,370.49,11.08,268.24,1175.24,1429.5062,0.0,,,,
2016-03-11 22:00:00,444.39,924.61,,204.85,505.19,295.83,164.94,54.3,384.13,10.63,227.48,1161.38,1407.6911,0.0,,,,
2016-03-11 23:00:00,439.84,913.35,,202.98,502.09,245.85,162.96,49.92,390.88,11.98,217.0,1166.22,1392.991,0.0,,,,
2016-03-12 00:00:00,434.88,908.71,,201.02,497.76,218.61,163.76,41.31,369.4,12.76,220.36,1162.04,1374.4285,0.0,,,,
2016-03-12 01:00:00,435.58,906.94,,189.54,498.61,212.07,162.41,38.73,338.22,7.15,221.56,1164.24,1355.6812,0.0,,,,
2016-03-12 02:00:00,434.92,894.46,,189.4,494.94,212.28,165.17,40.2,332.33,6.61,222.37,1160.06,1358.3877,0.0,,,,
2016-03-12 03:00:00,432.09,894.92,,187.79,497.16,215.46,164.9,39.54,325.69,6.22,220.37,1154.56,1373.9474,0.0,,,,
2016-03-12 04:00:00,427.29,893.95,,188.09,493.96,215.31,173.81,40.26,321.46,7.15,222.6,1145.98,1366.6668,0.0,,,,
2016-03-12 05:00:00,426.77,894.92,,192.76,492.53,215.43,352.04,41.01,311.21,7.03,227.65,1138.94,1353.3957,0.0,,,,
2016-03-12 06:00:00,429.52,896.26,,200.38,493.43,215.94,354.25,39.78,333.69,7.42,226.59,1197.24,1343.6498,0.0,,,,
2016-03-12 07:00:00,413.93,893.77,,206.23,488.06,213.45,354.41,52.32,336.51,13.69,284.6,1210.44,1357.3336,0.0,,,,
2016-03-12 08:00:00,422.98,897.22,,205.58,486.17,216.93,365.25,81.66,331.72,21.82,333.17,1211.98,1392.5075,0.0,,,,
2016-03-12 09:00:00,426.83,906.39,,206.88,488.14,230.55,361.58,85.71,338.71,20.32,406.17,1234.42,1418.2984,0.0,,,,
2016-03-12 10:00:00,434.14,910.69,,207.78,493.93,318.24,371.04,91.35,340.09,20.02,419.37,1249.16,1430.5953,0.0,,,,
2016-03-12 11:00:00,437.59,911.85,,208.02,499.46,246.21,372.54,114.9,342.17,20.53,408.38,1256.42,1449.9154,0.0,,,,
2016-03-12 12:00:00,440.65,919.34,,215.57,505.69,254.52,378.85,204.69,346.22,19.9,424.67,1252.68,1459.9933,0.0,,,,
2016-03-12 13:00:00,441.66,928.0,,206.43,504.34,229.59,366.55,200.49,352.58,22.42,392.63,1250.7,1475.9828,0.0,,,,
2016-03-12 14:00:00,437.38,948.85,,210.29,507.98,272.13,351.0,203.46,360.75,22.66,455.2,1255.76,1477.9287,0.0,,,,
2016-03-12 15:00:00,438.15,942.15,,209.64,508.64,275.91,349.38,196.11,349.93,22.12,351.39,1261.26,1481.3369,0.0,,,,
2016-03-12 16:00:00,437.91,927.22,,209.91,508.95,285.54,341.59,176.94,355.78,19.63,321.16,1258.4,1485.6035,0.0,,,,
2016-03-12 17:00:00,438.74,916.66,,200.59,504.83,259.95,338.31,122.49,347.54,10.66,325.57,1246.96,1484.0506,0.0,,,,
2016-03-12 18:00:00,439.3,914.33,,198.88,501.61,261.48,341.63,59.61,350.74,10.06,318.83,1252.24,1479.4167,0.0,,,,
2016-03-12 19:00:00,443.87,919.63,,197.48,499.64,243.42,345.6,39.18,351.48,8.62,227.27,1251.36,1459.0407,0.0,,,,
2016-03-12 20:00:00,440.15,910.93,,196.13,499.72,227.64,347.36,41.7,355.28,9.46,224.65,1218.8,1446.6468,0.0,,,,
2016-03-12 21:00:00,439.3,911.04,,197.3,497.72,230.85,338.81,40.53,354.57,8.11,224.81,1211.1,1412.4961,0.0,,,,
2016-03-12 22:00:00,431.13,908.41,,197.55,497.98,233.82,158.81,40.56,354.09,7.78,223.97,1196.36,1412.6028,0.0,,,,
2016-03-12 23:00:00,428.8,901.13,,197.86,496.01,233.43,155.7,39.96,353.6,7.06,227.5,1216.16,1399.4504,0.0,,,,
2016-03-13 00:00:00,426.98,902.13,,197.66,495.43,313.65,155.85,40.41,312.85,4.33,226.15,1273.14,1383.0122,0.0,,,,
2016-03-13 01:00:00,424.87,906.4,,188.05,495.17,227.58,157.82,42.42,307.59,2.11,227.23,1257.52,1386.9676,0.0,,,,
2016-03-13 02:00:00,424.73,896.26,,189.24,493.86,,,,,,,,,0.0,,,,
2016-03-13 03:00:00,422.64,895.43,,188.33,492.11,224.52,166.33,42.0,308.95,1.96,226.41,1238.38,1394.5976,0.0,,,,
2016-03-13 04:00:00,418.68,896.53,,188.31,494.36,226.35,344.28,40.71,307.35,2.29,228.5,1227.38,1379.0752,0.0,,,,
2016-03-13 05:00:00,421.24,900.81,,193.6,490.26,223.47,349.8,41.01,315.19,3.01,236.26,1243.44,1376.0488,0.0,,,,
2016-03-13 06:00:00,418.78,899.86,,195.69,490.67,223.77,345.63,41.1,341.17,7.33,284.51,1275.34,1361.9977,0.0,,,,
2016-03-13 07:00:00,407.6,888.93,,187.37,489.89,219.33,347.78,41.76,340.3,13.96,320.99,1280.4,1365.3356,0.0,,,,
2016-03-13 08:00:00,418.16,894.98,,189.22,490.22,251.79,351.01,41.07,337.85,21.1,343.37,1308.12,1399.8841,0.0,,,,
2016-03-13 09:00:00,425.48,907.65,,189.66,493.43,252.66,349.71,41.58,337.67,23.68,352.56,1322.2,1430.9602,0.0,,,,
2016-03-13 10:00:00,433.74,920.01,,190.66,499.43,281.49,343.8,41.91,334.94,24.7,353.4,1329.68,1442.9778,0.0,,,,
2016-03-13 11:00:00,435.85,919.02,,204.56,508.35,257.07,343.66,41.46,334.66,25.51,355.93,1327.7,1451.9556,0.0,,,,
2016-03-13 12:00:00,436.36,916.74,,192.44,509.17,262.44,343.65,43.11,337.34,24.73,354.02,1312.08,1473.5415,0.0,,,,
2016-03-13 13:00:00,438.25,922.75,,202.97,515.84,256.89,344.25,41.34,344.01,23.92,370.52,1323.52,1482.9515,0.0,,,,
2016-03-13 14:00:00,442.3,929.68,,196.04,515.7,275.85,338.81,35.61,347.34,20.68,378.28,1323.3,1488.4138,0.0,,,,
2016-03-13 15:00:00,446.64,926.58,,218.82,513.19,302.55,337.2,30.27,348.68,19.81,378.64,1327.26,1486.5728,0.0,,,,
2016-03-13 16:00:00,442.03,925.0,,199.2,513.23,320.88,334.83,29.88,354.34,16.84,372.29,1339.36,1496.545,0.0,,,,
2016-03-13 17:00:00,442.24,915.33,,202.69,513.5,309.78,364.29,30.54,347.41,9.1,332.27,1340.9,1499.8854,0.0,,,,
2016-03-13 18:00:00,441.31,917.59,,201.33,511.07,276.12,368.6,30.69,343.05,4.57,222.78,1347.28,1482.0021,0.0,,,,
2016-03-13 19:00:00,442.67,906.74,,198.97,507.36,268.38,376.85,30.63,374.82,5.8,222.46,1346.62,1478.6007,0.0,,,,
2016-03-13 20:00:00,444.44,906.82,,199.31,506.04,258.0,352.64,29.94,370.16,4.6,221.15,1323.96,1466.6591,0.0,,,,
2016-03-13 21:00:00,443.05,913.4,,199.35,504.23,260.7,154.4,30.27,379.7,4.09,219.55,1321.54,1431.5207,0.0,,,,
2016-03-13 22:00:00,437.16,905.33,,197.85,501.22,258.72,156.3,30.06,379.0,4.81,222.19,1288.1,1417.3903,0.0,,,,
2016-03-13 23:00:00,430.82,902.94,,199.19,499.49,258.09,157.09,32.07,380.4,4.84,222.42,1267.42,1408.0199,0.0,,,,
2016-03-14 00:00:00,429.84,893.03,,198.85,498.2,255.63,158.85,33.21,377.92,4.63,223.42,1261.26,1398.2739,0.0,,,,
2016-03-14 01:00:00,431.37,891.12,,190.17,494.25,242.16,159.25,34.26,344.04,5.47,222.8,1252.9,1393.3963,0.0,,,,
2016-03-14 02:00:00,423.97,890.59,,189.88,492.25,245.49,160.24,33.27,346.09,4.78,229.33,1229.58,1384.4192,0.0,,,,
2016-03-14 03:00:00,426.89,886.98,,215.3,493.26,244.2,167.78,32.94,340.13,13.33,239.71,1201.64,1376.9894,0.0,,,,
2016-03-14 04:00:00,424.95,882.11,,219.84,491.62,246.42,338.95,37.56,468.38,13.99,280.45,1197.24,1373.6829,0.0,,,,
2016-03-14 05:00:00,426.3,881.26,,248.7,493.11,267.18,345.94,75.87,512.22,14.14,342.25,1208.68,1362.4085,0.0,,,,
2016-03-14 06:00:00,427.45,880.61,,262.7,492.9,398.16,357.44,99.69,567.23,17.26,364.91,1239.26,1347.9995,0.0,,,,
2016-03-14 07:00:00,427.95,895.71,,290.1,488.87,407.01,369.29,115.29,753.95,18.16,400.99,1253.34,1367.1409,0.0,,,,
2016-03-14 08:00:00,457.97,931.13,,316.57,513.1,419.67,399.25,124.05,834.49,19.27,448.81,1275.12,1446.0924,0.0,,,,
2016-03-14 09:00:00,488.76,984.25,,336.99,537.41,431.58,418.56,122.13,861.15,22.3,472.54,1292.06,1529.78,0.0,,,,
2016-03-14 10:00:00,503.63,1018.35,,351.83,563.92,439.62,423.82,127.29,967.49,26.74,493.04,1315.16,1567.9574,0.0,,,,
2016-03-14 11:00:00,510.31,1026.72,,353.76,586.93,411.72,420.37,181.59,911.59,26.92,501.27,1346.62,1572.5384,0.0,,,,
2016-03-14 12:00:00,519.3,1017.92,,356.65,594.2,386.25,416.45,212.76,912.08,24.52,504.12,1323.96,1601.3344,0.0,,,,
2016-03-14 13:00:00,519.59,1034.5,,360.98,606.13,405.27,414.27,216.48,918.42,29.47,497.51,1347.72,1592.0856,0.0,,,,
2016-03-14 14:00:00,528.66,1030.04,,357.87,604.42,411.09,416.14,196.89,810.3,28.39,504.05,1366.86,1581.5425,0.0,,,,
2016-03-14 15:00:00,516.51,1016.18,,359.16,608.45,409.47,400.59,208.14,735.97,28.0,495.83,1369.06,1582.4212,0.0,,,,
2016-03-14 16:00:00,517.5,1001.42,,352.39,606.9,401.76,392.34,208.89,683.73,27.4,466.82,1356.52,1581.0365,0.0,,,,
2016-03-14 17:00:00,501.82,999.51,,337.57,592.83,396.15,371.96,168.15,566.72,25.63,430.71,1363.78,1553.5713,0.0,,,,
2016-03-14 18:00:00,478.96,979.96,,304.3,567.6,408.9,379.34,124.14,455.22,26.08,281.78,1320.44,1516.6453,0.0,,,,
2016-03-14 19:00:00,475.79,965.21,,283.23,552.9,394.65,404.01,59.16,494.17,23.11,278.23,1265.22,1487.0789,0.0,,,,
2016-03-14 20:00:00,465.01,975.35,,257.0,543.26,374.82,384.45,50.94,431.93,12.37,270.97,1215.94,1458.0959,0.0,,,,
2016-03-14 21:00:00,462.83,965.04,,226.98,535.68,309.06,194.91,51.75,457.79,14.83,236.47,1208.02,1414.4977,0.0,,,,
2016-03-14 22:00:00,445.43,937.36,,213.38,523.71,318.06,192.16,46.83,418.31,16.0,225.83,1192.18,1413.6605,0.0,,,,
2016-03-14 23:00:00,449.86,925.28,,213.84,524.74,235.92,166.21,44.04,378.42,15.76,226.23,1180.3,1390.0367,0.0,,,,
2016-03-15 00:00:00,443.4,918.94,,214.88,519.89,220.74,391.24,44.34,385.51,13.99,226.69,1172.38,1360.158,0.0,,,,
2016-03-15 01:00:00,434.79,923.6,,202.05,517.01,199.47,393.89,44.43,352.3,6.97,227.62,1168.2,1348.5873,0.0,,,,
2016-03-15 02:00:00,436.91,912.84,,200.13,515.18,194.28,438.34,43.86,357.02,7.39,231.41,1147.74,1337.8111,0.0,,,,
2016-03-15 03:00:00,435.99,908.32,,199.72,515.02,209.61,443.37,43.56,351.52,17.08,241.81,1120.24,1326.6269,0.0,,,,
2016-03-15 04:00:00,437.61,903.58,,199.37,514.04,215.7,571.94,51.75,476.04,17.02,279.83,1125.96,1334.5511,0.0,,,,
2016-03-15 05:00:00,445.44,907.88,,221.01,513.34,237.57,603.46,89.46,530.71,19.03,341.97,1111.0,1334.4584,0.0,,,,
2016-03-15 06:00:00,441.09,924.95,,276.0,515.65,394.38,619.48,102.06,599.75,23.11,346.2,1144.88,1322.5654,0.0,,,,
2016-03-15 07:00:00,437.39,930.9,,286.39,506.82,417.78,648.66,113.61,744.61,24.7,379.13,1169.52,1361.6489,0.0,,,,
2016-03-15 08:00:00,463.51,991.71,,306.74,524.66,423.81,689.45,119.88,812.98,24.64,437.84,1211.1,1438.3851,0.0,,,,
2016-03-15 09:00:00,482.18,1027.83,,340.13,551.12,412.05,719.74,125.1,826.98,27.16,457.26,1259.28,1507.8167,0.0,,,,
2016-03-15 10:00:00,504.11,1020.86,,355.58,577.6,399.57,778.57,126.3,919.57,26.62,475.01,1240.58,1553.4029,0.0,,,,
2016-03-15 11:00:00,516.61,1053.18,,362.33,586.07,429.0,772.81,220.83,923.36,25.87,479.14,1333.86,1588.3435,0.0,,,,
2016-03-15 12:00:00,524.04,1021.88,,366.15,600.06,350.46,763.78,215.43,898.07,25.6,491.38,1362.9,1597.9957,0.0,,,,
2016-03-15 13:00:00,523.28,1023.18,,371.52,602.64,324.75,755.86,239.37,897.09,29.11,491.84,1411.52,1601.4134,0.0,,,,
2016-03-15 14:00:00,527.73,1069.13,,367.0,596.22,309.9,765.77,238.77,811.18,28.78,516.36,1441.88,1600.5565,0.0,,,,
2016-03-15 15:00:00,531.75,1028.73,,361.81,600.73,329.07,765.34,244.95,728.97,31.03,541.36,1440.34,1609.9514,0.0,,,,
2016-03-15 16:00:00,525.18,999.11,,357.15,592.0,350.52,733.19,244.65,646.67,31.6,533.55,1412.84,1596.0743,0.0,,,,
2016-03-15 17:00:00,510.48,980.21,,344.42,568.56,362.79,709.69,226.95,549.76,26.2,436.14,1385.56,1568.0978,0.0,,,,
2016-03-15 18:00:00,484.44,972.41,,310.25,556.15,422.16,708.83,172.14,454.15,22.9,274.63,1371.04,1549.6517,0.0,,,,
2016-03-15 19:00:00,479.83,958.52,,284.61,546.45,448.02,725.26,71.43,442.66,24.46,268.31,1316.7,1508.2238,0.0,,,,
2016-03-15 20:00:00,470.55,935.31,,261.76,539.13,411.57,703.2,52.62,414.27,12.7,261.65,1256.42,1472.0020000000006,0.0,,,,
2016-03-15 21:00:00,466.79,921.09,,248.49,531.75,368.04,508.41,54.09,422.43,11.5,242.78,1236.4,1418.6143,0.0,,,,
2016-03-15 22:00:00,452.28,912.61,,241.93,521.97,328.89,498.86,53.37,401.44,10.72,225.88,1216.82,1400.0087,0.0,,,,
2016-03-15 23:00:00,442.59,907.01,,228.3,515.26,235.14,468.82,49.53,351.36,11.02,221.74,1186.9,1398.0,0.0,,,,
2016-03-16 00:00:00,438.71,902.18,,212.01,506.2,226.62,457.26,47.49,350.68,10.96,225.06,1189.32,1388.0374,0.0,,,,
2016-03-16 01:00:00,449.35,889.95,,201.49,503.48,218.73,458.05,47.07,308.92,6.4,224.4,1188.66,1358.1419,0.0,,,,
2016-03-16 02:00:00,444.88,883.77,,202.35,501.75,226.05,454.52,47.79,314.6,6.58,230.85,1172.6,1336.3962,0.0,,,,
2016-03-16 03:00:00,445.05,877.48,,202.04,502.71,221.91,462.05,47.73,319.01,15.28,235.83,1165.78,1313.1629,0.0,,,,
2016-03-16 04:00:00,441.79,876.43,,201.19,499.24,225.33,644.05,52.17,432.82,15.43,287.39,1171.72,1286.6063,0.0,,,,
2016-03-16 05:00:00,449.09,874.94,,223.71,499.44,246.42,643.07,127.65,483.7,16.78,357.45,1172.38,1300.9089,0.0,,,,
2016-03-16 06:00:00,446.88,886.49,,273.76,500.04,409.47,679.33,170.28,535.03,23.26,372.13,1198.12,1346.89,0.0,,,,
2016-03-16 07:00:00,447.88,919.9,,279.77,503.09,386.58,703.3,180.78,702.74,27.61,400.53,1205.6,1368.5164,0.0,,,,
2016-03-16 08:00:00,469.37,928.96,,308.02,526.05,345.36,747.94,210.57,732.93,24.04,448.95,1237.28,1445.0931,0.0,,,,
2016-03-16 09:00:00,500.76,951.77,,338.47,553.12,294.24,760.75,243.42,786.54,28.33,594.92,1315.38,1535.7636,0.0,,,,
2016-03-16 10:00:00,515.18,977.55,,345.44,577.17,332.25,780.25,263.46,852.45,25.87,598.9,1310.76,1595.8428,0.0,,,,
2016-03-16 11:00:00,528.81,987.42,,348.06,587.83,384.96,782.62,286.95,875.55,22.9,552.75,1353.66,1597.0222,0.0,,,,
2016-03-16 12:00:00,528.52,1000.3,,357.22,598.52,408.36,792.0,315.69,930.57,14.71,556.6,1413.06,1601.0016,0.0,,,,
2016-03-16 13:00:00,523.02,1004.31,,357.69,607.75,411.48,796.81,328.56,984.55,8.83,574.79,1457.5,1627.8889,0.0,,,,
2016-03-16 14:00:00,534.91,1018.78,,354.03,605.51,388.89,812.01,345.36,931.81,11.65,577.49,1517.78,1629.0056,0.0,,,,
2016-03-16 15:00:00,532.07,1023.96,,358.98,607.41,342.27,803.42,339.12,823.37,17.08,563.3,1550.12,1735.335,0.0,,,,
2016-03-16 16:00:00,527.37,1018.61,,353.74,603.2,382.44,778.25,311.58,713.9,14.86,523.24,1498.42,1821.1643,0.0,,,,
2016-03-16 17:00:00,522.09,1003.52,,337.68,586.01,439.5,755.82,249.99,612.94,12.28,465.41,1474.88,1796.9875,0.0,,,,
2016-03-16 18:00:00,497.46,1009.7,,310.23,568.54,517.32,743.98,191.34,512.95,16.33,307.08,1454.42,1766.0978,0.0,,,,
2016-03-16 19:00:00,486.0,1001.17,,288.45,552.57,443.94,762.32,83.85,470.72,16.42,293.35,1366.42,1714.639,0.0,,,,
2016-03-16 20:00:00,480.87,967.59,,269.37,544.69,425.64,743.23,74.79,421.89,10.51,277.18,1300.2,1704.5595,0.0,,,,
2016-03-16 21:00:00,480.55,933.7,,249.64,531.15,377.61,521.19,72.63,434.46,7.66,232.75,1283.04,1650.6819,0.0,,,,
2016-03-16 22:00:00,458.72,909.79,,223.22,519.34,337.17,503.35,72.03,413.58,8.98,222.99,1226.06,1615.1806,0.0,,,,
2016-03-16 23:00:00,450.48,898.31,,219.35,515.54,228.12,464.89,65.19,357.87,8.41,225.83,1227.16,1583.4939,0.0,,,,
2016-03-17 00:00:00,448.5,898.47,,224.54,514.97,218.58,461.69,64.89,366.06,8.44,224.9,1221.44,1548.7320000000002,0.0,,,,
2016-03-17 01:00:00,454.93,892.13,,208.08,510.01,208.71,454.87,66.18,338.29,3.25,224.69,1219.02,1524.881,0.0,,,,
2016-03-17 02:00:00,440.16,883.8,,205.02,508.8,209.04,454.95,65.76,342.24,2.29,231.01,1206.7,1515.594,0.0,,,,
2016-03-17 03:00:00,442.42,884.06,,204.42,508.41,206.13,462.11,65.34,340.09,12.28,237.74,1197.68,1401.4820000000002,0.0,,,,
2016-03-17 04:00:00,435.23,872.02,,203.05,505.63,213.03,637.51,72.9,416.91,11.89,285.03,1191.08,1348.6551,0.0,,,,
2016-03-17 05:00:00,436.03,873.86,,223.44,505.07,232.95,638.22,88.05,452.17,12.13,308.0,1203.4,1347.4107,0.0,,,,
2016-03-17 06:00:00,438.01,881.04,,280.68,508.13,378.84,666.38,117.3,523.0,15.31,318.77,1236.4,1343.5231,0.0,,,,
2016-03-17 07:00:00,439.95,877.02,,296.88,512.14,375.21,701.99,130.14,665.69,18.7,385.82,1228.48,1387.236,0.0,,,,
2016-03-17 08:00:00,465.45,901.6,,326.2,524.68,338.88,747.85,136.53,751.43,22.24,410.33,1301.74,1472.3053,0.0,,,,
2016-03-17 09:00:00,488.09,939.07,,350.59,550.83,264.51,753.67,240.69,787.06,29.44,508.42,1354.98,1546.7608,0.0,,,,
2016-03-17 10:00:00,503.54,1000.97,,364.19,578.99,270.69,769.0,256.8,902.17,30.01,483.27,1384.02,1601.312,0.0,,,,
2016-03-17 11:00:00,521.37,991.77,,375.38,592.33,326.22,762.98,258.48,914.66,32.29,532.75,1459.48,1603.5416,0.0,,,,
2016-03-17 12:00:00,527.07,989.95,,377.9,596.85,344.34,793.37,267.42,925.24,26.68,532.32,1569.04,1738.4558,0.0,,,,
2016-03-17 13:00:00,527.39,1007.66,,377.96,602.86,345.57,797.62,262.95,876.12,22.15,557.65,1593.9,1833.6869,0.0,,,,
2016-03-17 14:00:00,533.65,1007.54,,379.85,607.27,355.29,780.58,260.76,840.33,17.62,547.19,1646.92,1842.4421,0.0,,,,
2016-03-17 15:00:00,532.3,1004.9,,380.53,610.82,303.39,784.41,263.7,750.88,22.69,537.48,1656.38,1853.9267,0.0,,,,
2016-03-17 16:00:00,529.43,1004.58,,365.03,602.86,339.87,753.24,251.22,609.55,27.13,481.9,1614.8,1822.2698,0.0,,,,
2016-03-17 17:00:00,512.44,994.17,,342.26,588.94,323.91,733.91,207.39,536.13,22.24,430.87,1581.14,1817.0183,0.0,,,,
2016-03-17 18:00:00,493.28,996.35,,309.31,565.25,371.76,726.45,175.59,451.36,22.69,265.87,1453.98,1786.0648,0.0,,,,
2016-03-17 19:00:00,486.71,979.92,,283.41,551.1,370.53,728.52,128.58,444.05,19.18,252.18,1384.46,1755.1536,0.0,,,,
2016-03-17 20:00:00,479.95,963.46,,265.73,546.45,297.9,703.57,48.54,418.08,9.4,248.91,1339.58,1719.033,0.0,,,,
2016-03-17 21:00:00,464.78,946.47,,234.96,534.95,294.57,498.0,48.6,428.23,9.64,224.53,1282.38,1668.1525,0.0,,,,
2016-03-17 22:00:00,454.44,917.95,,229.69,521.82,311.28,489.73,47.88,400.74,8.5,219.53,1227.16,1623.2002,0.0,,,,
2016-03-17 23:00:00,446.96,916.39,,217.8,512.26,246.78,467.21,40.53,346.62,6.28,219.36,1183.38,1478.5203,0.0,,,,
2016-03-18 00:00:00,451.12,912.57,,211.38,510.31,245.4,454.33,41.22,348.53,1.45,220.39,1173.04,1413.9952,0.0,,,,
2016-03-18 01:00:00,451.61,896.62,,197.53,506.24,243.45,457.27,40.23,330.47,1.6,220.69,1185.36,1396.0446,0.0,,,,
2016-03-18 02:00:00,373.44,903.55,,197.24,507.07,249.9,459.39,40.14,331.32,2.05,226.9,1159.62,1398.003,0.0,,,,
2016-03-18 03:00:00,463.66,898.94,,197.51,507.66,249.18,463.12,39.81,333.09,12.64,230.85,1143.34,1390.6602,0.0,,,,
2016-03-18 04:00:00,449.79,905.5,,196.35,508.92,250.56,644.08,45.0,444.21,12.67,265.51,1108.58,1392.3463,0.0,,,,
2016-03-18 05:00:00,449.16,894.58,,217.49,504.56,280.83,644.76,52.02,481.96,14.44,315.19,1115.18,1391.0801,0.0,,,,
2016-03-18 06:00:00,453.6,902.52,,274.06,503.27,414.45,665.48,77.13,545.68,16.48,333.24,1151.48,1386.8937,0.0,,,,
2016-03-18 07:00:00,454.93,903.09,,273.48,508.83,384.09,695.7,112.11,709.34,20.08,365.39,1188.22,1406.552,0.0,,,,
2016-03-18 08:00:00,470.08,918.41,,306.52,530.7,347.43,739.16,128.61,794.09,21.28,413.22,1208.46,1475.6034,0.0,,,,
2016-03-18 09:00:00,492.75,960.68,,334.04,555.58,287.46,753.43,133.14,802.85,23.41,442.53,1249.38,1532.4095,0.0,,,,
2016-03-18 10:00:00,508.4,987.52,,343.42,580.22,302.4,772.26,135.57,883.27,25.18,480.22,1245.64,1581.9077,0.0,,,,
2016-03-18 11:00:00,530.24,1005.2,,343.63,594.65,352.08,775.33,150.51,904.27,21.52,491.09,1309.88,1590.9389,,,,,
2016-03-18 12:00:00,522.98,1024.83,,345.33,598.89,398.55,770.08,303.63,910.06,26.14,602.07,1329.02,1581.0766,,,,,
2016-03-18 13:00:00,532.0,1017.98,,349.06,607.82,397.74,787.64,259.89,886.74,27.79,542.04,1371.26,1598.9574,0.0,,,,
2016-03-18 14:00:00,527.56,1037.41,,351.8,607.95,385.26,772.63,256.29,849.95,29.68,523.71,1395.68,1599.0,0.0,,,,
2016-03-18 15:00:00,522.23,1027.01,,341.79,610.23,363.18,778.47,256.77,741.22,25.78,515.03,1382.92,1601.0,0.0,,,,
2016-03-18 16:00:00,511.7,1007.46,,328.13,602.7,330.36,751.12,256.53,611.09,24.97,467.77,1351.019,1590.6113,0.0,,,,
2016-03-18 17:00:00,492.14,992.82,,314.95,573.73,314.85,728.44,217.35,524.83,22.45,414.46,1284.14,1566.5253,0.0,,,,
2016-03-18 18:00:00,476.56,973.56,,258.58,555.66,357.21,720.16,168.33,448.93,23.41,281.31,1259.5,1520.6836,0.0,,,,
2016-03-18 19:00:00,482.29,961.36,,237.29,542.61,367.29,727.76,86.73,413.78,19.3,283.91,1238.38,1497.1214,0.0,,,,
2016-03-18 20:00:00,481.36,931.72,,230.48,537.91,330.69,714.95,74.04,350.06,5.32,273.74,1173.92,1472.0859,0.0,,,,
2016-03-18 21:00:00,469.67,908.86,,227.73,530.44,313.71,464.94,64.71,363.92,6.91,240.59,1150.82,1417.5593,0.0,,,,
2016-03-18 22:00:00,459.63,892.33,,224.53,520.2,315.15,460.65,58.35,373.2,10.0,239.57,1102.64,1407.6323,0.0,,,,
2016-03-18 23:00:00,450.21,894.56,,220.11,515.81,242.7,454.8,48.12,356.73,10.54,239.64,1103.08,1389.4117,0.0,,,,
2016-03-19 00:00:00,449.11,880.31,,212.07,507.16,246.39,455.89,46.74,340.29,5.92,243.36,1105.94,1380.6803,0.0,,,,
2016-03-19 01:00:00,448.37,877.52,,202.91,504.83,234.78,456.53,44.85,322.61,5.26,244.89,1108.58,1361.4217,0.0,,,,
2016-03-19 02:00:00,452.74,881.23,,202.87,506.59,236.82,457.46,44.52,329.33,5.11,244.31,1109.68,1362.5888,0.0,,,,
2016-03-19 03:00:00,449.9,879.09,,202.16,504.88,243.57,467.06,44.76,344.26,4.48,243.25,1118.92,1377.3506,0.0,,,,
2016-03-19 04:00:00,443.05,874.73,,202.33,501.05,243.93,648.35,44.91,338.52,5.62,247.59,1103.3,1375.0521,0.0,,,,
2016-03-19 05:00:00,443.68,870.71,,206.37,497.85,245.22,651.11,44.79,348.01,6.94,253.08,1129.48,1369.0244,0.0,,,,
2016-03-19 06:00:00,447.09,883.83,,214.34,500.12,263.88,651.31,48.39,372.15,13.0,289.07,1158.74,1354.9959,0.0,,,,
2016-03-19 07:00:00,435.13,879.35,,228.07,496.13,279.81,661.15,55.5,374.29,22.27,319.28,1164.68,1364.5608,0.0,,,,
2016-03-19 08:00:00,441.96,885.73,,229.03,495.32,309.15,656.65,88.59,468.71,19.84,356.68,1209.12,1397.5251,0.0,,,,
2016-03-19 09:00:00,450.3,895.65,,234.52,503.25,304.02,591.5,88.5,528.04,21.58,373.13,1214.6029,1429.6675,0.0,,,,
2016-03-19 10:00:00,453.72,900.04,,235.18,511.74,392.7,581.42,87.6,518.97,19.6,389.11,1269.8571,1440.5511,0.0,,,,
