timestamp,Panther_lodging_Kara,Panther_lodging_Marisol,Panther_lodging_Kirk
2016-07-24 10:00:00,169.5527,156.6802,134.92600000000002
2016-07-24 11:00:00,177.4742,160.531,140.5271
2016-07-24 12:00:00,183.2754,165.4319,137.2265
2016-07-24 13:00:00,189.9167,170.983,135.3261
2016-07-24 14:00:00,204.4394,176.43400000000003,145.278
2016-07-24 15:00:00,194.6776,179.7847,151.8793
2016-07-24 16:00:00,189.2765,169.5827,143.9778
2016-07-24 17:00:00,190.1567,186.78599999999997,149.0288
2016-07-24 18:00:00,196.798,198.4383,149.2788
2016-07-24 19:00:00,211.6808,185.7859,161.9313
2016-07-24 20:00:00,211.4808,192.6872,167.4323
2016-07-24 21:00:00,211.0807,177.4842,164.5318
2016-07-24 22:00:00,218.2021,179.3846,155.63
2016-07-24 23:00:00,206.7999,181.285,149.8789
2016-07-25 00:00:00,200.2787,159.6808,151.2292
2016-07-25 01:00:00,192.3171,154.0797,127.4746
2016-07-25 02:00:00,190.5968,153.5296,126.9245
2016-07-25 03:00:00,181.1149,140.4271,117.7227
2016-07-25 04:00:00,181.315,151.9293,124.574
2016-07-25 05:00:00,174.6737,144.97799999999998,124.8741
2016-07-25 06:00:00,178.8745,137.6766,124.7741
2016-07-25 07:00:00,173.6335,137.0264,127.1745
2016-07-25 08:00:00,174.1936,159.0307,127.8747
2016-07-25 09:00:00,187.0361,153.5296,121.2234
2016-07-25 10:00:00,183.5554,155.43,141.0272
2016-07-25 11:00:00,191.1169,162.1813,143.8278
2016-07-25 12:00:00,177.7543,169.6327,143.9778
2016-07-25 13:00:00,166.1521,176.03400000000002,155.68
2016-07-25 14:00:00,182.2352,165.1319,144.7279
2016-07-25 15:00:00,187.5562,167.3323,152.4794
2016-07-25 16:00:00,188.7564,168.6826,165.882
2016-07-25 17:00:00,180.5148,172.9834,156.2802
2016-07-25 18:00:00,190.9169,179.0346,151.0292
2016-07-25 19:00:00,198.7984,185.5358,156.8303
2016-07-25 20:00:00,194.5576,189.5366,157.4304
2016-07-25 21:00:00,197.9582,186.0359,151.3792
2016-07-25 22:00:00,193.5974,184.5356,161.8312
2016-07-25 23:00:00,200.6387,179.1846,158.0305
2016-07-26 00:00:00,196.798,167.5823,151.7793
2016-07-26 01:00:00,185.3958,164.2317,148.8287
2016-07-26 02:00:00,177.3142,152.1794,133.9259
2016-07-26 03:00:00,176.9142,147.3284,128.1747
2016-07-26 04:00:00,174.6337,139.977,123.1738
2016-07-26 05:00:00,170.6729,150.7791,120.9233
2016-07-26 06:00:00,170.6329,142.8776,129.8251
2016-07-26 07:00:00,171.233,148.1286,134.2759
2016-07-26 08:00:00,171.9532,159.7808,143.0276
2016-07-26 09:00:00,176.6741,162.9314,135.3761
2016-07-26 10:00:00,174.7137,163.6316,149.2288
2016-07-26 11:00:00,174.5537,178.5345,147.0784
2016-07-26 12:00:00,166.8722,171.233,162.6314
2016-07-26 13:00:00,171.9932,162.0313,147.3284
2016-07-26 14:00:00,161.5112,168.2325,138.5267
2016-07-26 15:00:00,174.9538,172.4333,143.3277
2016-07-26 16:00:00,187.6762,167.6824,155.38
2016-07-26 17:00:00,170.6329,160.531,148.7787
2016-07-26 18:00:00,181.395,172.3833,156.7803
2016-07-26 19:00:00,177.6343,162.1313,161.2811
2016-07-26 20:00:00,198.9584,180.2848,163.0315
2016-07-26 21:00:00,185.4358,187.3862,168.9326
2016-07-26 22:00:00,185.0357,183.9355,165.5819
2016-07-26 23:00:00,194.9976,184.5856,156.5802
2016-07-27 00:00:00,185.6758,173.4835,152.1293
2016-07-27 01:00:00,169.2326,165.68200000000002,140.7772
2016-07-27 02:00:00,160.431,151.1292,129.725
2016-07-27 03:00:00,160.591,144.6279,122.1236
2016-07-27 04:00:00,155.39,144.7279,117.2726
2016-07-27 05:00:00,154.2298,137.7766,119.7231
2016-07-27 06:00:00,156.4302,146.8783,122.5737
2016-07-27 07:00:00,162.0313,149.0788,128.6248
2016-07-27 08:00:00,153.3096,156.0801,124.0239
2016-07-27 09:00:00,163.7516,147.0284,128.7748
2016-07-27 10:00:00,189.3965,164.4317,140.4271
2016-07-27 11:00:00,180.6749,161.7812,133.2757
2016-07-27 12:00:00,171.233,163.1815,138.2767
2016-07-27 13:00:00,175.1138,162.8314,142.5275
2016-07-27 14:00:00,195.9578,163.8316,153.3296
2016-07-27 15:00:00,203.0392,167.4823,149.0788
2016-07-27 16:00:00,204.9996,170.6329,161.0311
2016-07-27 17:00:00,212.0009,172.3333,151.8293
2016-07-27 18:00:00,212.8811,183.7355,170.3329
2016-07-27 19:00:00,209.4004,167.3823,166.8322
2016-07-27 20:00:00,213.2812,173.7835,165.782
2016-07-27 21:00:00,228.7642,175.2838,164.6818
2016-07-27 22:00:00,224.2033,180.5848,167.7324
2016-07-27 23:00:00,215.2015,166.5821,161.8812
2016-07-28 00:00:00,207.6801,158.5806,147.7285
2016-07-28 01:00:00,201.7989,156.4302,135.2761
2016-07-28 02:00:00,185.2758,149.0288,132.6756
2016-07-28 03:00:00,176.8341,146.3782,134.1259
2016-07-28 04:00:00,174.3136,152.8795,122.4236
2016-07-28 05:00:00,169.3527,136.9764,121.6235
2016-07-28 06:00:00,168.4725,148.1786,116.5725
2016-07-28 07:00:00,166.3921,151.8793,131.8254
2016-07-28 08:00:00,176.394,151.5793,139.827
2016-07-28 09:00:00,186.9161,153.8797,139.2269
2016-07-28 10:00:00,191.837,167.0322,139.1268
2016-07-28 11:00:00,186.31599999999997,164.8318,147.7285
2016-07-28 12:00:00,181.5551,175.0838,135.5762
2016-07-28 13:00:00,183.9955,168.2325,143.0276
2016-07-28 14:00:00,201.4389,180.6349,161.4812
2016-07-28 15:00:00,201.4789,178.4344,162.7314
2016-07-28 16:00:00,195.0776,172.8333,161.1811
2016-07-28 17:00:00,200.7987,174.8838,159.6808
2016-07-28 18:00:00,212.361,181.8351,164.6818
2016-07-28 19:00:00,204.5595,175.2838,168.5825
2016-07-28 20:00:00,197.158,175.2838,157.1303
2016-07-28 21:00:00,212.721,167.3323,155.73
2016-07-28 22:00:00,209.4804,172.0832,156.2802
2016-07-28 23:00:00,203.6793,188.8364,145.328
2016-07-29 00:00:00,200.8788,174.0336,150.7791
2016-07-29 01:00:00,196.2779,164.8818,135.4261
2016-07-29 02:00:00,189.9967,160.1809,133.9759
2016-07-29 03:00:00,188.5164,155.8801,133.8758
2016-07-29 04:00:00,184.2356,137.3265,135.8262
2016-07-29 05:00:00,165.752,135.9762,130.1751
2016-07-29 06:00:00,174.8337,136.0262,127.6246
2016-07-29 07:00:00,164.0717,146.7283,121.1234
2016-07-29 08:00:00,174.2736,161.9813,127.1245
2016-07-29 09:00:00,168.5926,155.63,126.0243
2016-07-29 10:00:00,181.155,157.9805,136.3263
2016-07-29 11:00:00,176.5141,166.1821,133.8258
2016-07-29 12:00:00,185.4358,165.2319,140.8272
2016-07-29 13:00:00,186.716,162.3813,146.5783
2016-07-29 14:00:00,191.3569,165.0819,153.7297
2016-07-29 15:00:00,187.4362,162.7314,155.73
2016-07-29 16:00:00,190.3167,169.0326,157.0303
2016-07-29 17:00:00,186.31599999999997,165.632,153.8297
2016-07-29 18:00:00,185.9559,168.0324,148.8787
2016-07-29 19:00:00,196.678,170.3829,155.33
2016-07-29 20:00:00,210.7207,167.9324,156.0801
2016-07-29 21:00:00,202.239,177.0342,156.7302
2016-07-29 22:00:00,198.0382,176.5341,157.4804
2016-07-29 23:00:00,202.7991,165.1319,152.3294
2016-07-30 00:00:00,204.0794,173.9336,153.5296
2016-07-30 01:00:00,200.3987,166.8322,139.1268
2016-07-30 02:00:00,190.6768,157.8805,141.0772
2016-07-30 03:00:00,171.5131,152.0294,125.0741
2016-07-30 04:00:00,180.6749,140.8772,127.1746
2016-07-30 05:00:00,181.235,133.2257,120.6733
2016-07-30 06:00:00,179.4346,133.2257,124.574
2016-07-30 07:00:00,170.91299999999998,135.4761,125.7743
2016-07-30 08:00:00,167.1923,137.9266,128.9749
2016-07-30 09:00:00,174.7537,150.8291,132.1255
2016-07-30 10:00:00,167.9924,155.2299,132.8256
2016-07-30 11:00:00,172.8734,151.5293,132.0755
2016-07-30 12:00:00,180.0347,165.0819,135.5261
2016-07-30 13:00:00,184.0355,172.2332,148.9287
2016-07-30 14:00:00,181.315,165.1819,146.1782
2016-07-30 15:00:00,199.1184,163.6316,153.2796
2016-07-30 16:00:00,188.7564,171.13299999999998,153.6296
2016-07-30 17:00:00,175.5139,158.3806,161.8812
2016-07-30 18:00:00,182.0751,162.4813,161.0311
2016-07-30 19:00:00,185.9159,172.3333,153.3296
2016-07-30 20:00:00,191.2769,172.4333,157.9305
2016-07-30 21:00:00,200.5587,173.7335,150.7791
2016-07-30 22:00:00,191.677,181.0849,145.4781
2016-07-30 23:00:00,187.2761,168.8326,145.8281
2016-07-31 00:00:00,193.6774,169.4327,141.4773
2016-07-31 01:00:00,182.2752,156.3302,153.7297
2016-07-31 02:00:00,179.7947,143.6777,149.1288
2016-07-31 03:00:00,177.8343,148.7287,132.9257
2016-07-31 04:00:00,182.8753,144.1778,132.7756
2016-07-31 05:00:00,173.1134,137.4765,134.67600000000002
2016-07-31 06:00:00,178.9145,132.9757,128.2747
2016-07-31 07:00:00,173.8735,129.475,119.8731
2016-07-31 08:00:00,169.1526,134.576,129.775
2016-07-31 09:00:00,157.4704,144.7279,120.8233
2016-07-31 10:00:00,162.0713,153.9797,134.476
2016-07-31 11:00:00,176.15400000000002,150.6791,131.8254
2016-07-31 12:00:00,190.9969,167.3823,136.8264
2016-07-31 13:00:00,193.2373,161.0811,152.2794
2016-07-31 14:00:00,183.2354,166.9822,155.73
2016-07-31 15:00:00,191.677,170.783,156.3302
2016-07-31 16:00:00,194.6776,166.132,166.4821
2016-07-31 17:00:00,198.7984,180.1848,163.8316
2016-07-31 18:00:00,203.5993,174.1336,164.5318
2016-07-31 19:00:00,207.16,174.8337,163.0315
2016-07-31 20:00:00,190.9169,178.0844,164.9818
2016-07-31 21:00:00,194.5175,177.7343,158.4806
2016-07-31 22:00:00,210.7607,169.6327,166.7322
2016-07-31 23:00:00,205.0396,166.8322,157.2303
2016-08-01 00:00:00,190.7968,167.0822,150.47899999999998
2016-08-01 01:00:00,190.0367,146.1782,135.8262
2016-08-01 02:00:00,186.356,147.4285,130.1751
2016-08-01 03:00:00,182.0751,141.8774,126.7745
2016-08-01 04:00:00,177.3142,136.1263,116.0224
2016-08-01 05:00:00,173.2735,137.3265,124.074
2016-08-01 06:00:00,185.3958,138.4267,123.2738
2016-08-01 07:00:00,181.9151,148.2786,132.0255
2016-08-01 08:00:00,180.5949,154.0297,137.6766
2016-08-01 09:00:00,194.1575,156.5802,126.5244
2016-08-01 10:00:00,177.1542,157.8305,133.4758
2016-08-01 11:00:00,167.5923,163.6316,135.9762
2016-08-01 12:00:00,173.1934,165.0319,148.2786
2016-08-01 13:00:00,192.1171,164.5818,152.3794
2016-08-01 14:00:00,197.9582,163.7316,152.1293
2016-08-01 15:00:00,188.6364,163.7316,150.8791
2016-08-01 16:00:00,211.5208,168.2825,153.4796
2016-08-01 17:00:00,193.7174,172.6833,169.6327
2016-08-01 18:00:00,191.0369,168.3325,172.2833
2016-08-01 19:00:00,204.1594,166.5821,163.1815
2016-08-01 20:00:00,208.0001,184.4856,170.833
2016-08-01 21:00:00,194.0374,178.7845,170.2829
2016-08-01 22:00:00,197.1981,171.3831,166.1821
2016-08-01 23:00:00,187.3962,170.6829,176.134
2016-08-02 00:00:00,193.5574,167.9824,169.5327
2016-08-02 01:00:00,174.9938,150.029,151.0792
2016-08-02 02:00:00,176.15400000000002,138.6267,142.1274
2016-08-02 03:00:00,169.9528,134.776,124.7741
2016-08-02 04:00:00,166.9522,136.5764,129.9251
2016-08-02 05:00:00,172.8734,133.7758,124.7241
2016-08-02 06:00:00,175.1138,132.2255,131.2753
2016-08-02 07:00:00,173.8335,139.827,134.2759
2016-08-02 08:00:00,175.2338,146.5283,146.2282
2016-08-02 09:00:00,184.9157,156.9303,128.1747
2016-08-02 10:00:00,159.9909,156.7302,135.6762
2016-08-02 11:00:00,176.074,164.7818,142.8776
2016-08-02 12:00:00,183.1953,169.8828,137.1765
2016-08-02 13:00:00,185.7558,169.1826,145.178
2016-08-02 14:00:00,178.1544,167.5323,143.4277
2016-08-02 15:00:00,192.4771,172.8834,157.6304
2016-08-02 16:00:00,188.5564,170.4329,155.8301
2016-08-02 17:00:00,184.6356,165.6319,154.4298
2016-08-02 18:00:00,188.7564,169.0326,155.73
2016-08-02 19:00:00,201.83900000000003,177.5343,154.3298
2016-08-02 20:00:00,214.4414,187.3362,171.3831
2016-08-02 21:00:00,207.6401,180.7849,164.4317
2016-08-02 22:00:00,201.919,176.8341,152.7295
2016-08-02 23:00:00,196.1979,182.1352,157.9805
2016-08-03 00:00:00,187.2361,169.9328,147.4285
2016-08-03 01:00:00,180.5948,151.7793,135.8762
2016-08-03 02:00:00,169.1126,150.9291,119.6231
2016-08-03 03:00:00,182.6753,142.5775,118.3228
2016-08-03 04:00:00,178.5144,136.2763,125.9243
2016-08-03 05:00:00,164.2317,135.8262,116.1224
2016-08-03 06:00:00,162.2313,135.7762,123.2238
2016-08-03 07:00:00,172.7533,139.3769,127.9247
2016-08-03 08:00:00,167.3123,156.9803,123.4238
2016-08-03 09:00:00,173.7135,159.8308,127.2246
2016-08-03 10:00:00,174.2736,163.1815,139.0268
2016-08-03 11:00:00,185.5958,170.2829,149.8289
2016-08-03 12:00:00,191.517,170.6329,138.8768
2016-08-03 13:00:00,188.4364,163.3315,159.8808
2016-08-03 14:00:00,185.7958,167.4323,146.1282
2016-08-03 15:00:00,198.2383,166.132,158.6306
2016-08-03 16:00:00,189.5166,172.9334,159.1307
2016-08-03 17:00:00,184.2756,173.3334,153.5296
2016-08-03 18:00:00,174.2736,170.6329,156.5802
2016-08-03 19:00:00,193.2773,176.18400000000003,150.029
2016-08-03 20:00:00,215.0415,188.5364,165.882
2016-08-03 21:00:00,185.0757,186.586,155.18
2016-08-03 22:00:00,200.6787,186.9361,162.2813
2016-08-03 23:00:00,211.2808,179.6847,158.8806
2016-08-04 00:00:00,202.239,177.8343,140.8272
2016-08-04 01:00:00,201.5189,163.5316,143.8778
2016-08-04 02:00:00,177.5943,153.2796,125.7243
2016-08-04 03:00:00,173.8735,141.0772,128.4248
2016-08-04 04:00:00,165.5919,136.6764,122.7237
2016-08-04 05:00:00,163.5516,139.2269,123.5739
2016-08-04 06:00:00,165.792,133.6758,137.7266
2016-08-04 07:00:00,176.9542,148.1286,132.0755
2016-08-04 08:00:00,175.7139,153.2296,121.3734
2016-08-04 09:00:00,184.6356,173.0334,137.7266
2016-08-04 10:00:00,167.1523,164.4317,146.0782
2016-08-04 11:00:00,184.6356,163.7316,146.3282
2016-08-04 12:00:00,202.079,179.0846,152.2294
2016-08-04 13:00:00,187.8362,169.3327,149.5789
2016-08-04 14:00:00,193.7174,168.9326,152.9295
2016-08-04 15:00:00,198.4783,174.0836,149.6289
2016-08-04 16:00:00,187.0361,174.4337,154.0297
2016-08-04 17:00:00,183.2354,173.4835,160.3809
2016-08-04 18:00:00,196.0378,172.5833,167.7324
2016-08-04 19:00:00,201.4389,168.0824,158.8306
2016-08-04 20:00:00,186.556,178.7845,159.9809
2016-08-04 21:00:00,188.8364,184.6856,164.2817
2016-08-04 22:00:00,176.7141,164.1817,153.4796
2016-08-04 23:00:00,181.355,167.0322,155.43
2016-08-05 00:00:00,198.9584,170.2328,147.3784
2016-08-05 01:00:00,183.2354,158.1805,150.079
2016-08-05 02:00:00,185.6358,155.48,135.4761
2016-08-05 03:00:00,179.0346,146.5283,131.1753
2016-08-05 04:00:00,179.4346,139.3269,114.222
2016-08-05 05:00:00,175.1538,136.3263,112.0216
2016-08-05 06:00:00,177.1942,136.5263,118.7229
2016-08-05 07:00:00,168.6326,148.7787,120.3232
2016-08-05 08:00:00,165.2319,144.2278,118.2728
2016-08-05 09:00:00,162.3513,160.0809,136.3263
2016-08-05 10:00:00,177.4342,171.233,141.4273
2016-08-05 11:00:00,191.717,171.4331,147.2284
2016-08-05 12:00:00,189.4366,172.1332,151.0792
2016-08-05 13:00:00,197.7982,172.3333,132.1755
2016-08-05 14:00:00,196.958,167.5823,139.0268
2016-08-05 15:00:00,188.6364,168.7326,148.0786
2016-08-05 16:00:00,198.3583,165.68200000000002,157.4804
2016-08-05 17:00:00,183.3554,164.0817,152.0294
2016-08-05 18:00:00,179.2346,162.7314,162.4313
2016-08-05 19:00:00,194.2375,155.48,149.4288
2016-08-05 20:00:00,183.7955,156.4802,150.47899999999998
2016-08-05 21:00:00,188.4364,171.9832,147.3784
2016-08-05 22:00:00,192.8772,152.6294,144.1778
2016-08-05 23:00:00,192.9572,152.2794,143.9278
2016-08-06 00:00:00,172.6333,144.4279,141.0772
2016-08-06 01:00:00,178.8745,141.7774,141.4273
2016-08-06 02:00:00,171.8732,134.3259,129.725
2016-08-06 03:00:00,175.5539,137.0264,128.0747
2016-08-06 04:00:00,166.6322,138.9768,115.2722
2016-08-06 05:00:00,156.6302,141.1272,124.474
2016-08-06 06:00:00,170.793,138.5767,111.0214
2016-08-06 07:00:00,158.9507,133.3257,111.1214
2016-08-06 08:00:00,158.5106,128.5248,119.273
2016-08-06 09:00:00,181.1149,138.5267,132.4756
2016-08-06 10:00:00,158.4706,150.9791,133.6258
2016-08-06 11:00:00,166.5921,154.2798,146.1282
2016-08-06 12:00:00,160.55100000000002,164.1317,138.5767
2016-08-06 13:00:00,185.1557,165.68200000000002,142.2775
2016-08-06 14:00:00,170.753,157.8305,145.8781
2016-08-06 15:00:00,172.0732,154.5798,140.2771
2016-08-06 16:00:00,171.8732,151.7293,133.1257
2016-08-06 17:00:00,167.1122,151.1292,139.6269
2016-08-06 18:00:00,168.0324,156.8303,143.3277
2016-08-06 19:00:00,183.1553,149.2288,131.3253
2016-08-06 20:00:00,177.3942,147.8285,131.4254
2016-08-06 21:00:00,170.4729,151.7793,136.2763
2016-08-06 22:00:00,166.2321,146.0782,128.9749
2016-08-06 23:00:00,168.6325,142.8776,129.8751
2016-08-07 00:00:00,168.3925,133.7758,126.9245
2016-08-07 01:00:00,163.9516,132.0255,117.4727
2016-08-07 02:00:00,162.4714,136.8264,109.0711
2016-08-07 03:00:00,149.3088,125.5242,116.5725
2016-08-07 04:00:00,155.0699,129.9751,123.3738
2016-08-07 05:00:00,128.8249,131.6254,115.6723
2016-08-07 06:00:00,154.7899,139.1268,120.7233
2016-08-07 07:00:00,138.8268,129.8751,125.8243
2016-08-07 08:00:00,144.7479,128.0247,121.4734
2016-08-07 09:00:00,163.7916,137.8766,117.1726
2016-08-07 10:00:00,173.6735,127.5246,115.1722
2016-08-07 11:00:00,167.9524,142.5775,113.4219
2016-08-07 12:00:00,178.1944,156.2301,108.0208
2016-08-07 13:00:00,185.7958,142.5775,126.3244
2016-08-07 14:00:00,179.7947,156.6302,122.1236
2016-08-07 15:00:00,177.7143,140.7272,116.4725
2016-08-07 16:00:00,171.5931,159.9809,119.023
2016-08-07 17:00:00,166.0721,150.0289,129.9751
2016-08-07 18:00:00,179.4346,156.3802,130.6252
2016-08-07 19:00:00,180.1148,141.9774,130.0251
2016-08-07 20:00:00,175.0338,146.8783,132.2755
2016-08-07 21:00:00,177.4342,154.0297,130.5252
2016-08-07 22:00:00,180.4348,151.3292,123.7739
2016-08-07 23:00:00,164.5918,142.3775,105.6704
2016-08-08 00:00:00,176.7941,136.3263,111.3715
2016-08-08 01:00:00,178.8745,130.2251,114.222
2016-08-08 02:00:00,172.5133,127.0245,115.2222
2016-08-08 03:00:00,172.8333,129.775,115.9724
2016-08-08 04:00:00,171.3131,127.5246,104.0201
2016-08-08 05:00:00,155.7901,131.9255,107.8708
2016-08-08 06:00:00,169.1526,142.2274,117.3726
2016-08-08 07:00:00,156.6302,141.3273,116.8226
2016-08-08 08:00:00,170.2328,130.9753,111.0714
2016-08-08 09:00:00,170.793,142.3275,130.1751
2016-08-08 10:00:00,174.3937,150.329,112.3217
2016-08-08 11:00:00,171.7131,148.3786,120.5733
2016-08-08 12:00:00,188.2363,155.58,117.5227
2016-08-08 13:00:00,182.4752,144.4779,106.5206
2016-08-08 14:00:00,189.2365,136.1263,123.3238
2016-08-08 15:00:00,182.9553,144.928,124.324
2016-08-08 16:00:00,193.4773,152.2294,114.5221
2016-08-08 17:00:00,177.5543,157.9805,118.5729
2016-08-08 18:00:00,177.5943,156.5302,114.122
2016-08-08 19:00:00,187.7562,157.3804,114.122
2016-08-08 20:00:00,190.7168,152.9795,126.1743
2016-08-08 21:00:00,180.7949,169.4827,122.4736
2016-08-08 22:00:00,183.6354,153.3796,130.3752
2016-08-08 23:00:00,172.3133,153.6797,118.6229
2016-08-09 00:00:00,174.6737,142.5275,112.6717
2016-08-09 01:00:00,182.1151,136.0262,129.1249
2016-08-09 02:00:00,172.5533,133.1257,117.9728
2016-08-09 03:00:00,174.7537,140.7272,125.6242
2016-08-09 04:00:00,169.3127,134.576,114.7221
2016-08-09 05:00:00,174.4337,140.3771,120.6733
2016-08-09 06:00:00,171.3131,144.3779,132.2755
2016-08-09 07:00:00,166.7122,144.828,118.6229
2016-08-09 08:00:00,161.2311,144.928,116.7225
2016-08-09 09:00:00,173.7135,153.5796,106.4205
2016-08-09 10:00:00,169.9528,138.9768,110.2213
2016-08-09 11:00:00,172.3133,155.63,112.1716
2016-08-09 12:00:00,183.1553,158.7306,111.7216
2016-08-09 13:00:00,177.1142,152.2794,120.3232
2016-08-09 14:00:00,171.7131,150.279,125.5742
2016-08-09 15:00:00,168.7926,157.8805,131.2753
2016-08-09 16:00:00,180.2748,155.38,136.6264
2016-08-09 17:00:00,173.1534,156.3302,129.2249
2016-08-09 18:00:00,163.8716,158.2806,136.2263
2016-08-09 19:00:00,164.4717,146.2282,118.2728
2016-08-09 20:00:00,165.792,150.7791,137.8766
2016-08-09 21:00:00,174.5937,160.731,136.3263
2016-08-09 22:00:00,171.4731,159.5308,114.7221
2016-08-09 23:00:00,163.5916,152.4294,127.4746
2016-08-10 00:00:00,162.5914,139.727,115.8724
2016-08-10 01:00:00,162.2713,137.1765,119.373
2016-08-10 02:00:00,151.2692,143.3777,112.9218
2016-08-10 03:00:00,161.9112,138.6768,112.7218
2016-08-10 04:00:00,163.1515,132.8756,120.1732
2016-08-10 05:00:00,154.6699,137.7766,117.5227
2016-08-10 06:00:00,162.3113,132.4256,132.6256
2016-08-10 07:00:00,164.8318,141.3273,119.5231
2016-08-10 08:00:00,159.8308,147.2284,125.0241
2016-08-10 09:00:00,157.6704,142.0774,121.0734
2016-08-10 10:00:00,173.9936,153.3296,115.4723
2016-08-10 11:00:00,166.7922,155.9301,136.7264
2016-08-10 12:00:00,171.4731,153.3296,123.5739
2016-08-10 13:00:00,172.3133,154.7799,128.2247
2016-08-10 14:00:00,176.074,165.93200000000002,131.8254
2016-08-10 15:00:00,182.7153,157.0303,130.8253
2016-08-10 16:00:00,175.4339,157.3804,130.8753
2016-08-10 17:00:00,177.2742,149.2788,125.0741
2016-08-10 18:00:00,175.5139,147.1784,127.2246
2016-08-10 19:00:00,162.0313,145.22799999999998,120.0232
2016-08-10 20:00:00,160.671,156.9303,129.525
2016-08-10 21:00:00,179.7547,155.8301,134.3259
2016-08-10 22:00:00,169.3127,143.4277,131.0753
2016-08-10 23:00:00,177.6343,137.5265,136.9264
2016-08-11 00:00:00,171.4731,128.8749,122.4236
2016-08-11 01:00:00,156.6702,126.0243,121.3734
2016-08-11 02:00:00,168.7926,124.7741,125.3742
2016-08-11 03:00:00,157.6304,128.3248,119.5731
2016-08-11 04:00:00,171.6731,124.8741,137.1265
2016-08-11 05:00:00,159.9109,140.8772,132.0255
2016-08-11 06:00:00,153.5496,136.1263,131.0253
2016-08-11 07:00:00,170.1528,149.1788,130.4752
2016-08-11 08:00:00,174.7937,134.976,123.4238
2016-08-11 09:00:00,156.6702,152.7795,124.324
2016-08-11 10:00:00,158.1105,150.6791,138.1266
2016-08-11 11:00:00,165.3519,154.4298,135.1761
2016-08-11 12:00:00,145.4281,156.4302,136.7264
2016-08-11 13:00:00,149.9089,162.4313,143.3777
2016-08-11 14:00:00,162.3913,159.6308,133.2757
2016-08-11 15:00:00,161.8312,147.4785,128.2247
2016-08-11 16:00:00,155.27,159.1807,128.7748
2016-08-11 17:00:00,163.3515,161.8812,130.4252
2016-08-11 18:00:00,156.1101,161.0311,110.1713
2016-08-11 19:00:00,160.471,145.078,104.6202
2016-08-11 20:00:00,171.7932,134.876,102.9699
2016-08-11 21:00:00,160.431,158.7807,108.1709
2016-08-11 22:00:00,168.1124,149.5289,107.8708
2016-08-11 23:00:00,172.7933,142.1274,108.721
2016-08-12 00:00:00,168.8726,131.5254,106.2705
2016-08-12 01:00:00,161.5112,129.525,108.771
2016-08-12 02:00:00,174.2736,144.5779,105.9204
2016-08-12 03:00:00,177.4342,140.02700000000002,106.6206
2016-08-12 04:00:00,162.1513,143.5277,111.4715
2016-08-12 05:00:00,160.591,135.2261,106.8206
2016-08-12 06:00:00,162.1513,148.3286,112.0216
2016-08-12 07:00:00,156.1501,145.7281,108.971
2016-08-12 08:00:00,151.2692,141.3773,110.7714
2016-08-12 09:00:00,142.9476,137.3765,106.3705
2016-08-12 10:00:00,151.8693,147.6285,131.6254
2016-08-12 11:00:00,163.4315,150.079,124.674
2016-08-12 12:00:00,161.7512,150.429,140.2271
2016-08-12 13:00:00,160.1909,148.5286,142.2774
2016-08-12 14:00:00,165.1519,147.3784,138.3267
2016-08-12 15:00:00,142.0674,143.7277,139.2269
2016-08-12 16:00:00,165.3119,148.6787,138.4767
2016-08-12 17:00:00,164.2717,151.3792,141.9774
2016-08-12 18:00:00,156.8703,141.6273,138.4267
2016-08-12 19:00:00,150.5891,139.1268,147.3284
2016-08-12 20:00:00,159.1507,143.7777,148.9287
2016-08-12 21:00:00,165.5919,149.6789,127.3246
2016-08-12 22:00:00,161.0311,157.8305,138.1266
2016-08-12 23:00:00,158.3506,150.7791,138.9768
2016-08-13 00:00:00,161.7912,142.2274,133.0757
2016-08-13 01:00:00,156.3902,131.7254,128.6748
2016-08-13 02:00:00,155.2299,130.4752,132.5756
2016-08-13 03:00:00,154.3098,141.4773,126.8745
2016-08-13 04:00:00,155.9501,133.0757,127.5746
2016-08-13 05:00:00,167.6724,138.9268,120.3232
2016-08-13 06:00:00,159.7508,135.4261,132.4256
2016-08-13 07:00:00,158.0305,133.7758,147.6285
2016-08-13 08:00:00,156.7503,133.1257,138.2767
2016-08-13 09:00:00,146.3483,134.976,136.5764
2016-08-13 10:00:00,144.0278,136.3263,129.625
2016-08-13 11:00:00,148.1086,142.6775,130.6252
2016-08-13 12:00:00,138.6267,131.4754,140.077
2016-08-13 13:00:00,157.1103,139.2769,130.6252
2016-08-13 14:00:00,150.349,136.7264,134.776
2016-08-13 15:00:00,153.7097,145.078,134.1759
2016-08-13 16:00:00,147.1484,141.8774,118.7229
2016-08-13 17:00:00,146.9083,146.9784,135.8262
2016-08-13 18:00:00,159.9909,140.8772,131.1253
2016-08-13 19:00:00,173.4735,135.1261,124.574
2016-08-13 20:00:00,171.4331,137.6766,127.9247
2016-08-13 21:00:00,166.3121,152.3794,132.2755
2016-08-13 22:00:00,161.1911,137.1265,122.7737
2016-08-13 23:00:00,146.9483,129.475,117.8727
2016-08-14 00:00:00,160.431,134.776,121.2234
2016-08-14 01:00:00,151.0692,126.3244,112.4217
2016-08-14 02:00:00,156.6302,125.4742,112.8218
2016-08-14 03:00:00,141.3073,127.3246,117.6227
2016-08-14 04:00:00,147.9085,121.6235,117.2726
2016-08-14 05:00:00,140.7472,121.6235,106.9707
