timestamp,Panther_lodging_Cora,Cockatoo_lodging_Kyle,Cockatoo_lodging_Lynne,Cockatoo_lodging_Tessie,Cockatoo_lodging_Elvia
2016-04-27 18:00:00,0.0,299.175,157.875,307.3,290.475
2016-04-27 19:00:00,0.0,289.3,156.2,326.075,294.425
2016-04-27 20:00:00,0.0,292.15,154.25,317.6,285.5
2016-04-27 21:00:00,0.0,249.925,141.175,289.975,280.925
2016-04-27 22:00:00,0.0,249.3,129.125,253.675,248.175
2016-04-27 23:00:00,0.0,252.9,135.625,238.65,220.125
2016-04-28 00:00:00,0.0,231.825,128.75,236.2,185.775
2016-04-28 01:00:00,0.0,226.0,113.775,224.125,180.25
2016-04-28 02:00:00,0.0,198.325,110.075,202.55,178.375
2016-04-28 03:00:00,0.0,194.15,107.1,196.425,166.35
2016-04-28 04:00:00,0.0,193.7,104.55,190.075,174.075
2016-04-28 05:00:00,0.0,216.975,107.525,183.1,190.875
2016-04-28 06:00:00,0.0,248.65,108.475,261.975,270.85
2016-04-28 07:00:00,0.0,261.325,110.175,256.875,300.125
2016-04-28 08:00:00,0.0,271.425,114.175,274.9,332.5
2016-04-28 09:00:00,0.0,303.8,120.775,298.475,336.15
2016-04-28 10:00:00,0.0,305.95,109.95,263.4,339.125
2016-04-28 11:00:00,0.0,294.125,112.2,251.55,339.275
2016-04-28 12:00:00,0.0,313.425,111.375,255.05,333.425
2016-04-28 13:00:00,0.0,332.975,126.225,265.125,319.925
2016-04-28 14:00:00,0.0,307.175,171.7,271.2,311.625
2016-04-28 15:00:00,0.0,303.325,185.875,307.65,316.0
2016-04-28 16:00:00,0.0,304.05,170.3,325.15,292.75
2016-04-28 17:00:00,0.0,304.625,177.3,339.225,303.825
2016-04-28 18:00:00,0.0,320.025,226.25,342.325,304.35
2016-04-28 19:00:00,0.0,299.325,174.125,355.475,299.0
2016-04-28 20:00:00,0.0,278.525,161.25,327.975,276.375
2016-04-28 21:00:00,0.0,272.65,136.95,313.8,283.575
2016-04-28 22:00:00,0.0,251.75,135.225,261.675,252.65
2016-04-28 23:00:00,0.0,248.825,119.65,225.7,227.55
2016-04-29 00:00:00,0.0,251.3,118.1,225.775,182.275
2016-04-29 01:00:00,0.0,226.675,116.675,208.95,174.45
2016-04-29 02:00:00,0.0,208.5,111.0,199.375,166.225
2016-04-29 03:00:00,0.0,207.25,103.1,193.975,163.175
2016-04-29 04:00:00,0.0,192.3,96.225,191.0,169.675
2016-04-29 05:00:00,0.0,235.7,102.075,202.5,182.325
2016-04-29 06:00:00,0.0,252.725,102.225,253.425,257.775
2016-04-29 07:00:00,0.0,250.625,110.175,250.175,313.05
2016-04-29 08:00:00,0.0,246.825,113.15,261.8,356.475
2016-04-29 09:00:00,0.0,316.4,121.975,276.4,349.925
2016-04-29 10:00:00,0.0,307.15,107.275,278.575,338.525
2016-04-29 11:00:00,0.0,306.45,108.9,274.45,364.575
2016-04-29 12:00:00,0.0,307.9,111.625,272.975,326.575
2016-04-29 13:00:00,0.0,334.75,148.325,288.95,342.3
2016-04-29 14:00:00,0.0,336.2,136.95,308.5,324.1
2016-04-29 15:00:00,0.0,314.85,173.175,329.975,311.55
2016-04-29 16:00:00,0.0,313.525,186.5,333.35,305.75
2016-04-29 17:00:00,0.0,314.5,164.65,329.925,316.675
2016-04-29 18:00:00,0.0,310.45,181.1,361.4,324.95
2016-04-29 19:00:00,0.0,313.925,163.5,330.45,305.45
2016-04-29 20:00:00,0.0,266.125,146.05,322.35,299.975
2016-04-29 21:00:00,0.0,257.075,139.35,280.325,287.775
2016-04-29 22:00:00,0.0,250.45,133.525,229.2,270.775
2016-04-29 23:00:00,0.0,248.475,117.6,226.025,228.15
2016-04-30 00:00:00,0.0,235.725,123.0,208.6,208.275
2016-04-30 01:00:00,0.0,207.1,113.925,208.2,211.925
2016-04-30 02:00:00,0.0,197.975,109.95,209.875,198.95
2016-04-30 03:00:00,0.0,190.75,104.55,191.675,188.025
2016-04-30 04:00:00,0.0,186.75,99.5,185.125,179.4
2016-04-30 05:00:00,0.0,186.875,99.675,182.55,221.975
2016-04-30 06:00:00,0.0,180.425,98.25,181.175,261.425
2016-04-30 07:00:00,0.0,188.9,110.125,233.125,274.2
2016-04-30 08:00:00,0.0,223.05,143.95,254.25,296.125
2016-04-30 09:00:00,0.0,254.85,141.2,303.3,307.025
2016-04-30 10:00:00,0.0,312.475,163.2,277.85,309.75
2016-04-30 11:00:00,0.0,360.175,175.0,318.625,289.875
2016-04-30 12:00:00,0.0,346.45,171.075,314.95,279.875
2016-04-30 13:00:00,0.0,332.85,190.525,345.35,276.425
2016-04-30 14:00:00,0.0,327.85,191.55,335.425,272.425
2016-04-30 15:00:00,0.0,309.05,164.75,332.1,284.05
2016-04-30 16:00:00,0.0,312.725,187.425,306.075,273.225
2016-04-30 17:00:00,0.0,324.825,157.125,315.425,293.225
2016-04-30 18:00:00,0.0,314.125,182.825,332.55,282.075
2016-04-30 19:00:00,0.0,302.1,172.225,349.05,265.825
2016-04-30 20:00:00,0.0,282.375,148.575,315.95,267.925
2016-04-30 21:00:00,0.0,255.25,135.725,289.575,260.1
2016-04-30 22:00:00,0.0,246.375,128.325,240.875,250.325
2016-04-30 23:00:00,0.0,240.85,110.775,238.1,219.1
2016-05-01 00:00:00,0.0,244.6,113.65,226.525,185.125
2016-05-01 01:00:00,0.0,205.8,112.775,217.6,183.775
2016-05-01 02:00:00,0.0,200.0,107.525,196.175,182.05
2016-05-01 03:00:00,0.0,187.0,101.5,184.025,166.025
2016-05-01 04:00:00,0.0,184.35,102.55,177.55,168.825
2016-05-01 05:00:00,0.0,187.9,100.675,175.975,166.325
2016-05-01 06:00:00,0.0,179.4,99.525,178.55,238.875
2016-05-01 07:00:00,0.0,217.2,109.85,228.55,252.9
2016-05-01 08:00:00,0.0,271.55,168.25,285.525,259.35
2016-05-01 09:00:00,0.0,283.175,146.775,290.025,271.85
2016-05-01 10:00:00,0.0,290.725,176.225,312.875,298.975
2016-05-01 11:00:00,0.0,320.55,184.125,343.75,277.85
2016-05-01 12:00:00,0.0,347.725,172.0,329.1,264.3
2016-05-01 13:00:00,0.0,325.15,196.175,334.225,269.325
2016-05-01 14:00:00,0.0,310.875,182.85,306.4,276.15
2016-05-01 15:00:00,0.0,313.725,152.05,298.025,267.125
2016-05-01 16:00:00,0.0,331.525,159.825,313.3,264.25
2016-05-01 17:00:00,0.0,329.9,177.625,344.9,252.3
2016-05-01 18:00:00,0.0,334.5,191.525,351.3,245.85
2016-05-01 19:00:00,285.4512,309.35,209.4,347.275,242.55
2016-05-01 20:00:00,0.0,291.125,189.15,336.275,230.25
2016-05-01 21:00:00,0.0,263.05,153.025,300.75,225.825
2016-05-01 22:00:00,0.0,254.75,144.225,249.075,216.625
2016-05-01 23:00:00,0.0,248.25,134.3,232.875,195.875
2016-05-02 00:00:00,0.0,241.175,117.375,226.15,171.55
2016-05-02 01:00:00,0.0,205.125,120.875,216.55,162.45
2016-05-02 02:00:00,0.0,196.175,112.025,200.825,162.1
2016-05-02 03:00:00,0.0,184.5,107.375,190.4,160.975
2016-05-02 04:00:00,0.0,182.75,99.7,188.5,161.625
2016-05-02 05:00:00,0.0,191.175,107.0,190.825,182.4
2016-05-02 06:00:00,0.0,242.525,104.625,242.25,246.4
2016-05-02 07:00:00,0.0,237.9,112.8,256.275,293.225
2016-05-02 08:00:00,0.0,272.4,120.425,269.25,304.975
2016-05-02 09:00:00,0.0,294.1,125.275,273.0,303.175
2016-05-02 10:00:00,0.0,313.425,105.975,280.725,310.35
2016-05-02 11:00:00,0.0,310.95,108.425,264.875,308.375
2016-05-02 12:00:00,0.0,315.475,119.175,302.4,321.225
2016-05-02 13:00:00,0.0,325.125,132.775,318.7,310.3
2016-05-02 14:00:00,0.0,291.3,155.8,290.325,304.675
2016-05-02 15:00:00,0.0,326.2,154.85,306.725,314.075
2016-05-02 16:00:00,0.0,344.125,167.65,319.6,299.7
2016-05-02 17:00:00,0.0,348.875,155.475,339.525,293.1
2016-05-02 18:00:00,23.2045,377.05,169.875,357.55,280.375
2016-05-02 19:00:00,0.0,323.75,165.625,368.625,293.525
2016-05-02 20:00:00,0.0,282.375,164.175,318.375,295.925
2016-05-02 21:00:00,0.0,256.35,143.25,326.1,286.15
2016-05-02 22:00:00,0.0,249.875,127.825,256.2,264.625
2016-05-02 23:00:00,0.0,246.5,119.225,236.65,203.3
2016-05-03 00:00:00,0.0,235.6,122.75,217.6,191.425
2016-05-03 01:00:00,0.0,209.95,110.45,209.225,173.825
2016-05-03 02:00:00,0.0,190.525,106.175,200.25,175.475
2016-05-03 03:00:00,0.0,182.9,103.225,191.375,163.25
2016-05-03 04:00:00,0.0,182.6,104.975,186.375,170.625
2016-05-03 05:00:00,0.0,208.925,103.375,183.35,197.975
2016-05-03 06:00:00,0.0,250.95,103.025,248.35,270.65
2016-05-03 07:00:00,0.0,234.5,114.625,246.775,310.15
2016-05-03 08:00:00,0.0,287.975,133.225,260.35,319.85
2016-05-03 09:00:00,0.0,271.2,122.9,286.7,339.25
2016-05-03 10:00:00,0.0,330.8,106.575,259.0,342.15
2016-05-03 11:00:00,0.0,310.35,121.3,264.15,339.675
2016-05-03 12:00:00,0.0,292.675,114.975,287.075,332.75
2016-05-03 13:00:00,0.0,307.475,152.275,261.95,354.925
2016-05-03 14:00:00,18.3035,285.4,168.275,315.075,316.125
2016-05-03 15:00:00,0.0,308.2,154.675,318.125,297.275
2016-05-03 16:00:00,0.0,315.3,174.325,332.55,297.5
2016-05-03 17:00:00,0.0,323.175,178.675,314.75,293.725
2016-05-03 18:00:00,0.0,315.65,188.7,332.425,275.15
2016-05-03 19:00:00,0.0,321.525,166.85,328.025,280.475
2016-05-03 20:00:00,0.0,292.025,171.575,314.225,270.4
2016-05-03 21:00:00,0.0,269.825,133.575,337.65,266.15
2016-05-03 22:00:00,0.0,260.05,125.925,255.625,235.925
2016-05-03 23:00:00,0.0,250.4,140.175,215.625,199.55
2016-05-04 00:00:00,0.0,232.55,130.275,170.025,184.5
2016-05-04 01:00:00,0.0,212.35,119.9,160.625,171.65
2016-05-04 02:00:00,0.0,203.175,125.675,156.7,168.15
2016-05-04 03:00:00,0.0,190.225,104.225,135.4,163.775
2016-05-04 04:00:00,0.0,196.35,115.825,156.8,158.975
2016-05-04 05:00:00,0.0,228.325,107.925,165.575,209.05
2016-05-04 06:00:00,0.0,243.975,112.625,243.875,270.425
2016-05-04 07:00:00,0.0,243.75,110.5,224.95,306.0
2016-05-04 08:00:00,0.0,272.35,117.25,248.35,326.225
2016-05-04 09:00:00,0.0,292.9,125.475,259.625,328.525
2016-05-04 10:00:00,0.0,297.175,112.975,294.15,325.4
2016-05-04 11:00:00,0.0,277.5,109.025,265.55,319.825
2016-05-04 12:00:00,0.0,307.05,121.825,295.375,338.275
2016-05-04 13:00:00,0.0,306.275,122.575,295.9,324.0
2016-05-04 14:00:00,0.0,272.325,137.075,289.375,326.75
2016-05-04 15:00:00,0.0,263.825,155.05,290.2,303.5
2016-05-04 16:00:00,18.4035,293.2,157.1,278.025,293.625
2016-05-04 17:00:00,0.0,298.0,157.825,285.2,280.175
2016-05-04 18:00:00,0.0,294.475,153.325,292.6,289.2
2016-05-04 19:00:00,0.0,285.925,168.025,291.875,278.425
2016-05-04 20:00:00,0.0,281.525,149.5,302.6,256.025
2016-05-04 21:00:00,0.0,270.6,136.025,287.55,254.05
2016-05-04 22:00:00,0.0,265.25,137.1,241.5,250.875
2016-05-04 23:00:00,0.0,253.925,110.95,232.625,205.075
2016-05-05 00:00:00,0.0,211.975,81.525,218.6,193.8
2016-05-05 01:00:00,0.0,187.05,71.15,206.725,183.55
2016-05-05 02:00:00,0.0,177.425,65.625,190.375,177.45
2016-05-05 03:00:00,0.0,167.1,65.525,186.55,170.25
2016-05-05 04:00:00,0.0,172.75,84.0,182.75,179.05
2016-05-05 05:00:00,0.0,236.8,89.25,177.825,223.175
2016-05-05 06:00:00,0.0,243.125,88.125,260.4,270.9
2016-05-05 07:00:00,0.0,235.35,99.0,237.125,318.725
2016-05-05 08:00:00,0.0,262.925,110.875,269.6,346.325
2016-05-05 09:00:00,0.0,288.175,103.2,268.825,345.65
2016-05-05 10:00:00,0.0,298.625,95.425,276.9,340.05
2016-05-05 11:00:00,0.0,303.325,96.525,274.5,331.8
2016-05-05 12:00:00,0.0,330.425,95.15,264.275,333.725
2016-05-05 13:00:00,0.0,336.25,117.975,266.2,336.35
2016-05-05 14:00:00,0.0,312.3,180.05,304.9,309.625
2016-05-05 15:00:00,0.0,323.6,198.65,300.125,324.225
2016-05-05 16:00:00,0.0,338.275,200.6,314.875,313.875
2016-05-05 17:00:00,0.0,300.4,157.325,354.475,323.95
2016-05-05 18:00:00,0.0,310.4,185.725,358.25,299.925
2016-05-05 19:00:00,0.0,309.25,173.275,375.775,294.775
2016-05-05 20:00:00,0.0,290.9,179.1,309.175,301.725
2016-05-05 21:00:00,0.0,272.2,154.4,315.8,282.875
2016-05-05 22:00:00,0.0,276.15,123.275,245.425,265.6
2016-05-05 23:00:00,0.0,253.05,118.6,242.925,211.15
2016-05-06 00:00:00,0.0,246.55,120.425,223.325,192.525
2016-05-06 01:00:00,0.0,220.675,118.125,212.55,184.3
2016-05-06 02:00:00,0.0,208.525,113.55,212.575,172.9
2016-05-06 03:00:00,0.0,200.6,102.95,196.35,172.875
2016-05-06 04:00:00,0.0,196.875,93.9,190.2,172.925
2016-05-06 05:00:00,0.0,199.7,100.325,186.95,182.45
2016-05-06 06:00:00,0.0,235.65,102.925,268.125,257.65
2016-05-06 07:00:00,0.0,239.425,105.275,238.975,303.275
2016-05-06 08:00:00,0.0,276.675,120.15,262.825,332.425
2016-05-06 09:00:00,0.0,309.825,112.05,260.275,332.75
2016-05-06 10:00:00,0.0,294.15,116.2,261.475,333.875
2016-05-06 11:00:00,0.0,307.775,109.6,272.625,339.425
2016-05-06 12:00:00,0.0,320.65,130.425,261.5,328.75
2016-05-06 13:00:00,0.0,318.45,155.95,276.2,345.5
2016-05-06 14:00:00,0.0,331.3,146.75,341.85,320.15
2016-05-06 15:00:00,0.0,327.45,160.15,350.075,326.05
2016-05-06 16:00:00,0.0,325.125,192.0,321.875,312.3
2016-05-06 17:00:00,0.0,319.625,152.25,320.1,318.65
2016-05-06 18:00:00,0.0,329.975,175.0,349.4,294.35
2016-05-06 19:00:00,0.0,301.325,187.35,340.25,264.375
2016-05-06 20:00:00,0.0,263.05,157.525,334.475,275.5
2016-05-06 21:00:00,0.0,274.3,135.175,290.05,271.65
2016-05-06 22:00:00,0.0,245.575,122.7,224.8,277.9
2016-05-06 23:00:00,0.0,241.025,139.425,224.55,217.75
2016-05-07 00:00:00,0.0,232.0,119.5,201.7,183.875
2016-05-07 01:00:00,0.0,212.475,113.7,200.575,168.85
2016-05-07 02:00:00,0.0,203.375,117.8,192.675,168.75
2016-05-07 03:00:00,0.0,188.625,103.875,184.0,167.85
2016-05-07 04:00:00,0.0,186.475,93.775,173.95,168.85
2016-05-07 05:00:00,0.0,178.775,101.9,177.8,183.425
2016-05-07 06:00:00,0.0,179.1,100.125,173.4,255.75
2016-05-07 07:00:00,0.0,176.475,112.675,237.625,244.35
2016-05-07 08:00:00,0.0,237.4,144.825,266.325,275.0
2016-05-07 09:00:00,0.0,269.675,149.9,287.675,278.275
2016-05-07 10:00:00,0.0,293.45,177.625,297.3,267.85
2016-05-07 11:00:00,0.0,354.475,158.75,300.375,265.275
2016-05-07 12:00:00,0.0,306.75,166.7,320.775,271.375
2016-05-07 13:00:00,0.0,317.725,149.3,340.6,259.675
2016-05-07 14:00:00,0.0,309.25,164.275,314.375,283.425
2016-05-07 15:00:00,0.0,326.825,154.7,346.2,272.6
2016-05-07 16:00:00,0.0,320.175,173.05,309.9,290.75
2016-05-07 17:00:00,0.0,331.6,157.2,331.425,282.075
2016-05-07 18:00:00,0.0,329.775,187.85,352.825,286.8
2016-05-07 19:00:00,0.0,303.325,175.3,327.6,281.7
2016-05-07 20:00:00,0.0,262.55,150.3,334.425,269.025
2016-05-07 21:00:00,0.0,240.75,128.375,295.15,279.15
2016-05-07 22:00:00,14.0027,237.525,130.5,249.875,257.4
2016-05-07 23:00:00,0.0,238.6,131.475,214.525,231.275
2016-05-08 00:00:00,0.0,226.2,107.0,205.875,195.85
2016-05-08 01:00:00,0.0,213.5,102.15,208.95,181.275
2016-05-08 02:00:00,0.0,197.25,98.9,208.775,169.2
2016-05-08 03:00:00,0.0,186.275,93.025,186.475,158.675
2016-05-08 04:00:00,0.0,180.025,92.45,176.85,162.25
2016-05-08 05:00:00,0.0,185.475,103.1,176.0,230.475
2016-05-08 06:00:00,0.0,179.725,98.775,175.725,251.5
2016-05-08 07:00:00,0.0,221.675,110.675,213.7,270.5
2016-05-08 08:00:00,0.0,240.875,157.825,264.6,278.175
2016-05-08 09:00:00,0.0,245.525,145.1,284.925,287.225
2016-05-08 10:00:00,0.0,284.475,143.325,311.275,307.75
2016-05-08 11:00:00,0.0,296.3,186.75,328.25,298.275
2016-05-08 12:00:00,0.0,303.225,171.425,304.2,300.85
2016-05-08 13:00:00,0.0,305.825,173.5,320.95,281.0
2016-05-08 14:00:00,0.0,318.975,158.35,325.575,284.1
2016-05-08 15:00:00,0.0,324.3,143.55,325.175,280.5
2016-05-08 16:00:00,0.0,327.8,176.25,294.35,289.5
2016-05-08 17:00:00,0.0,342.525,176.625,346.35,292.3
2016-05-08 18:00:00,0.0,331.5,186.4,351.85,264.275
2016-05-08 19:00:00,0.0,321.525,165.725,333.0,269.275
2016-05-08 20:00:00,15.2029,288.15,166.5,325.7,254.525
2016-05-08 21:00:00,0.0,262.05,136.35,308.825,246.3
2016-05-08 22:00:00,0.0,251.15,129.65,243.625,236.675
2016-05-08 23:00:00,0.0,253.925,128.725,224.875,195.5
2016-05-09 00:00:00,0.0,238.325,117.725,224.775,167.55
2016-05-09 01:00:00,0.0,213.075,111.975,199.6,172.2
2016-05-09 02:00:00,0.0,195.25,105.85,194.725,166.125
2016-05-09 03:00:00,0.0,184.225,104.5,183.925,167.35
2016-05-09 04:00:00,0.0,181.95,95.575,177.375,159.375
2016-05-09 05:00:00,0.0,217.45,101.025,181.325,202.05
2016-05-09 06:00:00,0.0,224.225,96.075,256.725,263.875
2016-05-09 07:00:00,0.0,252.9,102.475,262.95,306.275
2016-05-09 08:00:00,0.0,294.85,112.15,272.25,304.05
2016-05-09 09:00:00,0.0,315.75,134.975,301.875,316.525
2016-05-09 10:00:00,0.0,344.675,108.625,289.925,327.1
2016-05-09 11:00:00,0.0,315.0,110.75,270.1,325.025
2016-05-09 12:00:00,0.0,335.875,105.35,301.45,319.3
2016-05-09 13:00:00,0.0,339.425,118.225,265.15,313.025
2016-05-09 14:00:00,0.0,307.35,155.975,282.375,300.975
2016-05-09 15:00:00,0.0,332.025,168.425,273.85,293.725
2016-05-09 16:00:00,0.0,349.9,157.6,310.1,278.95
2016-05-09 17:00:00,0.0,339.45,148.525,346.325,276.5
2016-05-09 18:00:00,0.0,374.575,172.45,325.625,271.425
2016-05-09 19:00:00,0.0,326.575,177.075,379.7,277.8
2016-05-09 20:00:00,0.0,282.575,161.375,318.65,269.05
2016-05-09 21:00:00,0.0,275.975,138.175,351.6,267.45
2016-05-09 22:00:00,0.0,264.075,130.425,252.325,260.625
2016-05-09 23:00:00,0.0,257.425,114.575,223.4,206.325
2016-05-10 00:00:00,0.0,225.1,111.75,207.95,188.725
2016-05-10 01:00:00,0.0,210.0,111.425,204.5,171.025
2016-05-10 02:00:00,0.0,192.025,109.075,187.95,166.225
2016-05-10 03:00:00,0.0,190.025,105.575,186.85,162.35
2016-05-10 04:00:00,0.0,189.75,100.225,178.125,167.075
2016-05-10 05:00:00,0.0,213.85,107.875,172.375,195.375
2016-05-10 06:00:00,0.0,242.025,105.225,256.575,269.575
2016-05-10 07:00:00,0.0,252.45,111.675,247.3,281.85
2016-05-10 08:00:00,0.0,275.475,124.875,279.3,310.05
2016-05-10 09:00:00,0.0,288.9,129.425,274.35,323.35
2016-05-10 10:00:00,0.0,318.725,121.35,282.55,321.75
2016-05-10 11:00:00,0.0,314.25,117.25,270.775,305.45
2016-05-10 12:00:00,0.0,327.725,120.0,268.125,305.575
2016-05-10 13:00:00,0.0,319.45,134.7,281.9,314.525
2016-05-10 14:00:00,0.0,296.925,160.675,285.95,296.95
2016-05-10 15:00:00,0.0,308.65,170.525,312.475,295.25
2016-05-10 16:00:00,0.0,314.2,187.25,347.1,281.375
2016-05-10 17:00:00,0.0,307.5,171.85,348.2,299.5
2016-05-10 18:00:00,0.0,323.9,200.2,371.025,307.625
2016-05-10 19:00:00,0.0,302.9,188.975,347.85,295.25
2016-05-10 20:00:00,0.0,264.975,159.2,307.125,299.475
2016-05-10 21:00:00,0.0,284.9,138.8,311.975,277.325
2016-05-10 22:00:00,0.0,261.275,147.675,262.4,253.9
2016-05-10 23:00:00,0.0,258.475,121.25,244.125,216.8
2016-05-11 00:00:00,0.0,251.95,114.5,221.175,192.825
2016-05-11 01:00:00,0.0,220.85,108.775,221.125,184.775
2016-05-11 02:00:00,0.0,198.0,105.225,209.1,177.025
2016-05-11 03:00:00,0.0,197.175,100.625,185.55,167.85
2016-05-11 04:00:00,0.0,188.725,105.025,188.15,167.175
2016-05-11 05:00:00,0.0,216.05,110.0,181.875,199.775
2016-05-11 06:00:00,0.0,268.525,112.7,238.9,265.85
2016-05-11 07:00:00,0.0,280.65,119.475,238.525,310.05
2016-05-11 08:00:00,0.0,285.1,131.7,253.875,330.225
2016-05-11 09:00:00,0.0,312.525,128.025,250.625,335.55
2016-05-11 10:00:00,0.0,301.025,123.2,265.225,349.85
2016-05-11 11:00:00,0.0,297.725,121.2,280.425,331.35
2016-05-11 12:00:00,0.0,309.45,130.025,294.65,327.775
2016-05-11 13:00:00,0.0,315.75,151.375,306.325,347.9
2016-05-11 14:00:00,0.0,274.0,154.7,310.425,322.725
2016-05-11 15:00:00,0.0,327.225,150.975,289.425,320.85
2016-05-11 16:00:00,0.0,301.3,166.275,295.0,284.925
2016-05-11 17:00:00,0.0,293.425,169.8,350.475,265.125
2016-05-11 18:00:00,0.0,321.525,202.475,316.5,272.825
2016-05-11 19:00:00,0.0,306.125,193.075,308.575,271.225
2016-05-11 20:00:00,0.0,284.0,162.875,296.6,262.125
2016-05-11 21:00:00,0.0,261.575,145.8,307.95,253.775
2016-05-11 22:00:00,0.0,255.025,137.0,260.4,239.65
2016-05-11 23:00:00,0.0,253.2,118.025,219.925,191.025
2016-05-12 00:00:00,0.0,245.325,119.55,218.625,166.35
2016-05-12 01:00:00,0.0,216.225,113.3,207.275,163.625
2016-05-12 02:00:00,0.0,200.125,119.45,201.25,161.85
2016-05-12 03:00:00,0.0,189.15,99.35,190.4,155.675
2016-05-12 04:00:00,0.0,192.45,95.125,188.625,164.5
2016-05-12 05:00:00,0.0,226.375,102.875,192.0,175.675
2016-05-12 06:00:00,0.0,281.85,105.325,283.8,263.4
2016-05-12 07:00:00,0.0,260.425,116.75,272.225,278.375
2016-05-12 08:00:00,0.0,268.875,126.5,284.325,297.1
2016-05-12 09:00:00,0.0,299.55,124.625,283.075,309.05
2016-05-12 10:00:00,0.0,323.675,122.05,287.375,305.8
2016-05-12 11:00:00,0.0,316.35,115.45,300.95,299.95
2016-05-12 12:00:00,0.0,304.75,115.35,275.2,296.7
2016-05-12 13:00:00,0.0,315.725,116.2,272.475,290.675
2016-05-12 14:00:00,0.0,315.45,110.55,263.925,289.925
2016-05-12 15:00:00,0.0,298.0667,119.6,262.4,287.5333
2016-05-12 16:00:00,0.0,346.475,133.725,276.725,290.95
2016-05-12 17:00:00,0.0,309.95,120.7,305.975,280.325
2016-05-12 18:00:00,0.0,330.6,126.325,307.45,265.9
2016-05-12 19:00:00,0.0,298.05,124.325,313.275,253.475
2016-05-12 20:00:00,0.0,273.975,133.45,277.225,262.6
2016-05-12 21:00:00,0.0,241.35,137.35,284.125,249.625
2016-05-12 22:00:00,0.0,245.75,124.525,250.475,229.25
2016-05-12 23:00:00,0.0,238.225,117.5,226.75,208.625
2016-05-13 00:00:00,0.0,231.825,106.375,218.275,177.975
2016-05-13 01:00:00,0.0,224.725,111.35,211.7,167.25
2016-05-13 02:00:00,0.0,207.875,110.875,200.575,163.6
2016-05-13 03:00:00,0.0,208.325,98.95,197.325,157.025
2016-05-13 04:00:00,0.0,204.075,92.775,189.825,157.65
2016-05-13 05:00:00,0.0,229.25,103.025,207.675,172.725
2016-05-13 06:00:00,0.0,267.0,110.225,258.1,269.775
2016-05-13 07:00:00,0.0,257.05,117.525,251.5,297.125
2016-05-13 08:00:00,0.0,268.675,128.8,276.3,333.275
2016-05-13 09:00:00,0.0,318.575,125.9,274.3,353.825
2016-05-13 10:00:00,0.0,321.825,114.25,307.25,339.7
2016-05-13 11:00:00,0.0,311.65,130.925,299.725,325.125
2016-05-13 12:00:00,0.0,341.4,137.325,308.475,323.2
2016-05-13 13:00:00,0.0,351.875,174.45,317.075,316.975
2016-05-13 14:00:00,0.0,325.275,185.75,356.85,330.775
2016-05-13 15:00:00,0.0,339.0,173.825,326.975,327.075
2016-05-13 16:00:00,0.0,307.5,207.95,345.025,297.1
2016-05-13 17:00:00,0.0,315.775,188.2,347.425,293.85
2016-05-13 18:00:00,0.0,331.825,198.825,364.625,284.175
2016-05-13 19:00:00,0.0,296.175,200.275,350.075,284.625
2016-05-13 20:00:00,0.0,274.15,157.1,337.1,280.325
2016-05-13 21:00:00,0.0,277.6,154.65,299.4,286.375
2016-05-13 22:00:00,0.0,263.275,130.1,237.375,238.975
2016-05-13 23:00:00,0.0,253.6,120.925,227.575,217.875
2016-05-14 00:00:00,14.8029,248.1,106.975,226.775,188.45
2016-05-14 01:00:00,0.0,215.975,108.05,209.8,164.825
2016-05-14 02:00:00,0.0,212.5,110.05,201.275,167.55
2016-05-14 03:00:00,0.0,199.15,100.175,193.85,161.15
2016-05-14 04:00:00,0.0,187.025,92.8,185.1,167.55
2016-05-14 05:00:00,0.0,188.575,105.325,176.225,175.225
2016-05-14 06:00:00,0.0,185.275,108.0,174.0,255.025
2016-05-14 07:00:00,0.0,179.5,128.675,239.6,283.875
2016-05-14 08:00:00,0.0,241.9,159.275,260.2,294.2
2016-05-14 09:00:00,0.0,260.175,169.35,287.425,297.575
2016-05-14 10:00:00,0.0,294.225,190.8,304.875,283.4
2016-05-14 11:00:00,0.0,333.15,192.625,320.925,293.5
2016-05-14 12:00:00,0.0,335.225,201.1,332.7,294.525
2016-05-14 13:00:00,0.0,357.725,191.6,317.625,291.9
2016-05-14 14:00:00,0.0,342.1,175.275,291.125,303.775
2016-05-14 15:00:00,0.0,337.675,201.0,313.05,307.5
2016-05-14 16:00:00,0.0,322.55,189.7,349.45,292.975
2016-05-14 17:00:00,0.0,340.125,171.175,352.9,289.975
2016-05-14 18:00:00,0.0,380.55,206.825,338.05,297.425
2016-05-14 19:00:00,0.0,319.125,216.525,351.1,276.75
2016-05-14 20:00:00,0.0,269.45,175.3,332.225,268.725
2016-05-14 21:00:00,0.0,273.225,173.1,291.1,256.15
2016-05-14 22:00:00,0.0,258.8,123.975,229.525,257.825
2016-05-14 23:00:00,0.0,247.5,117.475,220.875,238.175
2016-05-15 00:00:00,0.0,238.875,115.65,208.9,197.625
2016-05-15 01:00:00,0.0,209.6,113.325,206.45,172.75
2016-05-15 02:00:00,0.0,201.525,115.7,207.875,169.25
2016-05-15 03:00:00,0.0,198.05,100.8,185.625,165.575
2016-05-15 04:00:00,0.0,185.0,93.6,178.85,160.3
2016-05-15 05:00:00,0.0,188.275,95.575,174.45,174.575
2016-05-15 06:00:00,0.0,225.825,95.975,178.25,229.05
