timestamp,Panther_parking_Lorriane,Panther_parking_Asia,Panther_parking_Alaina,Panther_parking_Mellissa,Panther_parking_Charlene,Panther_parking_Stanley,Panther_parking_Adela,Panther_parking_Jody,Fox_parking_Tommie,Bear_parking_Bruce
2016-08-01 18:00:00,8.5217,18.0035,25.5049,19.3637,26.5051,0.0,28.3055,20.2439,103.75,38.0
2016-08-01 19:00:00,9.9019,17.7034,25.0048,19.6838,29.6057,0.0,27.3053,26.5651,105.63,37.5
2016-08-01 20:00:00,13.9827,31.5061,36.7071,23.8446,43.0083,0.0,41.508,39.3676,105.8,42.99800000000001
2016-08-01 21:00:00,13.6826,36.407,51.4099,23.7646,54.4105,0.0,66.5128,48.6494,102.98,41.8982
2016-08-01 22:00:00,13.8027,36.207,51.2099,24.7248,54.9106,0.0,63.9123,48.7294,104.68,43.1547
2016-08-01 23:00:00,13.5026,36.0069,51.71,23.8446,54.6105,41.8081,63.1122,48.2493,102.94,43.2
2016-08-02 00:00:00,13.1425,35.9069,52.11,22.7244,54.2105,41.508,62.8121,48.0093,103.12,41.3
2016-08-02 01:00:00,13.5026,35.6069,51.81,22.4843,53.8104,44.1085,62.6121,47.9292,101.73,42.698
2016-08-02 02:00:00,12.8425,35.5068,51.6099,24.0046,54.1104,45.7088,61.912,47.6092,102.86,43.1
2016-08-02 03:00:00,12.8425,35.3068,51.51,20.804,54.1104,45.2087,62.012,47.6092,100.14,42.2
2016-08-02 04:00:00,12.8425,35.0067,51.2099,19.7638,54.0104,44.0085,61.8119,47.4492,101.2,42.1
2016-08-02 05:00:00,12.6625,35.0067,50.0097,22.0042,53.9104,44.1085,63.6123,47.9292,101.33,42.9
2016-08-02 06:00:00,12.8425,35.1068,47.6092,20.1639,54.0104,42.2081,60.2116,48.0093,98.04,41.7
2016-08-02 07:00:00,9.7219,23.1045,28.5055,15.683,26.2051,30.1058,25.805,31.206,96.38,37.398
2016-08-02 08:00:00,7.8615,16.3032,26.6051,17.2033,28.8056,29.0056,25.4049,18.1635,99.38,41.9
2016-08-02 09:00:00,8.4016,16.7032,27.0052,16.4032,31.6061,28.1054,27.3053,1.5203,101.09,49.0
2016-08-02 10:00:00,9.0618,16.4032,27.5053,16.0831,31.8061,27.8054,26.8052,0.0,101.55,39.2
2016-08-02 11:00:00,10.202,16.6032,26.4051,16.1631,28.0054,27.7053,26.4051,3.3606,106.23,41.4
2016-08-02 12:00:00,10.9221,16.8033,28.7055,16.0031,24.9048,26.8052,28.4055,0.0,107.77,38.7
2016-08-02 13:00:00,10.262,16.6032,25.3049,15.9231,25.6049,27.9054,27.1052,2.3204,108.58,40.5
2016-08-02 14:00:00,10.202,16.8033,26.5051,16.8833,29.7057,28.0054,29.1056,4.6409,110.27,39.8
2016-08-02 15:00:00,10.442,17.6034,29.8058,17.5234,28.7055,28.3055,29.0056,12.5624,110.06,38.3
2016-08-02 16:00:00,10.202,17.3034,29.8058,17.2033,29.3057,28.9056,28.4055,23.2845,105.91,40.5
2016-08-02 17:00:00,9.8419,18.2035,28.1054,17.2033,29.4057,28.0054,29.6057,21.2841,104.05,40.5
2016-08-02 18:00:00,8.8817,18.3035,26.9052,17.2033,28.4055,25.5049,27.9054,20.2439,99.34,37.99800000000001
2016-08-02 19:00:00,10.202,18.0035,25.4049,19.6838,30.805999999999997,26.005,27.6053,25.3649,102.52,38.598
2016-08-02 20:00:00,14.0427,31.305999999999997,37.5072,24.6448,45.1087,33.8065,42.7082,40.7279,102.12,42.3
2016-08-02 21:00:00,14.4028,36.8071,52.0101,23.4445,55.6107,42.1081,64.1124,49.7696,101.95,43.0
2016-08-02 22:00:00,13.9827,36.306999999999995,52.0101,23.2845,54.5105,42.9083,63.7123,48.6494,101.4,43.3
2016-08-02 23:00:00,13.6826,36.107,51.71,23.2045,54.8106,43.7084,63.1122,48.2493,101.47,41.5
2016-08-03 00:00:00,13.5026,35.9069,51.1099,24.3247,54.6105,44.2085,63.0122,47.8492,102.1,42.398
2016-08-03 01:00:00,12.9025,35.7069,50.8098,22.4043,54.5105,45.3087,62.6121,48.0893,101.15,42.7
2016-08-03 02:00:00,13.2625,35.3068,51.6099,21.6842,54.5105,45.4088,62.5121,48.0893,100.5,41.5
2016-08-03 03:00:00,13.0825,35.3068,52.11,22.5644,54.4105,44.8087,62.6121,47.6892,100.87,42.3
2016-08-03 04:00:00,12.7224,35.5068,51.1099,21.3641,54.6105,43.3084,62.412,47.4492,101.4,42.8
2016-08-03 05:00:00,13.0825,35.1068,52.0101,20.564,54.6105,43.4084,62.012,47.2891,99.35,41.3
2016-08-03 06:00:00,12.9625,35.2068,48.2093,21.2041,54.4105,42.5082,59.0114,48.4094,97.48,40.096
2016-08-03 07:00:00,11.2222,24.5047,29.3057,16.8033,27.2053,30.3059,25.905,32.4863,96.22,46.0
2016-08-03 08:00:00,8.6417,16.4032,26.4051,15.683,27.8054,30.2058,26.105,18.0035,100.44,45.0
2016-08-03 09:00:00,10.0819,16.6032,26.7052,16.3231,26.6051,30.4059,26.105,2.1604,102.41,42.6
2016-08-03 10:00:00,10.0219,16.4032,26.5051,17.5234,25.5049,30.5059,25.705,0.16,101.02,40.4
2016-08-03 11:00:00,10.9221,16.7032,26.2051,16.4032,26.005,30.6059,25.905,1.4403,102.89,38.5
2016-08-03 12:00:00,9.9019,16.8033,28.6055,16.0031,28.4055,29.8058,26.2051,3.4407,108.19,39.5
2016-08-03 13:00:00,10.9821,17.4033,26.005,16.8033,28.3055,29.6057,27.1052,10.7221,106.47,41.0
2016-08-03 14:00:00,10.8021,18.0035,25.2049,18.4035,28.1054,29.2056,27.2053,13.7626,104.13,38.0
2016-08-03 15:00:00,10.9221,18.0035,27.9054,17.2833,25.705,29.0056,27.7053,16.8033,105.22,40.1
2016-08-03 16:00:00,11.1021,17.8034,26.6051,17.6834,27.1052,29.0056,29.6057,17.2033,104.46,38.9
2016-08-03 17:00:00,9.6019,17.3034,26.3051,17.2033,27.3053,27.3053,30.0058,6.1612,103.27,39.5
2016-08-03 18:00:00,10.142,17.2033,25.6049,17.3633,26.7052,26.3051,28.5055,12.4824,101.21,39.6
2016-08-03 19:00:00,10.502,16.9033,25.3049,18.0035,30.4059,26.3051,27.5053,24.8048,103.32,37.4
2016-08-03 20:00:00,14.4028,31.7061,37.0071,23.6846,42.1081,33.3064,42.3082,38.1674,104.38,43.3
2016-08-03 21:00:00,13.9827,36.0069,49.4095,24.4847,54.8106,42.1081,63.2122,48.4094,102.32,43.2
2016-08-03 22:00:00,13.8027,36.306999999999995,49.7096,24.2447,54.6105,43.1083,62.111999999999995,47.8492,100.45,42.6
2016-08-03 23:00:00,14.0427,36.107,52.0101,23.7646,54.5105,44.2085,62.312,47.7692,101.05,42.2
2016-08-04 00:00:00,13.4426,36.0069,51.91,24.0046,54.6105,45.0087,62.6121,47.6892,101.35,43.2
2016-08-04 01:00:00,13.3826,35.9069,51.51,23.3645,54.7106,44.7086,62.5121,47.5292,101.5,42.8
2016-08-04 02:00:00,13.0225,35.8069,52.11,21.7642,54.9106,43.7084,62.312,48.1693,102.93,41.2
2016-08-04 03:00:00,13.1425,35.6069,51.6099,22.0042,54.9106,42.9083,62.412,47.3692,102.49,43.0
2016-08-04 04:00:00,13.2026,35.5068,51.51,20.964,54.8106,43.8085,62.412,46.648999999999994,100.22,43.5
2016-08-04 05:00:00,13.0825,35.4068,51.81,20.644,54.8106,44.0085,62.312,47.4492,102.35,41.6
2016-08-04 06:00:00,13.3226,35.3068,47.6092,22.0042,54.4105,42.3082,59.6115,48.2493,98.08,42.5
2016-08-04 07:00:00,10.9821,24.4047,28.4055,16.8833,27.0052,29.6057,25.3049,32.5663,95.43,40.3
2016-08-04 08:00:00,7.9215,16.6032,25.705,15.8431,28.3055,29.1056,25.705,18.8036,98.56,45.7
2016-08-04 09:00:00,9.9019,16.9033,26.2051,16.8033,28.8056,28.2054,25.6049,3.8408,100.63,45.8
2016-08-04 10:00:00,10.442,17.6034,27.5053,17.4434,26.5051,28.5055,25.4049,1.5203,102.25,42.1
2016-08-04 11:00:00,9.2418,18.3035,26.005,16.3231,25.2049,28.9056,27.1052,1.9204,101.19,41.5
2016-08-04 12:00:00,9.7219,18.1035,27.9054,16.3231,26.2051,28.4055,25.905,5.6011,102.56,38.0
2016-08-04 13:00:00,9.4818,18.4035,27.8054,18.1635,26.2051,28.4055,26.8052,6.9613,103.71,39.4
2016-08-04 14:00:00,10.622,18.7036,26.3051,17.6834,25.905,28.4055,25.6049,23.5245,106.33,40.1
2016-08-04 15:00:00,9.4818,18.4035,27.2053,17.7634,26.105,28.3055,26.3051,21.6042,108.11,39.7
2016-08-04 16:00:00,9.2418,18.2035,26.5051,18.8836,27.1052,27.8054,29.9058,14.2428,106.44,39.8
2016-08-04 17:00:00,9.7219,18.4035,26.3051,17.9235,28.7055,26.9052,28.6055,14.8829,106.7,40.9
2016-08-04 18:00:00,8.7617,18.9036,25.1048,18.3235,28.4055,25.805,27.0052,20.884,102.05,40.1
2016-08-04 19:00:00,10.382,18.1035,25.0048,22.2443,30.5059,26.4051,26.9052,27.2853,105.48,38.963
2016-08-04 20:00:00,14.4628,33.7065,38.1073,24.3247,46.3089,35.0067,45.7088,42.1681,104.08,44.1
2016-08-04 21:00:00,13.9827,36.6071,50.9098,23.7646,55.1106,41.708,64.5125,48.4894,103.16,44.0
2016-08-04 22:00:00,13.6226,35.8069,51.1099,24.0046,54.9106,42.6082,64.7125,47.1291,101.69,42.0
2016-08-04 23:00:00,13.4426,35.7069,51.2099,23.6046,54.6105,42.7082,63.8123,47.7692,101.69,42.6
2016-08-05 00:00:00,13.0225,35.8069,51.4099,22.7244,54.8106,42.9083,63.1122,47.4492,101.89,43.6
2016-08-05 01:00:00,13.0825,35.6069,51.3099,22.9644,55.1106,43.7084,62.7121,47.6092,101.72,43.3
2016-08-05 02:00:00,12.9625,35.5068,51.81,22.2443,55.0106,44.1085,62.212,47.5292,101.38,41.198
2016-08-05 03:00:00,13.3826,35.8069,51.6099,21.1241,54.9106,43.3084,62.5121,47.6892,100.91,43.198
2016-08-05 04:00:00,12.8425,35.9069,51.71,22.1643,55.1106,43.0083,62.312,47.1291,101.27,
2016-08-05 05:00:00,12.8425,35.7069,51.6099,21.3641,55.3107,41.8081,62.212,47.8492,101.91,42.0
2016-08-05 06:00:00,12.9625,35.4068,48.8094,21.4442,54.8106,41.1079,60.5117,47.7692,98.07,42.2
2016-08-05 07:00:00,10.0219,24.7048,29.0056,17.3633,28.5055,29.2056,24.7048,32.2462,95.26,38.3
2016-08-05 08:00:00,7.8615,16.4032,25.905,16.0831,28.3055,29.4057,26.2051,17.3633,99.46,39.3
2016-08-05 09:00:00,8.3416,16.7032,27.5053,16.7232,29.7057,28.3055,28.0054,1.4403,98.85,39.7
2016-08-05 10:00:00,7.6215,16.7032,26.7052,19.1237,28.8056,28.0054,28.2054,0.08,98.5,39.8
2016-08-05 11:00:00,9.3618,16.7032,26.105,18.0835,28.1054,27.8054,30.2058,0.0,104.0,38.6
2016-08-05 12:00:00,10.622,16.9033,26.9052,17.2833,26.5051,27.9054,30.5059,0.0,102.47,37.5
2016-08-05 13:00:00,9.9019,17.2033,27.6053,17.8435,25.2049,29.2056,31.5061,0.0,102.67,39.6
2016-08-05 14:00:00,9.3618,17.3034,27.4053,18.8036,25.3049,28.7055,29.9058,0.0,102.81,39.0
2016-08-05 15:00:00,10.7421,17.3034,28.6055,16.7232,25.2049,27.7053,29.1056,0.0,104.28,38.0
2016-08-05 16:00:00,13.1425,17.0033,28.0054,17.5234,27.4053,26.7052,29.0056,3.2006,107.28,38.6
2016-08-05 17:00:00,11.1021,16.7032,28.1054,16.5632,29.5057,26.3051,28.9056,13.5226,103.63,39.1802
2016-08-05 18:00:00,8.4016,17.4033,29.1056,19.0437,29.8058,26.3051,27.9054,16.8033,103.04,38.6
2016-08-05 19:00:00,15.663,17.6034,28.1054,18.5636,28.1054,26.9052,26.6051,26.6451,105.78,38.7
2016-08-05 20:00:00,13.7427,30.7059,38.9075,22.8044,43.2083,34.3066,43.1083,40.0877,105.7,44.5
2016-08-05 21:00:00,13.5026,36.207,51.81,23.4445,55.8108,42.1081,64.9125,49.4495,102.85,41.0
2016-08-05 22:00:00,13.0225,36.0069,51.3099,23.5245,55.2106,42.3082,64.1124,48.1693,101.98,43.7
2016-08-05 23:00:00,13.0825,35.7069,51.2099,21.6842,55.0106,43.4084,63.7123,48.0093,101.44,43.2
2016-08-06 00:00:00,13.0825,35.3068,51.71,22.2443,55.0106,42.3082,62.9121,47.4492,101.09,41.4
2016-08-06 01:00:00,12.8425,35.5068,51.4099,22.4843,55.0106,43.6084,62.9121,47.9292,100.53,42.7
2016-08-06 02:00:00,12.9025,35.5068,51.51,21.2041,54.9106,43.9085,62.7121,47.4492,100.42,43.098
2016-08-06 03:00:00,12.8425,35.0067,50.7098,21.2041,54.8106,43.7084,62.6121,47.5292,100.32,42.69600000000001
2016-08-06 04:00:00,12.7825,35.0067,51.1099,21.9242,54.6105,42.4082,62.412,47.2091,99.63,41.798
2016-08-06 05:00:00,12.6625,35.0067,50.8098,19.1237,54.6105,41.608,62.312,47.4492,100.14,43.2
2016-08-06 06:00:00,13.5026,35.0067,49.1095,20.1639,54.6105,40.4078,63.2122,47.6892,99.04,43.198
2016-08-06 07:00:00,11.5822,25.1048,29.6057,17.3633,30.906,28.5055,26.9052,31.4461,95.19,37.5
2016-08-06 08:00:00,10.562,16.3032,26.7052,14.8829,25.2049,27.5053,25.3049,16.5632,98.54,37.6
2016-08-06 09:00:00,8.1016,16.3032,25.5049,15.2029,24.9048,29.0056,26.2051,2.4005,98.8,38.2
2016-08-06 10:00:00,7.7415,16.3032,26.7052,16.8033,24.9048,29.6057,28.0054,0.0,98.74,37.7
2016-08-06 11:00:00,12.3624,16.4032,26.3051,14.9629,24.9048,28.0054,26.4051,0.08,98.45,36.5
2016-08-06 12:00:00,10.7421,16.5032,28.6055,15.443,25.3049,28.6055,25.6049,0.4001,99.03,37.8
2016-08-06 13:00:00,9.3018,16.5032,27.1052,16.0831,24.8048,28.4055,27.3053,0.0,98.7,37.6
2016-08-06 14:00:00,7.8615,16.5032,27.2053,17.4434,24.8048,29.1056,28.1054,0.08,98.76,35.7
2016-08-06 15:00:00,8.0415,16.4032,25.6049,15.2829,24.6047,29.0056,28.1054,0.9602,99.08,37.9
2016-08-06 16:00:00,8.4016,16.4032,25.1048,14.9629,24.8048,26.8052,27.6053,6.5613,98.65,38.2
2016-08-06 17:00:00,11.7023,16.4032,24.9048,15.443,24.6047,25.2049,26.105,7.2814,97.37,36.0
2016-08-06 18:00:00,8.2216,16.4032,25.0048,16.8833,24.7048,28.0054,28.7055,19.3637,97.87,38.6
2016-08-06 19:00:00,9.3618,16.2031,24.9048,17.2033,24.7048,27.6053,26.3051,24.3247,102.46,39.2
2016-08-06 20:00:00,12.9625,29.1056,36.6071,21.3641,40.2078,33.6065,42.1081,38.5674,103.64,41.7
2016-08-06 21:00:00,13.0825,35.0067,50.8098,22.8044,54.1104,40.9079,63.1122,47.5292,101.46,43.6
2016-08-06 22:00:00,13.0825,35.1068,50.8098,22.8844,54.7106,40.9079,63.2122,47.7692,101.14,43.8
2016-08-06 23:00:00,12.9025,35.1068,51.6099,21.2841,54.8106,40.6078,63.1122,47.6092,100.73,43.5
2016-08-07 00:00:00,13.0825,35.2068,51.1099,22.0042,54.9106,40.6078,63.1122,47.7692,101.4,41.6
2016-08-07 01:00:00,12.8425,36.107,51.0099,21.3641,54.9106,40.7079,63.0122,47.9292,101.02,43.6
2016-08-07 02:00:00,12.7224,35.6069,51.6099,20.644,54.8106,40.6078,62.6121,47.4492,100.82,43.2
2016-08-07 03:00:00,12.8425,35.8069,50.7098,20.1639,54.7106,40.7079,62.8121,47.4492,100.46,42.29600000000001
2016-08-07 04:00:00,12.9625,35.6069,51.4099,20.0039,54.8106,40.7079,62.6121,47.7692,100.44,42.598
2016-08-07 05:00:00,12.6024,35.5068,50.8098,17.7634,54.5105,40.7079,62.8121,47.4492,100.66,43.298
2016-08-07 06:00:00,12.7224,35.4068,47.7092,20.724,54.5105,39.5076,60.3116,47.7692,99.45,42.496
2016-08-07 07:00:00,9.4818,24.1047,27.4053,15.8431,27.1052,26.9052,26.5051,29.3657,94.88,35.692
2016-08-07 08:00:00,6.4212,16.2031,24.6047,14.6428,25.2049,26.105,25.6049,17.2833,98.07,37.696
2016-08-07 09:00:00,6.3012,16.3032,23.9046,15.0429,25.2049,25.905,25.5049,2.8806,98.86,37.996
2016-08-07 10:00:00,6.4212,16.4032,24.1047,15.2029,25.3049,26.005,25.6049,1.7603,98.29,37.0
2016-08-07 11:00:00,6.6013,16.6032,24.3047,13.8427,28.8056,25.905,25.6049,1.4403,98.33,37.3
2016-08-07 12:00:00,6.4212,16.3032,23.6046,14.6428,28.3055,25.905,27.8054,3.3606,98.6,37.7
2016-08-07 13:00:00,6.3612,16.3032,24.1047,17.4434,25.0048,25.905,26.9052,6.7213,98.32,36.7
2016-08-07 14:00:00,6.6613,16.3032,23.8046,15.0429,25.2049,26.105,27.7053,6.3212,98.29,38.2
2016-08-07 15:00:00,6.7213,16.3032,23.3045,15.1229,25.3049,26.005,26.9052,0.9602,98.87,38.0
2016-08-07 16:00:00,6.5413,16.3032,23.5045,16.4832,25.905,26.005,25.705,0.16,99.32,36.8
2016-08-07 17:00:00,6.2412,16.4032,23.5045,14.5628,24.9048,25.905,27.3053,2.8806,99.27,37.3
2016-08-07 18:00:00,6.5413,16.4032,23.0044,14.7228,24.8048,25.905,25.6049,17.6034,99.58,37.3
2016-08-07 19:00:00,8.7017,17.1033,23.5045,18.2435,24.9048,25.905,24.2047,25.4449,103.6,35.5
2016-08-07 20:00:00,13.2625,31.206,37.9073,22.4043,41.9081,34.1066,43.4084,39.2076,103.56,43.7
2016-08-07 21:00:00,12.8425,36.507,50.7098,22.2443,54.4105,41.1079,62.111999999999995,47.6892,103.16,42.8
2016-08-07 22:00:00,12.8425,36.507,50.7098,22.2443,54.8106,41.208,62.412,47.7692,101.85,41.0
2016-08-07 23:00:00,13.1425,36.7071,51.4099,23.4445,55.0106,41.408,62.412,47.7692,101.74,43.0
2016-08-08 00:00:00,12.7825,36.7071,50.9098,21.0441,54.9106,41.308,61.8119,47.3692,102.17,43.0
2016-08-08 01:00:00,12.7825,36.207,50.9098,20.4039,55.0106,41.508,61.912,48.2493,102.21,41.194
2016-08-08 02:00:00,13.0825,36.306999999999995,51.2099,21.1241,55.2106,41.508,62.111999999999995,47.2891,102.53,43.096
2016-08-08 03:00:00,12.7825,36.107,51.2099,18.2435,55.2106,41.608,62.012,47.8492,102.92,43.396
2016-08-08 04:00:00,12.9025,36.0069,50.9098,19.7638,55.2106,41.408,62.111999999999995,47.7692,75.9,41.394
2016-08-08 05:00:00,12.7825,35.6069,50.8098,20.564,54.9106,41.408,61.7119,47.4492,101.75,42.8
2016-08-08 06:00:00,12.7825,35.6069,47.9093,20.484,54.9106,41.8081,61.6119,48.4094,99.47,43.598
2016-08-08 07:00:00,9.8419,25.905,29.2056,15.8431,29.9058,30.3059,25.6049,33.7665,96.57,38.596
2016-08-08 08:00:00,6.9613,16.1031,26.3051,15.8431,28.2054,28.1054,26.005,22.9644,99.49,40.6
2016-08-08 09:00:00,6.4212,16.4032,25.705,15.1229,26.4051,27.9054,27.7053,16.5632,104.14,44.2
2016-08-08 10:00:00,6.4212,16.2031,25.805,16.0031,26.2051,27.9054,26.105,13.7626,103.39,41.7
2016-08-08 11:00:00,6.3612,16.2031,25.1048,16.0031,28.9056,27.7053,27.9054,5.361000000000001,103.81,39.0
2016-08-08 12:00:00,6.3612,16.4032,26.9052,15.2029,29.4057,27.7053,29.0056,12.3224,105.94,40.5
2016-08-08 13:00:00,6.6613,16.3032,25.2049,16.3231,28.0054,27.7053,29.0056,19.7638,106.35,38.7
2016-08-08 14:00:00,6.3012,17.0033,25.5049,16.8033,25.6049,28.4055,28.1054,19.2037,103.32,39.0
2016-08-08 15:00:00,6.4813,17.1033,26.005,15.443,25.5049,27.8054,28.4055,2.9606,103.08,39.7
2016-08-08 16:00:00,6.5413,16.6032,25.3049,15.9231,28.7055,27.7053,30.5059,0.9602,104.03,39.3
2016-08-08 17:00:00,6.4212,17.1033,25.5049,16.0831,31.8061,26.5051,30.906,10.562,105.5,41.3
2016-08-08 18:00:00,6.3612,17.5034,24.7048,15.2829,30.6059,26.005,30.3059,17.6034,102.3,39.8
2016-08-08 19:00:00,8.6417,17.3034,24.6047,17.8435,30.7059,25.905,26.5051,24.7248,106.24,37.0
2016-08-08 20:00:00,12.9625,31.9062,38.8075,22.4843,45.2087,33.9066,44.0085,39.9277,106.06,43.7
2016-08-08 21:00:00,12.7825,35.8069,50.6098,22.4043,59.3114,41.1079,64.0124,47.1291,104.45,43.8
2016-08-08 22:00:00,13.2625,35.8069,50.4097,24.8048,56.4109,40.9079,63.3122,46.889,102.11,41.8
2016-08-08 23:00:00,13.0825,35.8069,51.51,22.3243,55.6107,41.0079,63.0122,46.809,102.22,43.1
2016-08-09 00:00:00,12.9025,35.6069,51.2099,21.2041,55.5107,41.0079,62.9121,47.1291,103.21,43.0
2016-08-09 01:00:00,12.9625,35.5068,50.8098,22.0042,55.3107,41.0079,62.7121,47.0491,101.51,41.3
2016-08-09 02:00:00,13.0225,35.4068,51.0099,20.0039,55.5107,41.0079,64.1124,47.3692,101.55,42.7
2016-08-09 03:00:00,12.9025,35.5068,50.9098,18.9637,55.4107,41.1079,62.9121,47.0491,102.27,43.0
2016-08-09 04:00:00,13.0225,35.4068,51.1099,18.8836,55.3107,41.0079,62.412,47.0491,102.15,42.4
2016-08-09 05:00:00,13.0225,35.3068,50.6098,18.5636,55.2106,41.608,62.111999999999995,47.2091,100.28,42.0
2016-08-09 06:00:00,12.8425,35.2068,49.4095,21.7642,54.8106,42.5082,61.912,48.8094,97.53,42.0871
2016-08-09 07:00:00,9.5418,25.3049,29.5057,16.7232,33.8065,31.4061,30.0058,34.4067,94.22,38.9282
2016-08-09 08:00:00,6.3012,16.0031,25.905,15.2829,29.7057,29.1056,26.5051,23.9246,99.38,40.2
2016-08-09 09:00:00,6.3612,16.4032,25.1048,15.363,32.6063,28.9056,26.2051,18.8836,101.37,44.9
2016-08-09 10:00:00,7.2014,16.4032,24.8048,14.8029,28.7055,28.3055,26.7052,2.9606,105.46,41.8
2016-08-09 11:00:00,6.2412,16.4032,25.0048,14.6428,26.9052,27.7053,27.4053,0.08,106.52,40.3
2016-08-09 12:00:00,6.6013,16.6032,26.7052,14.4028,25.6049,28.2054,25.905,0.16,101.35,40.9
2016-08-09 13:00:00,6.3612,17.4033,25.2049,14.8829,25.0048,28.9056,25.5049,0.6401,100.84,40.3
2016-08-09 14:00:00,6.3612,18.0035,25.705,15.0429,25.805,28.4055,26.2051,0.0,102.03,39.3
2016-08-09 15:00:00,6.3612,17.6034,26.5051,13.7626,25.805,28.3055,27.0052,0.3201,101.58,39.2
2016-08-09 16:00:00,6.4212,17.4033,25.2049,15.683,27.5053,28.2054,28.7055,23.5245,103.03,39.3
2016-08-09 17:00:00,7.2014,17.1033,25.3049,14.9629,28.3055,27.3053,28.7055,4.0808,101.78,41.5
2016-08-09 18:00:00,6.9613,17.6034,26.2051,15.9231,27.1052,26.6051,28.2054,26.1651,100.35,40.8
2016-08-09 19:00:00,9.6019,33.0064,30.805999999999997,17.9235,26.6051,28.3055,26.7052,38.6474,103.43,37.1
2016-08-09 20:00:00,13.5026,35.1068,42.8083,23.8446,53.1102,37.5072,49.6096,46.489,104.24,43.9
2016-08-09 21:00:00,13.2026,35.6069,50.0097,22.5644,59.1114,41.508,62.5121,47.9292,103.29,43.3
2016-08-09 22:00:00,13.4426,35.6069,50.2097,22.1643,55.9108,41.8081,62.412,48.4094,100.39,43.7
2016-08-09 23:00:00,13.2625,35.6069,49.7096,22.8044,56.2108,41.608,62.412,47.8492,100.65,42.7
2016-08-10 00:00:00,13.2625,35.3068,48.9094,21.2841,55.6107,41.408,61.912,47.5292,100.28,41.9
2016-08-10 01:00:00,13.0825,35.4068,49.1095,19.9238,55.1106,41.308,61.912,47.5292,100.16,42.1
2016-08-10 02:00:00,12.9025,35.2068,49.9096,20.884,55.2106,41.408,61.7119,46.9691,102.16,42.9
2016-08-10 03:00:00,12.9025,35.3068,49.2095,17.9235,54.9106,41.408,61.912,47.2891,99.63,41.7
2016-08-10 04:00:00,13.0225,35.3068,49.6096,18.5636,55.1106,41.508,62.012,46.889,100.75,42.0
2016-08-10 05:00:00,12.9025,35.4068,50.3097,19.8438,55.2106,41.508,61.1118,47.2891,99.72,42.8
2016-08-10 06:00:00,12.8425,35.3068,48.3093,19.2037,55.0106,41.1079,60.4117,48.4894,97.55,40.1
2016-08-10 07:00:00,9.6019,24.1047,27.1052,16.1631,30.906,28.8056,27.1052,32.0862,93.65,37.3
2016-08-10 08:00:00,6.7213,16.0031,24.7048,16.3231,28.0054,28.0054,25.805,17.2833,96.98,41.4
2016-08-10 09:00:00,6.7213,16.3032,25.2049,15.1229,27.0052,28.0054,25.805,0.8001,98.37,43.2
2016-08-10 10:00:00,7.5615,16.6032,25.805,16.4832,27.9054,28.1054,25.6049,3.3606,99.26,41.1
2016-08-10 11:00:00,7.0814,16.4032,25.805,16.8833,28.7055,28.4055,26.005,2.6405,99.55,42.1
2016-08-10 12:00:00,7.7415,16.6032,28.0054,15.443,27.1052,28.5055,26.4051,3.0406,102.24,38.3
2016-08-10 13:00:00,7.3814,16.6032,25.805,15.603,28.1054,28.9056,26.005,4.0808,104.03,39.8
2016-08-10 14:00:00,6.9013,17.1033,26.105,16.8833,28.1054,29.1056,26.5051,19.2837,103.89,40.5
2016-08-10 15:00:00,6.7213,17.0033,30.0058,16.4032,28.4055,28.1054,27.0052,27.6853,104.35,38.2
2016-08-10 16:00:00,6.9613,16.4032,27.4053,15.603,29.0056,27.5053,29.3057,28.0854,105.87,40.9
2016-08-10 17:00:00,6.9013,16.4032,27.2053,16.8033,27.2053,27.4053,28.4055,27.6053,107.09,40.8
2016-08-10 18:00:00,6.4813,16.1031,26.4051,15.9231,27.1052,26.7052,28.0054,22.7244,102.09,39.7
2016-08-10 19:00:00,8.9417,16.2031,25.5049,17.6834,29.2056,26.105,26.6051,25.6849,105.75,39.0
2016-08-10 20:00:00,13.0225,32.4063,40.2078,23.2045,47.2091,34.9067,45.8088,44.2485,104.2,43.2
2016-08-10 21:00:00,13.2625,35.3068,49.6096,23.2045,54.9106,41.208,63.5123,48.7294,102.98,42.7
2016-08-10 22:00:00,13.0825,35.4068,48.9094,21.6042,54.7106,41.308,62.312,48.8894,101.43,43.4
2016-08-10 23:00:00,13.0225,35.8069,50.0097,22.8844,55.1106,41.408,62.6121,48.7294,101.78,40.7
2016-08-11 00:00:00,13.1425,36.7071,50.0097,21.1241,55.2106,41.608,61.4119,48.3293,101.71,42.5
2016-08-11 01:00:00,12.9625,36.207,49.4095,19.8438,55.1106,41.508,61.912,47.8492,100.88,43.1
2016-08-11 02:00:00,13.2026,35.8069,49.3095,19.8438,54.9106,41.508,61.8119,47.4492,100.81,41.1
2016-08-11 03:00:00,12.8425,35.7069,48.5094,19.0437,54.8106,41.508,61.8119,47.2091,101.13,42.7
2016-08-11 04:00:00,12.9025,35.6069,48.5094,19.3637,54.9106,41.508,61.7119,47.1291,100.21,42.6
2016-08-11 05:00:00,12.7825,35.4068,48.5094,19.6838,54.6105,41.408,60.4117,46.9691,100.34,40.9
2016-08-11 06:00:00,12.6625,35.3068,46.3089,20.4039,54.7106,40.5078,60.9118,48.1693,98.16,42.7
