timestamp,Panther_education_Teofila,Panther_education_Annetta,Panther_education_Ivan,Panther_education_Neal,Panther_education_Enriqueta,Panther_education_Shelton,Panther_education_Aurora,Panther_education_Emily,Panther_education_Zelda,Panther_education_Karri,Robin_education_Lashandra,Robin_education_Terrance,Robin_education_Margarito,Robin_education_Kristopher,Fox_education_Jaclyn,Rat_education_Penny,Rat_education_Calvin,Rat_education_Jacob,Rat_education_Rogelio,Rat_education_Kristie,Rat_education_Cinthia,Bear_education_Nanette,Bear_education_Pattie,Bear_education_Leonel,Cockatoo_education_Nelda,Cockatoo_education_Julio
2016-08-17 01:00:00,96.2866,93.318,112.3417,349.0674,63.0522,111.3215,76.6148,66.0127,44.8087,524.7413,47.6667,253.4,534.3123,111.2,205.86,135.75,34.37,67.91,92.99,,4.95,65.2305,119.25,32.25,125.525,155.2
2016-08-17 02:00:00,92.0858,88.5171,105.3803,346.1668,60.8117,112.2217,77.0149,69.2133,43.2083,525.7014,48.0,249.1,521.938,111.2,207.15,136.47,33.81,67.74,90.3,,4.16,65.4158,121.5,37.75,121.375,163.875
2016-08-17 03:00:00,94.6043,95.9185,103.9401,341.7659,58.2512,113.1218,78.0151,69.2133,43.2083,526.1815,50.0,251.4,510.625,110.7,206.2,159.03,33.55,67.64,87.94,,4.89,63.5952,119.25,34.0,124.5,164.025
2016-08-17 04:00:00,92.9299,96.5186,102.7398,339.9656,59.5315,113.0218,77.815,69.2133,44.0085,528.1019,49.0,246.6,503.375,110.4,205.47,164.4,33.14,66.98,90.16,,4.89,63.6615,131.75,32.5,120.1,156.775
2016-08-17 05:00:00,117.3756,103.82,103.7,134.726,82.2559,115.2222,87.8169,70.0135,56.0108,524.2612,49.0,247.0,504.125,109.9,205.31,196.2,33.21,65.37,87.83,,4.2,64.7755,131.25,41.25,123.575,173.025
2016-08-17 06:00:00,148.7627,113.722,113.7819,127.8247,85.7765,115.0222,94.2182,101.6196,69.6134,521.8607,50.0,256.6,510.062,111.5,206.58,228.18,35.55,64.78,126.0,,5.32,80.131,127.25,87.75,119.625,177.325
2016-08-17 07:00:00,143.2977,113.5219,186.9961,139.1268,91.2176,127.4246,124.224,120.8233,85.6165,531.9427,55.0,297.8,514.25,122.2,206.21,271.47,47.03,65.9,188.45,,6.65,110.8618,131.75,188.0,117.35,178.1
2016-08-17 08:00:00,144.4989,113.6219,169.7128,154.1297,94.0982,126.5244,120.6233,136.0262,92.8179,556.4274,80.0,339.5,520.75,128.0,209.61,289.14,57.41,66.19,199.88,,6.33,117.1123,140.0,216.0,130.375,168.075
2016-08-17 09:00:00,163.7316,110.5213,165.632,149.2288,78.0951,128.7248,136.6264,133.6258,93.6181,586.6732,89.0,375.3,574.625,149.0,213.43,298.53,60.67,72.04,210.02,,6.9,142.5455,144.5,255.25,136.275,156.325
2016-08-17 10:00:00,173.1314,127.3246,174.5137,159.9309,83.8562,127.2246,146.0282,126.4244,97.6188,607.7973,102.0,386.3,635.25,165.2,229.1,301.59,64.68,74.05,208.55,,7.46,142.9808,158.5,278.0,143.9,163.225
2016-08-17 11:00:00,172.2512,120.2232,169.9528,156.7302,105.3003,125.8243,147.2284,139.6269,95.2184,618.8394,106.0,389.2,660.875,164.3,235.37,312.45,66.34,74.5,216.06,,8.26,138.6238,175.5,270.25,140.85,161.65
2016-08-17 12:00:00,168.0814,132.1255,170.1928,281.1543,117.1426,126.2244,145.8281,146.0282,102.4198,630.8417,112.0,385.4,686.188,153.6,241.14,298.53,65.89,74.38,215.77,,8.33,144.09,166.75,274.5,153.125,166.55
2016-08-17 13:00:00,172.5753,114.7221,168.9926,286.9554,107.5408,128.1247,118.2228,148.4287,102.4198,634.2024,118.0,394.4,701.75,155.8,242.88,295.89,65.87,75.18,219.06,,9.26,149.7313,172.75,267.0,153.25,159.75
2016-08-17 14:00:00,170.2248,124.324,167.7924,385.6744,113.942,127.1245,134.0259,140.8272,100.0193,620.2797,127.0,401.6,709.562,151.3,243.34,292.17,64.37,75.32,222.24,,7.97,139.6848,174.75,273.5,149.8,163.6
2016-08-17 15:00:00,170.5769,135.4261,150.029,416.0803,107.5408,124.0239,140.4271,138.8268,100.8194,618.8394,126.0,391.6,717.875,161.0,241.97,287.55,62.4,75.63,227.44,,5.81,139.4808,174.0,277.25,146.75,162.85
2016-08-17 16:00:00,160.8,118.4228,148.1086,396.4765,107.5408,121.6235,137.0264,140.8272,94.4182,641.4038,127.0,382.3,721.375,145.3,241.47,277.86,59.75,76.34,216.27,,5.17,145.9837,168.75,245.5,153.975,170.4
2016-08-17 17:00:00,147.6765,96.9187,145.22799999999998,351.2678,102.4198,112.1216,136.2263,138.4267,96.0185,632.2819999999999,126.0,367.7,722.813,143.2,238.1,271.65,57.23,75.1,208.4,,5.59,130.8547,153.75,219.75,142.975,164.325
2016-08-17 18:00:00,139.797,94.3182,138.5067,345.2666,94.4182,112.0216,124.8241,126.4244,92.8179,613.5584,119.0,349.0,700.75,131.6,231.27,262.29,60.26,75.66,210.33,,5.17,130.898,141.5,179.0,138.475,158.625
2016-08-17 19:00:00,143.9918,112.8218,142.3475,300.358,102.0997,110.9214,125.4242,126.4244,92.0178,589.0737,110.0,326.3,677.312,125.8,208.73,218.67,57.98,74.4,200.35,,22.07,106.3445,137.5,164.25,126.875,169.225
2016-08-17 20:00:00,150.9501,119.123,137.5465,144.2278,108.1809,113.3219,125.8243,134.0259,95.2184,569.87,58.0,308.4,645.5,121.1,206.76,151.86,53.2,70.19,207.15,,41.85,98.8053,139.75,37.25,134.325,182.55
2016-08-17 21:00:00,163.6366,115.1222,141.1472,279.3539,105.6204,118.3228,128.0247,141.2273,94.4182,560.2681,54.0,297.0,625.75,114.9,202.88,111.81,12.64,64.57,81.55,,32.29,101.9698,134.25,41.0,130.7,169.35
2016-08-17 22:00:00,137.6996,115.0222,130.3451,369.6713,99.8593,117.2226,121.0233,129.625,93.6181,553.5468,47.0,285.6,610.938,114.4,201.55,141.96,0.0,64.36,83.16,,4.16,104.5545,129.75,36.5,125.425,168.475
2016-08-17 23:00:00,101.0985,88.01700000000001,116.1824,342.066,62.7321,110.7214,101.2195,74.8144,60.8117,544.4251,53.0,279.8,592.437,114.3,199.64,113.7,0.0,64.56,82.74,,4.19,104.226,135.0,34.0,123.0,157.725
2016-08-18 00:00:00,98.1259,92.4178,114.5021,343.2662,61.7719,108.4209,81.6158,76.0147,45.6088,536.2635,48.0,283.4,576.4373,111.8,199.75,134.1,7.02,64.53,83.62,,4.23,65.7427,130.75,34.75,121.325,160.75
2016-08-18 01:00:00,93.8591,87.7169,114.7421,343.6663,61.4519,116.2224,73.2141,74.8144,46.409,534.3431,49.0,263.4,566.2917,110.6,199.81,115.32,32.65,65.4,82.66,,3.88,61.528,130.25,32.25,123.5,163.625
2016-08-18 02:00:00,90.6145,86.6167,104.1801,345.2666,60.4917,111.6215,72.814,77.2149,42.4082,531.4626,49.0,265.1,546.188,112.4,200.96,132.24,30.42,64.91,83.71,,4.27,63.5972,128.5,31.75,122.1,175.7
2016-08-18 03:00:00,91.8297,90.7175,107.3007,348.2672,56.3309,110.6213,72.414,78.0151,40.8079,530.5024,49.0,263.0,544.187,112.6,201.86,158.07,30.11,64.86,85.09,,4.29,62.9807,128.75,37.25,130.625,162.725
2016-08-18 04:00:00,92.7169,92.3178,107.5408,297.1573,59.5315,111.8216,72.0139,77.615,41.608,525.7014,52.0,262.8,539.5,113.1,200.51,167.43,30.51,64.82,81.05,,4.28,63.864,137.5,39.25,125.125,160.45
2016-08-18 05:00:00,120.6773,102.0197,108.741,109.5211,82.5759,116.0224,83.4161,80.0154,55.2106,525.7014,51.0,263.1,535.938,113.3,200.06,199.11,30.71,63.13,82.75,,3.89,65.7873,141.0,49.0,121.925,172.05
2016-08-18 06:00:00,145.9091,117.7227,123.3838,128.2247,27.5253,118.4228,86.8167,119.6231,69.6134,525.2214,51.0,269.3,534.0,115.4,200.06,226.47,34.85,62.77,124.11,,4.24,76.7262,136.5,99.0,116.425,183.275
2016-08-18 07:00:00,142.3105,109.5211,151.7093,139.92700000000002,94.7383,127.0245,119.023,146.8283,85.6165,532.4228,59.0,297.2,550.687,123.4,200.37,287.46,47.43,61.65,173.22,,6.4,107.4052,142.0,166.75,116.85,182.875
2016-08-18 08:00:00,144.1788,118.1228,157.4704,149.1288,98.259,133.7258,114.222,155.63,88.8171,544.9052,87.0,336.4,558.188,130.7,201.84,310.11,54.24,61.65,180.02,,7.63,102.6296,140.0,201.5,129.5,179.575
2016-08-18 09:00:00,165.3349,116.5225,152.9095,281.5543,104.9803,130.2251,124.424,143.2276,94.4182,573.2306,84.0,351.2,575.937,153.6,210.63,321.06,59.68,63.91,184.19,,6.95,126.358,161.5,234.0,142.625,179.4
2016-08-18 10:00:00,168.0054,123.0237,155.55,383.7741,111.3815,129.425,128.8249,130.0251,96.0185,612.1181,103.0,373.5,623.563,151.8,209.45,322.08,64.09,67.39,193.54,,7.59,123.4774,157.5,267.25,161.55,186.6
2016-08-18 11:00:00,166.5792,115.6223,151.9493,291.1562,111.7015,125.1241,131.0253,130.4252,94.4182,618.8394,113.0,390.4,664.937,153.7,211.84,324.24,64.12,68.53,193.46,,7.12,121.6858,165.25,272.75,156.55,180.8
2016-08-18 12:00:00,171.4031,118.7229,156.5102,293.9567,118.7429,122.5236,134.42600000000002,137.2265,99.2192,636.1228,120.0,384.1,695.625,168.2,213.66,311.76,63.61,70.0,198.27,,7.18,150.54,160.0,293.75,161.425,151.525
2016-08-18 13:00:00,177.2652,127.1245,148.1086,371.3717,111.3815,128.8249,132.8256,135.6262,102.4198,640.4436,132.0,394.9,707.5,162.2,217.1,306.81,62.5,72.59,205.7,,7.27,158.7817,165.75,270.0,160.15,151.75
2016-08-18 14:00:00,173.1804,118.1228,157.9505,377.1728,120.6633,128.6248,134.0259,134.826,99.2192,627.4811,133.0,388.3,703.0,164.0,215.85,311.79,61.53,72.57,218.42,,7.17,155.1541,162.25,293.25,153.85,154.05
2016-08-18 15:00:00,160.689,128.6248,154.3498,380.3734,109.4611,126.8245,137.0264,138.0266,102.4198,629.4015,134.0,380.0,713.188,166.3,217.5,303.66,62.8,72.5,209.56,,7.21,163.0352,162.25,256.25,157.1,158.075
2016-08-18 16:00:00,161.8903,130.1251,148.3486,388.675,112.3417,120.5233,132.8256,145.6281,93.6181,639.0033,133.0,371.7,704.875,153.1,214.26,294.78,60.51,72.84,208.88,,6.62,150.4785,169.25,249.75,149.0,184.4
2016-08-18 17:00:00,142.9826,113.1218,138.0266,365.4705,98.8991,114.9222,124.224,142.8276,92.8179,594.8348,132.0,354.1,700.625,144.8,212.89,291.81,55.88,72.61,205.73,,5.1,133.453,155.0,235.25,143.175,184.5
2016-08-18 18:00:00,134.3849,113.3219,138.7468,333.9644,101.7796,115.1222,126.2244,146.8283,91.2176,566.0292,123.0,335.7,677.562,143.8,211.62,264.39,59.4,72.53,195.86,,4.12,125.1577,135.75,183.75,134.225,166.525
2016-08-18 19:00:00,140.2021,114.8222,130.1051,249.9482,91.5376,112.6217,131.0253,134.826,92.0178,557.3875,101.0,308.9,654.5,124.9,212.37,210.24,54.75,72.01,181.12,,22.52,115.1652,141.5,160.75,126.775,173.85
2016-08-18 20:00:00,150.516,117.2226,134.906,140.127,0.0,114.8222,154.8299,175.2338,96.8187,564.5889,53.0,304.4,633.0,118.0,208.21,142.32,52.2,73.74,182.58,,40.22,94.3827,132.25,41.0,134.425,169.25
2016-08-18 21:00:00,151.2512,118.1228,145.4681,295.157,79.3753,120.6233,155.2299,180.0347,95.2184,553.0667,49.0,313.0,610.625,116.6,206.61,138.42,52.71,70.1,90.22,,31.55,103.0978,129.5,44.75,126.575,162.875
2016-08-18 22:00:00,145.0,119.5231,140.1871,373.7721,99.8593,118.1228,143.0276,136.4263,94.4182,548.2658,47.0,303.7,604.563,113.9,206.15,110.43,51.62,66.97,88.91,,4.62,101.587,128.25,41.5,123.85,162.65
2016-08-18 23:00:00,97.7178,92.2178,115.2222,351.8679,63.6923,110.6213,118.2228,75.2145,63.2122,541.0644,50.0,301.0,589.25,114.1,205.36,134.64,32.85,66.21,86.3,,4.59,92.4532,127.5,37.25,122.925,165.3
2016-08-19 00:00:00,97.1147,88.5171,114.2621,350.7677,62.092,108.821,81.8158,75.6146,49.6096,530.5024,45.3333,278.8,550.4580000000002,110.0,204.16,137.73,32.43,65.7,87.05,,3.86,60.3535,124.75,36.25,125.75,156.3
2016-08-19 01:00:00,92.5539,92.2178,114.7421,352.7681,63.3722,114.9222,77.4149,76.0147,48.8094,530.5024,47.0,292.7,575.5837,108.4,206.62,104.04,31.92,64.81,86.81,,4.59,56.8693,124.5,37.0,117.875,157.7
2016-08-19 02:00:00,90.5095,86.2167,106.1005,353.8683,62.412,110.4213,77.0149,77.2149,45.6088,526.1815,47.0,292.0,562.312,109.9,205.16,139.23,31.2,62.71,85.31,,4.2,61.4378,128.0,32.25,121.1,168.15
2016-08-19 03:00:00,92.4558,91.9177,106.8206,353.5682,63.0522,112.5217,76.4147,79.2153,44.0085,522.8209,46.0,288.9,558.25,110.4,204.5,149.61,31.14,60.48,83.45,,3.89,62.1962,122.5,35.5,126.3,158.85
2016-08-19 04:00:00,91.0826,90.7175,106.8206,241.2466,65.2926,112.3217,76.6148,76.8148,44.0085,524.7413,50.0,290.1,555.313,108.4,203.73,162.24,31.3,59.5,81.55,,4.27,62.697,137.25,34.25,120.55,164.825
2016-08-19 05:00:00,116.1564,95.9185,106.3405,115.2222,90.2574,115.3223,90.8175,79.2153,56.0108,516.5797,49.0,289.1,556.187,109.9,202.76,190.98,30.91,59.71,81.53,,4.17,65.387,130.75,32.5,122.875,173.225
2016-08-19 06:00:00,145.8401,112.7218,117.1426,147.0284,91.8577,120.7233,97.4188,109.2211,72.0139,513.6991,48.0,292.0,558.625,113.1,200.66,215.1,31.67,58.68,120.97,,3.79,73.3508,134.75,105.25,113.15,184.225
2016-08-19 07:00:00,133.2857,116.5225,154.5898,152.5294,95.3784,132.3255,127.2246,150.429,88.01700000000001,519.9403,56.0,319.1,565.438,123.3,201.3,277.59,44.81,58.58,164.64,,5.79,94.1449,133.75,182.5,117.35,179.425
2016-08-19 08:00:00,146.9724,116.0224,164.1917,148.1286,93.7781,131.6254,127.4246,162.8314,88.01700000000001,544.4251,87.0,342.7,575.937,141.4,205.62,308.34,51.85,60.59,178.18,,7.7,103.2657,141.5,196.75,117.625,174.125
2016-08-19 09:00:00,172.2132,117.2226,157.2303,154.1297,105.9404,132.0255,134.42600000000002,152.4294,96.0185,511.7788,89.0,365.0,586.063,154.6,210.06,313.86,57.6,62.03,189.18,,7.41,126.6195,144.0,224.25,132.325,174.425
2016-08-19 10:00:00,173.3594,119.8231,156.2701,158.9307,105.3003,130.5252,140.02700000000002,144.828,102.4198,370.1514,96.0,374.2,665.5,157.7,212.46,319.53,61.71,66.71,193.88,,9.13,143.5892,153.0,241.5,136.9,158.45
2016-08-19 11:00:00,178.6365,121.1234,154.8299,168.4325,114.9022,128.2247,142.0274,155.2299,106.4205,370.1514,106.0,394.4,680.125,152.8,222.07,309.69,59.72,67.58,197.51,,7.09,125.2852,154.75,243.75,144.575,149.55
2016-08-19 12:00:00,179.0525,135.6262,168.0324,295.457,112.9818,126.4244,136.6264,152.8295,104.8202,370.1514,104.0,379.1,677.625,158.5,222.24,306.27,63.13,70.43,204.27,,7.57,126.1532,158.25,246.75,151.975,158.025
2016-08-19 13:00:00,168.6496,119.6231,151.2292,295.557,114.9022,125.9243,136.6264,158.0305,102.4198,368.7112,100.0,386.3,676.937,151.3,218.95,304.62,61.0,70.83,206.03,,6.61,136.3838,157.5,249.5,146.775,149.5
2016-08-19 14:00:00,170.94099999999997,119.9231,147.3885,286.6553,104.6602,129.625,131.0253,150.0289,106.4205,373.032,105.0,376.6,684.875,147.8,218.45,310.47,59.19,70.73,210.38,,7.5,132.4415,158.0,253.25,152.55,144.95
2016-08-19 15:00:00,173.5855,127.6246,155.0699,283.1546,111.3815,130.0251,130.0251,148.0286,108.0208,368.2311,104.0,356.0,686.938,148.0,220.91,301.86,55.84,71.74,197.48,,5.75,133.1258,161.25,264.5,147.2,152.525
2016-08-19 16:00:00,160.1049,113.0218,144.5079,278.0537,102.0997,126.2244,132.6256,142.4275,108.0208,369.1912,106.0,345.2,643.812,145.9,219.5,293.43,44.89,71.07,189.83,,5.53,135.6385,156.25,254.5,149.175,163.525
2016-08-19 17:00:00,145.3261,97.8189,139.4669,270.3522,104.3401,116.9226,125.4242,142.0274,108.821,358.1491,88.0,332.0,611.563,133.7,213.44,286.77,47.42,70.97,192.48,,4.91,125.4982,165.25,222.75,149.325,165.1
2016-08-19 18:00:00,141.9204,116.7225,134.666,266.9515,90.8976,114.222,128.4248,127.6246,103.2199,348.5473,88.0,320.4,601.062,126.1,212.55,263.43,49.57,67.83,185.95,,4.59,113.0672,148.25,187.75,134.125,160.05
2016-08-19 19:00:00,140.2261,105.0203,128.4248,263.6509,94.7383,115.2222,134.2259,136.8264,98.419,347.5871,77.0,301.5,593.938,118.9,212.2,190.05,49.15,63.0,178.63,,23.14,111.0035,140.0,160.25,130.8,170.425
2016-08-19 20:00:00,149.5979,112.6217,130.3451,270.7522,102.0997,120.6233,140.4271,143.6277,97.6188,346.6269,53.0,285.3,580.125,114.2,212.18,140.37,50.7,63.56,169.25,,39.88,98.335,139.25,40.5,125.6,173.2
2016-08-19 21:00:00,158.2966,115.0222,136.3463,259.5501,96.6587,121.9235,136.6264,147.6285,94.4182,340.3857,48.0,277.7,562.687,112.7,209.81,102.99,50.33,63.5,78.01,,31.18,97.0603,137.0,36.0,124.925,170.175
2016-08-19 22:00:00,143.6527,102.6198,138.2667,265.3512,92.8179,116.9226,128.4248,110.4213,92.0178,521.3806,45.0,274.3,547.0,111.3,211.35,139.77,47.35,64.49,81.45,,4.21,97.0465,130.25,36.5,121.775,160.325
2016-08-19 23:00:00,98.8821,88.21700000000001,108.0208,238.0459,57.9312,110.6213,114.4221,73.2141,62.412,565.5491,47.0,268.5,530.813,112.4,211.04,106.44,30.25,63.94,78.54,,4.15,106.6143,129.75,37.0,126.875,161.2
2016-08-20 00:00:00,95.0133,82.4159,109.4611,239.1461,56.0108,109.2211,87.2168,74.0143,49.6096,555.9473,43.3333,241.2,512.5207,109.2,212.84,141.3,29.77,63.98,80.36,,4.19,66.9832,126.5,34.25,125.1,159.2
2016-08-20 01:00:00,95.3764,91.7177,112.8218,239.3462,56.3309,118.7229,79.6154,76.0147,48.0093,548.2658,46.3333,262.8,511.2503,110.3,213.11,105.87,29.03,62.01,77.3,,3.85,62.9443,129.75,40.5,126.125,172.3
2016-08-20 02:00:00,93.325,80.5155,100.8194,240.3464,54.7306,113.6219,78.2151,77.615,44.0085,546.3454,45.0,259.0,501.812,108.6,212.55,138.72,29.36,60.72,76.36,,4.09,61.5633,129.5,31.75,122.225,160.775
2016-08-20 03:00:00,95.4094,87.6169,103.9401,240.7465,56.0108,114.5221,76.2147,77.615,42.4082,539.6241,45.0,258.1,502.875,108.4,212.74,108.84,28.6,59.46,79.23,,3.97,62.1133,125.75,31.75,128.225,162.925
2016-08-20 04:00:00,92.2088,90.5175,102.0197,244.4472,57.6111,117.6227,76.0147,76.4147,45.6088,536.7436,45.0,262.0,500.68800000000016,109.2,212.37,134.16,29.45,58.71,77.86,,3.85,62.672,130.0,37.0,126.275,164.5
2016-08-20 05:00:00,120.8533,99.6192,101.7796,241.6466,83.21600000000001,118.0228,87.8169,78.0151,60.0116,537.7038,48.0,258.3,497.937,108.5,211.29,114.42,29.77,58.73,77.82,,3.87,62.6422,128.5,36.5,126.5,157.75
2016-08-20 06:00:00,150.6171,108.721,116.9026,259.9502,94.4182,119.5231,91.2176,113.6219,75.2145,533.3829,46.0,257.9,489.18800000000016,107.9,208.84,143.28,28.63,58.41,114.79,,3.81,73.425,124.0,30.0,120.675,161.55
2016-08-20 07:00:00,143.6887,108.0208,144.988,176.43400000000003,89.6173,121.0233,124.224,146.8283,85.6165,533.3829,48.0,266.2,492.75,109.4,207.55,219.0,26.61,58.57,154.54,,5.16,97.9645,130.75,59.5,108.625,160.475
2016-08-20 08:00:00,126.3294,92.4178,140.6671,261.4505,86.7367,116.0224,119.6231,138.8268,89.6173,540.5843,73.0,271.0,510.812,108.3,208.59,251.37,26.67,58.66,166.84,,5.83,94.9068,131.5,111.5,113.575,148.425
2016-08-20 09:00:00,128.9039,97.4188,129.385,267.8517,85.1364,113.2219,126.2244,131.2253,90.4174,547.3056,78.0,276.4,522.875,110.2,208.1,263.58,27.81,60.62,170.32,,5.88,87.2662,131.25,98.75,117.975,138.0
2016-08-20 10:00:00,148.7107,91.3176,136.1063,265.6512,95.6985,113.1218,122.4236,134.42600000000002,91.2176,566.9894,81.0,280.8,532.438,112.5,208.75,264.12,30.03,67.09,187.07,,6.37,103.0722,133.25,103.5,122.35,124.175
2016-08-20 11:00:00,139.5209,85.2165,131.7854,255.7493,88.01700000000001,109.6212,131.8254,128.0247,94.4182,574.1908,75.0,219.1,521.062,116.1,210.44,262.68,30.27,69.08,193.16,,6.44,109.5245,134.0,111.25,122.15,117.65
2016-08-20 12:00:00,135.4381,95.6185,132.9857,263.6509,95.0583,111.9216,135.6262,127.2246,100.0193,576.1112,77.0,165.2,546.25,124.3,211.96,260.91,31.52,70.36,188.46,,5.08,104.9255,143.0,105.5,127.275,121.275
2016-08-20 13:00:00,136.4423,90.0174,131.7854,265.7513,92.8179,112.6217,140.8272,125.6242,93.6181,584.2728,86.0,142.5,570.813,124.0,213.9,259.38,32.79,72.88,201.88,,5.54,114.8148,140.25,107.75,125.55,133.2
2016-08-20 14:00:00,137.3095,108.0208,133.7058,252.6487,95.3784,114.022,141.2273,124.424,95.2184,593.8746,88.0,155.0,587.5,115.6,214.59,256.86,32.7,71.1,204.87,,5.78,111.5613,146.75,111.0,125.675,134.675
2016-08-20 15:00:00,137.5225,102.6198,125.5442,259.5501,91.2176,112.3217,158.4306,126.8245,100.0193,591.9542,87.0,154.1,592.625,115.7,214.43,253.23,33.21,71.53,198.08,,5.87,119.8347,135.75,116.5,127.875,158.125
2016-08-20 16:00:00,141.9514,110.4213,134.1859,260.2502,89.6173,110.3213,152.4294,122.4236,97.6188,598.6755,85.0,142.2,581.5,115.4,214.29,252.78,33.13,66.66,195.27,,5.74,122.0615,134.5,108.5,113.25,144.45
2016-08-20 17:00:00,136.8014,90.6175,124.1039,257.0496,94.4182,110.8214,154.2298,122.8237,99.2192,598.1955,84.0,172.6,577.812,114.3,214.12,253.89,43.52,64.73,198.4,,5.28,109.6025,133.0,104.0,113.325,168.0
2016-08-20 18:00:00,139.3639,92.3178,131.5454,259.05,93.7781,111.7216,151.4292,129.625,97.6188,598.6755,85.0,192.2,567.75,113.8,216.83,225.24,50.68,63.4,181.92,,4.95,108.4515,138.25,29.25,116.775,157.75
2016-08-20 19:00:00,137.2515,96.4186,132.5056,254.5491,93.7781,112.8218,157.6304,129.625,96.8187,581.3922,69.0,183.1,561.563,111.2,215.46,148.38,49.65,62.53,180.78,,23.91,111.156,133.75,27.6,112.5,171.575
2016-08-20 20:00:00,149.5439,114.3221,133.4658,271.9525,106.9006,121.6235,160.631,150.429,99.2192,563.6288,48.0,238.9,540.437,110.7,214.42,134.49,51.01,62.7,172.22,,39.93,107.421,140.25,31.25,123.75,165.75
2016-08-20 21:00:00,153.5616,116.1224,136.5864,274.553,102.4198,121.6235,156.6302,156.0301,97.6188,561.2283,44.0,226.5,523.625,108.7,215.11,98.73,50.64,62.91,78.83,,31.27,112.2348,129.5,31.0,126.525,165.05
2016-08-20 22:00:00,133.8398,109.2211,128.1847,272.6526,93.458,123.1238,149.8289,138.0267,93.6181,555.9473,44.0,223.2,516.813,107.9,215.06,131.49,48.77,62.55,82.84,,4.27,109.4408,132.25,30.75,122.15,164.3
2016-08-20 23:00:00,97.5108,86.8167,110.1813,238.9461,58.8914,114.6221,102.4198,74.8144,64.0124,555.9473,44.0,221.0,512.75,107.1,209.68,104.82,31.32,62.44,82.11,,4.57,105.551,131.5,31.0,123.15,163.15
2016-08-21 00:00:00,101.2545,80.8156,108.741,240.3464,59.8515,112.5217,81.4157,77.2149,51.2099,556.4274,42.3333,232.8,524.646,108.8,206.56,123.9,29.82,61.18,80.83,,4.24,70.8205,129.0,31.5,123.575,154.15
2016-08-21 01:00:00,97.2858,85.9166,110.6614,240.6464,59.2114,117.5227,80.0154,77.2149,49.6096,553.5468,45.0,216.4,506.7083,106.5,207.71,108.81,30.24,61.32,84.02,,4.18,68.292,125.5,31.0,119.075,162.375
2016-08-21 02:00:00,92.4558,86.5167,99.6192,241.6466,57.9312,116.1224,78.8152,80.8156,45.6088,551.1464,45.0,216.3,511.75,106.1,206.21,121.44,30.2,60.63,81.59,,4.3,69.3915,130.25,37.25,123.45,157.325
2016-08-21 03:00:00,99.4582,86.7167,104.1801,240.0463,55.0506,119.123,77.4149,82.4159,44.8087,546.8255,45.0,211.8,514.562,105.4,208.11,135.54,30.31,60.48,83.0,,4.3,68.1248,128.25,34.5,129.775,164.225
2016-08-21 04:00:00,97.0327,90.2174,99.6192,241.2466,57.9312,114.4221,77.815,79.2153,49.6096,542.9848,44.0,211.6,515.563,105.2,206.91,159.06,30.68,60.6,78.34,,4.03,68.507,125.75,30.75,129.475,174.9
2016-08-21 05:00:00,126.5494,97.4188,98.419,240.8465,82.896,121.4234,89.0172,83.6161,60.0116,538.1839,40.0,210.5,510.437,105.3,206.56,160.17,30.34,60.25,83.55,,4.5,68.5477,132.75,30.5,130.0,157.475
2016-08-21 06:00:00,148.1926,107.9208,117.1426,257.1496,93.7781,126.9245,93.018,113.6219,73.6142,539.1441,43.0,209.1,512.063,104.7,204.25,164.58,29.32,59.14,118.66,,4.2,80.2,126.75,33.75,117.4,154.325
2016-08-21 07:00:00,139.6109,107.4207,148.1086,263.3508,91.2176,123.4238,122.6237,153.6296,86.4167,540.5843,50.0,221.4,508.687,106.1,204.69,231.12,27.9,59.0,161.97,,4.43,118.8197,122.0,63.75,107.65,161.9
2016-08-21 08:00:00,131.8625,94.8183,141.6273,263.2508,87.0568,119.5231,119.223,149.2288,90.4174,545.8653,72.0,227.5,515.563,105.4,205.75,236.31,27.98,58.77,178.03,,3.79,93.7942,127.25,167.75,107.05,151.5
2016-08-21 09:00:00,145.9972,92.6179,132.7456,255.0492,88.01700000000001,115.7223,126.6244,125.2242,88.8171,561.7084,77.0,228.7,524.5,107.3,207.61,249.09,28.72,59.5,169.21,,4.51,100.0217,133.5,175.0,123.15,155.875
2016-08-21 10:00:00,153.1996,95.7185,133.4658,257.4497,99.8593,115.4223,129.625,129.2249,88.8171,574.6709,72.0,239.5,531.687,108.6,210.66,252.84,29.73,59.73,176.93,,4.57,98.2778,130.0,191.0,126.15,168.275
2016-08-21 11:00:00,139.779,87.7169,138.5067,257.3497,92.4978,113.3219,126.8245,129.2249,89.6173,576.5913,80.0,248.5,540.375,110.4,212.31,252.33,29.87,63.24,188.93,,5.19,106.1403,136.25,199.5,129.375,157.675
2016-08-21 12:00:00,148.2666,92.8179,132.9857,258.1498,94.0982,112.6217,131.2253,129.2249,92.8179,582.3524,81.0,263.2,550.875,113.3,212.1,254.07,32.13,68.53,200.13,,4.87,107.2957,133.5,194.75,124.275,175.125
2016-08-21 13:00:00,149.5239,94.5182,131.3053,257.9498,100.8194,113.4219,131.0253,120.8233,94.4182,588.1135,83.0,264.8,563.188,115.8,213.87,253.92,31.08,69.89,203.53,,5.59,103.7703,144.25,196.75,122.7,170.25
