timestamp,Rat_warehouse_Eloisa
2016-07-25 19:00:00,210.75
2016-07-25 20:00:00,218.25
2016-07-25 21:00:00,220.93
2016-07-25 22:00:00,216.77
2016-07-25 23:00:00,209.88
2016-07-26 00:00:00,199.33
2016-07-26 01:00:00,195.69
2016-07-26 02:00:00,190.89
2016-07-26 03:00:00,189.3
2016-07-26 04:00:00,186.91
2016-07-26 05:00:00,192.86
2016-07-26 06:00:00,191.47
2016-07-26 07:00:00,215.71
2016-07-26 08:00:00,255.77
2016-07-26 09:00:00,271.69
2016-07-26 10:00:00,285.25
2016-07-26 11:00:00,290.16
2016-07-26 12:00:00,289.75
2016-07-26 13:00:00,288.59
2016-07-26 14:00:00,290.71
2016-07-26 15:00:00,289.13
2016-07-26 16:00:00,256.87
2016-07-26 17:00:00,231.2
2016-07-26 18:00:00,217.15
2016-07-26 19:00:00,216.02
2016-07-26 20:00:00,214.69
2016-07-26 21:00:00,211.4
2016-07-26 22:00:00,207.56
2016-07-26 23:00:00,205.75
2016-07-27 00:00:00,200.13
2016-07-27 01:00:00,195.3
2016-07-27 02:00:00,191.37
2016-07-27 03:00:00,190.94
2016-07-27 04:00:00,188.44
2016-07-27 05:00:00,192.41
2016-07-27 06:00:00,192.34
2016-07-27 07:00:00,215.13
2016-07-27 08:00:00,249.69
2016-07-27 09:00:00,266.3
2016-07-27 10:00:00,286.15
2016-07-27 11:00:00,286.81
2016-07-27 12:00:00,285.93
2016-07-27 13:00:00,285.7
2016-07-27 14:00:00,286.56
2016-07-27 15:00:00,284.53
2016-07-27 16:00:00,250.09
2016-07-27 17:00:00,232.52
2016-07-27 18:00:00,226.48
2016-07-27 19:00:00,219.15
2016-07-27 20:00:00,216.53
2016-07-27 21:00:00,216.42
2016-07-27 22:00:00,210.26
2016-07-27 23:00:00,210.25
2016-07-28 00:00:00,204.46
2016-07-28 01:00:00,199.12
2016-07-28 02:00:00,199.14
2016-07-28 03:00:00,194.2
2016-07-28 04:00:00,196.52
2016-07-28 05:00:00,201.63
2016-07-28 06:00:00,202.11
2016-07-28 07:00:00,215.31
2016-07-28 08:00:00,232.5
2016-07-28 09:00:00,253.23
2016-07-28 10:00:00,263.29
2016-07-28 11:00:00,265.81
2016-07-28 12:00:00,261.65
2016-07-28 13:00:00,258.9
2016-07-28 14:00:00,256.47
2016-07-28 15:00:00,257.94
2016-07-28 16:00:00,243.7
2016-07-28 17:00:00,217.92
2016-07-28 18:00:00,200.7
2016-07-28 19:00:00,198.34
2016-07-28 20:00:00,199.68
2016-07-28 21:00:00,194.49
2016-07-28 22:00:00,193.9
2016-07-28 23:00:00,186.62
2016-07-29 00:00:00,186.57
2016-07-29 01:00:00,186.72
2016-07-29 02:00:00,181.11
2016-07-29 03:00:00,178.8
2016-07-29 04:00:00,178.31
2016-07-29 05:00:00,179.75
2016-07-29 06:00:00,189.13
2016-07-29 07:00:00,199.61
2016-07-29 08:00:00,229.08
2016-07-29 09:00:00,240.41
2016-07-29 10:00:00,253.08
2016-07-29 11:00:00,259.23
2016-07-29 12:00:00,263.14
2016-07-29 13:00:00,264.57
2016-07-29 14:00:00,264.61
2016-07-29 15:00:00,263.98
2016-07-29 16:00:00,244.58
2016-07-29 17:00:00,229.2
2016-07-29 18:00:00,219.34
2016-07-29 19:00:00,212.09
2016-07-29 20:00:00,209.87
2016-07-29 21:00:00,209.46
2016-07-29 22:00:00,206.68
2016-07-29 23:00:00,203.25
2016-07-30 00:00:00,187.62
2016-07-30 01:00:00,182.11
2016-07-30 02:00:00,180.41
2016-07-30 03:00:00,179.46
2016-07-30 04:00:00,176.76
2016-07-30 05:00:00,177.77
2016-07-30 06:00:00,183.46
2016-07-30 07:00:00,190.54
2016-07-30 08:00:00,197.88
2016-07-30 09:00:00,203.02
2016-07-30 10:00:00,208.21
2016-07-30 11:00:00,213.51
2016-07-30 12:00:00,219.31
2016-07-30 13:00:00,205.87
2016-07-30 14:00:00,214.47
2016-07-30 15:00:00,218.13
2016-07-30 16:00:00,215.32
2016-07-30 17:00:00,206.92
2016-07-30 18:00:00,191.21
2016-07-30 19:00:00,187.38
2016-07-30 20:00:00,180.93
2016-07-30 21:00:00,176.95
2016-07-30 22:00:00,176.89
2016-07-30 23:00:00,173.98
2016-07-31 00:00:00,176.81
2016-07-31 01:00:00,174.21
2016-07-31 02:00:00,172.19
2016-07-31 03:00:00,171.97
2016-07-31 04:00:00,168.89
2016-07-31 05:00:00,172.07
2016-07-31 06:00:00,172.43
2016-07-31 07:00:00,178.74
2016-07-31 08:00:00,186.63
2016-07-31 09:00:00,196.3
2016-07-31 10:00:00,204.18
2016-07-31 11:00:00,207.78
2016-07-31 12:00:00,213.01
2016-07-31 13:00:00,219.18
2016-07-31 14:00:00,214.04
2016-07-31 15:00:00,215.65
2016-07-31 16:00:00,215.54
2016-07-31 17:00:00,198.46
2016-07-31 18:00:00,175.51
2016-07-31 19:00:00,175.45
2016-07-31 20:00:00,177.7
2016-07-31 21:00:00,179.01
2016-07-31 22:00:00,182.78
2016-07-31 23:00:00,182.64
2016-08-01 00:00:00,184.39
2016-08-01 01:00:00,186.05
2016-08-01 02:00:00,183.62
2016-08-01 03:00:00,180.05
2016-08-01 04:00:00,182.75
2016-08-01 05:00:00,183.44
2016-08-01 06:00:00,186.56
2016-08-01 07:00:00,208.77
2016-08-01 08:00:00,241.67
2016-08-01 09:00:00,254.5
2016-08-01 10:00:00,272.79
2016-08-01 11:00:00,277.59
2016-08-01 12:00:00,281.65
2016-08-01 13:00:00,290.14
2016-08-01 14:00:00,279.88
2016-08-01 15:00:00,286.22
2016-08-01 16:00:00,248.38
2016-08-01 17:00:00,221.62
2016-08-01 18:00:00,215.52
2016-08-01 19:00:00,209.59
2016-08-01 20:00:00,203.58
2016-08-01 21:00:00,199.63
2016-08-01 22:00:00,193.87
2016-08-01 23:00:00,188.22
2016-08-02 00:00:00,178.18
2016-08-02 01:00:00,175.09
2016-08-02 02:00:00,174.31
2016-08-02 03:00:00,171.78
2016-08-02 04:00:00,175.34
2016-08-02 05:00:00,176.87
2016-08-02 06:00:00,180.68
2016-08-02 07:00:00,204.42
2016-08-02 08:00:00,242.26
2016-08-02 09:00:00,248.74
2016-08-02 10:00:00,261.39
2016-08-02 11:00:00,261.19
2016-08-02 12:00:00,264.79
2016-08-02 13:00:00,269.78
2016-08-02 14:00:00,270.42
2016-08-02 15:00:00,269.18
2016-08-02 16:00:00,235.9
2016-08-02 17:00:00,211.9
2016-08-02 18:00:00,202.76
2016-08-02 19:00:00,195.71
2016-08-02 20:00:00,197.25
2016-08-02 21:00:00,192.95
2016-08-02 22:00:00,183.16
2016-08-02 23:00:00,180.86
2016-08-03 00:00:00,173.68
2016-08-03 01:00:00,169.35
2016-08-03 02:00:00,167.79
2016-08-03 03:00:00,167.95
2016-08-03 04:00:00,168.52
2016-08-03 05:00:00,170.37
2016-08-03 06:00:00,168.97
2016-08-03 07:00:00,189.99
2016-08-03 08:00:00,229.53
2016-08-03 09:00:00,239.8
2016-08-03 10:00:00,252.87
2016-08-03 11:00:00,265.74
2016-08-03 12:00:00,273.16
2016-08-03 13:00:00,276.55
2016-08-03 14:00:00,275.09
2016-08-03 15:00:00,273.69
2016-08-03 16:00:00,219.14
2016-08-03 17:00:00,191.53
2016-08-03 18:00:00,180.17
2016-08-03 19:00:00,177.96
2016-08-03 20:00:00,179.73
2016-08-03 21:00:00,175.96
2016-08-03 22:00:00,171.33
2016-08-03 23:00:00,170.74
2016-08-04 00:00:00,167.49
2016-08-04 01:00:00,164.44
2016-08-04 02:00:00,163.24
2016-08-04 03:00:00,159.76
2016-08-04 04:00:00,155.89
2016-08-04 05:00:00,156.66
2016-08-04 06:00:00,156.96
2016-08-04 07:00:00,183.17
2016-08-04 08:00:00,223.78
2016-08-04 09:00:00,236.27
2016-08-04 10:00:00,250.12
2016-08-04 11:00:00,256.05
2016-08-04 12:00:00,259.99
2016-08-04 13:00:00,266.48
2016-08-04 14:00:00,271.94
2016-08-04 15:00:00,270.74
2016-08-04 16:00:00,222.69
2016-08-04 17:00:00,208.71
2016-08-04 18:00:00,195.63
2016-08-04 19:00:00,184.98
2016-08-04 20:00:00,183.83
2016-08-04 21:00:00,183.19
2016-08-04 22:00:00,176.95
2016-08-04 23:00:00,174.31
2016-08-05 00:00:00,172.15
2016-08-05 01:00:00,169.86
2016-08-05 02:00:00,168.98
2016-08-05 03:00:00,167.72
2016-08-05 04:00:00,168.27
2016-08-05 05:00:00,167.98
2016-08-05 06:00:00,169.78
2016-08-05 07:00:00,180.08
2016-08-05 08:00:00,211.91
2016-08-05 09:00:00,210.25
2016-08-05 10:00:00,225.85
2016-08-05 11:00:00,229.8
2016-08-05 12:00:00,235.77
2016-08-05 13:00:00,253.6
2016-08-05 14:00:00,263.49
2016-08-05 15:00:00,245.57
2016-08-05 16:00:00,214.49
2016-08-05 17:00:00,200.5
2016-08-05 18:00:00,194.48
2016-08-05 19:00:00,188.89
2016-08-05 20:00:00,193.5
2016-08-05 21:00:00,188.58
2016-08-05 22:00:00,186.69
2016-08-05 23:00:00,179.43
2016-08-06 00:00:00,174.92
2016-08-06 01:00:00,173.31
2016-08-06 02:00:00,172.17
2016-08-06 03:00:00,170.22
2016-08-06 04:00:00,171.65
2016-08-06 05:00:00,170.82
2016-08-06 06:00:00,173.55
2016-08-06 07:00:00,173.66
2016-08-06 08:00:00,176.11
2016-08-06 09:00:00,186.66
2016-08-06 10:00:00,195.56
2016-08-06 11:00:00,201.33
2016-08-06 12:00:00,208.34
2016-08-06 13:00:00,207.09
2016-08-06 14:00:00,206.32
2016-08-06 15:00:00,202.37
2016-08-06 16:00:00,198.3
2016-08-06 17:00:00,203.39
2016-08-06 18:00:00,202.48
2016-08-06 19:00:00,195.53
2016-08-06 20:00:00,189.33
2016-08-06 21:00:00,188.42
2016-08-06 22:00:00,186.63
2016-08-06 23:00:00,183.67
2016-08-07 00:00:00,176.04
2016-08-07 01:00:00,171.39
2016-08-07 02:00:00,169.73
2016-08-07 03:00:00,165.21
2016-08-07 04:00:00,162.55
2016-08-07 05:00:00,155.32
2016-08-07 06:00:00,156.61
2016-08-07 07:00:00,157.18
2016-08-07 08:00:00,167.44
2016-08-07 09:00:00,172.02
2016-08-07 10:00:00,176.09
2016-08-07 11:00:00,182.54
2016-08-07 12:00:00,189.69
2016-08-07 13:00:00,189.47
2016-08-07 14:00:00,188.65
2016-08-07 15:00:00,193.18
2016-08-07 16:00:00,192.66
2016-08-07 17:00:00,192.45
2016-08-07 18:00:00,186.22
2016-08-07 19:00:00,180.23
2016-08-07 20:00:00,176.99
2016-08-07 21:00:00,175.52
2016-08-07 22:00:00,170.73
2016-08-07 23:00:00,170.48
2016-08-08 00:00:00,165.34
2016-08-08 01:00:00,163.83
2016-08-08 02:00:00,162.15
2016-08-08 03:00:00,160.31
2016-08-08 04:00:00,157.73
2016-08-08 05:00:00,163.86
2016-08-08 06:00:00,161.85
2016-08-08 07:00:00,178.57
2016-08-08 08:00:00,210.99
2016-08-08 09:00:00,231.26
2016-08-08 10:00:00,244.15
2016-08-08 11:00:00,258.17
2016-08-08 12:00:00,268.53
2016-08-08 13:00:00,271.78
2016-08-08 14:00:00,274.06
2016-08-08 15:00:00,262.91
2016-08-08 16:00:00,213.81
2016-08-08 17:00:00,194.67
2016-08-08 18:00:00,185.08
2016-08-08 19:00:00,185.39
2016-08-08 20:00:00,185.59
2016-08-08 21:00:00,183.47
2016-08-08 22:00:00,177.43
2016-08-08 23:00:00,176.51
2016-08-09 00:00:00,170.29
2016-08-09 01:00:00,165.14
2016-08-09 02:00:00,166.36
2016-08-09 03:00:00,163.07
2016-08-09 04:00:00,163.7
2016-08-09 05:00:00,168.98
2016-08-09 06:00:00,163.04
2016-08-09 07:00:00,179.71
2016-08-09 08:00:00,230.14
2016-08-09 09:00:00,238.14
2016-08-09 10:00:00,250.44
2016-08-09 11:00:00,254.59
2016-08-09 12:00:00,261.17
2016-08-09 13:00:00,259.44
2016-08-09 14:00:00,261.05
2016-08-09 15:00:00,257.94
2016-08-09 16:00:00,207.1
2016-08-09 17:00:00,188.67
2016-08-09 18:00:00,179.95
2016-08-09 19:00:00,179.26
2016-08-09 20:00:00,185.68
2016-08-09 21:00:00,185.62
2016-08-09 22:00:00,183.91
2016-08-09 23:00:00,180.29
2016-08-10 00:00:00,176.2
2016-08-10 01:00:00,174.28
2016-08-10 02:00:00,172.99
2016-08-10 03:00:00,175.03
2016-08-10 04:00:00,176.36
2016-08-10 05:00:00,179.92
2016-08-10 06:00:00,183.84
2016-08-10 07:00:00,198.4
2016-08-10 08:00:00,237.23
2016-08-10 09:00:00,257.02
2016-08-10 10:00:00,260.28
2016-08-10 11:00:00,259.27
2016-08-10 12:00:00,260.13
2016-08-10 13:00:00,259.95
2016-08-10 14:00:00,259.62
2016-08-10 15:00:00,259.93
2016-08-10 16:00:00,226.63
2016-08-10 17:00:00,214.85
2016-08-10 18:00:00,214.65
2016-08-10 19:00:00,210.26
2016-08-10 20:00:00,205.62
2016-08-10 21:00:00,205.07
2016-08-10 22:00:00,203.15
2016-08-10 23:00:00,196.69
2016-08-11 00:00:00,194.54
2016-08-11 01:00:00,189.99
2016-08-11 02:00:00,187.32
2016-08-11 03:00:00,184.56
2016-08-11 04:00:00,185.44
2016-08-11 05:00:00,187.87
2016-08-11 06:00:00,193.89
2016-08-11 07:00:00,203.42
2016-08-11 08:00:00,231.78
2016-08-11 09:00:00,238.8
2016-08-11 10:00:00,247.74
2016-08-11 11:00:00,255.36
2016-08-11 12:00:00,254.06
2016-08-11 13:00:00,256.3
2016-08-11 14:00:00,251.42
2016-08-11 15:00:00,254.92
2016-08-11 16:00:00,240.13
2016-08-11 17:00:00,222.8
2016-08-11 18:00:00,218.61
2016-08-11 19:00:00,214.65
2016-08-11 20:00:00,218.5
2016-08-11 21:00:00,214.87
2016-08-11 22:00:00,209.77
2016-08-11 23:00:00,210.36
2016-08-12 00:00:00,204.86
2016-08-12 01:00:00,197.92
2016-08-12 02:00:00,198.77
2016-08-12 03:00:00,196.4
2016-08-12 04:00:00,197.34
2016-08-12 05:00:00,198.19
2016-08-12 06:00:00,201.38
2016-08-12 07:00:00,211.86
2016-08-12 08:00:00,240.0
2016-08-12 09:00:00,251.47
2016-08-12 10:00:00,255.04
2016-08-12 11:00:00,259.28
2016-08-12 12:00:00,266.16
2016-08-12 13:00:00,270.17
2016-08-12 14:00:00,266.47
2016-08-12 15:00:00,259.83
2016-08-12 16:00:00,239.18
2016-08-12 17:00:00,225.69
2016-08-12 18:00:00,219.14
2016-08-12 19:00:00,214.46
2016-08-12 20:00:00,211.29
2016-08-12 21:00:00,209.56
2016-08-12 22:00:00,207.6
2016-08-12 23:00:00,202.9
2016-08-13 00:00:00,186.38
2016-08-13 01:00:00,181.04
2016-08-13 02:00:00,179.99
2016-08-13 03:00:00,173.03
2016-08-13 04:00:00,174.25
2016-08-13 05:00:00,170.65
2016-08-13 06:00:00,172.31
2016-08-13 07:00:00,181.73
2016-08-13 08:00:00,196.67
2016-08-13 09:00:00,202.69
2016-08-13 10:00:00,208.54
2016-08-13 11:00:00,211.8
2016-08-13 12:00:00,217.86
2016-08-13 13:00:00,217.87
2016-08-13 14:00:00,215.18
2016-08-13 15:00:00,218.11
2016-08-13 16:00:00,204.12
2016-08-13 17:00:00,206.68
2016-08-13 18:00:00,201.64
2016-08-13 19:00:00,199.03
2016-08-13 20:00:00,205.93
2016-08-13 21:00:00,200.49
2016-08-13 22:00:00,193.18
2016-08-13 23:00:00,191.87
2016-08-14 00:00:00,188.11
2016-08-14 01:00:00,187.17
2016-08-14 02:00:00,183.97
2016-08-14 03:00:00,182.72
2016-08-14 04:00:00,178.75
2016-08-14 05:00:00,180.47
2016-08-14 06:00:00,184.74
2016-08-14 07:00:00,189.5
2016-08-14 08:00:00,193.27
2016-08-14 09:00:00,203.12
2016-08-14 10:00:00,206.76
2016-08-14 11:00:00,211.29
2016-08-14 12:00:00,211.34
2016-08-14 13:00:00,212.11
2016-08-14 14:00:00,213.64
2016-08-14 15:00:00,214.09
2016-08-14 16:00:00,211.59
2016-08-14 17:00:00,210.42
2016-08-14 18:00:00,203.71
2016-08-14 19:00:00,203.13
2016-08-14 20:00:00,201.75
2016-08-14 21:00:00,188.41
2016-08-14 22:00:00,181.74
2016-08-14 23:00:00,178.89
2016-08-15 00:00:00,179.63
2016-08-15 01:00:00,177.94
2016-08-15 02:00:00,178.33
2016-08-15 03:00:00,176.64
2016-08-15 04:00:00,177.98
2016-08-15 05:00:00,183.14
2016-08-15 06:00:00,185.89
2016-08-15 07:00:00,196.48
2016-08-15 08:00:00,222.14
2016-08-15 09:00:00,244.1
2016-08-15 10:00:00,264.04
2016-08-15 11:00:00,278.31
2016-08-15 12:00:00,279.0
2016-08-15 13:00:00,276.52
2016-08-15 14:00:00,280.84
2016-08-15 15:00:00,292.68
2016-08-15 16:00:00,266.71
2016-08-15 17:00:00,232.7
2016-08-15 18:00:00,210.75
2016-08-15 19:00:00,199.97
2016-08-15 20:00:00,190.45
2016-08-15 21:00:00,189.29
2016-08-15 22:00:00,188.43
2016-08-15 23:00:00,190.46
2016-08-16 00:00:00,187.57
2016-08-16 01:00:00,185.09
2016-08-16 02:00:00,186.07
2016-08-16 03:00:00,183.07
2016-08-16 04:00:00,188.14
2016-08-16 05:00:00,192.3
2016-08-16 06:00:00,193.9
2016-08-16 07:00:00,217.51
2016-08-16 08:00:00,249.24
2016-08-16 09:00:00,256.53
2016-08-16 10:00:00,260.72
2016-08-16 11:00:00,270.42
2016-08-16 12:00:00,277.35
2016-08-16 13:00:00,285.94
2016-08-16 14:00:00,290.0
2016-08-16 15:00:00,288.94
2016-08-16 16:00:00,249.72
2016-08-16 17:00:00,232.77
2016-08-16 18:00:00,221.45
2016-08-16 19:00:00,219.85
2016-08-16 20:00:00,224.43
2016-08-16 21:00:00,224.26
2016-08-16 22:00:00,219.92
2016-08-16 23:00:00,219.55
2016-08-17 00:00:00,211.02
2016-08-17 01:00:00,205.28
2016-08-17 02:00:00,197.55
2016-08-17 03:00:00,193.67
2016-08-17 04:00:00,193.74
2016-08-17 05:00:00,200.37
2016-08-17 06:00:00,202.9
2016-08-17 07:00:00,221.14
2016-08-17 08:00:00,252.39
2016-08-17 09:00:00,260.35
2016-08-17 10:00:00,273.81
2016-08-17 11:00:00,279.33
2016-08-17 12:00:00,288.13
2016-08-17 13:00:00,287.69
2016-08-17 14:00:00,289.66
2016-08-17 15:00:00,284.19
2016-08-17 16:00:00,267.2
2016-08-17 17:00:00,230.53
2016-08-17 18:00:00,223.56
2016-08-17 19:00:00,220.22
2016-08-17 20:00:00,219.35
2016-08-17 21:00:00,203.09
2016-08-17 22:00:00,193.18
2016-08-17 23:00:00,190.88
2016-08-18 00:00:00,191.78
2016-08-18 01:00:00,189.58
2016-08-18 02:00:00,188.81
2016-08-18 03:00:00,189.64
2016-08-18 04:00:00,190.81
2016-08-18 05:00:00,200.19
2016-08-18 06:00:00,203.8
2016-08-18 07:00:00,214.42
2016-08-18 08:00:00,255.1
2016-08-18 09:00:00,263.93
2016-08-18 10:00:00,267.56
2016-08-18 11:00:00,275.6
2016-08-18 12:00:00,279.58
2016-08-18 13:00:00,277.72
2016-08-18 14:00:00,277.49
2016-08-18 15:00:00,277.23
2016-08-18 16:00:00,232.45
2016-08-18 17:00:00,216.72
2016-08-18 18:00:00,209.2
2016-08-18 19:00:00,203.09
2016-08-18 20:00:00,201.92
2016-08-18 21:00:00,200.11
2016-08-18 22:00:00,197.99
2016-08-18 23:00:00,198.15
2016-08-19 00:00:00,189.01
2016-08-19 01:00:00,185.32
2016-08-19 02:00:00,182.58
2016-08-19 03:00:00,178.11
2016-08-19 04:00:00,178.16
2016-08-19 05:00:00,178.05
2016-08-19 06:00:00,177.76
2016-08-19 07:00:00,200.05
2016-08-19 08:00:00,247.6
2016-08-19 09:00:00,256.35
2016-08-19 10:00:00,264.3
2016-08-19 11:00:00,269.82
2016-08-19 12:00:00,269.27
2016-08-19 13:00:00,278.86
2016-08-19 14:00:00,282.05
2016-08-19 15:00:00,275.17
2016-08-19 16:00:00,232.8
2016-08-19 17:00:00,216.14
2016-08-19 18:00:00,203.37
2016-08-19 19:00:00,194.7
2016-08-19 20:00:00,193.36
2016-08-19 21:00:00,189.87
2016-08-19 22:00:00,186.46
2016-08-19 23:00:00,185.43
2016-08-20 00:00:00,173.51
2016-08-20 01:00:00,162.52
2016-08-20 02:00:00,160.03
2016-08-20 03:00:00,156.21
2016-08-20 04:00:00,156.84
2016-08-20 05:00:00,154.73
2016-08-20 06:00:00,160.33
2016-08-20 07:00:00,175.6
2016-08-20 08:00:00,188.29
2016-08-20 09:00:00,197.24
2016-08-20 10:00:00,199.76
2016-08-20 11:00:00,204.88
2016-08-20 12:00:00,210.36
2016-08-20 13:00:00,210.02
2016-08-20 14:00:00,210.67
2016-08-20 15:00:00,208.24
2016-08-20 16:00:00,207.33
2016-08-20 17:00:00,204.9
2016-08-20 18:00:00,197.34
2016-08-20 19:00:00,191.23
2016-08-20 20:00:00,190.2
2016-08-20 21:00:00,182.91
2016-08-20 22:00:00,182.8
2016-08-20 23:00:00,180.03
2016-08-21 00:00:00,178.16
2016-08-21 01:00:00,176.39
2016-08-21 02:00:00,174.25
2016-08-21 03:00:00,175.71
2016-08-21 04:00:00,175.22
2016-08-21 05:00:00,174.09
2016-08-21 06:00:00,172.41
2016-08-21 07:00:00,181.73
2016-08-21 08:00:00,199.1
2016-08-21 09:00:00,188.24
2016-08-21 10:00:00,187.43
2016-08-21 11:00:00,197.33
2016-08-21 12:00:00,201.13
2016-08-21 13:00:00,207.25
2016-08-21 14:00:00,202.58
2016-08-21 15:00:00,189.15
2016-08-21 16:00:00,181.94
2016-08-21 17:00:00,181.13
2016-08-21 18:00:00,177.05
2016-08-21 19:00:00,177.9
2016-08-21 20:00:00,180.86
2016-08-21 21:00:00,181.86
2016-08-21 22:00:00,172.77
2016-08-21 23:00:00,170.48
2016-08-22 00:00:00,168.91
2016-08-22 01:00:00,165.05
2016-08-22 02:00:00,158.51
2016-08-22 03:00:00,155.24
2016-08-22 04:00:00,155.52
2016-08-22 05:00:00,161.61
2016-08-22 06:00:00,171.91
2016-08-22 07:00:00,197.88
2016-08-22 08:00:00,224.42
2016-08-22 09:00:00,245.28
2016-08-22 10:00:00,252.48
2016-08-22 11:00:00,252.43
2016-08-22 12:00:00,252.75
2016-08-22 13:00:00,262.32
2016-08-22 14:00:00,261.61
2016-08-22 15:00:00,256.02
2016-08-22 16:00:00,214.53
2016-08-22 17:00:00,196.96
2016-08-22 18:00:00,186.42
2016-08-22 19:00:00,179.99
2016-08-22 20:00:00,178.53
2016-08-22 21:00:00,178.31
2016-08-22 22:00:00,171.19
2016-08-22 23:00:00,165.64
2016-08-23 00:00:00,162.66
2016-08-23 01:00:00,154.94
2016-08-23 02:00:00,155.74
2016-08-23 03:00:00,154.43
2016-08-23 04:00:00,152.13
2016-08-23 05:00:00,160.8
2016-08-23 06:00:00,160.62
2016-08-23 07:00:00,184.79
2016-08-23 08:00:00,216.93
2016-08-23 09:00:00,231.72
2016-08-23 10:00:00,243.32
2016-08-23 11:00:00,246.21
2016-08-23 12:00:00,251.61
2016-08-23 13:00:00,255.95
2016-08-23 14:00:00,253.76
2016-08-23 15:00:00,249.68
2016-08-23 16:00:00,219.01
2016-08-23 17:00:00,196.85
2016-08-23 18:00:00,188.27
2016-08-23 19:00:00,180.04
2016-08-23 20:00:00,181.25
2016-08-23 21:00:00,179.99
2016-08-23 22:00:00,173.65
2016-08-23 23:00:00,169.33
2016-08-24 00:00:00,166.64
2016-08-24 01:00:00,162.68
2016-08-24 02:00:00,161.58
2016-08-24 03:00:00,158.44
2016-08-24 04:00:00,159.33
2016-08-24 05:00:00,165.57
2016-08-24 06:00:00,166.02
2016-08-24 07:00:00,181.04
2016-08-24 08:00:00,222.84
2016-08-24 09:00:00,232.73
2016-08-24 10:00:00,242.87
2016-08-24 11:00:00,249.92
2016-08-24 12:00:00,250.83
2016-08-24 13:00:00,250.71
2016-08-24 14:00:00,258.82
2016-08-24 15:00:00,260.88
2016-08-24 16:00:00,232.57
2016-08-24 17:00:00,207.58
2016-08-24 18:00:00,192.88
2016-08-24 19:00:00,187.78
2016-08-24 20:00:00,186.88
2016-08-24 21:00:00,179.29
2016-08-24 22:00:00,172.66
2016-08-24 23:00:00,171.27
2016-08-25 00:00:00,167.8
2016-08-25 01:00:00,161.85
2016-08-25 02:00:00,160.83
2016-08-25 03:00:00,159.21
2016-08-25 04:00:00,159.43
2016-08-25 05:00:00,167.07
2016-08-25 06:00:00,170.94
2016-08-25 07:00:00,186.23
2016-08-25 08:00:00,219.77
2016-08-25 09:00:00,239.09
2016-08-25 10:00:00,248.91
2016-08-25 11:00:00,255.65
2016-08-25 12:00:00,262.37
2016-08-25 13:00:00,264.61
2016-08-25 14:00:00,266.49
2016-08-25 15:00:00,250.28
2016-08-25 16:00:00,236.06
2016-08-25 17:00:00,217.09
2016-08-25 18:00:00,210.31
2016-08-25 19:00:00,207.64
2016-08-25 20:00:00,205.47
2016-08-25 21:00:00,195.48
2016-08-25 22:00:00,190.62
2016-08-25 23:00:00,192.12
2016-08-26 00:00:00,191.54
2016-08-26 01:00:00,184.98
2016-08-26 02:00:00,184.18
2016-08-26 03:00:00,182.25
2016-08-26 04:00:00,181.91
2016-08-26 05:00:00,186.43
2016-08-26 06:00:00,190.52
2016-08-26 07:00:00,203.36
2016-08-26 08:00:00,228.33
2016-08-26 09:00:00,243.23
2016-08-26 10:00:00,247.83
2016-08-26 11:00:00,254.11
2016-08-26 12:00:00,256.84
2016-08-26 13:00:00,262.83
2016-08-26 14:00:00,262.6
2016-08-26 15:00:00,252.59
2016-08-26 16:00:00,234.33
2016-08-26 17:00:00,220.58
2016-08-26 18:00:00,211.66
2016-08-26 19:00:00,206.92
2016-08-26 20:00:00,209.2
2016-08-26 21:00:00,204.22
2016-08-26 22:00:00,199.04
2016-08-26 23:00:00,192.91
2016-08-27 00:00:00,173.7
2016-08-27 01:00:00,167.72
2016-08-27 02:00:00,165.47
2016-08-27 03:00:00,161.73
2016-08-27 04:00:00,163.28
2016-08-27 05:00:00,161.44
2016-08-27 06:00:00,172.91
2016-08-27 07:00:00,173.0
2016-08-27 08:00:00,181.61
2016-08-27 09:00:00,190.67
2016-08-27 10:00:00,196.41
2016-08-27 11:00:00,200.16
2016-08-27 12:00:00,203.0
2016-08-27 13:00:00,209.55
2016-08-27 14:00:00,206.24
2016-08-27 15:00:00,203.35
2016-08-27 16:00:00,201.26
2016-08-27 17:00:00,201.23
2016-08-27 18:00:00,192.52
2016-08-27 19:00:00,185.61
2016-08-27 20:00:00,185.24
2016-08-27 21:00:00,177.21
2016-08-27 22:00:00,176.18
2016-08-27 23:00:00,174.51
2016-08-28 00:00:00,170.24
2016-08-28 01:00:00,166.96
2016-08-28 02:00:00,166.16
2016-08-28 03:00:00,165.59
2016-08-28 04:00:00,162.8
2016-08-28 05:00:00,165.07
2016-08-28 06:00:00,168.98
2016-08-28 07:00:00,171.79
2016-08-28 08:00:00,172.83
2016-08-28 09:00:00,182.64
2016-08-28 10:00:00,190.57
2016-08-28 11:00:00,193.67
2016-08-28 12:00:00,196.51
2016-08-28 13:00:00,203.06
2016-08-28 14:00:00,202.29
2016-08-28 15:00:00,197.01
2016-08-28 16:00:00,194.44
2016-08-28 17:00:00,189.77
2016-08-28 18:00:00,186.81
2016-08-28 19:00:00,184.82
2016-08-28 20:00:00,184.31
2016-08-28 21:00:00,180.29
2016-08-28 22:00:00,178.24
2016-08-28 23:00:00,181.59
2016-08-29 00:00:00,177.39
