timestamp,Panther_lodging_Edison,Panther_lodging_Awilda,Panther_lodging_Gale,Panther_lodging_Cornelia,Panther_lodging_Alita,Panther_lodging_Sonja,Panther_lodging_Kaitlin,Panther_lodging_Edmond,Panther_lodging_Tracie,Robin_lodging_Celia,Fox_lodging_Wallace,Fox_lodging_Alana,Fox_lodging_Winifred,Bear_lodging_Erick,Cockatoo_lodging_Raphael,Cockatoo_lodging_Josephine
2016-06-19 13:00:00,71.8139,66.9129,91.0176,48.7094,49.5096,61.7119,42.0081,31.6061,30.906,41.9,362.91,174.36,89.18,23.0913,71.725,67.675
2016-06-19 14:00:00,71.0137,65.2126,87.1168,51.2099,53.2103,64.2124,46.809,36.9071,32.9064,46.2,363.39,176.46,85.37,23.1012,69.65,73.85
2016-06-19 15:00:00,71.2137,65.8127,83.4161,51.91,48.8094,66.5128,44.5086,32.8063,33.0064,43.7,366.4,185.16,84.76,30.8188,71.5,74.65
2016-06-19 16:00:00,70.3136,67.313,82.616,52.4101,49.0095,62.312,44.2085,39.8077,34.0066,42.7,365.97,184.5,85.14,30.6499,71.225,68.3
2016-06-19 17:00:00,74.5144,67.8131,83.21600000000001,53.7104,52.5101,64.4124,46.2089,32.8063,35.2068,43.1,382.86,180.37,91.02,27.7453,69.875,69.075
2016-06-19 18:00:00,76.6148,69.1134,82.5159,57.211000000000006,53.1102,67.0129,52.9102,36.9071,35.4068,47.5,385.44,175.41,99.32,31.0052,67.825,69.775
2016-06-19 19:00:00,73.9143,72.714,85.4165,52.0101,52.3101,65.7127,53.6103,37.0071,58.2112,50.5,376.52,181.22,97.38,35.1063,74.95,65.95
2016-06-19 20:00:00,71.9139,74.7144,87.2168,51.1099,50.4097,63.7123,49.1095,30.5059,58.3113,45.1,380.28,190.25,95.73,41.0499,80.55,69.775
2016-06-19 21:00:00,71.1137,73.3141,88.4171,47.1091,49.2095,58.4113,47.3091,31.5061,56.2108,41.9,361.69,195.37,92.85,47.5688,81.7,72.55
2016-06-19 22:00:00,69.8135,74.3143,91.0176,46.709,47.8092,57.111,47.1091,32.6063,54.4105,41.7,315.26,199.51,91.12,47.7117,73.6,72.525
2016-06-19 23:00:00,68.8133,74.2143,92.6179,46.2089,50.4097,57.4111,47.2091,33.7065,55.1106,40.1,310.51,188.76,90.34,43.7648,73.35,71.7
2016-06-20 00:00:00,68.1132,74.9145,93.418,46.0089,47.5092,58.7113,46.0089,36.306999999999995,51.91,37.9,279.39,173.31,87.67,34.6018,67.625,69.6
2016-06-20 01:00:00,67.313,73.6142,89.2172,43.2083,47.6092,59.5115,44.7086,27.0052,52.2101,31.9,274.11,171.79,87.17,28.8737,63.5,69.025
2016-06-20 02:00:00,65.9127,74.4144,87.0168,45.1087,47.8092,59.8115,42.8083,27.5053,54.7106,32.6,267.12,168.86,85.55,28.5788,67.675,68.775
2016-06-20 03:00:00,65.5127,75.5146,88.31700000000001,43.1083,45.9089,55.3107,39.8077,29.1056,50.5098,28.3,305.21,166.85,83.34,28.126,67.7,68.25
2016-06-20 04:00:00,66.9129,73.8142,86.7167,42.0081,46.608999999999995,56.6109,37.9073,25.1048,49.9096,27.3,308.91,165.95,82.97,28.082,64.0,68.925
2016-06-20 05:00:00,66.1127,74.5144,87.0168,40.5078,45.7088,54.7106,35.3068,26.105,49.8096,27.1,328.72,162.77,81.03,28.4335,60.475,69.0
2016-06-20 06:00:00,67.313,74.9145,88.4171,40.0077,46.2089,55.1106,34.3066,22.7044,43.2083,27.9,326.52,159.39,76.48,31.2032,62.35,64.6
2016-06-20 07:00:00,65.4126,75.9147,91.5177,42.3082,43.9085,57.211000000000006,29.1056,26.2051,23.5045,31.2,314.26,164.39,83.01,38.099,65.5,66.45
2016-06-20 08:00:00,64.3124,73.3141,93.518,44.7086,44.7086,56.911,31.206,20.1039,23.8046,40.7,307.16,166.43,88.93,41.4677,70.55,71.825
2016-06-20 09:00:00,66.9129,71.3138,89.9173,50.5098,46.3089,58.1112,32.6063,26.5051,23.7046,46.8,303.36,168.53,88.9,35.9763,66.25,71.725
2016-06-20 10:00:00,70.9137,58.7113,89.8173,50.0097,45.8088,57.9112,35.0067,30.805999999999997,26.7052,50.6,302.12,171.9,98.85,31.227,69.425,70.95
2016-06-20 11:00:00,68.5132,65.7127,86.2166,52.0101,46.0089,57.9112,36.407,24.6047,28.5055,53.2,288.72,171.44,99.87,32.6117,60.925,73.7
2016-06-20 12:00:00,70.1135,69.4134,85.2165,55.9108,46.709,62.9121,40.8079,30.3059,27.0052,52.0,276.92,174.65,100.96,31.939,61.9,74.425
2016-06-20 13:00:00,71.2137,70.1135,83.5161,56.1108,47.2091,71.8139,41.708,32.7063,29.9058,51.4,282.68,174.56,103.0,30.95,63.6,76.8
2016-06-20 14:00:00,70.3136,70.6136,82.916,53.9104,48.3093,67.21300000000001,41.708,37.2072,29.6057,45.9,288.47,181.17,101.02,28.5152,64.55,75.375
2016-06-20 15:00:00,69.9135,70.6136,82.2159,51.6099,48.6094,66.3128,43.2083,33.4065,32.2062,45.1,345.21,178.52,98.91,29.3493,68.35,78.575
2016-06-20 16:00:00,71.8139,70.8137,84.2162,51.6099,48.2093,67.0129,45.9089,33.4065,34.5066,44.4,373.79,182.05,93.95,31.8709,64.725,80.425
2016-06-20 17:00:00,73.4142,72.2139,84.0162,53.2103,50.1097,78.2151,49.1095,40.5078,35.8069,48.2,380.76,177.6,100.51,29.3988,65.05,81.7
2016-06-20 18:00:00,73.7142,73.2141,83.5161,56.1108,55.9108,79.5153,52.7102,34.0066,40.3078,57.5,399.0,179.08,98.94,30.3812,72.625,87.925
2016-06-20 19:00:00,73.3141,76.6148,86.6167,57.3111,54.6105,74.3143,55.9108,34.9067,61.7119,49.8,410.8,179.48,95.45,33.2655,72.45,86.3
2016-06-20 20:00:00,70.6136,76.0147,83.4161,52.4101,52.7102,71.3138,53.8104,34.4067,61.0118,48.8,391.49,183.53,99.85,39.3328,80.725,79.95
2016-06-20 21:00:00,68.7133,74.1143,86.7167,48.6094,50.9098,69.2133,55.6107,33.9066,56.81100000000001,49.1,366.15,187.83,96.64,47.4668,91.225,86.925
2016-06-20 22:00:00,69.6134,75.8146,85.6165,47.2091,49.8096,69.2133,49.0095,30.2058,54.8106,49.8,326.9,187.92,96.33,47.758,90.35,77.475
2016-06-20 23:00:00,72.61399999999999,76.2147,86.7167,44.4086,48.7094,65.3126,49.1095,27.3053,54.8106,45.0,307.91,179.4,92.4,44.9737,81.625,77.15
2016-06-21 00:00:00,66.1127,78.7152,87.6169,43.4084,49.6096,64.9125,44.9087,26.5051,55.4107,42.3,304.04,171.39,92.55,38.5415,77.9,77.4
2016-06-21 01:00:00,66.4128,77.515,87.8169,42.7082,48.4094,67.21300000000001,41.708,27.5053,53.1102,38.3,291.13,167.09,90.65,34.484,77.375,73.125
2016-06-21 02:00:00,64.7125,76.7148,87.6169,40.5078,47.8092,68.5132,40.6078,22.2043,53.9104,32.6,283.04,164.44,88.92,30.2532,73.725,72.4
2016-06-21 03:00:00,62.9121,77.815,86.1166,39.0075,48.1093,66.7129,36.0069,20.704,49.9096,31.8,308.17,164.78,90.42,26.5284,71.9,70.275
2016-06-21 04:00:00,62.9121,76.5148,85.8166,38.4074,48.5094,62.212,34.2066,21.9042,49.9096,29.3,317.02,162.86,85.5,26.3598,72.25,70.7
2016-06-21 05:00:00,64.7125,80.0154,88.31700000000001,37.6073,47.9093,64.1124,32.4063,19.1037,48.5094,29.1,331.35,159.1,86.73,26.2328,66.3,70.15
2016-06-21 06:00:00,64.1124,77.815,86.5167,35.7069,47.6092,63.7123,30.6059,20.2039,42.6082,30.3,326.67,156.27,82.41,26.1117,62.675,66.5
2016-06-21 07:00:00,63.5123,79.3153,89.3172,36.7071,43.4084,64.8125,27.8054,18.4035,20.2039,32.1,315.28,159.69,90.25,37.632,67.2,66.85
2016-06-21 08:00:00,64.4124,74.8144,88.21700000000001,38.1073,42.4082,65.0126,28.7055,19.1037,23.4045,41.3,303.63,167.13,90.97,41.212,78.1,66.225
2016-06-21 09:00:00,67.513,76.7148,88.4171,38.9075,44.8087,66.2128,39.0075,24.9048,25.4049,46.3,309.36,168.44,94.24,37.4457,68.325,68.375
2016-06-21 10:00:00,70.2135,75.5146,88.117,40.0077,44.6086,68.9133,37.4072,26.4051,27.2053,48.1,311.31,169.91,96.61,31.4415,67.925,71.275
2016-06-21 11:00:00,72.314,75.0145,87.5169,44.0085,44.8087,68.6133,40.9079,24.1047,29.0056,51.4,309.99,174.65,98.81,33.6103,64.65,71.575
2016-06-21 12:00:00,70.9137,71.0137,83.21600000000001,44.3086,45.7088,68.5132,46.409,27.6053,32.0062,50.2,314.74,176.28,101.19,30.6528,64.325,67.875
2016-06-21 13:00:00,72.314,78.4151,83.7161,45.5088,46.0089,71.7138,46.709,29.9058,32.7063,50.9,325.69,177.65,105.71,28.2011,66.425,69.775
2016-06-21 14:00:00,73.9143,77.3149,85.4165,45.9089,45.8088,79.6154,47.7092,31.6061,33.9066,48.0,335.99,176.45,101.98,29.7763,64.65,70.3
2016-06-21 15:00:00,75.0145,77.515,83.21600000000001,44.3086,46.9091,74.5144,50.3097,33.5065,34.2066,47.1,364.6,172.28,102.14,28.976,69.15,71.75
2016-06-21 16:00:00,73.5142,78.1151,82.916,42.8083,47.6092,72.714,50.5098,37.2072,37.9073,46.3,375.59,188.46,99.77,28.7892,64.7,72.05
2016-06-21 17:00:00,75.4146,76.6148,84.6163,46.3089,49.8096,75.3145,52.0101,33.5065,35.1068,45.3,377.5,177.53,98.0,29.6623,67.875,71.175
2016-06-21 18:00:00,76.3147,77.815,85.7166,47.8092,50.3097,72.61399999999999,59.2114,34.5066,37.5072,48.1,370.92,179.24,99.18,31.7703,71.9,69.85
2016-06-21 19:00:00,78.3151,81.5157,85.8166,46.608999999999995,50.5098,74.5144,58.0112,31.5061,64.2124,53.0,384.49,176.74,97.71,35.8527,74.95,68.325
2016-06-21 20:00:00,74.1143,80.6156,86.3166,46.2089,48.4094,69.2133,57.9112,29.8058,61.0118,52.0,393.76,179.25,101.79,38.7147,74.5,68.0
2016-06-21 21:00:00,75.3145,80.3155,86.4167,41.308,47.7092,68.2132,52.9102,34.3066,57.3111,48.7,354.86,186.06,96.79,45.1752,85.8,69.45
2016-06-21 22:00:00,75.0145,83.8162,89.5173,41.508,48.8094,72.2139,51.1099,33.8065,57.5111,49.4,313.55,188.13,100.05,47.86,86.8,68.4
2016-06-21 23:00:00,73.6142,85.9166,90.7175,39.3076,46.3089,68.0131,50.8098,31.8061,54.7106,45.0,289.53,188.63,93.93,47.979,77.325,67.75
2016-06-22 00:00:00,70.4136,84.7163,91.0176,40.5078,46.709,67.513,47.9093,29.4057,52.9102,39.6,278.34,175.52,95.41,42.4235,81.0,66.875
2016-06-22 01:00:00,68.9133,85.4165,86.7167,38.0073,46.809,66.7129,43.2083,26.7052,53.9104,36.4,274.38,169.52,90.25,35.4898,72.45,64.675
2016-06-22 02:00:00,66.5128,85.4165,85.3165,36.7071,46.409,67.0129,41.208,24.9048,53.8104,35.2,268.48,166.2,93.26,31.628,70.85,65.85
2016-06-22 03:00:00,64.6125,84.9164,84.7164,38.1073,45.8088,65.6126,38.9075,25.0048,49.6096,33.1,306.14,166.14,90.58,31.2047,70.8,66.175
2016-06-22 04:00:00,65.6126,86.5167,84.4163,35.2068,45.0087,65.8127,36.9071,23.7046,49.7096,30.8,316.36,166.44,89.87,29.9675,70.825,65.95
2016-06-22 05:00:00,66.4128,86.5167,85.3165,35.4068,45.7088,65.9127,34.8067,23.8046,48.4094,30.6,332.09,161.34,88.87,30.5432,63.325,63.7
2016-06-22 06:00:00,66.6129,86.4167,85.1164,35.4068,44.7086,66.0127,35.2068,21.4041,40.1077,32.0,332.87,158.85,84.08,29.7975,64.975,63.225
2016-06-22 07:00:00,67.1129,83.5161,85.4165,36.6071,43.8085,66.7129,30.5059,19.5038,22.5043,34.4,317.01,162.68,87.95,36.4752,71.575,63.5
2016-06-22 08:00:00,68.9133,82.2159,83.4161,37.1072,44.6086,67.513,33.1064,24.8048,23.8046,43.6,307.07,172.0,87.29,41.6299,75.75,66.3
2016-06-22 09:00:00,70.5136,78.6152,83.116,38.7075,47.0091,68.0131,36.7071,28.1054,25.2049,47.9,309.68,169.26,94.87,38.6497,73.575,70.25
2016-06-22 10:00:00,71.5138,73.2141,82.2159,39.5076,46.50899999999999,72.314,47.3091,36.107,27.4053,51.5,311.31,169.44,92.69,35.8063,71.625,73.725
2016-06-22 11:00:00,72.1139,70.7136,75.9147,40.7079,47.1091,77.815,49.1095,33.6065,29.4057,51.7,314.06,167.07,97.4,35.9853,65.375,69.025
2016-06-22 12:00:00,71.2137,73.0141,81.7158,40.3078,48.0093,96.7187,48.5094,36.8071,32.9064,51.4,318.12,175.62,98.19,37.797,63.625,68.15
2016-06-22 13:00:00,73.5142,73.0141,82.2159,41.308,48.3093,93.518,53.8104,38.7075,36.306999999999995,49.9,312.11,178.95,101.53,37.1337,65.275,68.625
2016-06-22 14:00:00,72.2139,70.4136,81.8158,41.308,49.7096,90.1174,52.3101,45.5088,38.2074,45.9,306.82,179.02,106.51,34.0798,68.7,69.225
2016-06-22 15:00:00,74.2143,69.0133,78.8152,44.7086,49.2095,95.8185,54.0104,48.8094,44.3086,46.4,323.03,175.74,100.97,34.163000000000004,69.55,70.075
2016-06-22 16:00:00,75.5146,66.5128,79.7154,44.2085,50.2097,95.4184,57.111,43.8085,45.3087,50.9,343.65,175.77,105.24,34.7358,72.625,71.7
2016-06-22 17:00:00,80.1155,67.0129,79.9154,46.409,53.4103,92.8179,59.5115,43.7084,47.6092,45.4,360.39,178.67,100.41,35.9598,72.675,70.275
2016-06-22 18:00:00,79.9154,67.21300000000001,79.2153,48.5094,55.7107,95.1184,63.7123,49.0095,47.1091,52.8,386.07,177.69,102.69,36.344,70.975,70.925
2016-06-22 19:00:00,78.5152,70.3136,81.5157,47.7092,54.2105,94.3182,64.3124,37.9073,73.9143,54.9,387.33,172.56,100.34,40.0018,72.2,69.45
2016-06-22 20:00:00,76.3147,69.6134,80.1155,46.1089,52.0101,90.8175,59.6115,42.3082,66.9129,53.2,382.63,177.92,103.73,47.2635,78.95,76.55
2016-06-22 21:00:00,75.6146,70.4136,81.8158,44.2085,50.6098,88.01700000000001,59.0114,40.8079,64.4124,45.7,350.38,189.82,100.71,48.0078,85.3,69.475
2016-06-22 22:00:00,75.0145,71.9139,85.2164,41.708,49.6096,84.3163,57.011,41.0079,64.5125,41.2,318.64,194.38,100.94,52.62,84.2,69.225
2016-06-22 23:00:00,79.1153,74.1143,86.6167,41.8081,50.6098,84.5163,58.0112,38.3074,62.111999999999995,41.2,300.05,177.98,95.31,48.5875,77.95,66.65
2016-06-23 00:00:00,76.7148,73.1141,87.7169,40.8079,50.4097,85.5165,52.7102,38.7075,59.3114,39.4,278.77,168.9,96.56,44.9722,75.925,65.025
2016-06-23 01:00:00,72.2139,72.61399999999999,86.8167,40.9079,49.0095,84.6163,51.2099,33.6065,58.9114,35.8,266.49,165.65,94.19,39.1055,79.375,65.4
2016-06-23 02:00:00,72.1139,71.6138,86.9168,39.5076,48.2093,82.4159,46.1089,35.8069,60.7117,34.8,263.43,161.96,95.89,35.3242,78.9,64.3
2016-06-23 03:00:00,70.5136,72.1139,83.6161,38.5074,47.2091,82.5159,42.4082,33.2064,59.2114,35.0,299.72,162.58,92.38,34.4423,80.575,65.625
2016-06-23 04:00:00,71.7138,71.6138,83.8162,38.8075,47.4092,81.4157,43.5084,26.5051,56.2108,31.3,311.54,161.0,94.7,35.083,76.85,65.7
2016-06-23 05:00:00,72.514,74.9145,84.1162,37.2072,46.9091,83.3161,41.708,32.9064,55.7107,29.3,330.42,157.88,90.7,34.7003,70.975,64.425
2016-06-23 06:00:00,71.0137,72.1139,81.9158,37.7073,47.3091,81.4157,40.8079,30.0058,47.8092,30.5,328.4,154.13,90.85,34.2825,70.225,61.875
2016-06-23 07:00:00,70.4136,72.1139,83.6161,37.2072,47.6092,81.4157,34.7067,24.7048,27.1052,33.5,314.92,160.59,88.69,39.5832,72.2,62.0
2016-06-23 08:00:00,75.0145,70.0135,84.4163,41.208,48.1093,86.3166,37.0071,28.6055,28.2054,40.8,307.51,167.58,94.15,41.5465,77.875,64.85
2016-06-23 09:00:00,78.4151,71.2137,83.7161,42.6082,48.9094,87.6169,42.6082,41.208,28.9056,47.2,306.5,168.97,95.04,37.749,78.65,66.375
2016-06-23 10:00:00,77.715,70.9137,83.6161,43.4084,50.1097,88.31700000000001,47.5092,35.5068,34.3066,49.1,305.6,169.37,98.96,36.1415,75.775,67.7
2016-06-23 11:00:00,77.515,69.4134,83.3161,46.0089,50.3097,88.7171,52.5101,40.2078,37.1072,52.0,311.57,167.7,95.66,37.2463,67.9,69.25
2016-06-23 12:00:00,79.4153,69.4134,82.5159,45.7088,50.8098,88.7171,55.4107,46.3089,39.5076,53.5,293.35,172.53,101.34,33.1545,70.1,69.975
2016-06-23 13:00:00,80.5155,69.9135,82.0158,46.3089,50.7098,88.6171,58.5113,40.5078,41.1079,52.3,291.63,175.53,97.0,30.6983,73.5,70.55
2016-06-23 14:00:00,80.1155,66.4128,80.7156,46.3089,52.5101,90.9175,59.6115,46.709,43.0083,51.6,299.43,177.09,100.81,29.7925,74.575,72.15
2016-06-23 15:00:00,91.8177,64.1124,80.4155,59.2114,54.1104,94.0181,66.4128,51.4099,49.4095,51.5,347.23,178.61,99.98,29.3325,72.175,70.975
2016-06-23 16:00:00,95.2184,62.5121,77.815,53.2103,55.1106,90.5175,64.6125,47.4092,48.0093,48.1,385.76,174.18,97.05,32.1178,70.5,71.25
2016-06-23 17:00:00,96.4186,65.2126,81.2157,57.9112,58.7113,96.7187,70.2135,48.9094,50.7098,44.3,387.22,176.03,96.95,32.5098,70.2,69.35
2016-06-23 18:00:00,96.4186,66.5128,81.9158,57.6111,57.8112,99.2192,74.2143,53.8104,52.0101,47.8,395.89,171.34,93.14,34.1453,73.025,68.475
2016-06-23 19:00:00,94.6183,68.4132,83.5161,57.3111,55.1106,94.7183,71.0137,47.4092,78.5152,49.6,408.04,169.4,95.5,40.2168,72.65,66.95
2016-06-23 20:00:00,93.218,65.6126,81.6158,55.3107,53.6103,92.3178,66.9129,48.5094,73.5142,46.2,397.12,181.34,96.13,45.5078,74.75,66.05
2016-06-23 21:00:00,91.2176,65.1126,81.8158,53.0102,52.5101,88.8171,65.0126,45.3087,70.4136,43.7,373.15,178.24,97.7,42.6725,79.15,70.4
2016-06-23 22:00:00,90.8175,64.3124,80.6156,51.3099,53.2103,88.117,63.4122,46.709,68.9133,40.5,325.22,179.55,93.4,44.4038,88.575,69.8
2016-06-23 23:00:00,88.9172,67.413,84.1162,51.3099,52.8102,86.0166,62.7121,48.0093,67.0129,42.0,309.42,173.94,94.56,45.3205,84.375,67.05
2016-06-24 00:00:00,89.1172,66.7129,83.9162,50.8098,52.11,87.1168,59.9116,43.1083,65.5127,40.9,288.11,169.09,90.59,38.4713,85.175,66.0
2016-06-24 01:00:00,88.5171,68.8133,83.4161,50.9098,51.51,85.6165,57.011,42.5082,65.3126,38.8,277.71,160.97,91.42,35.5742,81.95,63.725
2016-06-24 02:00:00,86.6167,70.2135,84.3163,50.0096,50.6098,86.5167,52.2101,39.7077,62.312,36.4,275.37,162.98,88.33,33.1827,79.725,62.875
2016-06-24 03:00:00,68.4132,70.8137,84.4163,51.4099,49.9096,82.916,49.3095,36.9071,59.4115,33.9,312.9,160.38,90.57,31.0208,78.225,65.15
2016-06-24 04:00:00,61.0118,69.8135,83.9162,49.2095,48.8094,81.7158,45.4088,36.306999999999995,59.4115,36.4,315.06,158.23,86.64,32.92,75.9,63.225
2016-06-24 05:00:00,62.9121,70.8137,83.8162,47.8092,49.0095,82.4159,44.6086,30.6059,59.2114,33.4,324.4,155.94,89.5,31.9918,70.875,59.125
2016-06-24 06:00:00,62.6121,69.2133,83.3161,48.3093,49.0095,82.816,44.0085,33.3064,50.7098,32.0,319.91,153.78,82.57,29.8903,70.15,56.1
2016-06-24 07:00:00,61.7119,68.9133,83.3161,47.1091,48.7094,82.4159,39.8077,36.507,31.106,34.5,333.53,160.3,85.92,34.1374,70.75,57.275
2016-06-24 08:00:00,62.6121,64.3124,78.6152,53.8104,49.4095,86.7167,42.6082,29.0056,33.8065,42.6,318.02,169.83,85.65,38.2087,78.8667,64.5667
2016-06-24 09:00:00,65.4126,67.313,84.1162,51.81,51.4099,92.9179,49.0094,44.7086,40.4078,46.9,308.96,171.12,89.07,36.5863,80.975,68.5
2016-06-24 10:00:00,68.1131,65.3126,82.7159,45.9089,55.7107,99.7193,59.2114,46.2089,50.2097,50.6,316.07,176.22,90.5,35.1147,77.675,68.05
2016-06-24 11:00:00,72.2139,66.8129,82.0158,44.2085,58.0112,101.8196,65.9127,59.7115,64.9125,50.4,324.96,164.83,95.97,36.0505,74.575,68.325
2016-06-24 12:00:00,79.0153,66.0127,80.6156,44.6086,61.3118,105.0203,68.8133,62.8121,67.0129,53.4,340.29,174.03,93.69,34.8191,74.775,66.575
2016-06-24 13:00:00,82.916,66.3128,83.3161,44.1085,61.912,109.5211,73.1141,71.0137,80.8156,50.1,342.61,174.62,94.98,35.8832,72.925,68.575
2016-06-24 14:00:00,81.7158,65.4126,82.816,42.7082,68.3132,113.3219,78.5152,82.3159,84.2162,49.5,359.62,179.2,95.36,35.1313,73.65,70.925
2016-06-24 15:00:00,86.6167,64.1124,75.4146,39.5076,71.5138,111.2215,84.8164,79.0153,91.3176,49.2,356.74,182.41,94.03,34.1285,72.0,71.25
2016-06-24 16:00:00,88.117,61.3118,72.1139,39.7077,75.2145,117.0226,84.2162,79.2153,95.0183,50.1,375.64,166.8,97.56,34.4185,70.65,72.65
2016-06-24 17:00:00,92.7179,61.2118,73.0141,42.1081,78.0151,125.2242,87.0168,76.6148,98.0189,49.3,380.8,166.32,93.64,34.0518,73.375,69.55
2016-06-24 18:00:00,91.7177,60.3116,72.414,44.3086,85.5165,121.6235,92.4178,76.4147,97.4188,49.0,369.54,163.88,97.62,37.9077,68.375,70.5
2016-06-24 19:00:00,89.5173,64.5125,77.2149,43.4084,79.0153,115.8224,88.21700000000001,70.2135,117.5227,47.8,380.44,161.39,96.96,39.3027,72.025,71.025
2016-06-24 20:00:00,91.2176,63.8123,74.9145,37.3072,75.5146,111.0214,80.8156,69.4134,110.3213,46.8,369.46,165.55,98.69,43.9468,73.025,68.1
2016-06-24 21:00:00,89.9173,62.6121,75.3145,37.2072,75.2145,103.52,75.7146,67.313,100.2194,46.9,342.03,167.71,93.66,47.5385,77.975,68.975
2016-06-24 22:00:00,88.117,64.5125,75.4146,34.6067,76.4147,110.8214,71.1137,60.5117,94.1182,48.3,316.22,164.3,94.18,44.523,78.55,81.525
2016-06-24 23:00:00,90.2174,64.6125,76.4147,36.107,74.7144,108.921,70.4136,70.8137,94.5182,43.6,309.72,161.92,89.23,42.1918,70.6,70.55
2016-06-25 00:00:00,84.0162,67.113,76.7148,34.6067,70.6136,105.7204,72.9141,63.2122,90.1174,37.5,310.26,158.98,91.49,38.105,74.825,69.35
2016-06-25 01:00:00,80.8156,67.9131,76.5148,33.3064,67.8131,104.3201,67.413,54.2105,82.5159,39.8,299.01,159.3,88.65,34.0245,75.4,67.425
2016-06-25 02:00:00,77.4149,67.9131,76.6148,30.906,64.5125,98.319,60.3116,50.8098,79.6154,38.1,294.89,158.4,90.74,30.1925,69.45,66.025
2016-06-25 03:00:00,75.9147,67.513,78.8152,32.7063,63.5123,94.4182,54.2105,51.81,74.7144,37.0,284.37,157.45,85.83,28.7268,69.6,66.65
2016-06-25 04:00:00,74.6144,68.4132,79.2153,30.906,61.5119,96.6187,52.11,48.5093,73.1141,35.3,281.96,156.46,88.6,27.7945,68.025,64.475
2016-06-25 05:00:00,73.2141,67.7131,79.8154,32.4063,61.4119,93.018,50.7098,48.8094,72.1139,34.9,278.67,154.06,85.28,28.971,66.425,63.85
2016-06-25 06:00:00,73.8142,65.4126,76.5148,30.6059,60.1116,90.8175,49.7096,35.6069,64.1124,36.0,273.37,150.04,82.36,26.8868,65.4,62.925
2016-06-25 07:00:00,72.9141,66.3128,77.715,32.4063,58.4113,96.3186,46.2089,43.2083,43.4084,41.3,293.84,151.31,82.84,29.2817,68.575,67.175
2016-06-25 08:00:00,74.9145,62.012,72.2139,29.0056,59.6115,95.0183,44.9087,43.2083,45.3087,46.5,313.25,152.54,84.36,30.9312,72.075,65.725
2016-06-25 09:00:00,78.1151,63.6123,75.4146,30.4059,64.1124,101.2195,52.0101,45.2087,49.7096,47.9,320.96,154.99,84.45,32.4953,72.7,73.225
2016-06-25 10:00:00,83.6161,62.9121,76.2147,30.0058,67.313,109.3211,59.5115,46.2089,59.0114,44.7,344.34,162.27,83.9,33.179,77.6,76.35
2016-06-25 11:00:00,88.6171,61.912,76.3147,31.6061,73.7142,115.6223,65.2126,62.6121,72.61399999999999,45.6,345.69,159.85,83.66,32.4445,71.875,76.675
2016-06-25 12:00:00,94.6183,62.7121,77.815,33.1064,74.6144,122.9237,73.1141,69.2133,78.5152,45.6,344.51,162.98,88.36,31.1792,74.75,79.475
2016-06-25 13:00:00,97.3188,61.912,77.515,29.1056,76.6148,129.425,75.7146,77.715,94.8183,43.4,347.88,161.81,85.22,31.3145,73.0,77.7
2016-06-25 14:00:00,96.2186,64.4124,80.7156,33.5065,76.1147,136.3263,78.3151,78.3151,92.4178,43.7,331.22,171.49,91.18,28.9662,72.475,74.15
2016-06-25 15:00:00,100.4194,61.5119,80.1155,31.5061,79.7154,134.92600000000002,87.5169,86.1166,101.6196,43.4,338.45,163.46,88.86,28.575,71.95,71.05
2016-06-25 16:00:00,103.92,59.9116,79.0153,33.0064,82.7159,142.1274,93.218,88.8171,117.9227,42.9,334.1,171.05,90.85,29.5613,70.975,72.525
2016-06-25 17:00:00,109.3211,60.6117,82.616,35.5068,79.7154,139.2269,91.3176,91.4176,118.3228,42.5,356.4,162.17,90.14,31.5815,70.15,73.75
2016-06-25 18:00:00,111.0214,60.0116,81.6158,35.5068,84.8164,146.9284,91.8177,87.5169,109.9212,40.5,335.86,162.41,87.89,32.8558,68.675,75.4
2016-06-25 19:00:00,106.8206,64.0124,84.6163,37.9073,88.117,136.9264,89.9173,81.3157,126.7245,39.0,350.81,161.71,90.64,35.2625,73.825,74.775
2016-06-25 20:00:00,101.6196,66.4128,85.8166,35.5068,84.5163,127.1245,86.6167,86.7167,122.5236,40.2,345.42,165.12,87.05,39.2156,77.325,79.15
2016-06-25 21:00:00,100.2194,67.21300000000001,86.2166,35.2068,83.9162,131.4254,86.9168,77.2149,119.6231,37.9,322.76,167.09,91.09,46.2744,88.575,74.75
2016-06-25 22:00:00,99.8192,66.8129,90.8175,34.5066,78.1151,124.9241,80.6156,77.1149,111.1214,36.0,304.05,168.16,85.65,48.1977,86.325,72.8
2016-06-25 23:00:00,95.0183,67.9131,91.9177,34.3066,77.1149,129.725,73.2141,66.6129,101.7196,34.4,300.24,164.08,88.39,47.2622,80.9,72.075
2016-06-26 00:00:00,94.2182,66.3128,92.1178,32.8063,76.8148,120.2232,72.9141,75.9147,100.6194,32.8,285.84,162.69,84.16,41.2405,78.35,71.65
2016-06-26 01:00:00,87.4169,66.0127,92.2178,30.5059,73.2141,118.7229,69.2133,57.111,95.4184,31.9,282.88,163.33,87.37,33.1122,77.1,70.125
2016-06-26 02:00:00,87.4169,67.313,92.2178,31.9062,70.7136,114.6221,66.7129,51.51,88.21700000000001,32.0,273.94,159.01,83.61,29.3801,76.8,72.175
