timestamp,Panther_education_Janis,Panther_education_Diann,Panther_education_Cleopatra,Robin_education_Lizbeth,Robin_education_Cecilia,Robin_education_Takako,Fox_education_Melvin
2016-04-13 02:00:00,0.0,0.0,0.0,107.4,47.4035,142.5,77.98
2016-04-13 03:00:00,0.0,0.0,0.0,105.4,47.4035,145.4,76.02
2016-04-13 04:00:00,0.0,0.0,0.0,109.0,47.4035,143.3,56.1
2016-04-13 05:00:00,0.0,0.0,0.0,106.4,47.4035,149.3,59.54
2016-04-13 06:00:00,0.0,0.0,0.0,105.2,47.4035,148.7,63.47
2016-04-13 07:00:00,0.0,0.0,0.0,106.0,47.4035,159.1,64.17
2016-04-13 08:00:00,0.0,0.0,0.0,113.2,47.4035,174.7,78.53
2016-04-13 09:00:00,0.0,0.0,0.0,124.6,47.4035,173.8,102.97
2016-04-13 10:00:00,0.0,0.0,0.0,132.0,47.4035,171.9,89.14
2016-04-13 11:00:00,0.0,0.0,0.0,130.8,47.4035,179.1,88.71
2016-04-13 12:00:00,0.0,0.0,0.0,133.4,47.4035,191.2,117.53
2016-04-13 13:00:00,0.0,0.0,0.0,148.8,47.4035,193.7,121.08
2016-04-13 14:00:00,0.0,0.0,0.0,153.2,47.4035,192.2,105.46
2016-04-13 15:00:00,0.0,0.0,0.0,144.0,47.4035,188.8,80.99
2016-04-13 16:00:00,0.0,0.0,0.0,136.0,47.4035,176.6,94.11
2016-04-13 17:00:00,0.0,0.0,0.0,132.4,47.4035,162.7,100.34
2016-04-13 18:00:00,0.0,0.0,0.0,124.6,47.4035,160.8,127.9
2016-04-13 19:00:00,0.0,0.0,0.0,120.6,47.4035,149.7,114.68
2016-04-13 20:00:00,0.0,0.0,0.0,117.0,47.4035,148.7,80.5
2016-04-13 21:00:00,0.0,0.0,0.0,113.6,47.4035,149.9,68.57
2016-04-13 22:00:00,0.0,0.0,0.0,111.8,47.4035,148.1,44.12
2016-04-13 23:00:00,0.0,0.0,0.0,115.0,47.4035,145.2,39.94
2016-04-14 00:00:00,0.0,0.0,0.0,106.2,47.4035,145.8,41.5
2016-04-14 01:00:00,0.0,0.0,0.0,109.0,47.4035,140.8,39.79
2016-04-14 02:00:00,0.0,0.0,0.0,108.4,47.4035,140.5,40.44
2016-04-14 03:00:00,0.0,0.0,0.0,108.6,47.4035,144.4,59.2
2016-04-14 04:00:00,0.0,0.0,0.0,108.6,47.4035,143.3,58.98
2016-04-14 05:00:00,0.0,0.0,0.0,107.6,47.4035,146.3,53.97
2016-04-14 06:00:00,0.0,0.0,0.0,102.0,47.4035,149.7,52.16
2016-04-14 07:00:00,0.0,0.0,0.0,102.0,47.4035,161.8,52.85
2016-04-14 08:00:00,0.0,0.0,0.0,105.6,47.4035,168.9,91.57
2016-04-14 09:00:00,0.0,0.0,0.0,114.2,47.4035,178.6,127.54
2016-04-14 10:00:00,0.0,0.0,0.0,121.2,47.4035,179.3,125.87
2016-04-14 11:00:00,0.0,0.0,0.0,121.2,47.4035,187.3,121.03
2016-04-14 12:00:00,0.0,0.0,0.0,125.2,47.4035,182.4,118.94
2016-04-14 13:00:00,0.0,0.0,0.0,131.0,47.4035,185.8,114.75
2016-04-14 14:00:00,0.0,0.0,0.0,131.2,47.4035,184.5,126.94
2016-04-14 15:00:00,0.0,0.0,0.0,131.0,47.4035,179.9,141.25
2016-04-14 16:00:00,0.0,0.0,0.0,131.8,47.4035,173.9,136.46
2016-04-14 17:00:00,0.0,0.0,0.0,127.6,47.4035,168.9,116.95
2016-04-14 18:00:00,0.0,0.0,0.0,119.6,47.4035,156.5,90.61
2016-04-14 19:00:00,0.0,0.0,0.0,118.0,47.4035,151.7,89.92
2016-04-14 20:00:00,0.0,0.0,0.0,115.2,47.4035,150.9,73.11
2016-04-14 21:00:00,0.0,0.0,0.0,110.8,47.4035,143.7,80.7
2016-04-14 22:00:00,0.0,0.0,0.0,110.2,47.4035,148.4,72.51
2016-04-14 23:00:00,0.0,0.0,0.0,105.4,47.4035,140.9,58.8
2016-04-15 00:00:00,0.0,0.0,0.0,106.4,47.4035,139.5,42.62
2016-04-15 01:00:00,0.0,0.0,0.0,102.4,47.4035,143.7,40.36
2016-04-15 02:00:00,0.0,0.0,0.0,99.6,47.4035,140.5,39.26
2016-04-15 03:00:00,0.0,0.0,0.0,100.4,47.4035,140.0,70.73
2016-04-15 04:00:00,0.0,0.0,0.0,102.0,47.4035,147.8,71.38
2016-04-15 05:00:00,0.0,0.0,0.0,104.6,47.4035,145.9,60.65
2016-04-15 06:00:00,0.0,0.0,0.0,112.0,47.4035,147.0,63.74
2016-04-15 07:00:00,0.0,0.0,0.0,114.6,47.4035,159.9,62.61
2016-04-15 08:00:00,0.0,0.0,0.0,121.8,47.4035,179.7,64.01
2016-04-15 09:00:00,0.0,0.0,0.0,127.8,47.4035,183.7,52.02
2016-04-15 10:00:00,0.0,0.0,0.0,135.4,47.4035,190.2,63.73
2016-04-15 11:00:00,0.0,0.0,0.0,134.8,47.4035,179.4,64.42
2016-04-15 12:00:00,0.0,0.0,0.0,132.4,47.4035,181.8,89.62
2016-04-15 13:00:00,0.0,0.0,0.0,132.0,47.4035,176.3,103.34
2016-04-15 14:00:00,0.0,0.0,0.0,129.8,47.4035,180.7,109.23
2016-04-15 15:00:00,0.0,0.0,0.0,133.0,47.4035,170.0,99.91
2016-04-15 16:00:00,0.0,0.0,0.0,134.6,47.4035,163.8,121.8
2016-04-15 17:00:00,0.0,0.0,0.0,125.0,47.4035,162.9,93.05
2016-04-15 18:00:00,0.0,0.0,0.0,122.2,47.4035,153.8,91.39
2016-04-15 19:00:00,0.0,0.0,0.0,120.4,47.4035,142.7,65.43
2016-04-15 20:00:00,0.0,0.0,0.0,119.8,47.4035,140.8,55.8
2016-04-15 21:00:00,0.0,0.0,0.0,119.4,47.4035,142.5,67.73
2016-04-15 22:00:00,0.0,0.0,0.0,117.8,47.4035,140.8,40.84
2016-04-15 23:00:00,0.0,0.0,0.0,116.2,47.4035,138.7,43.0
2016-04-16 00:00:00,0.0,0.0,0.0,103.2,47.4035,137.0,37.44
2016-04-16 01:00:00,0.0,0.0,0.0,105.4,47.4035,138.9,57.42
2016-04-16 02:00:00,0.0,0.0,0.0,94.8,47.4035,136.5,63.38
2016-04-16 03:00:00,0.0,0.0,0.0,96.4,47.4035,133.5,68.56
2016-04-16 04:00:00,0.0,0.0,2.1204,95.8,47.4035,134.8,49.52
2016-04-16 05:00:00,0.0,0.0,0.0,96.8,47.4035,134.3,52.02
2016-04-16 06:00:00,0.0,0.0,0.0,95.0,47.4035,137.3,53.12
2016-04-16 07:00:00,0.0,0.0,0.0,94.8,47.4035,140.2,53.02
2016-04-16 08:00:00,0.0,0.0,0.0,96.0,47.4035,143.9,51.05
2016-04-16 09:00:00,0.0,0.0,0.0,95.4,47.4035,144.6,49.58
2016-04-16 10:00:00,0.0,0.0,0.0,96.8,47.4035,142.1,51.06
2016-04-16 11:00:00,0.0,0.0,0.0,97.6,47.4035,146.5,51.46
2016-04-16 12:00:00,0.0,0.0,0.0,97.8,47.4035,148.3,50.75
2016-04-16 13:00:00,0.0,0.0,0.0,99.0,47.4035,150.0,51.14
2016-04-16 14:00:00,0.0,0.0,0.0,101.6,47.4035,154.6,50.88
2016-04-16 15:00:00,0.0,0.0,0.0,103.8,47.4035,158.0,51.55
2016-04-16 16:00:00,0.0,0.0,0.0,103.8,47.4035,154.4,50.56
2016-04-16 17:00:00,0.0,0.0,0.0,104.0,47.4035,151.5,51.18
2016-04-16 18:00:00,0.0,0.0,0.0,102.8,47.4035,150.4,50.78
2016-04-16 19:00:00,0.0,0.0,0.0,102.0,47.4035,146.7,50.69
2016-04-16 20:00:00,0.0,0.0,0.0,100.6,47.4035,141.3,50.81
2016-04-16 21:00:00,0.0,0.0,0.0,97.8,47.4035,140.5,50.59
2016-04-16 22:00:00,0.0,0.0,0.0,95.2,47.4035,139.6,40.26
2016-04-16 23:00:00,0.0,0.0,0.0,94.8,47.4035,135.6,37.46
2016-04-17 00:00:00,0.0,0.0,0.0,99.6,47.4035,140.5,38.34
2016-04-17 01:00:00,0.0,0.0,0.0,94.4,47.4035,139.8,37.04
2016-04-17 02:00:00,0.0,0.0,0.0,96.2,47.4035,137.0,38.0
2016-04-17 03:00:00,0.0,0.0,0.0,94.8,47.4035,136.7,37.52
2016-04-17 04:00:00,0.0,0.0,0.0,95.2,47.4035,136.3,38.07
2016-04-17 05:00:00,0.0,0.0,0.0,94.0,47.4035,135.3,47.2
2016-04-17 06:00:00,0.0,0.0,0.0,94.2,47.4035,141.9,52.66
2016-04-17 07:00:00,0.0,0.0,0.0,94.2,47.4035,147.2,51.6
2016-04-17 08:00:00,0.0,0.0,0.0,95.4,47.4035,145.3,51.76
2016-04-17 09:00:00,0.0,0.0,0.0,103.0,47.4035,148.5,52.02
2016-04-17 10:00:00,0.0,0.0,0.0,104.6,47.4035,153.4,52.44
2016-04-17 11:00:00,0.0,0.0,0.0,101.4,47.4035,155.4,53.09
2016-04-17 12:00:00,0.0,0.0,0.0,104.2,47.4035,153.2,50.35
2016-04-17 13:00:00,0.0,0.0,0.0,102.6,47.4035,159.8,50.96
2016-04-17 14:00:00,0.0,0.0,0.0,105.6,47.4035,158.4,50.37
2016-04-17 15:00:00,0.0,0.0,0.0,104.2,47.4035,154.1,51.39
2016-04-17 16:00:00,0.0,0.0,0.0,103.4,47.4035,157.7,49.89
2016-04-17 17:00:00,0.0,0.0,0.0,103.6,47.4035,159.7,51.12
2016-04-17 18:00:00,0.0,0.0,11.2822,103.6,47.4035,151.4,51.0
2016-04-17 19:00:00,0.0,0.0,0.0,103.0,47.4035,145.4,50.42
2016-04-17 20:00:00,0.0,0.0,0.0,101.2,47.4035,149.7,51.1
2016-04-17 21:00:00,0.0,0.0,0.0,101.2,47.4035,147.7,50.52
2016-04-17 22:00:00,0.0,0.0,0.0,101.6,47.4035,146.4,41.24
2016-04-17 23:00:00,0.0,0.0,0.0,103.0,47.4035,151.2,37.18
2016-04-18 00:00:00,0.0,0.0,0.0,103.8,47.4035,139.4,37.68
2016-04-18 01:00:00,0.0,0.0,0.0,98.8,47.4035,142.8,37.44
2016-04-18 02:00:00,0.0,0.0,0.0,98.4,47.4035,144.8,37.56
2016-04-18 03:00:00,0.0,0.0,0.0,97.6,47.4035,140.2,37.85
2016-04-18 04:00:00,0.0,0.0,0.0,99.0,47.4035,138.0,47.24
2016-04-18 05:00:00,0.0,0.0,0.0,101.4,47.4035,146.5,51.63
2016-04-18 06:00:00,0.0,0.0,0.0,99.8,47.4035,146.1,57.55
2016-04-18 07:00:00,0.0,0.0,0.0,97.8,47.4035,157.8,57.05
2016-04-18 08:00:00,0.0,0.0,0.0,102.8,47.4035,165.2,90.31
2016-04-18 09:00:00,0.0,0.0,0.0,114.2,47.4035,175.3,125.74
2016-04-18 10:00:00,0.0,0.0,0.0,125.8,47.4035,173.2,125.9
2016-04-18 11:00:00,0.0,0.0,0.0,123.2,47.4035,182.7,125.1
2016-04-18 12:00:00,0.0,0.0,0.0,123.4,47.4035,187.1,130.02
2016-04-18 13:00:00,0.0,0.0,0.0,124.2,47.4035,192.6,138.54
2016-04-18 14:00:00,0.0,0.0,0.0,125.4,47.4035,189.2,135.11
2016-04-18 15:00:00,0.0,0.0,0.0,128.8,47.4035,177.5,136.11
2016-04-18 16:00:00,0.0,0.0,0.0,131.0,47.4035,166.4,136.85
2016-04-18 17:00:00,0.0,0.0,0.0,122.6,47.4035,159.4,135.81
2016-04-18 18:00:00,0.0,0.0,0.0,114.8,47.4035,151.3,121.92
2016-04-18 19:00:00,0.0,0.0,0.0,112.8,47.4035,142.1,93.54
2016-04-18 20:00:00,0.0,0.0,0.0,111.4,47.4035,137.4,73.63
2016-04-18 21:00:00,0.0,0.0,0.0,110.6,47.4035,140.9,65.44
2016-04-18 22:00:00,0.0,0.0,0.0,110.4,47.4035,138.4,57.75
2016-04-18 23:00:00,0.0,0.0,0.0,104.2,47.4035,139.1,38.88
2016-04-19 00:00:00,0.0,0.0,0.0,109.6,47.4035,138.0,40.08
2016-04-19 01:00:00,0.0,0.0,0.0,108.8,47.4035,139.7,38.04
2016-04-19 02:00:00,0.0,0.0,0.0,107.2,47.4035,137.4,38.17
2016-04-19 03:00:00,0.0,0.0,0.0,107.6,47.4035,135.4,41.39
2016-04-19 04:00:00,0.0,0.0,0.0,110.0,47.4035,142.3,43.51
2016-04-19 05:00:00,0.0,0.0,0.0,111.2,47.4035,141.7,44.33
2016-04-19 06:00:00,0.0,0.0,0.0,105.0,47.4035,146.5,52.17
2016-04-19 07:00:00,0.0,0.0,0.0,104.6,47.4035,157.1,55.16
2016-04-19 08:00:00,0.0,0.0,0.0,108.4,47.4035,164.4,73.17
2016-04-19 09:00:00,0.0,0.0,0.0,115.2,47.4035,181.0,126.02
2016-04-19 10:00:00,0.0,0.0,0.0,117.8,47.4035,190.4,134.72
2016-04-19 11:00:00,0.0,0.0,0.0,119.2,47.4035,185.2,44.75
2016-04-19 12:00:00,0.0,0.0,0.0,124.4,47.4035,184.2,20.0
2016-04-19 13:00:00,0.0,0.0,0.0,139.0,47.4035,184.2,107.76
2016-04-19 14:00:00,0.0,0.0,0.0,137.6,47.4035,184.9,112.12
2016-04-19 15:00:00,0.0,0.0,0.0,141.4,47.4035,177.8,117.21
2016-04-19 16:00:00,0.0,0.0,0.0,135.8,47.4035,168.1,132.24
2016-04-19 17:00:00,0.0,0.0,0.0,129.2,47.4035,165.1,123.5
2016-04-19 18:00:00,0.0,0.0,0.0,123.4,47.4035,151.9,100.3
2016-04-19 19:00:00,0.0,0.0,0.0,116.6,47.4035,147.5,60.11
2016-04-19 20:00:00,0.0,0.0,0.0,115.4,47.4035,146.5,54.25
2016-04-19 21:00:00,0.0,0.0,0.0,115.4,47.4035,139.3,68.61
2016-04-19 22:00:00,0.0,0.0,0.0,113.4,47.4035,138.6,50.31
2016-04-19 23:00:00,0.0,0.0,0.0,113.0,47.4035,135.8,38.57
2016-04-20 00:00:00,0.0,0.0,0.0,104.8,47.4035,137.1,38.83
2016-04-20 01:00:00,0.0,0.0,0.0,106.8,47.4035,136.4,40.78
2016-04-20 02:00:00,0.0,0.0,0.0,105.4,47.4035,136.3,40.73
2016-04-20 03:00:00,0.0,0.0,0.0,106.4,47.4035,131.9,41.37
2016-04-20 04:00:00,0.0,0.0,2.0804,107.0,47.4035,137.8,45.44
2016-04-20 05:00:00,0.0,0.0,0.0,105.4,47.4035,137.1,45.84
2016-04-20 06:00:00,0.0,0.0,0.0,102.0,47.4035,140.2,53.61
2016-04-20 07:00:00,0.0,0.0,0.0,100.4,47.4035,156.9,52.67
2016-04-20 08:00:00,0.0,0.0,0.0,108.0,47.4035,165.7,64.99
2016-04-20 09:00:00,0.0,0.0,0.0,116.2,47.4035,175.4,77.81
2016-04-20 10:00:00,0.0,0.0,0.0,121.8,47.4035,189.5,58.75
2016-04-20 11:00:00,0.0,0.0,0.0,122.6,47.4035,190.2,64.03
2016-04-20 12:00:00,0.0,0.0,0.0,127.2,47.4035,185.9,91.78
2016-04-20 13:00:00,0.0,0.0,0.0,138.8,47.4035,185.6,96.64
2016-04-20 14:00:00,0.0,0.0,0.0,135.0,47.4035,177.6,66.78
2016-04-20 15:00:00,0.0,0.0,0.0,133.8,47.4035,175.7,81.25
2016-04-20 16:00:00,0.0,0.0,0.0,129.8,47.4035,161.8,89.23
2016-04-20 17:00:00,0.0,0.0,0.0,123.6,47.4035,157.7,86.47
2016-04-20 18:00:00,0.0,0.0,0.0,119.2,47.4035,154.4,69.04
2016-04-20 19:00:00,0.0,0.0,0.0,116.0,47.4035,141.2,55.0
2016-04-20 20:00:00,0.0,0.0,0.0,113.0,47.4035,136.9,69.58
2016-04-20 21:00:00,0.0,0.0,0.0,112.0,47.4035,137.6,84.53
2016-04-20 22:00:00,0.0,0.0,0.0,110.8,47.4035,136.9,53.46
2016-04-20 23:00:00,0.0,0.0,0.0,104.0,47.4035,134.6,40.97
2016-04-21 00:00:00,0.0,0.0,2.0804,100.6,42.2018,133.6,41.72
2016-04-21 01:00:00,0.0,0.0,0.0,100.6,40.2018,137.2,40.71
2016-04-21 02:00:00,0.0,0.0,0.0,99.0,37.5,131.8,41.15
2016-04-21 03:00:00,0.0,0.0,0.0,98.8,35.5,133.9,42.25
2016-04-21 04:00:00,0.0,0.0,0.0,100.8,36.0,135.4,45.43
2016-04-21 05:00:00,0.0,0.0,0.0,100.8,36.0,139.4,46.28
2016-04-21 06:00:00,0.0,0.0,0.0,102.8,36.0,143.3,53.3
2016-04-21 07:00:00,0.0,0.0,0.0,101.2,49.5,152.1,56.3
2016-04-21 08:00:00,0.0,0.0,0.0,109.0,45.0,173.0,81.23
2016-04-21 09:00:00,0.0,0.0,0.0,121.4,51.5,166.7,107.29
2016-04-21 10:00:00,0.0,0.0,0.0,122.4,56.5,177.6,108.57
2016-04-21 11:00:00,0.0,0.0,0.0,124.4,66.5,177.4,123.78
2016-04-21 12:00:00,0.0,0.0,0.0,128.2,66.5,178.6,129.18
2016-04-21 13:00:00,0.0,0.0,0.0,130.4,71.0,185.8,126.16
2016-04-21 14:00:00,0.0,0.0,0.0,135.8,70.5,180.0,106.01
2016-04-21 15:00:00,0.0,0.0,0.0,137.8,74.5,179.6,131.81
2016-04-21 16:00:00,0.0,0.0,0.0,143.4,76.0,163.5,127.13
2016-04-21 17:00:00,0.0,0.0,0.0,123.6,74.5,155.9,110.66
2016-04-21 18:00:00,0.0,0.0,0.0,119.6,69.0,148.3,72.63
2016-04-21 19:00:00,0.0,0.0,0.0,115.8,60.0,141.1,70.52
2016-04-21 20:00:00,0.0,0.0,0.0,114.2,63.5,140.5,71.7
2016-04-21 21:00:00,0.0,0.0,0.0,111.0,56.0,137.1,91.17
2016-04-21 22:00:00,0.0,0.0,0.0,111.0,49.0,136.1,49.75
2016-04-21 23:00:00,0.0,0.0,0.0,105.2,45.5,137.9,38.42
2016-04-22 00:00:00,0.0,0.0,0.0,97.8,32.0,132.0,38.56
2016-04-22 01:00:00,0.0,0.0,0.0,99.0,35.5,132.4,40.15
2016-04-22 02:00:00,0.0,0.0,0.0,98.8,37.0,136.6,41.91
2016-04-22 03:00:00,0.0,0.0,0.0,98.8,37.5,132.0,42.41
2016-04-22 04:00:00,0.0,0.0,0.0,100.2,32.0,139.8,44.24
2016-04-22 05:00:00,0.0,0.0,0.0,102.8,35.0,136.2,46.76
2016-04-22 06:00:00,0.0,0.0,0.0,102.6,36.5,142.2,52.69
2016-04-22 07:00:00,0.0,0.0,0.0,102.2,50.0,157.5,45.85
2016-04-22 08:00:00,0.0,0.0,0.0,108.6,49.0,162.3,55.91
2016-04-22 09:00:00,0.0,0.0,0.0,114.8,52.0,172.4,68.41
2016-04-22 10:00:00,0.0,0.0,0.0,118.6,56.0,175.4,79.68
2016-04-22 11:00:00,0.0,0.0,0.0,122.2,66.5,174.5,93.21
2016-04-22 12:00:00,0.0,0.0,0.0,121.2,67.0,173.1,92.83
2016-04-22 13:00:00,0.0,0.0,0.0,122.0,65.5,170.8,98.79
2016-04-22 14:00:00,0.0,0.0,0.0,136.4,70.0,169.0,113.29
2016-04-22 15:00:00,0.0,0.0,0.0,126.0,68.5,165.1,91.11
2016-04-22 16:00:00,0.0,0.0,0.0,118.2,67.5,163.1,71.18
2016-04-22 17:00:00,0.0,0.0,0.0,123.8,68.5,153.1,71.76
2016-04-22 18:00:00,0.0,0.0,0.0,114.0,60.5,147.2,70.67
2016-04-22 19:00:00,0.0,0.0,0.0,110.0,55.5,136.5,69.51
2016-04-22 20:00:00,0.0,0.0,0.0,110.0,48.5,138.4,53.78
2016-04-22 21:00:00,0.0,0.0,0.0,108.2,43.5,134.2,81.01
2016-04-22 22:00:00,0.0,0.0,0.0,108.6,44.5,133.6,53.39
2016-04-22 23:00:00,0.0,0.0,0.0,103.2,42.0,135.1,37.38
2016-04-23 00:00:00,0.0,0.0,0.0,97.8,40.0,129.1,38.17
2016-04-23 01:00:00,0.0,0.0,0.0,96.8,31.5,124.9,38.05
2016-04-23 02:00:00,0.0,0.0,0.0,95.0,36.0,127.6,39.01
2016-04-23 03:00:00,0.0,0.0,0.0,95.6,36.5,125.9,37.64
2016-04-23 04:00:00,0.0,0.0,2.0004,95.0,36.5,125.8,37.5
2016-04-23 05:00:00,0.0,0.0,0.0,95.0,33.0,125.0,42.56
2016-04-23 06:00:00,0.0,0.0,0.0,94.6,37.0,129.6,44.23
2016-04-23 07:00:00,0.0,0.0,0.0,94.8,39.0,134.9,45.22
2016-04-23 08:00:00,0.0,0.0,0.0,95.0,42.0,136.9,44.95
2016-04-23 09:00:00,0.0,0.0,0.0,98.0,41.0,139.1,45.05
2016-04-23 10:00:00,0.0,0.0,0.0,101.6,42.0,139.8,44.12
2016-04-23 11:00:00,0.0,0.0,0.0,103.8,41.5,139.6,44.11
2016-04-23 12:00:00,0.0,0.0,0.0,104.2,42.5,145.9,44.06
2016-04-23 13:00:00,0.0,0.0,0.0,102.6,44.5,146.2,44.93
2016-04-23 14:00:00,0.0,0.0,0.0,101.4,45.0,146.0,43.91
2016-04-23 15:00:00,0.0,0.0,0.0,101.8,42.5,145.3,44.92
2016-04-23 16:00:00,0.0,0.0,0.0,102.6,43.5,146.9,43.96
2016-04-23 17:00:00,0.0,0.0,0.0,102.4,45.0,148.5,45.3
2016-04-23 18:00:00,0.0,0.0,0.0,104.0,45.5,142.5,43.69
2016-04-23 19:00:00,0.0,0.0,0.0,101.6,41.5,136.4,43.8
2016-04-23 20:00:00,0.0,0.0,0.0,100.8,41.0,137.4,44.22
2016-04-23 21:00:00,0.0,0.0,0.0,99.6,42.5,133.4,44.49
2016-04-23 22:00:00,0.0,0.0,0.0,100.0,42.5,134.8,38.16
2016-04-23 23:00:00,0.0,0.0,0.0,103.8,40.5,129.0,37.85
2016-04-24 00:00:00,0.0,0.0,0.0,101.6,34.0,131.2,37.34
2016-04-24 01:00:00,0.0,0.0,0.0,101.0,35.5,127.8,38.92
2016-04-24 02:00:00,0.0,0.0,0.0,99.8,30.5,129.1,37.37
2016-04-24 03:00:00,0.0,0.0,0.0,100.0,31.5,128.0,37.65
2016-04-24 04:00:00,0.0,0.0,0.0,98.2,34.0,125.8,38.35
2016-04-24 05:00:00,0.0,0.0,0.0,98.6,30.0,124.6,42.92
2016-04-24 06:00:00,0.0,0.0,0.0,97.2,33.5,129.0,44.75
2016-04-24 07:00:00,0.0,0.0,0.0,98.2,38.0,131.6,43.53
2016-04-24 08:00:00,0.0,0.0,0.0,98.8,39.5,137.4,44.64
2016-04-24 09:00:00,0.0,0.0,0.0,100.8,37.0,142.5,43.48
2016-04-24 10:00:00,0.0,0.0,0.0,105.8,37.5,140.6,43.04
2016-04-24 11:00:00,0.0,0.0,0.0,105.0,42.0,142.1,44.63
2016-04-24 12:00:00,0.0,0.0,0.0,105.2,41.5,145.0,43.11
2016-04-24 13:00:00,0.0,0.0,0.0,105.2,37.5,146.3,43.04
2016-04-24 14:00:00,0.0,0.0,0.0,105.2,40.5,144.6,43.91
2016-04-24 15:00:00,0.0,0.0,0.0,105.2,41.5,150.9,44.52
2016-04-24 16:00:00,0.0,0.0,8.5617,103.8,42.5,146.3,42.37
2016-04-24 17:00:00,0.0,0.0,0.0,103.6,39.0,143.8,43.52
2016-04-24 18:00:00,0.0,0.0,0.0,103.6,38.5,137.1,43.84
2016-04-24 19:00:00,0.0,0.0,0.0,103.0,42.5,136.4,43.28
2016-04-24 20:00:00,0.0,0.0,0.0,101.6,41.5,130.9,43.74
2016-04-24 21:00:00,0.0,0.0,0.0,100.8,37.5,133.1,43.21
2016-04-24 22:00:00,0.0,0.0,0.0,95.8,37.0,128.2,38.99
2016-04-24 23:00:00,0.0,0.0,0.0,99.4,40.5,131.9,37.13
2016-04-25 00:00:00,0.0,0.0,0.0,101.8,30.5,130.9,38.79
2016-04-25 01:00:00,0.0,0.0,0.0,98.0,35.0,132.1,28.13
2016-04-25 02:00:00,0.0,0.0,0.0,97.4,30.0,131.5,38.05
2016-04-25 03:00:00,0.0,0.0,0.0,94.8,32.0,127.6,37.83
2016-04-25 04:00:00,0.0,0.0,0.0,98.0,32.0,131.4,42.85
2016-04-25 05:00:00,0.0,0.0,0.0,101.0,30.0,135.0,44.04
2016-04-25 06:00:00,0.0,0.0,0.0,98.2,34.5,138.1,51.32
2016-04-25 07:00:00,0.0,0.0,0.0,96.8,40.0,150.1,54.13
2016-04-25 08:00:00,0.0,0.0,8.7217,102.6,42.0,162.5,76.13
2016-04-25 09:00:00,0.0,0.0,0.0,113.0,44.5,174.0,118.4
2016-04-25 10:00:00,0.0,0.0,0.0,122.4,50.5,173.6,117.14
2016-04-25 11:00:00,0.0,0.0,0.0,119.6,58.0,179.0,109.8
2016-04-25 12:00:00,0.0,0.0,0.0,121.2,74.5,182.6,107.99
2016-04-25 13:00:00,0.0,0.0,0.0,128.4,64.0,185.4,94.26
2016-04-25 14:00:00,0.0,0.0,0.0,124.4,61.0,183.5,104.38
2016-04-25 15:00:00,0.0,0.0,0.0,119.2,61.5,169.9,115.61
2016-04-25 16:00:00,0.0,0.0,0.0,118.2,62.0,160.0,95.62
2016-04-25 17:00:00,0.0,0.0,0.0,116.2,63.0,154.9,85.56
2016-04-25 18:00:00,0.0,0.0,0.0,111.0,59.0,145.6,60.74
2016-04-25 19:00:00,0.0,0.0,0.0,107.8,56.0,140.4,46.98
2016-04-25 20:00:00,0.0,0.0,0.0,107.8,48.5,139.7,52.78
2016-04-25 21:00:00,0.0,0.0,0.0,106.2,43.5,137.2,74.27
2016-04-25 22:00:00,0.0,0.0,2.5205,107.0,45.0,136.7,40.0
2016-04-25 23:00:00,0.0,0.0,0.0,104.2,43.0,136.0,39.53
2016-04-26 00:00:00,0.0,0.0,0.0,100.8,33.0,137.0,37.71
2016-04-26 01:00:00,0.0,0.0,0.0,105.6,36.5,134.6,38.17
2016-04-26 02:00:00,0.0,0.0,0.0,106.6,31.5,135.6,38.77
2016-04-26 03:00:00,0.0,0.0,0.0,104.0,35.0,134.2,40.62
2016-04-26 04:00:00,0.0,0.0,0.0,106.2,35.5,134.8,44.3
2016-04-26 05:00:00,0.0,0.0,0.0,105.8,31.5,136.7,45.75
2016-04-26 06:00:00,0.0,0.0,0.0,100.2,37.0,135.6,52.73
2016-04-26 07:00:00,0.0,0.0,0.0,97.2,44.0,147.5,54.75
2016-04-26 08:00:00,0.0,0.0,7.3614,104.0,42.5,164.2,62.63
2016-04-26 09:00:00,0.0,0.0,0.0,122.2,46.5,166.7,100.86
2016-04-26 10:00:00,0.0,0.0,0.0,120.6,51.5,174.5,63.1
2016-04-26 11:00:00,0.0,0.0,0.0,129.8,58.0,179.9,100.43
2016-04-26 12:00:00,0.0,0.0,0.0,121.0,63.5,181.7,111.49
2016-04-26 13:00:00,0.0,0.0,0.0,130.0,65.5,174.6,100.55
2016-04-26 14:00:00,0.0,0.0,0.0,125.8,60.5,176.4,80.44
2016-04-26 15:00:00,0.0,0.0,0.0,123.0,61.0,179.2,102.83
2016-04-26 16:00:00,0.0,0.0,0.0,119.8,63.5,168.8,104.06
2016-04-26 17:00:00,0.0,0.0,0.0,116.8,69.5,160.5,62.07
2016-04-26 18:00:00,0.0,0.0,0.0,114.6,59.0,152.2,59.93
2016-04-26 19:00:00,0.0,0.0,0.0,112.2,52.5,143.8,59.99
2016-04-26 20:00:00,0.0,0.0,0.0,109.8,54.0,144.4,60.01
2016-04-26 21:00:00,0.0,0.0,0.0,109.2,48.0,140.0,83.44
2016-04-26 22:00:00,0.0,0.0,0.0,107.4,46.0,139.2,44.15
2016-04-26 23:00:00,0.0,0.0,0.0,102.0,46.5,139.4,38.15
