timestamp,Panther_office_Larry,Panther_office_Christian,Panther_office_Christin,Panther_office_Antonette,Panther_office_Lois,Cockatoo_office_Lorraine
2016-09-16 23:00:00,59.0514,16.7032,42.7882,36.9671,138.2067,7.775
2016-09-17 00:00:00,61.1318,24.6047,40.9819,36.9671,139.0468,8.975
2016-09-17 01:00:00,61.4519,28.5055,39.4976,37.9273,139.5669,8.775
2016-09-17 02:00:00,66.7329,30.3059,36.8101,38.1674,138.3867,6.65
2016-09-17 03:00:00,65.6126,34.5066,38.4864,38.0073,138.3467,6.425
2016-09-17 04:00:00,62.412,36.7071,37.6543,37.5272,137.5465,6.7
2016-09-17 05:00:00,65.7727,37.7073,34.8217,38.4074,138.2067,6.05
2016-09-17 06:00:00,65.2926,40.1077,36.337,37.6873,137.5666,6.475
2016-09-17 07:00:00,63.6923,37.5072,36.7561,32.6463,137.5865,5.1
2016-09-17 08:00:00,63.5323,35.2068,35.0218,19.6838,136.9464,5.65
2016-09-17 09:00:00,60.6517,32.2062,43.0813,20.1639,137.3265,4.925
2016-09-17 10:00:00,63.8523,25.705,45.7788,18.8836,137.2665,4.825
2016-09-17 11:00:00,65.6127,23.4045,52.9952,18.7236,137.6266,5.45
2016-09-17 12:00:00,66.0928,23.3045,57.8322,18.7236,138.3067,9.45
2016-09-17 13:00:00,66.5728,23.2045,61.4379,17.1233,137.7466,4.775
2016-09-17 14:00:00,61.9319,23.3045,54.3165,19.3637,138.2667,5.175
2016-09-17 15:00:00,63.3722,24.6047,57.6921,19.6038,132.6056,5.55
2016-09-17 16:00:00,64.4924,25.6049,59.5715,17.7634,138.6267,9.55
2016-09-17 17:00:00,63.3722,27.5053,55.1767,19.5238,139.747,9.0
2016-09-17 18:00:00,60.4917,27.6053,49.1185,19.6038,139.4269,10.65
2016-09-17 19:00:00,61.7719,28.7055,49.2895,32.2462,138.5067,6.8
2016-09-17 20:00:00,62.092,29.3057,44.2815,36.5671,138.7268,6.725
2016-09-17 21:00:00,60.9718,30.1058,39.9857,37.3672,137.7466,7.7
2016-09-17 22:00:00,61.9319,18.1035,43.3534,36.327,138.8668,8.2
2016-09-17 23:00:00,62.5721,13.4026,41.20399999999999,36.486999999999995,137.3865,7.55
2016-09-18 00:00:00,61.4519,24.0046,39.7167,37.8473,129.625,7.5
2016-09-18 01:00:00,64.4924,29.0056,37.9973,38.1674,127.2846,7.225
2016-09-18 02:00:00,64.6525,29.5057,39.8997,37.5272,126.8845,6.925
2016-09-18 03:00:00,62.092,32.8063,38.9185,36.6471,129.9851,7.15
2016-09-18 04:00:00,66.0928,35.5068,34.4887,37.1272,127.9847,7.2
2016-09-18 05:00:00,63.8523,34.9067,35.6859,37.6873,132.6256,7.075
2016-09-18 06:00:00,64.6525,36.8071,34.7197,38.1674,123.1238,6.925
2016-09-18 07:00:00,64.1724,35.3068,33.1154,33.3664,126.0043,7.025
2016-09-18 08:00:00,63.2122,34.5066,37.7033,20.0839,137.8266,6.125
2016-09-18 09:00:00,60.8117,31.8061,39.8647,19.2037,137.1665,5.8
2016-09-18 10:00:00,60.1716,26.7052,41.8341,18.5636,136.8064,6.1
2016-09-18 11:00:00,60.8117,27.2053,48.5844,18.4836,137.1865,6.25
2016-09-18 12:00:00,59.6915,27.5053,52.2141,18.7236,126.2443,7.55
2016-09-18 13:00:00,63.3722,27.2053,58.7783,17.7634,133.9458,5.325
2016-09-18 14:00:00,64.3324,26.4051,58.2282,17.4434,124.0439,6.425
2016-09-18 15:00:00,61.4519,26.2051,60.2576,15.9231,132.6456,12.6
2016-09-18 16:00:00,63.0522,26.2051,60.8097,16.8033,139.3069,10.15
2016-09-18 17:00:00,65.4526,28.4055,61.7969,14.8029,139.827,12.275
2016-09-18 18:00:00,57.4511,28.5055,59.3274,15.0429,140.2871,8.95
2016-09-18 19:00:00,55.8508,30.805999999999997,55.9728,26.4851,140.6071,8.25
2016-09-18 20:00:00,54.8906,31.7061,49.1655,36.486999999999995,140.107,10.55
2016-09-18 21:00:00,52.4901,30.906,47.1541,35.6869,140.1871,15.075
2016-09-18 22:00:00,52.8102,22.5043,41.468999999999994,37.2872,140.3671,15.525
2016-09-18 23:00:00,52.6501,17.5034,45.1987,35.6869,140.2871,8.975
2016-09-19 00:00:00,52.9702,27.0052,41.0419,37.4472,140.8072,12.125
2016-09-19 01:00:00,52.1701,28.9056,37.3102,38.2474,141.6473,10.25
2016-09-19 02:00:00,50.2497,28.8056,36.205,37.5272,139.4269,10.625
2016-09-19 03:00:00,51.0499,29.1056,37.3342,36.9671,138.1467,7.775
2016-09-19 04:00:00,50.8898,29.5057,34.3656,38.0073,138.2067,7.8
2016-09-19 05:00:00,51.2099,30.6059,35.6709,38.1674,137.6466,7.525
2016-09-19 06:00:00,50.5698,33.5065,30.837,37.7673,138.9468,7.825
2016-09-19 07:00:00,53.9304,28.4055,35.2728,34.9667,137.2465,7.15
2016-09-19 08:00:00,57.9312,29.7057,36.8851,23.7646,140.3071,6.775
2016-09-19 09:00:00,64.3324,34.2066,38.0163,24.1647,139.727,6.25
2016-09-19 10:00:00,69.4534,28.3055,47.5382,22.4043,138.0266,5.575
2016-09-19 11:00:00,72.334,30.2058,55.8898,21.5242,139.3069,5.75
2016-09-19 12:00:00,75.6946,36.207,60.5787,22.6444,141.0872,6.325
2016-09-19 13:00:00,74.7344,36.8071,64.2024,21.1241,143.6677,6.55
2016-09-19 14:00:00,79.8554,38.0073,66.5798,21.7642,146.8683,
2016-09-19 15:00:00,76.3347,38.8075,69.9365,21.6042,146.7083,11.525
2016-09-19 16:00:00,71.2137,40.5078,65.5437,22.9644,146.4283,7.075
2016-09-19 17:00:00,65.4526,39.4076,60.3176,24.5647,145.108,6.9
2016-09-19 18:00:00,56.81100000000001,39.4076,47.7892,38.6474,142.9876,6.95
2016-09-19 19:00:00,55.0506,34.6067,44.2846,38.2474,143.9478,7.95
2016-09-19 20:00:00,54.8906,28.7055,42.2592,36.327,143.3877,8.925
2016-09-19 21:00:00,50.4097,30.1058,40.4878,38.6474,143.3277,10.55
2016-09-19 22:00:00,49.9296,18.1035,38.4384,38.0874,142.3275,10.375
2016-09-19 23:00:00,47.8492,13.7027,36.8631,37.6073,142.8075,9.45
2016-09-20 00:00:00,49.4495,23.4045,37.8853,37.4472,142.6275,11.45
2016-09-20 01:00:00,52.8102,27.8054,34.3656,38.2474,141.7273,8.4
2016-09-20 02:00:00,50.4097,27.9054,33.3414,39.2076,128.3648,8.05
2016-09-20 03:00:00,49.7696,28.1054,34.9487,38.6474,138.4667,7.0
2016-09-20 04:00:00,53.4503,30.906,33.2494,37.8473,138.8268,7.1
2016-09-20 05:00:00,52.1701,35.1068,34.0766,39.3676,126.2043,7.175
2016-09-20 06:00:00,52.1701,33.9066,31.08,38.6474,136.5663,7.05
2016-09-20 07:00:00,49.1295,32.5063,32.6293,33.9265,137.5666,6.275
2016-09-20 08:00:00,60.6517,40.5078,37.4702,23.2045,141.9674,6.45
2016-09-20 09:00:00,61.9319,43.5084,41.56100000000001,24.4847,141.5673,6.375
2016-09-20 10:00:00,65.6126,42.3082,51.755,21.8442,141.1472,5.125
2016-09-20 11:00:00,67.6931,36.407,65.8597,22.7244,140.6872,4.925
2016-09-20 12:00:00,72.494,30.805999999999997,73.1831,23.2045,142.7675,5.125
2016-09-20 13:00:00,74.0943,29.1056,73.4852,23.0444,144.0078,8.325
2016-09-20 14:00:00,73.7742,26.2051,72.2749,21.9242,145.9082,5.5
2016-09-20 15:00:00,74.0943,24.8048,71.2357,22.0042,146.9083,11.1
2016-09-20 16:00:00,67.8531,26.6051,69.6525,22.2443,145.3881,8.275
2016-09-20 17:00:00,65.6126,27.1052,67.7321,20.884,144.3879,6.575
2016-09-20 18:00:00,56.1708,27.3053,49.4125,25.2049,142.7876,5.875
2016-09-20 19:00:00,55.8508,26.6051,40.9279,37.5272,141.6873,6.375
2016-09-20 20:00:00,52.6501,26.8052,48.7134,37.7673,142.5075,7.725
2016-09-20 21:00:00,49.4495,27.5053,48.7664,37.1272,140.9872,15.275
2016-09-20 22:00:00,50.8898,21.5041,48.3143,35.9269,140.2671,10.025
2016-09-20 23:00:00,49.7696,14.3028,47.4192,35.2068,140.9072,12.5
2016-09-21 00:00:00,49.1295,19.6038,48.5534,35.3668,141.6073,9.4
2016-09-21 01:00:00,51.85,22.4043,46.3639,35.3668,140.9272,8.175
2016-09-21 02:00:00,50.0897,26.105,43.1393,37.1272,140.3071,7.95
2016-09-21 03:00:00,50.7298,30.0058,45.4258,36.7271,139.3069,7.575
2016-09-21 04:00:00,51.0499,34.5066,43.9975,36.6471,139.4869,7.4
2016-09-21 05:00:00,53.1303,32.9064,41.378,36.6471,138.9668,7.45
2016-09-21 06:00:00,51.85,31.106,43.3203,36.8071,138.7268,8.525
2016-09-21 07:00:00,51.2099,31.7061,40.3358,37.6073,139.92700000000002,7.525
2016-09-21 08:00:00,49.2895,32.4063,44.8596,23.3645,141.0872,6.675
2016-09-21 09:00:00,67.21300000000001,27.5053,47.3271,20.964,140.7472,6.425
2016-09-21 10:00:00,69.4534,25.905,56.3609,22.0042,140.2071,5.775
2016-09-21 11:00:00,70.8937,29.7057,59.8115,22.8844,139.767,6.15
2016-09-21 12:00:00,71.3738,28.4055,65.2996,23.6046,140.4271,5.575
2016-09-21 13:00:00,64.9726,27.1052,66.7809,23.7646,143.1476,5.925
2016-09-21 14:00:00,74.5744,27.4053,72.55199999999999,23.3645,144.3679,5.75
2016-09-21 15:00:00,77.2949,25.805,68.4052,20.884,144.3679,5.85
2016-09-21 16:00:00,77.9351,24.1047,71.6918,21.3641,144.6479,5.5
2016-09-21 17:00:00,68.6533,25.5049,71.9119,21.1241,143.9478,6.4
2016-09-21 18:00:00,61.2918,26.105,60.9978,26.2451,141.2673,5.95
2016-09-21 19:00:00,58.7313,27.4053,57.8022,37.6073,141.3073,8.4
2016-09-21 20:00:00,55.8508,27.0052,54.0984,36.327,141.6073,9.075
2016-09-21 21:00:00,53.7704,28.3055,51.812,37.6873,141.2873,12.375
2016-09-21 22:00:00,49.9296,22.1043,48.9575,37.2872,140.9672,11.25
2016-09-21 23:00:00,52.8102,20.4039,48.8804,37.3672,140.3671,8.8
2016-09-22 00:00:00,51.5299,24.1047,47.0311,38.0073,140.8872,7.85
2016-09-22 01:00:00,52.6501,27.4053,47.7062,38.8875,140.9272,7.9
2016-09-22 02:00:00,50.7298,27.7053,46.532,38.4074,140.4671,6.65
2016-09-22 03:00:00,52.6501,28.7055,47.0081,37.7673,140.3471,6.45
2016-09-22 04:00:00,51.2099,33.8065,46.0529,38.6474,139.5269,6.475
2016-09-22 05:00:00,52.6501,36.407,42.7582,38.0073,139.3269,6.225
2016-09-22 06:00:00,52.4901,34.4067,42.8343,39.3676,139.4469,6.25
2016-09-22 07:00:00,53.7704,29.0056,38.7075,36.9671,139.2269,6.45
2016-09-22 08:00:00,59.8515,33.3064,40.0057,25.4449,140.02700000000002,5.4
2016-09-22 09:00:00,65.9327,31.305999999999997,50.7388,23.5245,139.947,10.9
2016-09-22 10:00:00,69.7735,31.6061,55.3947,23.5245,139.4869,5.925
2016-09-22 11:00:00,70.2535,32.4063,59.7235,23.6046,139.5469,4.575
2016-09-22 12:00:00,74.4144,32.5063,63.2672,24.2447,140.167,4.325
2016-09-22 13:00:00,79.5353,30.6059,66.6649,23.3645,141.5873,4.775
2016-09-22 14:00:00,78.5752,28.7055,62.306,24.8848,143.2276,4.25
2016-09-22 15:00:00,75.8546,27.4053,61.2108,22.5644,143.7878,4.625
2016-09-22 16:00:00,77.775,26.7052,63.5913,22.1643,143.7077,5.525
2016-09-22 17:00:00,71.3738,25.705,64.1524,22.1643,143.2877,5.925
2016-09-22 18:00:00,62.5721,25.2049,55.5597,22.7244,141.0872,7.925
2016-09-22 19:00:00,57.131,26.4051,45.7778,33.4465,140.9672,10.25
2016-09-22 20:00:00,56.1708,26.9052,41.8601,37.8473,141.4473,9.175
2016-09-22 21:00:00,52.3301,27.9054,41.676,37.6073,140.9472,12.125
2016-09-22 22:00:00,53.7704,23.5045,40.5148,37.4472,141.4073,9.125
2016-09-22 23:00:00,51.2099,18.4035,39.1215,37.6073,141.4873,11.725
2016-09-23 00:00:00,50.4097,24.5047,40.1768,36.8871,140.9072,8.2
2016-09-23 01:00:00,52.6501,26.9052,37.6583,37.6873,141.1872,7.825
2016-09-23 02:00:00,52.1701,27.0052,36.273,39.3676,140.007,6.8
2016-09-23 03:00:00,48.8094,29.1056,33.0444,38.4874,140.067,6.65
2016-09-23 04:00:00,52.9702,35.4068,33.3154,37.8473,139.0068,6.3
2016-09-23 05:00:00,50.8898,36.7071,32.3462,40.0077,139.2469,6.375
2016-09-23 06:00:00,52.8102,34.1066,30.7859,38.0874,139.2469,6.675
2016-09-23 07:00:00,52.4901,31.4061,30.7089,37.3672,138.4467,6.4
2016-09-23 08:00:00,60.0116,28.8056,34.6347,25.2049,138.8468,5.675
2016-09-23 09:00:00,64.4924,25.5049,35.8179,23.9246,139.4069,7.775
2016-09-23 10:00:00,70.4136,25.4049,48.0283,22.4843,138.7868,4.575
2016-09-23 11:00:00,75.5346,24.8048,48.8274,23.4445,138.0667,4.675
2016-09-23 12:00:00,73.1341,24.8048,54.1675,23.5245,140.2271,5.05
2016-09-23 13:00:00,76.8148,23.4045,59.5905,21.8442,141.0872,4.9
2016-09-23 14:00:00,78.7352,22.7044,63.1392,23.6046,143.4277,5.225
2016-09-23 15:00:00,75.6946,22.4043,63.3902,22.4043,143.7277,5.95
2016-09-23 16:00:00,79.3753,22.2043,63.4282,20.964,145.22799999999998,15.175
2016-09-23 17:00:00,73.1341,24.4047,62.379,20.484,144.1478,11.475
2016-09-23 18:00:00,62.412,29.8058,61.7439,20.644,140.5871,13.1
2016-09-23 19:00:00,58.5713,33.8065,52.7442,32.0062,140.08700000000002,9.15
2016-09-23 20:00:00,58.0912,37.5072,41.591,37.3672,139.4669,7.075
2016-09-23 21:00:00,55.8508,36.9071,42.1021,38.8875,139.967,8.8
2016-09-23 22:00:00,51.2099,20.904,41.2499,38.8875,140.4671,6.875
2016-09-23 23:00:00,52.6501,15.503,40.7159,38.7275,140.7072,7.325
2016-09-24 00:00:00,51.85,14.1027,39.6386,38.0073,140.5271,8.95
2016-09-24 01:00:00,50.8898,14.1027,39.8587,37.3672,139.6269,12.9
2016-09-24 02:00:00,52.9702,14.1027,37.4002,38.3274,140.4671,6.725
2016-09-24 03:00:00,59.2114,14.1027,37.2172,39.0475,138.4467,6.475
2016-09-24 04:00:00,50.2497,14.1027,35.9809,38.9675,138.9868,6.05
2016-09-24 05:00:00,52.1701,14.2027,35.1038,38.0073,138.0666,6.475
2016-09-24 06:00:00,54.4105,14.5028,34.8277,37.4472,138.8868,5.95
2016-09-24 07:00:00,53.2903,18.6036,34.8377,36.327,137.8066,5.05
2016-09-24 08:00:00,55.2106,17.1033,32.7983,20.724,137.9066,4.8
2016-09-24 09:00:00,59.2114,11.1021,41.216,19.6038,137.6866,4.725
2016-09-24 10:00:00,64.3324,9.4018,41.653,19.0437,138.3267,3.6
2016-09-24 11:00:00,58.4113,9.4018,49.6096,18.4035,138.4667,4.05
2016-09-24 12:00:00,60.0116,9.7019,54.3505,18.4035,138.2667,4.125
2016-09-24 13:00:00,61.6119,32.0062,52.2011,17.6034,138.9668,3.475
2016-09-24 14:00:00,64.1724,30.4059,56.4199,17.2033,139.0468,3.85
2016-09-24 15:00:00,67.533,26.5051,55.9588,17.2033,139.2869,3.975
2016-09-24 16:00:00,63.5323,25.6049,57.8722,16.4832,138.9468,3.6
2016-09-24 17:00:00,62.092,25.6049,55.6467,17.8435,140.5671,3.95
2016-09-24 18:00:00,57.6111,23.5045,50.5778,16.8833,140.3871,9.65
2016-09-24 19:00:00,57.131,24.8048,45.4658,30.4059,139.5269,4.875
2016-09-24 20:00:00,52.0101,25.1048,43.0993,36.167,139.64700000000002,5.75
2016-09-24 21:00:00,49.4495,25.5049,40.5688,37.4472,139.1668,7.75
2016-09-24 22:00:00,51.3699,17.8034,40.3208,36.9671,138.6468,7.4
2016-09-24 23:00:00,50.5698,14.5028,40.7009,36.0069,140.5671,6.175
2016-09-25 00:00:00,49.7696,25.1048,37.4652,37.2872,139.5869,5.7
2016-09-25 01:00:00,51.69,27.0052,37.4532,37.6873,139.747,5.425
2016-09-25 02:00:00,48.4894,27.0052,36.278,38.0874,139.3069,5.8
2016-09-25 03:00:00,52.1701,27.2053,36.8801,37.2072,138.8868,5.375
2016-09-25 04:00:00,53.7704,26.7052,34.6687,36.8871,138.3867,4.95
2016-09-25 05:00:00,55.3707,26.8052,32.3502,37.0472,139.0068,4.95
2016-09-25 06:00:00,51.85,26.7052,35.7779,38.2474,138.4867,4.975
2016-09-25 07:00:00,52.4901,23.5045,33.7485,36.0069,139.0068,4.175
2016-09-25 08:00:00,52.8102,22.2043,33.0844,20.644,137.8866,3.75
2016-09-25 09:00:00,51.2099,22.1043,40.2508,18.6436,138.6468,4.475
2016-09-25 10:00:00,53.7704,21.5041,44.3396,18.1635,138.2667,5.85
2016-09-25 11:00:00,60.0116,22.5043,49.5395,18.0835,138.6868,6.925
2016-09-25 12:00:00,59.5315,21.5041,51.707,18.4035,138.6267,8.825
2016-09-25 13:00:00,61.2918,21.004,49.4626,18.4836,139.767,4.775
2016-09-25 14:00:00,63.8523,20.2039,55.5187,17.0433,139.847,5.775
2016-09-25 15:00:00,64.3324,20.2039,59.0474,17.4434,140.067,4.5
2016-09-25 16:00:00,57.7712,19.9038,50.1047,19.0437,140.5471,4.9
2016-09-25 17:00:00,52.8102,22.9044,50.9858,18.9637,140.8672,5.475
2016-09-25 18:00:00,53.4503,25.2049,47.9573,19.1237,141.5273,8.7
2016-09-25 19:00:00,56.1708,26.2051,46.9861,33.6865,141.8274,7.875
2016-09-25 20:00:00,54.0904,26.7052,42.0971,35.7669,141.6073,11.825
2016-09-25 21:00:00,51.5299,26.105,39.6546,36.9671,141.3273,7.35
2016-09-25 22:00:00,49.7696,17.6034,38.1034,37.2872,140.5271,12.25
2016-09-25 23:00:00,49.1295,14.9029,35.6369,37.2872,140.08700000000002,6.45
2016-09-26 00:00:00,52.0101,24.0046,35.3078,36.5671,140.5471,6.1
2016-09-26 01:00:00,52.8102,26.7052,34.9477,37.3672,139.747,5.775
2016-09-26 02:00:00,53.2903,26.8052,34.8797,38.0073,140.2871,5.8
2016-09-26 03:00:00,55.2106,26.9052,34.6197,38.4074,138.5067,5.325
2016-09-26 04:00:00,57.7712,26.8052,33.2704,38.3274,139.1469,5.3
2016-09-26 05:00:00,60.4917,28.5055,32.5033,37.2872,139.2269,5.075
2016-09-26 06:00:00,65.7727,31.9062,33.2544,38.5674,141.3873,7.1
2016-09-26 07:00:00,57.131,32.5063,29.6497,36.7271,146.5883,5.825
2016-09-26 08:00:00,67.8531,27.4053,35.3758,25.2049,140.5271,4.175
2016-09-26 09:00:00,69.4534,24.5047,36.1,25.1249,140.8272,4.375
2016-09-26 10:00:00,72.1739,24.6047,42.2491,23.4445,139.767,3.375
2016-09-26 11:00:00,72.494,25.1048,47.7522,23.9246,133.0457,3.425
2016-09-26 12:00:00,76.8148,24.7048,49.7486,23.2045,133.8658,4.025
2016-09-26 13:00:00,72.0139,26.105,47.7942,21.9242,133.3457,3.375
2016-09-26 14:00:00,70.5736,24.3047,44.5366,24.9648,134.746,3.8
2016-09-26 15:00:00,68.1732,24.3047,44.7056,26.085,134.3859,4.65
2016-09-26 16:00:00,66.4128,24.3047,40.7159,42.9683,135.0661,4.325
2016-09-26 17:00:00,61.4519,26.2051,36.276,30.0858,133.2657,4.55
2016-09-26 18:00:00,54.5705,26.105,35.0108,25.2049,130.3652,5.2
2016-09-26 19:00:00,56.0108,26.2051,34.1176,38.9675,134.2859,6.475
2016-09-26 20:00:00,53.9304,27.4053,32.6573,38.8075,136.0063,8.15
2016-09-26 21:00:00,52.9702,35.0067,32.7043,38.4874,135.1061,7.45
2016-09-26 22:00:00,58.4113,22.9044,31.302,39.0475,134.42600000000002,8.425
2016-09-26 23:00:00,56.4909,14.3028,31.9612,37.2872,134.866,10.425
2016-09-27 00:00:00,61.9319,22.8044,29.1886,36.247,135.7262,9.725
2016-09-27 01:00:00,58.5713,26.6051,31.334,36.486999999999995,135.4261,8.0
2016-09-27 02:00:00,60.1716,26.8052,29.2376,37.6873,134.826,5.975
2016-09-27 03:00:00,61.6119,30.2058,30.7329,37.6873,134.0659,5.45
2016-09-27 04:00:00,60.3317,35.2068,26.6531,36.407,133.6658,5.225
2016-09-27 05:00:00,63.5323,35.5068,26.5621,38.0073,132.9457,5.375
2016-09-27 06:00:00,64.4924,33.9066,25.4929,37.9273,136.3663,5.6
2016-09-27 07:00:00,58.7313,29.3057,26.1971,37.3672,142.4275,8.225
2016-09-27 08:00:00,68.9733,27.9054,33.2374,22.7244,136.0463,7.775
2016-09-27 09:00:00,61.4519,26.3051,34.1606,22.5644,137.5666,4.375
2016-09-27 10:00:00,63.6923,27.0052,45.8539,22.0842,135.3261,4.45
2016-09-27 11:00:00,65.4526,28.7055,48.4523,23.8446,135.8662,3.7
2016-09-27 12:00:00,65.2926,28.2054,53.1203,21.8442,136.0463,3.9
2016-09-27 13:00:00,73.2942,28.4055,58.8564,22.0842,137.1265,3.9
2016-09-27 14:00:00,73.7742,31.305999999999997,56.794,23.6046,136.1263,5.925
2016-09-27 15:00:00,69.1333,31.4061,54.6826,24.4047,138.1266,4.425
2016-09-27 16:00:00,69.6134,32.2062,57.201,23.0444,139.4269,6.85
2016-09-27 17:00:00,64.4924,28.6055,49.7286,21.8442,137.4265,5.625
2016-09-27 18:00:00,55.5307,29.3057,46.3509,21.6042,135.6662,5.925
2016-09-27 19:00:00,54.8906,28.0054,44.2065,28.4055,135.6262,7.25
2016-09-27 20:00:00,54.5705,28.4055,41.0599,35.4468,136.3063,7.075
2016-09-27 21:00:00,12.1624,28.4055,38.2864,36.167,135.8462,7.975
2016-09-27 22:00:00,47.3692,18.3035,36.434,38.4874,135.2061,8.7
2016-09-27 23:00:00,47.8492,14.7028,35.3528,37.0472,135.7262,8.25
2016-09-28 00:00:00,48.8094,23.9046,36.338,38.1674,136.0863,7.4
2016-09-28 01:00:00,53.6103,24.2047,34.3416,37.2072,135.9862,7.1
2016-09-28 02:00:00,48.6494,24.0046,32.2782,36.167,134.3859,6.3
2016-09-28 03:00:00,54.2505,22.4043,31.5181,36.8071,134.546,5.8
2016-09-28 04:00:00,55.2106,22.4043,32.9824,38.2474,134.3859,5.9
2016-09-28 05:00:00,55.8508,22.1043,32.4253,36.486999999999995,134.2459,6.075
2016-09-28 06:00:00,56.6509,22.0042,28.3945,38.1674,135.4661,6.325
2016-09-28 07:00:00,59.0514,19.1037,31.8612,35.2068,137.0464,5.375
2016-09-28 08:00:00,58.2512,22.7044,30.7999,23.8446,106.0405,5.275
2016-09-28 09:00:00,61.9319,22.9044,36.7441,22.8044,101.3195,7.95
2016-09-28 10:00:00,66.4128,25.2049,44.2436,22.7244,99.9393,7.175
2016-09-28 11:00:00,68.4932,27.0052,45.4508,23.9246,101.4796,5.0
2016-09-28 12:00:00,70.5736,26.6051,52.1521,22.2443,150.509,4.725
2016-09-28 13:00:00,71.5338,25.705,56.2719,22.8044,162.8314,4.775
2016-09-28 14:00:00,73.7742,24.4047,58.1752,23.1245,162.8714,4.65
2016-09-28 15:00:00,72.1739,26.5051,57.9002,20.724,163.2915,4.975
2016-09-28 16:00:00,69.6134,27.2053,54.9926,22.3243,175.97400000000002,4.85
2016-09-28 17:00:00,62.5721,25.705,52.2871,22.0842,181.395,8.25
2016-09-28 18:00:00,56.1708,33.6065,49.1995,21.8442,179.5747,6.775
2016-09-28 19:00:00,54.5705,31.8061,45.2757,39.6076,178.2744,7.225
2016-09-28 20:00:00,53.6103,27.3053,42.9063,38.7275,177.6343,7.4
2016-09-28 21:00:00,52.9702,27.5053,39.0605,37.8473,176.9542,9.125
2016-09-28 22:00:00,52.0101,18.7036,39.2116,35.2868,173.6135,8.375
2016-09-28 23:00:00,52.0101,15.403,37.4892,36.327,173.3334,8.55
2016-09-29 00:00:00,52.3301,23.1045,37.8503,38.0073,173.8136,8.3
2016-09-29 01:00:00,53.6103,28.1054,35.9179,36.7271,172.9934,8.4
2016-09-29 02:00:00,54.4105,29.3057,35.1858,37.8473,172.8134,7.775
2016-09-29 03:00:00,54.4105,27.6053,33.6665,37.1272,172.3933,7.475
2016-09-29 04:00:00,56.81100000000001,27.8054,33.7725,38.4874,171.3931,7.2
2016-09-29 05:00:00,55.0506,30.4059,32.9084,38.4874,170.833,6.9
2016-09-29 06:00:00,59.6915,32.8063,33.1734,36.8871,173.3734,7.075
2016-09-29 07:00:00,60.8117,34.2066,28.6705,35.6069,177.9343,8.025
2016-09-29 08:00:00,61.1318,28.5055,34.5547,22.4843,175.6739,8.5
2016-09-29 09:00:00,62.8921,26.2051,42.1431,22.0042,176.354,7.4
2016-09-29 10:00:00,65.2926,27.4053,46.497,22.4043,177.0942,6.625
2016-09-29 11:00:00,73.6142,29.3057,55.3217,22.8844,176.074,5.375
2016-09-29 12:00:00,82.4159,29.0056,53.4363,23.8446,176.8141,4.6
2016-09-29 13:00:00,77.9351,27.3053,61.5769,24.8048,175.9139,4.875
2016-09-29 14:00:00,68.8133,30.4059,57.083,26.085,94.7383,4.85
2016-09-29 15:00:00,65.4526,32.1062,42.1951,26.4851,104.1601,5.0
2016-09-29 16:00:00,65.9327,34.9067,49.7166,24.8848,111.9216,7.775
2016-09-29 17:00:00,63.8523,33.9066,52.9822,21.3641,112.5817,6.15
2016-09-29 18:00:00,56.6509,31.305999999999997,45.9789,18.0035,117.6827,5.25
2016-09-29 19:00:00,55.8508,31.305999999999997,42.9033,34.7267,116.7025,7.2
2016-09-29 20:00:00,54.7306,31.4061,41.1869,35.2868,117.2426,10.3
2016-09-29 21:00:00,48.6494,32.3062,36.137,36.247,115.9224,11.575
2016-09-29 22:00:00,51.0499,21.3041,34.4156,36.486999999999995,116.2024,12.15
2016-09-29 23:00:00,50.5698,16.8033,34.4576,38.9675,116.0624,7.75
2016-09-30 00:00:00,53.6103,23.9046,33.7725,37.0472,116.7625,7.725
2016-09-30 01:00:00,51.5299,32.0062,34.3186,37.0472,116.1824,8.275
2016-09-30 02:00:00,53.6103,30.4059,33.7735,37.2072,115.4423,7.45
2016-09-30 03:00:00,52.6501,29.0056,33.0724,38.2474,115.2422,6.8
2016-09-30 04:00:00,54.2505,29.2056,31.9942,36.6471,116.2224,6.15
2016-09-30 05:00:00,56.0108,29.1056,30.3159,38.1674,116.0224,6.15
2016-09-30 06:00:00,55.3707,30.6059,31.8702,38.4874,115.8023,6.75
2016-09-30 07:00:00,53.2903,27.4053,32.1092,36.0069,114.8822,7.0
2016-09-30 08:00:00,64.6525,28.1054,33.5525,25.2049,121.8835,5.95
2016-09-30 09:00:00,60.8117,25.705,36.116,24.8848,151.0292,5.275
2016-09-30 10:00:00,71.2137,27.9054,42.8113,22.9644,150.269,4.4
2016-09-30 11:00:00,70.4136,28.5055,50.5418,24.1647,148.2486,4.675
2016-09-30 12:00:00,73.2942,23.8046,57.9542,24.0046,123.5238,4.7
2016-09-30 13:00:00,77.2949,23.3045,62.227,24.3247,119.7831,7.45
2016-09-30 14:00:00,77.1349,23.4045,58.5003,22.8844,112.9618,6.975
2016-09-30 15:00:00,76.0147,34.2066,60.5727,22.8844,86.5367,4.7333
2016-09-30 16:00:00,80.4955,36.9071,61.8309,24.1647,85.8766,6.6
2016-09-30 17:00:00,68.6533,39.6076,52.6261,27.1252,114.3821,7.225
2016-09-30 18:00:00,62.5721,43.4084,40.1188,38.0073,114.4621,6.275
