timestamp,Panther_assembly_Pamella,Panther_assembly_Gwyneth,Fox_assembly_Carlos,Bear_assembly_Danial
2016-05-18 09:00:00,0.0,0.0,125.94,
2016-05-18 10:00:00,0.0,0.0,126.04,
2016-05-18 11:00:00,0.0,0.0,127.83,
2016-05-18 12:00:00,0.0,0.0,128.65,
2016-05-18 13:00:00,0.0,0.0,126.0,
2016-05-18 14:00:00,0.0,0.0,131.57,
2016-05-18 15:00:00,0.0,0.0,126.08,
2016-05-18 16:00:00,0.0,0.0,127.04,
2016-05-18 17:00:00,0.0,0.0,151.54,
2016-05-18 18:00:00,0.0,0.0,161.89,
2016-05-18 19:00:00,0.0,0.0,211.8,
2016-05-18 20:00:00,0.0,0.0,152.61,
2016-05-18 21:00:00,0.0,0.0,124.69,
2016-05-18 22:00:00,0.0,0.0,123.55,
2016-05-18 23:00:00,0.0,0.0,93.04,
2016-05-19 00:00:00,0.0,0.0,65.19,
2016-05-19 01:00:00,0.0,0.0,64.98,
2016-05-19 02:00:00,0.0,0.0,64.64,
2016-05-19 03:00:00,0.0,0.0,65.44,
2016-05-19 04:00:00,0.0,0.0,69.61,
2016-05-19 05:00:00,0.0,0.0,119.06,
2016-05-19 06:00:00,0.0,0.0,133.8,
2016-05-19 07:00:00,0.0,0.0,135.53,
2016-05-19 08:00:00,0.0,0.0,125.21,
2016-05-19 09:00:00,0.0,0.0,123.81,
2016-05-19 10:00:00,0.0,0.0,123.57,
2016-05-19 11:00:00,0.0,0.0,124.69,
2016-05-19 12:00:00,0.0,0.0,124.6,
2016-05-19 13:00:00,0.0,0.0,124.76,
2016-05-19 14:00:00,0.0,0.0,124.17,
2016-05-19 15:00:00,0.0,0.0,125.57,
2016-05-19 16:00:00,0.0,0.0,125.52,
2016-05-19 17:00:00,0.0,0.0,150.22,
2016-05-19 18:00:00,0.0,0.0,159.15,
2016-05-19 19:00:00,0.0,0.0,210.68,
2016-05-19 20:00:00,0.0,0.0,153.9,
2016-05-19 21:00:00,0.0,0.0,124.99,
2016-05-19 22:00:00,0.0,0.0,122.54,
2016-05-19 23:00:00,0.0,0.0,87.7,
2016-05-20 00:00:00,0.0,0.0,59.43,
2016-05-20 01:00:00,0.0,0.0,59.38,
2016-05-20 02:00:00,0.0,0.0,59.25,
2016-05-20 03:00:00,0.0,0.0,59.12,
2016-05-20 04:00:00,0.0,0.0,63.41,
2016-05-20 05:00:00,0.0,0.0,117.52,
2016-05-20 06:00:00,0.0,0.0,128.83,
2016-05-20 07:00:00,0.0,0.0,132.93,
2016-05-20 08:00:00,0.0,0.0,120.76,
2016-05-20 09:00:00,0.0,0.0,119.22,
2016-05-20 10:00:00,0.0,0.0,120.38,
2016-05-20 11:00:00,0.0,0.0,120.41,
2016-05-20 12:00:00,0.0,0.0,122.7,
2016-05-20 13:00:00,0.0,0.0,122.77,
2016-05-20 14:00:00,0.0,0.0,122.11,
2016-05-20 15:00:00,0.0,0.0,122.78,
2016-05-20 16:00:00,0.0,0.0,124.74,
2016-05-20 17:00:00,0.0,0.0,148.44,
2016-05-20 18:00:00,1.4403,167.6324,159.72,
2016-05-20 19:00:00,2.0404,221.0426,160.68,
2016-05-20 20:00:00,1.9204,215.0415,141.27,
2016-05-20 21:00:00,1.9204,217.4419,132.07,
2016-05-20 22:00:00,1.9204,213.0411,130.57,
2016-05-20 23:00:00,2.4005,221.0426,93.06,
2016-05-21 00:00:00,2.0404,220.0425,63.97,
2016-05-21 01:00:00,2.0404,214.8415,64.34,
2016-05-21 02:00:00,1.9204,208.6403,63.54,
2016-05-21 03:00:00,1.9204,202.239,59.67,
2016-05-21 04:00:00,1.9204,207.24,60.74,
2016-05-21 05:00:00,2.0404,206.8399,99.66,
2016-05-21 06:00:00,1.9204,202.039,105.23,
2016-05-21 07:00:00,1.9204,199.6385,103.54,
2016-05-21 08:00:00,1.9204,205.0396,90.17,
2016-05-21 09:00:00,2.0404,205.2396,101.65,
2016-05-21 10:00:00,1.9204,197.2381,102.97,
2016-05-21 11:00:00,6.8413,204.4394,103.87,
2016-05-21 12:00:00,33.9665,202.239,113.59,
2016-05-21 13:00:00,72.9741,211.2408,116.64,
2016-05-21 14:00:00,72.494,224.6433,118.9,
2016-05-21 15:00:00,72.374,224.0432,120.17,
2016-05-21 16:00:00,72.61399999999999,235.4454,121.48,
2016-05-21 17:00:00,72.494,232.6449,135.71,
2016-05-21 18:00:00,72.494,234.0452,135.09,
2016-05-21 19:00:00,72.374,232.4449,126.9,
2016-05-21 20:00:00,71.8939,227.844,124.58,
2016-05-21 21:00:00,71.4138,223.8432,115.08,
2016-05-21 22:00:00,72.61399999999999,221.2427,100.27,
2016-05-21 23:00:00,72.734,228.24400000000003,77.85,
2016-05-22 00:00:00,72.734,222.0428,62.29,
2016-05-22 01:00:00,72.734,229.6443,62.32,
2016-05-22 02:00:00,72.494,223.8432,63.33,
2016-05-22 03:00:00,72.61399999999999,227.0438,58.27,
2016-05-22 04:00:00,72.374,221.0426,58.07,
2016-05-22 05:00:00,72.494,226.8438,93.15,
2016-05-22 06:00:00,72.494,219.6424,98.82,
2016-05-22 07:00:00,72.1339,213.4412,97.74,
2016-05-22 08:00:00,71.6538,200.0386,85.6,
2016-05-22 09:00:00,71.8939,202.239,96.51,
2016-05-22 10:00:00,71.4138,199.8386,97.45,
2016-05-22 11:00:00,55.6908,208.0401,98.24,
2016-05-22 12:00:00,2.0404,205.4396,108.79,
2016-05-22 13:00:00,1.9204,204.4394,113.76,
2016-05-22 14:00:00,1.9204,204.2394,114.52,
2016-05-22 15:00:00,2.0404,204.6395,114.28,
2016-05-22 16:00:00,2.0404,219.0423,115.15,
2016-05-22 17:00:00,1.9204,220.0425,127.64,
2016-05-22 18:00:00,2.0404,219.4423,127.51,
2016-05-22 19:00:00,2.0404,213.4412,121.32,
2016-05-22 20:00:00,2.0404,215.0415,120.66,
2016-05-22 21:00:00,1.9204,212.641,110.43,
2016-05-22 22:00:00,2.0404,212.241,97.11,
2016-05-22 23:00:00,2.0404,212.8411,77.25,
2016-05-23 00:00:00,1.9204,217.0419,61.21,
2016-05-23 01:00:00,2.0404,215.2415,30.65,
2016-05-23 02:00:00,1.9204,209.6405,30.8,
2016-05-23 03:00:00,1.9204,203.2392,28.61,
2016-05-23 04:00:00,2.0404,204.8395,42.22,
2016-05-23 05:00:00,1.9204,204.0394,118.81,
2016-05-23 06:00:00,1.9204,200.6387,127.98,
2016-05-23 07:00:00,1.9204,197.2381,131.43,
2016-05-23 08:00:00,8.8817,195.2377,119.78,
2016-05-23 09:00:00,2.8806,200.4387,120.09,
2016-05-23 10:00:00,63.8523,196.0378,119.14,
2016-05-23 11:00:00,73.5742,210.4406,120.39,
2016-05-23 12:00:00,72.8541,208.2402,123.3,
2016-05-23 13:00:00,72.374,203.6393,121.67,
2016-05-23 14:00:00,71.5338,191.837,123.22,
2016-05-23 15:00:00,71.7738,194.2375,121.49,
2016-05-23 16:00:00,71.5338,197.8382,122.43,
2016-05-23 17:00:00,53.7704,196.2379,145.86,
2016-05-23 18:00:00,2.0404,198.2383,158.99,
2016-05-23 19:00:00,1.9204,197.6381,160.17,
2016-05-23 20:00:00,1.8003,196.638,138.2,
2016-05-23 21:00:00,1.9204,205.0396,124.43,
2016-05-23 22:00:00,1.9204,205.4396,125.54,
2016-05-23 23:00:00,1.9204,215.0415,89.37,
2016-05-24 00:00:00,1.9204,214.6414,63.42,
2016-05-24 01:00:00,1.9204,220.8426,64.92,
2016-05-24 02:00:00,1.9204,216.0417,62.95,
2016-05-24 03:00:00,1.9204,214.8415,60.8,
2016-05-24 04:00:00,1.9204,202.6391,71.06,
2016-05-24 05:00:00,1.9204,213.2412,118.52,
2016-05-24 06:00:00,1.9204,209.2404,130.24,
2016-05-24 07:00:00,4.921,203.2392,133.21,
2016-05-24 08:00:00,15.8431,195.8378,124.57,
2016-05-24 09:00:00,72.734,195.6378,121.57,
2016-05-24 10:00:00,72.25399999999999,206.2398,122.07,
2016-05-24 11:00:00,100.0993,209.6405,125.53,
2016-05-24 12:00:00,107.4207,220.0425,126.62,
2016-05-24 13:00:00,72.1339,226.4437,123.72,
2016-05-24 14:00:00,72.61399999999999,229.4443,125.46,
2016-05-24 15:00:00,72.374,213.0411,123.33,
2016-05-24 16:00:00,72.494,214.4414,125.82,
2016-05-24 17:00:00,72.0139,214.0413,149.12,
2016-05-24 18:00:00,72.374,199.6385,156.54,
2016-05-24 19:00:00,56.891000000000005,201.2388,154.96,
2016-05-24 20:00:00,1.9204,198.2383,132.56,
2016-05-24 21:00:00,1.9204,199.6385,125.36,
2016-05-24 22:00:00,1.9204,207.24,121.79,
2016-05-24 23:00:00,1.9204,212.8411,91.98,
2016-05-25 00:00:00,1.9204,213.2412,62.71,
2016-05-25 01:00:00,1.9204,209.2404,62.47,
2016-05-25 02:00:00,1.9204,210.6406,64.65,
2016-05-25 03:00:00,1.9204,205.6397,59.41,
2016-05-25 04:00:00,8.5217,206.4398,59.66,
2016-05-25 05:00:00,6.6013,206.6399,94.27,
2016-05-25 06:00:00,1.9204,206.0398,120.41,
2016-05-25 07:00:00,1.9204,202.8391,122.98,
2016-05-25 08:00:00,1.8003,190.8368,112.76,
2016-05-25 09:00:00,1.9204,203.0392,112.96,
2016-05-25 10:00:00,16.2031,198.0382,113.02,
2016-05-25 11:00:00,52.8102,198.6383,113.84,
2016-05-25 12:00:00,72.734,198.8384,115.79,
2016-05-25 13:00:00,29.4057,197.6381,117.43,
2016-05-25 14:00:00,72.494,194.8376,115.79,
2016-05-25 15:00:00,8.4016,199.2385,115.4,
2016-05-25 16:00:00,1.9204,200.0386,116.95,
2016-05-25 17:00:00,21.3641,200.0386,139.22,
2016-05-25 18:00:00,73.8142,205.2396,150.18,
2016-05-25 19:00:00,7.0814,205.4396,149.6,
2016-05-25 20:00:00,1.9204,203.4392,132.86,
2016-05-25 21:00:00,60.0116,199.4385,128.81,
2016-05-25 22:00:00,64.3324,203.4392,127.27,
2016-05-25 23:00:00,2.2804,215.2415,103.93,
2016-05-26 00:00:00,2.0404,206.0398,83.87,
2016-05-26 01:00:00,1.9204,206.4398,84.05,
2016-05-26 02:00:00,1.9204,210.2406,82.94,
2016-05-26 03:00:00,2.0404,203.0392,79.04,
2016-05-26 04:00:00,1.9204,203.8393,78.76,
2016-05-26 05:00:00,1.9204,199.2385,112.31,
2016-05-26 06:00:00,1.9204,197.6381,122.18,
2016-05-26 07:00:00,38.5274,193.6374,121.8,
2016-05-26 08:00:00,29.8858,192.2371,111.86,
2016-05-26 09:00:00,1.9204,199.0384,116.64,
2016-05-26 10:00:00,2.1604,188.4364,116.51,
2016-05-26 11:00:00,14.2828,200.8387,121.16,
2016-05-26 12:00:00,1.9204,203.0392,122.27,
2016-05-26 13:00:00,1.9204,198.6383,121.36,
2016-05-26 14:00:00,1.8003,194.6376,121.08,
2016-05-26 15:00:00,1.9204,200.4387,120.74,
2016-05-26 16:00:00,1.9204,199.4385,121.94,
2016-05-26 17:00:00,39.7277,205.0396,145.75,
2016-05-26 18:00:00,74.5344,213.4412,155.19,
2016-05-26 19:00:00,73.6942,222.643,198.74,
2016-05-26 20:00:00,20.764,219.0423,159.66,
2016-05-26 21:00:00,1.8003,218.2421,119.73,
2016-05-26 22:00:00,1.9204,214.4414,117.07,
2016-05-26 23:00:00,1.8003,220.8426,94.04,
2016-05-27 00:00:00,1.9204,218.0421,78.03,
2016-05-27 01:00:00,1.9204,213.8413,78.83,
2016-05-27 02:00:00,1.9204,207.6401,78.06,
2016-05-27 03:00:00,1.8003,202.8391,77.9,
2016-05-27 04:00:00,1.9204,210.6406,84.12,
2016-05-27 05:00:00,1.8003,215.0415,114.64,
2016-05-27 06:00:00,1.9204,213.6412,123.3,
2016-05-27 07:00:00,1.9204,208.8403,125.7,
2016-05-27 08:00:00,1.8003,192.0371,115.7,
2016-05-27 09:00:00,1.8003,197.2381,113.81,
2016-05-27 10:00:00,1.9204,205.4396,114.44,
2016-05-27 11:00:00,4.921,204.2394,117.72,
2016-05-27 12:00:00,6.7213,206.2398,117.84,
2016-05-27 13:00:00,62.292,200.0386,120.69,
2016-05-27 14:00:00,2.8806,207.6401,119.13,
2016-05-27 15:00:00,1.8003,209.2404,118.51,
2016-05-27 16:00:00,1.9204,219.6424,118.86,
2016-05-27 17:00:00,1.9204,223.8432,142.39,
2016-05-27 18:00:00,61.6919,217.842,152.39,
2016-05-27 19:00:00,36.7271,224.0432,155.43,
2016-05-27 20:00:00,1.9204,223.2431,129.42,
2016-05-27 21:00:00,1.9204,221.0426,122.32,
2016-05-27 22:00:00,1.8003,218.6422,118.58,
2016-05-27 23:00:00,1.9204,226.6437,88.93,
2016-05-28 00:00:00,1.9204,226.2437,62.0,
2016-05-28 01:00:00,1.8003,229.0442,61.7,
2016-05-28 02:00:00,1.9204,233.4451,62.23,
2016-05-28 03:00:00,1.9204,227.844,58.73,
2016-05-28 04:00:00,1.9204,228.4441,58.27,
2016-05-28 05:00:00,1.9204,230.8446,89.43,
2016-05-28 06:00:00,1.9204,222.843,92.03,
2016-05-28 07:00:00,1.9204,210.0405,91.19,
2016-05-28 08:00:00,2.6405,198.6383,78.57,
2016-05-28 09:00:00,1.8003,193.6374,93.97,
2016-05-28 10:00:00,1.8003,198.6383,94.86,
2016-05-28 11:00:00,1.9204,210.6406,96.12,
2016-05-28 12:00:00,1.8003,210.2406,97.81,
2016-05-28 13:00:00,1.8003,216.0417,100.73,
2016-05-28 14:00:00,1.9204,221.2427,101.15,
2016-05-28 15:00:00,1.9204,221.4427,101.4,
2016-05-28 16:00:00,1.8003,220.8426,102.45,
2016-05-28 17:00:00,1.9204,228.8442,117.32,
2016-05-28 18:00:00,1.9204,231.0446,126.26,
2016-05-28 19:00:00,1.9204,238.8461,121.35,
2016-05-28 20:00:00,1.9204,231.0446,119.77,
2016-05-28 21:00:00,1.9204,227.4439,123.24,
2016-05-28 22:00:00,1.9204,233.445,121.31,
2016-05-28 23:00:00,1.9204,235.8455,101.62,
2016-05-29 00:00:00,1.9204,232.4449,85.91,
2016-05-29 01:00:00,1.9204,230.2444,86.3,
2016-05-29 02:00:00,1.9204,229.6443,85.93,
2016-05-29 03:00:00,1.8003,224.8434,81.01,
2016-05-29 04:00:00,1.9204,225.0434,82.67,
2016-05-29 05:00:00,1.9204,224.8434,114.07,
2016-05-29 06:00:00,1.9204,218.6422,120.33,
2016-05-29 07:00:00,1.8003,211.2408,118.48,
2016-05-29 08:00:00,1.9204,204.0394,111.14,
2016-05-29 09:00:00,1.8003,201.8389,96.16,
2016-05-29 10:00:00,1.8003,201.0388,94.63,
2016-05-29 11:00:00,1.8003,214.0413,94.45,
2016-05-29 12:00:00,1.9204,206.0398,102.07,
2016-05-29 13:00:00,1.8003,221.4427,102.21,
2016-05-29 14:00:00,1.9204,225.6435,102.93,
2016-05-29 15:00:00,1.9204,224.2433,110.57,
2016-05-29 16:00:00,1.8003,224.6433,116.81,
2016-05-29 17:00:00,1.9204,225.2435,121.32,
2016-05-29 18:00:00,1.9204,230.4445,124.59,
2016-05-29 19:00:00,1.9204,226.4437,124.23,
2016-05-29 20:00:00,1.9204,218.6422,123.28,
2016-05-29 21:00:00,1.8003,212.641,114.82,
2016-05-29 22:00:00,1.9204,220.0425,100.84,
2016-05-29 23:00:00,1.9204,217.4419,79.61,
2016-05-30 00:00:00,1.9204,212.0409,64.35,
2016-05-30 01:00:00,1.9204,216.6418,64.18,
2016-05-30 02:00:00,1.9204,211.8409,64.16,
2016-05-30 03:00:00,1.9204,216.2417,59.37,
2016-05-30 04:00:00,1.8003,209.4404,59.47,
2016-05-30 05:00:00,1.9204,214.6414,92.97,
2016-05-30 06:00:00,1.9204,214.8415,111.15,
2016-05-30 07:00:00,1.9204,217.842,108.99,
2016-05-30 08:00:00,1.8003,210.0405,104.81,
2016-05-30 09:00:00,1.8003,205.2396,104.24,
2016-05-30 10:00:00,1.9204,205.2396,105.41,
2016-05-30 11:00:00,1.8003,214.6414,105.72,
2016-05-30 12:00:00,1.9204,219.0423,105.41,
2016-05-30 13:00:00,1.8003,218.0421,107.39,
2016-05-30 14:00:00,1.8003,214.0413,107.71,
2016-05-30 15:00:00,1.9204,221.8428,107.88,
2016-05-30 16:00:00,1.8003,220.2425,107.8,
2016-05-30 17:00:00,1.9204,222.643,127.63,
2016-05-30 18:00:00,1.9204,225.0434,131.78,
2016-05-30 19:00:00,1.9204,218.0421,132.31,
2016-05-30 20:00:00,1.9204,216.4418,132.74,
2016-05-30 21:00:00,2.5205,224.8434,133.3,
2016-05-30 22:00:00,1.9204,216.4418,131.98,
2016-05-30 23:00:00,1.9204,229.6443,96.37,
2016-05-31 00:00:00,1.9204,229.4443,63.91,
2016-05-31 01:00:00,1.9204,227.2439,64.45,
2016-05-31 02:00:00,1.9204,227.4439,64.61,
2016-05-31 03:00:00,1.8003,220.0425,59.05,
2016-05-31 04:00:00,1.9204,219.8424,70.86,
2016-05-31 05:00:00,1.8003,216.6418,118.8,
2016-05-31 06:00:00,1.9204,210.8407,129.84,
2016-05-31 07:00:00,1.9204,213.0411,130.77,
2016-05-31 08:00:00,2.0404,201.4389,120.04,
2016-05-31 09:00:00,1.9204,197.2381,123.15,
2016-05-31 10:00:00,1.9204,194.8376,122.44,
2016-05-31 11:00:00,88.6971,207.6401,121.44,
2016-05-31 12:00:00,127.2246,217.2419,123.07,
2016-05-31 13:00:00,72.1339,217.2419,122.76,
2016-05-31 14:00:00,71.4138,222.4429,125.36,
2016-05-31 15:00:00,71.0537,224.0432,124.36,
2016-05-31 16:00:00,70.8137,218.2421,124.54,
2016-05-31 17:00:00,70.9337,222.643,148.26,
2016-05-31 18:00:00,97.3388,234.0452,156.92,
2016-05-31 19:00:00,97.8189,216.2417,200.92,
2016-05-31 20:00:00,40.9279,212.8411,196.11,
2016-05-31 21:00:00,21.004,208.8403,144.2,
2016-05-31 22:00:00,1.9204,210.6406,125.12,
2016-05-31 23:00:00,1.9204,212.44099999999997,91.9,
2016-06-01 00:00:00,1.9204,210.8407,62.17,
2016-06-01 01:00:00,1.9204,209.8405,62.29,
2016-06-01 02:00:00,1.9204,210.2406,62.0,
2016-06-01 03:00:00,1.8003,204.8395,56.56,
2016-06-01 04:00:00,1.9204,208.2402,63.6,
2016-06-01 05:00:00,1.9204,203.8394,127.91,
2016-06-01 06:00:00,1.8003,199.0384,135.28,
2016-06-01 07:00:00,1.9204,222.643,136.62,
2016-06-01 08:00:00,1.9204,193.0373,124.87,
2016-06-01 09:00:00,1.8003,190.0367,124.24,
2016-06-01 10:00:00,1.8003,196.2379,126.02,
2016-06-01 11:00:00,49.8096,208.6403,125.23,
2016-06-01 12:00:00,71.8939,214.6414,125.44,
2016-06-01 13:00:00,71.2938,225.6435,127.76,
2016-06-01 14:00:00,70.2135,223.6432,125.99,
2016-06-01 15:00:00,69.8535,233.445,129.75,
2016-06-01 16:00:00,69.7335,236.4456,128.69,
2016-06-01 17:00:00,73.0941,239.6462,151.1,
2016-06-01 18:00:00,144.988,232.0448,162.11,
2016-06-01 19:00:00,138.2667,221.2427,285.4,
2016-06-01 20:00:00,16.0831,224.6433,310.24,
2016-06-01 21:00:00,2.5205,229.8444,276.35,
2016-06-01 22:00:00,2.4005,229.8444,170.91,
2016-06-01 23:00:00,3.1206,232.2448,90.68,
2016-06-02 00:00:00,2.5205,215.0415,59.91,
2016-06-02 01:00:00,2.4005,219.0423,58.81,
2016-06-02 02:00:00,2.5205,222.843,59.58,
2016-06-02 03:00:00,2.5205,219.0423,53.53,
2016-06-02 04:00:00,2.5205,219.4423,63.48,
2016-06-02 05:00:00,1.9204,214.8415,117.91,
2016-06-02 06:00:00,1.9204,213.2412,134.24,
2016-06-02 07:00:00,1.9204,206.6399,135.25,
2016-06-02 08:00:00,1.9204,201.0388,129.13,
2016-06-02 09:00:00,33.6065,198.2383,128.92,
2016-06-02 10:00:00,42.9683,206.6399,127.3,
2016-06-02 11:00:00,68.7733,206.6399,127.73,
2016-06-02 12:00:00,68.8933,222.843,128.4,
2016-06-02 13:00:00,67.21300000000001,220.6426,130.89,
2016-06-02 14:00:00,61.9319,221.8428,131.16,
2016-06-02 15:00:00,63.4922,231.8447,132.61,
2016-06-02 16:00:00,29.5257,231.6447,134.42,
2016-06-02 17:00:00,68.4132,230.0444,160.97,
2016-06-02 18:00:00,68.6533,233.6451,170.34,
2016-06-02 19:00:00,32.7663,239.4462,221.1,
2016-06-02 20:00:00,2.4005,235.8455,164.22,
2016-06-02 21:00:00,2.5205,246.6476,129.49,
2016-06-02 22:00:00,2.5205,255.0492,129.18,
2016-06-02 23:00:00,2.5205,254.6491,90.82,
2016-06-03 00:00:00,2.5205,239.4462,58.27,
2016-06-03 01:00:00,2.4005,234.6453,59.22,
2016-06-03 02:00:00,2.5205,229.8444,57.68,
2016-06-03 03:00:00,2.4005,215.8417,57.58,
2016-06-03 04:00:00,2.4005,223.2431,59.52,
2016-06-03 05:00:00,2.5205,223.043,100.84,
2016-06-03 06:00:00,2.4005,223.4431,121.26,
2016-06-03 07:00:00,16.3231,226.4437,126.87,
2016-06-03 08:00:00,6.6013,210.6406,121.97,
2016-06-03 09:00:00,13.8027,208.2402,124.23,
2016-06-03 10:00:00,40.2078,206.8399,122.89,
2016-06-03 11:00:00,51.97,222.4429,126.24,
2016-06-03 12:00:00,58.6913,228.4441,129.13,
2016-06-03 13:00:00,37.3272,223.6432,131.62,
2016-06-03 14:00:00,41.288,226.4437,132.25,
2016-06-03 15:00:00,119.423,228.044,133.38,
2016-06-03 16:00:00,142.7075,236.0455,135.43,
2016-06-03 17:00:00,143.4277,246.0475,157.57,
2016-06-03 18:00:00,144.3878,249.6482,167.11,
2016-06-03 19:00:00,144.7479,244.6472,203.94,
2016-06-03 20:00:00,139.5869,241.6466,156.93,
2016-06-03 21:00:00,24.8448,241.4466,133.5,
2016-06-03 22:00:00,1.9204,241.6466,131.47,
2016-06-03 23:00:00,2.0404,241.4466,92.98,
2016-06-04 00:00:00,2.0404,242.0467,64.4,
2016-06-04 01:00:00,2.0404,243.447,63.65,
2016-06-04 02:00:00,2.0404,246.0475,61.98,
2016-06-04 03:00:00,2.0404,236.2456,62.33,
2016-06-04 04:00:00,2.0404,233.4451,62.09,
2016-06-04 05:00:00,1.9204,231.4447,103.64,
2016-06-04 06:00:00,2.0404,233.245,110.85,
2016-06-04 07:00:00,71.5338,222.843,108.37,
2016-06-04 08:00:00,146.0682,215.6416,96.22,
2016-06-04 09:00:00,144.988,215.4416,108.8,
2016-06-04 10:00:00,143.5477,218.2421,110.21,
2016-06-04 11:00:00,144.868,231.4447,109.67,
2016-06-04 12:00:00,143.5477,233.245,111.64,
2016-06-04 13:00:00,142.5875,232.0448,116.31,
2016-06-04 14:00:00,132.0255,231.8447,119.34,
2016-06-04 15:00:00,5.6411,241.8467,119.99,
2016-06-04 16:00:00,1.9204,239.8463,119.99,
2016-06-04 17:00:00,2.6405,243.2469,122.03,
2016-06-04 18:00:00,2.0404,245.0473,133.22,
2016-06-04 19:00:00,2.0404,243.8471,130.13,
2016-06-04 20:00:00,2.1604,248.2479,130.5,
2016-06-04 21:00:00,2.0404,246.2475,128.54,
2016-06-04 22:00:00,2.0404,253.849,123.42,
2016-06-04 23:00:00,2.1604,250.8484,100.39,
2016-06-05 00:00:00,2.0404,242.4468,81.79,
2016-06-05 01:00:00,2.0404,239.6462,80.85,
2016-06-05 02:00:00,2.0404,241.8467,78.77,
2016-06-05 03:00:00,2.0404,231.0446,80.28,
2016-06-05 04:00:00,1.9204,225.4435,79.31,
2016-06-05 05:00:00,2.0404,229.0442,120.1,
2016-06-05 06:00:00,2.0404,227.844,127.97,
2016-06-05 07:00:00,2.0404,224.0432,125.46,
2016-06-05 08:00:00,1.9204,211.0407,120.2,
2016-06-05 09:00:00,2.0404,216.4418,108.49,
2016-06-05 10:00:00,2.0404,219.6424,107.57,
2016-06-05 11:00:00,1.9204,225.0434,108.72,
2016-06-05 12:00:00,2.0404,226.6437,116.08,
2016-06-05 13:00:00,2.0404,227.4439,117.22,
2016-06-05 14:00:00,1.9204,234.8453,118.9,
2016-06-05 15:00:00,2.0404,236.6457,117.66,
2016-06-05 16:00:00,3.0006,240.4464,122.46,
2016-06-05 17:00:00,2.0404,244.4472,136.51,
2016-06-05 18:00:00,2.1604,246.4476,135.66,
2016-06-05 19:00:00,2.0404,228.6441,131.17,
2016-06-05 20:00:00,2.0404,228.4441,130.54,
2016-06-05 21:00:00,1.9204,222.0428,121.37,
2016-06-05 22:00:00,2.1604,230.8446,109.17,
2016-06-05 23:00:00,2.0404,227.4439,85.36,
2016-06-06 00:00:00,2.0404,221.4427,65.22,
2016-06-06 01:00:00,2.0404,213.2412,64.65,
2016-06-06 02:00:00,2.0404,210.2406,64.37,
2016-06-06 03:00:00,2.0404,221.0426,63.8,
2016-06-06 04:00:00,2.0404,219.0423,69.92,
2016-06-06 05:00:00,35.7669,216.8419,134.36,
2016-06-06 06:00:00,69.9735,213.8412,144.91,
2016-06-06 07:00:00,69.2534,215.4416,144.45,
2016-06-06 08:00:00,67.8131,217.442,135.75,
2016-06-06 09:00:00,67.9331,215.0415,132.82,
2016-06-06 10:00:00,67.57300000000001,215.6416,132.63,
2016-06-06 11:00:00,68.4132,227.2439,134.98,
2016-06-06 12:00:00,68.4132,238.646,134.76,
2016-06-06 13:00:00,68.5332,237.6459,136.67,
2016-06-06 14:00:00,68.4132,235.2454,138.96,
2016-06-06 15:00:00,67.9331,233.6451,140.5,
2016-06-06 16:00:00,62.412,235.0453,137.01,
2016-06-06 17:00:00,68.7733,223.6432,157.43,
2016-06-06 18:00:00,48.0093,215.8417,166.46,
2016-06-06 19:00:00,1.8003,207.8401,280.99,
2016-06-06 20:00:00,1.9204,232.2448,320.85,
2016-06-06 21:00:00,1.9204,216.0417,310.66,
2016-06-06 22:00:00,1.9204,217.2419,254.07,
2016-06-06 23:00:00,1.9204,228.4441,97.26,
2016-06-07 00:00:00,1.9204,223.043,62.89,
2016-06-07 01:00:00,1.9204,217.4419,61.08,
2016-06-07 02:00:00,1.9204,221.6428,59.21,
2016-06-07 03:00:00,1.9204,211.8409,61.77,
2016-06-07 04:00:00,1.9204,213.6412,68.15,
2016-06-07 05:00:00,2.6405,208.8403,129.24,
2016-06-07 06:00:00,59.5315,211.2408,142.49,
2016-06-07 07:00:00,69.2534,222.0428,141.95,
2016-06-07 08:00:00,67.9331,220.6426,133.51,
2016-06-07 09:00:00,68.2932,224.2433,132.76,
2016-06-07 10:00:00,23.4045,216.2417,135.2,
2016-06-07 11:00:00,1.9204,213.4412,134.78,
2016-06-07 12:00:00,25.2049,213.8413,134.27,
2016-06-07 13:00:00,3.7207,212.0409,136.44,
2016-06-07 14:00:00,1.9204,222.843,137.94,
2016-06-07 15:00:00,1.8003,223.2431,139.61,
2016-06-07 16:00:00,1.9204,232.8449,137.03,
2016-06-07 17:00:00,27.1252,227.844,159.65,
2016-06-07 18:00:00,69.7335,233.6451,168.9,
2016-06-07 19:00:00,132.1455,233.4451,282.01,
2016-06-07 20:00:00,102.7398,237.6459,319.74,
2016-06-07 21:00:00,1.9204,214.8415,308.85,
2016-06-07 22:00:00,1.9204,223.8432,221.33,
2016-06-07 23:00:00,1.9204,223.6432,96.39,
2016-06-08 00:00:00,1.9204,211.6408,64.27,
2016-06-08 01:00:00,1.8003,214.4414,64.29,
2016-06-08 02:00:00,1.9204,216.4418,62.22,
2016-06-08 03:00:00,1.9204,221.8428,63.84,
2016-06-08 04:00:00,1.9204,211.2408,75.43,
2016-06-08 05:00:00,1.9204,210.6406,130.04,
2016-06-08 06:00:00,1.8003,212.8411,143.06,
2016-06-08 07:00:00,1.9204,210.6406,145.74,
