timestamp,Panther_assembly_Carrol,Fox_assembly_Lakeisha
2016-08-13 23:00:00,12.9025,7.31
2016-08-14 00:00:00,11.9023,7.96
2016-08-14 01:00:00,12.4024,7.7
2016-08-14 02:00:00,11.1021,7.78
2016-08-14 03:00:00,13.3026,8.35
2016-08-14 04:00:00,12.2024,4.96
2016-08-14 05:00:00,11.6022,5.99
2016-08-14 06:00:00,13.6026,5.07
2016-08-14 07:00:00,9.0017,8.06
2016-08-14 08:00:00,9.5018,12.45
2016-08-14 09:00:00,9.6019,12.76
2016-08-14 10:00:00,9.8019,10.26
2016-08-14 11:00:00,10.202,13.72
2016-08-14 12:00:00,10.0019,14.52
2016-08-14 13:00:00,10.102,20.34
2016-08-14 14:00:00,10.7021,19.17
2016-08-14 15:00:00,10.0019,20.5
2016-08-14 16:00:00,9.5018,21.61
2016-08-14 17:00:00,10.102,20.89
2016-08-14 18:00:00,9.5018,17.2
2016-08-14 19:00:00,9.7019,13.11
2016-08-14 20:00:00,12.3024,8.9
2016-08-14 21:00:00,14.1027,7.93
2016-08-14 22:00:00,13.3026,6.49
2016-08-14 23:00:00,12.0023,6.18
2016-08-15 00:00:00,11.9023,5.28
2016-08-15 01:00:00,11.9023,5.63
2016-08-15 02:00:00,11.9023,3.38
2016-08-15 03:00:00,11.7023,3.52
2016-08-15 04:00:00,13.0025,10.55
2016-08-15 05:00:00,13.7027,18.79
2016-08-15 06:00:00,13.1025,6.19
2016-08-15 07:00:00,9.6019,5.92
2016-08-15 08:00:00,9.5018,13.58
2016-08-15 09:00:00,11.1021,12.78
2016-08-15 10:00:00,12.3024,18.73
2016-08-15 11:00:00,36.207,17.39
2016-08-15 12:00:00,18.3035,35.35
2016-08-15 13:00:00,12.6024,37.23
2016-08-15 14:00:00,12.3024,34.32
2016-08-15 15:00:00,13.2026,32.13
2016-08-15 16:00:00,12.9025,32.44
2016-08-15 17:00:00,13.2026,31.64
2016-08-15 18:00:00,10.202,30.42
2016-08-15 19:00:00,10.102,30.2
2016-08-15 20:00:00,12.3024,28.3
2016-08-15 21:00:00,15.403,25.98
2016-08-15 22:00:00,14.7028,11.43
2016-08-15 23:00:00,12.8025,7.81
2016-08-16 00:00:00,12.4024,5.97
2016-08-16 01:00:00,12.2024,5.52
2016-08-16 02:00:00,12.2024,5.67
2016-08-16 03:00:00,12.5024,5.21
2016-08-16 04:00:00,12.5024,11.97
2016-08-16 05:00:00,11.5022,16.88
2016-08-16 06:00:00,13.4026,5.4
2016-08-16 07:00:00,9.8019,7.39
2016-08-16 08:00:00,26.6051,10.06
2016-08-16 09:00:00,38.1073,16.2
2016-08-16 10:00:00,37.2072,20.16
2016-08-16 11:00:00,35.8069,29.13
2016-08-16 12:00:00,35.9069,28.77
2016-08-16 13:00:00,36.9071,36.08
2016-08-16 14:00:00,35.4068,40.19
2016-08-16 15:00:00,35.8069,35.14
2016-08-16 16:00:00,33.7065,34.58
2016-08-16 17:00:00,31.7061,38.66
2016-08-16 18:00:00,30.6059,36.31
2016-08-16 19:00:00,36.7071,35.59
2016-08-16 20:00:00,46.409,28.93
2016-08-16 21:00:00,43.4084,18.08
2016-08-16 22:00:00,42.6082,7.58
2016-08-16 23:00:00,18.9036,9.95
2016-08-17 00:00:00,11.8023,9.03
2016-08-17 01:00:00,12.3024,7.1
2016-08-17 02:00:00,12.7025,7.31
2016-08-17 03:00:00,11.8023,6.3
2016-08-17 04:00:00,12.3024,10.8
2016-08-17 05:00:00,13.3026,16.97
2016-08-17 06:00:00,29.3057,21.56
2016-08-17 07:00:00,29.9058,24.41
2016-08-17 08:00:00,20.704,13.31
2016-08-17 09:00:00,11.7023,14.23
2016-08-17 10:00:00,12.2024,23.58
2016-08-17 11:00:00,13.9027,28.51
2016-08-17 12:00:00,13.4026,35.81
2016-08-17 13:00:00,12.6024,30.66
2016-08-17 14:00:00,28.6055,34.56
2016-08-17 15:00:00,37.0071,30.56
2016-08-17 16:00:00,38.3074,35.23
2016-08-17 17:00:00,37.1072,29.16
2016-08-17 18:00:00,36.6071,28.86
2016-08-17 19:00:00,35.6069,27.15
2016-08-17 20:00:00,36.507,30.79
2016-08-17 21:00:00,35.2068,15.73
2016-08-17 22:00:00,37.9073,14.86
2016-08-17 23:00:00,20.0039,11.89
2016-08-18 00:00:00,11.8023,6.93
2016-08-18 01:00:00,11.5022,11.08
2016-08-18 02:00:00,12.7025,9.46
2016-08-18 03:00:00,11.4022,9.25
2016-08-18 04:00:00,12.2024,10.47
2016-08-18 05:00:00,11.2022,18.19
2016-08-18 06:00:00,29.2056,17.6
2016-08-18 07:00:00,29.3057,7.09
2016-08-18 08:00:00,30.5059,3.81
2016-08-18 09:00:00,36.6071,5.74
2016-08-18 10:00:00,35.7069,10.73
2016-08-18 11:00:00,37.4072,10.99
2016-08-18 12:00:00,37.6073,24.71
2016-08-18 13:00:00,36.107,27.01
2016-08-18 14:00:00,37.2072,28.17
2016-08-18 15:00:00,36.507,30.91
2016-08-18 16:00:00,37.0071,28.56
2016-08-18 17:00:00,35.5068,28.87
2016-08-18 18:00:00,39.6076,27.19
2016-08-18 19:00:00,33.5065,29.28
2016-08-18 20:00:00,38.5074,38.7
2016-08-18 21:00:00,42.1081,20.88
2016-08-18 22:00:00,43.5084,9.41
2016-08-18 23:00:00,18.2035,6.78
2016-08-19 00:00:00,12.1023,5.28
2016-08-19 01:00:00,12.5024,3.9
2016-08-19 02:00:00,12.0023,6.69
2016-08-19 03:00:00,13.6026,6.75
2016-08-19 04:00:00,12.2024,18.08
2016-08-19 05:00:00,11.5022,15.18
2016-08-19 06:00:00,27.7053,6.61
2016-08-19 07:00:00,35.8069,4.41
2016-08-19 08:00:00,37.1072,5.92
2016-08-19 09:00:00,37.0071,11.34
2016-08-19 10:00:00,37.4072,18.55
2016-08-19 11:00:00,35.6069,24.93
2016-08-19 12:00:00,38.0073,26.46
2016-08-19 13:00:00,36.306999999999995,28.48
2016-08-19 14:00:00,38.1073,29.27
2016-08-19 15:00:00,39.3076,30.02
2016-08-19 16:00:00,39.7077,35.18
2016-08-19 17:00:00,40.2078,41.08
2016-08-19 18:00:00,38.8075,27.76
2016-08-19 19:00:00,37.4072,15.26
2016-08-19 20:00:00,38.6074,12.42
2016-08-19 21:00:00,40.7079,9.39
2016-08-19 22:00:00,44.4086,9.15
2016-08-19 23:00:00,19.2037,9.86
2016-08-20 00:00:00,12.7025,9.86
2016-08-20 01:00:00,13.3026,9.43
2016-08-20 02:00:00,11.8023,5.9
2016-08-20 03:00:00,11.7023,6.93
2016-08-20 04:00:00,13.1025,6.26
2016-08-20 05:00:00,11.7023,4.76
2016-08-20 06:00:00,28.0054,5.45
2016-08-20 07:00:00,30.6059,4.08
2016-08-20 08:00:00,31.106,6.44
2016-08-20 09:00:00,39.9077,12.19
2016-08-20 10:00:00,32.8063,20.25
2016-08-20 11:00:00,34.8067,28.83
2016-08-20 12:00:00,33.5065,30.85
2016-08-20 13:00:00,35.9069,27.23
2016-08-20 14:00:00,36.107,26.36
2016-08-20 15:00:00,36.507,24.06
2016-08-20 16:00:00,36.9071,21.94
2016-08-20 17:00:00,35.1068,18.12
2016-08-20 18:00:00,36.407,26.6
2016-08-20 19:00:00,34.9067,11.53
2016-08-20 20:00:00,43.1083,3.21
2016-08-20 21:00:00,44.0085,3.53
2016-08-20 22:00:00,20.1039,6.18
2016-08-20 23:00:00,13.4026,3.42
2016-08-21 00:00:00,12.3024,4.61
2016-08-21 01:00:00,12.4024,4.64
2016-08-21 02:00:00,13.8027,9.29
2016-08-21 03:00:00,12.2024,6.64
2016-08-21 04:00:00,12.0023,4.69
2016-08-21 05:00:00,13.2026,4.83
2016-08-21 06:00:00,28.5055,4.92
2016-08-21 07:00:00,30.1058,3.08
2016-08-21 08:00:00,31.8061,5.65
2016-08-21 09:00:00,32.3062,8.88
2016-08-21 10:00:00,34.0066,11.31
2016-08-21 11:00:00,32.7063,16.91
2016-08-21 12:00:00,36.7071,17.0
2016-08-21 13:00:00,36.306999999999995,18.05
2016-08-21 14:00:00,39.2076,18.64
2016-08-21 15:00:00,39.2076,18.48
2016-08-21 16:00:00,39.4076,18.71
2016-08-21 17:00:00,40.8079,17.47
2016-08-21 18:00:00,38.8075,16.28
2016-08-21 19:00:00,34.6067,6.08
2016-08-21 20:00:00,35.2068,6.23
2016-08-21 21:00:00,39.2076,8.18
2016-08-21 22:00:00,20.2039,6.97
2016-08-21 23:00:00,12.6024,6.45
2016-08-22 00:00:00,13.8027,6.64
2016-08-22 01:00:00,12.3024,6.04
2016-08-22 02:00:00,11.9023,6.52
2016-08-22 03:00:00,12.7025,5.85
2016-08-22 04:00:00,13.5026,9.57
2016-08-22 05:00:00,12.1023,16.11
2016-08-22 06:00:00,28.9056,11.83
2016-08-22 07:00:00,30.5059,8.32
2016-08-22 08:00:00,35.3068,19.18
2016-08-22 09:00:00,38.1073,23.43
2016-08-22 10:00:00,38.7075,23.33
2016-08-22 11:00:00,38.9075,22.28
2016-08-22 12:00:00,42.4082,21.26
2016-08-22 13:00:00,42.1081,20.87
2016-08-22 14:00:00,43.0083,21.64
2016-08-22 15:00:00,41.9081,24.16
2016-08-22 16:00:00,40.4078,30.98
2016-08-22 17:00:00,39.5076,34.58
2016-08-22 18:00:00,38.5074,30.64
2016-08-22 19:00:00,38.8075,29.92
2016-08-22 20:00:00,37.4072,25.96
2016-08-22 21:00:00,40.1077,25.62
2016-08-22 22:00:00,37.8073,10.63
2016-08-22 23:00:00,19.8038,6.27
2016-08-23 00:00:00,12.6024,4.95
2016-08-23 01:00:00,13.2026,6.41
2016-08-23 02:00:00,13.6026,13.25
2016-08-23 03:00:00,12.6024,11.67
2016-08-23 04:00:00,12.8025,10.19
2016-08-23 05:00:00,14.0027,17.5
2016-08-23 06:00:00,29.9058,12.98
2016-08-23 07:00:00,31.106,9.44
2016-08-23 08:00:00,35.2068,8.59
2016-08-23 09:00:00,38.1073,18.46
2016-08-23 10:00:00,38.2074,23.26
2016-08-23 11:00:00,39.6076,24.71
2016-08-23 12:00:00,39.7077,29.35
2016-08-23 13:00:00,40.7079,27.05
2016-08-23 14:00:00,41.608,25.33
2016-08-23 15:00:00,40.7079,28.52
2016-08-23 16:00:00,40.3078,31.88
2016-08-23 17:00:00,39.0075,32.37
2016-08-23 18:00:00,39.5076,35.67
2016-08-23 19:00:00,36.306999999999995,30.18
2016-08-23 20:00:00,35.5068,26.16
2016-08-23 21:00:00,38.4074,12.15
2016-08-23 22:00:00,36.7071,9.52
2016-08-23 23:00:00,17.9034,8.23
2016-08-24 00:00:00,13.0025,6.11
2016-08-24 01:00:00,12.4024,5.29
2016-08-24 02:00:00,12.1023,9.45
2016-08-24 03:00:00,13.4026,4.65
2016-08-24 04:00:00,12.4024,10.73
2016-08-24 05:00:00,11.9023,14.28
2016-08-24 06:00:00,31.106,13.69
2016-08-24 07:00:00,32.6063,3.33
2016-08-24 08:00:00,33.2064,6.75
2016-08-24 09:00:00,37.5072,13.22
2016-08-24 10:00:00,36.6071,17.87
2016-08-24 11:00:00,36.7071,27.48
2016-08-24 12:00:00,39.1075,27.14
2016-08-24 13:00:00,38.5074,19.52
2016-08-24 14:00:00,37.9073,20.46
2016-08-24 15:00:00,38.2074,19.86
2016-08-24 16:00:00,41.1079,19.1
2016-08-24 17:00:00,35.9069,19.82
2016-08-24 18:00:00,36.207,37.29
2016-08-24 19:00:00,37.0071,18.57
2016-08-24 20:00:00,35.4068,23.88
2016-08-24 21:00:00,38.4074,15.76
2016-08-24 22:00:00,42.1081,10.58
2016-08-24 23:00:00,20.0039,5.46
2016-08-25 00:00:00,13.7027,6.07
2016-08-25 01:00:00,12.6024,4.74
2016-08-25 02:00:00,12.1023,4.65
2016-08-25 03:00:00,13.7027,6.07
2016-08-25 04:00:00,12.2024,7.32
2016-08-25 05:00:00,12.4024,5.8
2016-08-25 06:00:00,29.4057,4.35
2016-08-25 07:00:00,33.0064,6.27
2016-08-25 08:00:00,37.5072,11.96
2016-08-25 09:00:00,36.507,24.06
2016-08-25 10:00:00,38.7075,38.52
2016-08-25 11:00:00,37.8073,33.83
2016-08-25 12:00:00,38.3074,23.33
2016-08-25 13:00:00,39.7077,22.07
2016-08-25 14:00:00,39.1075,21.51
2016-08-25 15:00:00,39.0075,26.33
2016-08-25 16:00:00,42.5082,34.52
2016-08-25 17:00:00,39.0075,36.82
2016-08-25 18:00:00,39.4076,31.48
2016-08-25 19:00:00,61.912,32.17
2016-08-25 20:00:00,111.1214,27.39
2016-08-25 21:00:00,61.4119,20.92
2016-08-25 22:00:00,43.8085,11.23
2016-08-25 23:00:00,19.2037,7.84
2016-08-26 00:00:00,13.6026,6.13
2016-08-26 01:00:00,12.3024,5.78
2016-08-26 02:00:00,11.9023,10.95
2016-08-26 03:00:00,13.0025,11.4
2016-08-26 04:00:00,11.5022,15.91
2016-08-26 05:00:00,11.9023,21.29
2016-08-26 06:00:00,30.6059,15.66
2016-08-26 07:00:00,32.3062,15.4
2016-08-26 08:00:00,33.1064,21.95
2016-08-26 09:00:00,34.0066,38.69
2016-08-26 10:00:00,34.5066,37.94
2016-08-26 11:00:00,37.4072,39.22
2016-08-26 12:00:00,39.5076,26.22
2016-08-26 13:00:00,39.9077,29.41
2016-08-26 14:00:00,38.4074,25.53
2016-08-26 15:00:00,38.9075,27.56
2016-08-26 16:00:00,38.0073,31.02
2016-08-26 17:00:00,38.0073,35.99
2016-08-26 18:00:00,34.6067,28.04
2016-08-26 19:00:00,33.3064,15.86
2016-08-26 20:00:00,41.9081,9.96
2016-08-26 21:00:00,43.2083,9.16
2016-08-26 22:00:00,43.8085,8.93
2016-08-26 23:00:00,19.3037,7.27
2016-08-27 00:00:00,13.3026,5.45
2016-08-27 01:00:00,11.8023,5.94
2016-08-27 02:00:00,11.5022,5.65
2016-08-27 03:00:00,12.8025,8.9
2016-08-27 04:00:00,12.9025,6.05
2016-08-27 05:00:00,13.1025,6.16
2016-08-27 06:00:00,28.3055,6.84
2016-08-27 07:00:00,33.9066,9.52
2016-08-27 08:00:00,38.7075,13.52
2016-08-27 09:00:00,34.5066,18.51
2016-08-27 10:00:00,33.3064,13.85
2016-08-27 11:00:00,32.0062,10.51
2016-08-27 12:00:00,34.7067,12.58
2016-08-27 13:00:00,33.6065,18.31
2016-08-27 14:00:00,35.0067,17.92
2016-08-27 15:00:00,34.5066,18.92
2016-08-27 16:00:00,33.7065,17.61
2016-08-27 17:00:00,33.7065,19.59
2016-08-27 18:00:00,37.9073,15.55
2016-08-27 19:00:00,40.1077,11.48
2016-08-27 20:00:00,41.1079,6.75
2016-08-27 21:00:00,43.5084,5.7
2016-08-27 22:00:00,19.0037,4.74
2016-08-27 23:00:00,12.7025,3.98
2016-08-28 00:00:00,11.7023,4.58
2016-08-28 01:00:00,12.0023,3.45
2016-08-28 02:00:00,13.5026,3.54
2016-08-28 03:00:00,12.5024,3.8
2016-08-28 04:00:00,13.0025,4.39
2016-08-28 05:00:00,12.1023,3.39
2016-08-28 06:00:00,29.3057,3.2
2016-08-28 07:00:00,32.2062,2.92
2016-08-28 08:00:00,35.6069,5.98
2016-08-28 09:00:00,35.7069,7.9
2016-08-28 10:00:00,32.4063,10.79
2016-08-28 11:00:00,34.2066,15.48
2016-08-28 12:00:00,33.9066,16.93
2016-08-28 13:00:00,36.207,17.15
2016-08-28 14:00:00,35.1068,17.66
2016-08-28 15:00:00,34.6067,16.61
2016-08-28 16:00:00,35.7069,17.68
2016-08-28 17:00:00,34.7067,15.63
2016-08-28 18:00:00,35.1068,13.04
2016-08-28 19:00:00,35.8069,9.29
2016-08-28 20:00:00,36.9071,7.0
2016-08-28 21:00:00,42.7082,5.39
2016-08-28 22:00:00,19.1037,5.38
2016-08-28 23:00:00,13.5026,6.59
2016-08-29 00:00:00,11.8023,4.78
2016-08-29 01:00:00,14.2027,4.81
2016-08-29 02:00:00,11.6022,8.81
2016-08-29 03:00:00,12.4024,14.06
2016-08-29 04:00:00,12.8025,15.49
2016-08-29 05:00:00,11.7023,15.68
2016-08-29 06:00:00,28.8056,16.31
2016-08-29 07:00:00,32.5063,5.07
2016-08-29 08:00:00,37.6073,11.03
2016-08-29 09:00:00,39.3076,20.9
2016-08-29 10:00:00,38.7075,21.76
2016-08-29 11:00:00,39.7077,25.82
2016-08-29 12:00:00,41.408,22.75
2016-08-29 13:00:00,43.5084,26.79
2016-08-29 14:00:00,40.7079,23.81
2016-08-29 15:00:00,40.1077,28.9
2016-08-29 16:00:00,36.306999999999995,35.53
2016-08-29 17:00:00,36.407,38.39
2016-08-29 18:00:00,37.9073,42.42
2016-08-29 19:00:00,38.6074,32.44
2016-08-29 20:00:00,40.7079,27.96
2016-08-29 21:00:00,40.8079,24.43
2016-08-29 22:00:00,41.308,10.19
2016-08-29 23:00:00,19.8038,6.96
2016-08-30 00:00:00,11.7023,5.51
2016-08-30 01:00:00,13.1025,4.35
2016-08-30 02:00:00,12.5024,5.51
2016-08-30 03:00:00,13.1025,4.79
2016-08-30 04:00:00,12.3024,9.51
2016-08-30 05:00:00,11.9023,17.61
2016-08-30 06:00:00,29.1056,8.56
2016-08-30 07:00:00,35.1068,12.43
2016-08-30 08:00:00,39.4076,25.23
2016-08-30 09:00:00,34.7067,40.7
2016-08-30 10:00:00,36.507,39.93
2016-08-30 11:00:00,36.8071,31.51
2016-08-30 12:00:00,37.7073,26.87
2016-08-30 13:00:00,39.3076,23.27
2016-08-30 14:00:00,36.507,29.04
2016-08-30 15:00:00,36.7071,27.43
2016-08-30 16:00:00,38.2074,42.76
2016-08-30 17:00:00,40.7079,43.22
2016-08-30 18:00:00,39.3076,34.46
2016-08-30 19:00:00,40.1077,30.96
2016-08-30 20:00:00,41.1079,25.12
2016-08-30 21:00:00,42.6082,18.03
2016-08-30 22:00:00,41.408,7.39
2016-08-30 23:00:00,19.4037,5.93
2016-08-31 00:00:00,11.9023,4.81
2016-08-31 01:00:00,12.0023,4.9
2016-08-31 02:00:00,12.5024,4.42
2016-08-31 03:00:00,11.7023,5.49
2016-08-31 04:00:00,12.1023,8.81
2016-08-31 05:00:00,13.2026,16.11
2016-08-31 06:00:00,28.2054,13.89
2016-08-31 07:00:00,36.9071,3.31
2016-08-31 08:00:00,32.4063,7.87
2016-08-31 09:00:00,37.0071,30.65
2016-08-31 10:00:00,37.2072,39.61
2016-08-31 11:00:00,33.1064,32.1
2016-08-31 12:00:00,38.6074,30.2
2016-08-31 13:00:00,39.6076,26.77
2016-08-31 14:00:00,39.7077,27.4
2016-08-31 15:00:00,38.3074,35.28
2016-08-31 16:00:00,38.2074,33.21
2016-08-31 17:00:00,39.2076,22.31
2016-08-31 18:00:00,38.8075,26.49
2016-08-31 19:00:00,38.1073,25.99
2016-08-31 20:00:00,42.6082,25.45
2016-08-31 21:00:00,41.608,24.58
2016-08-31 22:00:00,42.6082,11.47
2016-08-31 23:00:00,19.5038,7.31
2016-09-01 00:00:00,13.1025,9.3
2016-09-01 01:00:00,12.0023,7.92
2016-09-01 02:00:00,13.9027,6.55
2016-09-01 03:00:00,11.8023,5.84
2016-09-01 04:00:00,12.3024,11.8
2016-09-01 05:00:00,13.2026,19.21
2016-09-01 06:00:00,28.1054,19.34
2016-09-01 07:00:00,40.8079,7.69
2016-09-01 08:00:00,36.6071,10.64
2016-09-01 09:00:00,38.7075,15.38
2016-09-01 10:00:00,37.8073,30.83
2016-09-01 11:00:00,40.1077,32.87
2016-09-01 12:00:00,38.2074,27.96
2016-09-01 13:00:00,38.6074,28.09
2016-09-01 14:00:00,36.7071,31.98
2016-09-01 15:00:00,36.0069,43.13
2016-09-01 16:00:00,37.9073,45.06
2016-09-01 17:00:00,33.2064,46.97
2016-09-01 18:00:00,40.1077,38.45
2016-09-01 19:00:00,37.0071,37.44
2016-09-01 20:00:00,40.6078,33.18
2016-09-01 21:00:00,41.9081,29.53
2016-09-01 22:00:00,41.9081,11.26
2016-09-01 23:00:00,19.3037,7.98
2016-09-02 00:00:00,10.8021,8.69
2016-09-02 01:00:00,12.4024,8.12
2016-09-02 02:00:00,11.7023,7.07
2016-09-02 03:00:00,10.7021,6.5
2016-09-02 04:00:00,12.4024,11.76
2016-09-02 05:00:00,11.1021,17.11
2016-09-02 06:00:00,28.1054,21.13
2016-09-02 07:00:00,37.3072,5.43
2016-09-02 08:00:00,35.2068,13.01
2016-09-02 09:00:00,38.1073,19.7
2016-09-02 10:00:00,39.6076,24.65
2016-09-02 11:00:00,36.8071,28.23
2016-09-02 12:00:00,39.7077,27.57
2016-09-02 13:00:00,39.3076,23.8
2016-09-02 14:00:00,41.208,26.16
2016-09-02 15:00:00,33.7065,32.88
2016-09-02 16:00:00,39.3076,35.25
2016-09-02 17:00:00,36.407,39.93
2016-09-02 18:00:00,37.4072,25.22
2016-09-02 19:00:00,39.7077,19.97
2016-09-02 20:00:00,45.0087,13.38
2016-09-02 21:00:00,43.6084,9.38
2016-09-02 22:00:00,42.9083,8.91
2016-09-02 23:00:00,21.004,7.74
2016-09-03 00:00:00,12.7025,8.8
2016-09-03 01:00:00,13.3026,10.59
2016-09-03 02:00:00,12.3024,8.59
2016-09-03 03:00:00,13.9027,7.3
2016-09-03 04:00:00,13.3026,7.01
2016-09-03 05:00:00,12.7025,7.27
2016-09-03 06:00:00,31.006,7.19
2016-09-03 07:00:00,31.9062,4.69
2016-09-03 08:00:00,32.5063,10.72
2016-09-03 09:00:00,40.9079,27.64
2016-09-03 10:00:00,33.2064,38.1
2016-09-03 11:00:00,35.4068,38.65
2016-09-03 12:00:00,38.4074,37.24
2016-09-03 13:00:00,42.4082,32.41
2016-09-03 14:00:00,41.708,33.1
2016-09-03 15:00:00,36.6071,20.9
2016-09-03 16:00:00,37.6073,21.46
2016-09-03 17:00:00,36.407,18.54
2016-09-03 18:00:00,35.9069,16.05
2016-09-03 19:00:00,78.0151,11.59
2016-09-03 20:00:00,114.4221,8.43
2016-09-03 21:00:00,100.4194,7.3
2016-09-03 22:00:00,79.8154,6.52
2016-09-03 23:00:00,73.8142,6.85
2016-09-04 00:00:00,12.1023,5.55
2016-09-04 01:00:00,12.5024,6.7
2016-09-04 02:00:00,12.4024,5.63
2016-09-04 03:00:00,11.6022,4.15
2016-09-04 04:00:00,12.7025,4.71
2016-09-04 05:00:00,11.7023,4.12
2016-09-04 06:00:00,29.0056,2.87
2016-09-04 07:00:00,35.4068,2.73
2016-09-04 08:00:00,38.1073,3.09
2016-09-04 09:00:00,38.3074,10.73
2016-09-04 10:00:00,39.8077,9.56
2016-09-04 11:00:00,31.9062,13.69
2016-09-04 12:00:00,34.4067,15.62
2016-09-04 13:00:00,33.9066,17.33
2016-09-04 14:00:00,35.2068,17.81
2016-09-04 15:00:00,33.7065,17.41
2016-09-04 16:00:00,36.306999999999995,17.14
2016-09-04 17:00:00,37.4072,14.91
2016-09-04 18:00:00,37.6073,12.38
2016-09-04 19:00:00,38.3074,9.55
2016-09-04 20:00:00,41.9081,6.72
2016-09-04 21:00:00,39.9077,6.81
2016-09-04 22:00:00,18.8036,7.54
2016-09-04 23:00:00,10.502,4.82
2016-09-05 00:00:00,11.6022,5.12
2016-09-05 01:00:00,11.0021,4.56
2016-09-05 02:00:00,11.5022,4.07
2016-09-05 03:00:00,10.9021,3.62
2016-09-05 04:00:00,11.7023,2.78
2016-09-05 05:00:00,11.1021,2.89
2016-09-05 06:00:00,28.0054,2.91
2016-09-05 07:00:00,35.4068,2.58
2016-09-05 08:00:00,36.9071,2.86
2016-09-05 09:00:00,36.306999999999995,9.32
2016-09-05 10:00:00,38.3074,28.07
2016-09-05 11:00:00,32.0062,37.46
2016-09-05 12:00:00,35.8069,39.11
2016-09-05 13:00:00,37.7073,29.67
2016-09-05 14:00:00,39.8077,25.34
2016-09-05 15:00:00,35.1068,19.65
2016-09-05 16:00:00,38.7075,19.34
2016-09-05 17:00:00,37.8073,21.62
2016-09-05 18:00:00,37.6073,25.94
2016-09-05 19:00:00,37.2072,25.28
2016-09-05 20:00:00,39.4076,25.99
2016-09-05 21:00:00,41.8081,12.65
2016-09-05 22:00:00,42.8083,7.47
2016-09-05 23:00:00,22.1043,6.19
2016-09-06 00:00:00,11.4022,5.67
2016-09-06 01:00:00,11.8023,5.11
2016-09-06 02:00:00,11.4022,3.82
2016-09-06 03:00:00,10.9021,4.71
2016-09-06 04:00:00,11.1021,8.13
2016-09-06 05:00:00,10.602,15.09
2016-09-06 06:00:00,29.9058,11.72
2016-09-06 07:00:00,38.2074,4.59
2016-09-06 08:00:00,41.1079,12.02
2016-09-06 09:00:00,39.4076,14.68
2016-09-06 10:00:00,35.0067,31.9
2016-09-06 11:00:00,37.3072,33.45
2016-09-06 12:00:00,36.407,31.33
2016-09-06 13:00:00,36.7071,31.35
2016-09-06 14:00:00,36.7071,29.3
2016-09-06 15:00:00,36.207,30.74
2016-09-06 16:00:00,37.5072,30.56
2016-09-06 17:00:00,34.3066,27.83
2016-09-06 18:00:00,39.4076,29.74
2016-09-06 19:00:00,37.3072,29.22
2016-09-06 20:00:00,41.0079,25.34
2016-09-06 21:00:00,40.7079,23.78
2016-09-06 22:00:00,41.408,19.57
2016-09-06 23:00:00,18.0035,10.34
2016-09-07 00:00:00,11.7023,7.55
2016-09-07 01:00:00,11.0021,7.13
2016-09-07 02:00:00,11.6022,6.34
2016-09-07 03:00:00,10.7021,5.13
2016-09-07 04:00:00,12.0023,9.37
2016-09-07 05:00:00,10.302,19.19
2016-09-07 06:00:00,30.2058,11.96
2016-09-07 07:00:00,38.4074,5.27
2016-09-07 08:00:00,40.0077,3.74
2016-09-07 09:00:00,37.8073,13.01
2016-09-07 10:00:00,35.7069,17.28
2016-09-07 11:00:00,37.4072,24.55
2016-09-07 12:00:00,37.5072,23.93
2016-09-07 13:00:00,37.9073,23.64
2016-09-07 14:00:00,36.8071,22.85
2016-09-07 15:00:00,36.107,24.72
2016-09-07 16:00:00,39.2076,25.95
2016-09-07 17:00:00,38.0073,27.02
2016-09-07 18:00:00,36.306999999999995,32.33
2016-09-07 19:00:00,36.207,25.2
2016-09-07 20:00:00,42.8083,24.15
2016-09-07 21:00:00,45.1087,16.27
2016-09-07 22:00:00,43.0083,9.72
2016-09-07 23:00:00,19.3037,7.45
2016-09-08 00:00:00,11.4022,7.43
2016-09-08 01:00:00,11.4022,5.18
2016-09-08 02:00:00,11.0021,5.78
2016-09-08 03:00:00,10.402,4.97
2016-09-08 04:00:00,12.5024,9.45
2016-09-08 05:00:00,10.302,16.42
2016-09-08 06:00:00,30.3059,9.49
2016-09-08 07:00:00,37.2072,10.24
2016-09-08 08:00:00,39.5076,17.62
2016-09-08 09:00:00,38.1073,23.14
2016-09-08 10:00:00,34.6067,23.25
2016-09-08 11:00:00,40.2078,23.81
2016-09-08 12:00:00,39.3076,27.76
2016-09-08 13:00:00,37.8073,26.46
2016-09-08 14:00:00,39.8077,28.95
2016-09-08 15:00:00,37.3072,30.99
2016-09-08 16:00:00,37.4072,36.19
2016-09-08 17:00:00,36.507,37.32
2016-09-08 18:00:00,33.2064,36.8
2016-09-08 19:00:00,76.6148,30.08
2016-09-08 20:00:00,102.6198,27.51
2016-09-08 21:00:00,86.7167,26.01
2016-09-08 22:00:00,39.5076,21.25
2016-09-08 23:00:00,20.1039,9.66
2016-09-09 00:00:00,13.2026,6.27
2016-09-09 01:00:00,11.9023,5.58
2016-09-09 02:00:00,12.8025,5.38
2016-09-09 03:00:00,11.6022,4.3
2016-09-09 04:00:00,11.9023,9.65
2016-09-09 05:00:00,12.6024,14.83
2016-09-09 06:00:00,27.3053,12.17
2016-09-09 07:00:00,38.0073,2.96
2016-09-09 08:00:00,40.6078,10.09
2016-09-09 09:00:00,36.507,16.55
2016-09-09 10:00:00,35.7069,29.91
