timestamp,Panther_retail_Lester
2016-08-13 17:00:00,9.5658
2016-08-13 18:00:00,6.2642
2016-08-13 19:00:00,5.4911
2016-08-13 20:00:00,6.7163
2016-08-13 21:00:00,5.6661
2016-08-13 22:00:00,4.5509
2016-08-13 23:00:00,5.5941
2016-08-14 00:00:00,5.5251
2016-08-14 01:00:00,4.6689
2016-08-14 02:00:00,4.5209
2016-08-14 03:00:00,6.1722
2016-08-14 04:00:00,4.1448
2016-08-14 05:00:00,4.0398
2016-08-14 06:00:00,6.1112
2016-08-14 07:00:00,4.5229
2016-08-14 08:00:00,3.6987
2016-08-14 09:00:00,5.4211
2016-08-14 10:00:00,3.9458
2016-08-14 11:00:00,6.3012
2016-08-14 12:00:00,6.4532
2016-08-14 13:00:00,6.2372
2016-08-14 14:00:00,6.4152
2016-08-14 15:00:00,5.7041
2016-08-14 16:00:00,5.4921
2016-08-14 17:00:00,4.914
2016-08-14 18:00:00,5.252999999999999
2016-08-14 19:00:00,8.7377
2016-08-14 20:00:00,6.6123
2016-08-14 21:00:00,4.7389
2016-08-14 22:00:00,6.4523
2016-08-14 23:00:00,3.5757
2016-08-15 00:00:00,5.152
2016-08-15 01:00:00,3.8627
2016-08-15 02:00:00,4.2188
2016-08-15 03:00:00,5.5871
2016-08-15 04:00:00,4.1018
2016-08-15 05:00:00,5.7921
2016-08-15 06:00:00,2.8326
2016-08-15 07:00:00,4.2288
2016-08-15 08:00:00,9.2248
2016-08-15 09:00:00,8.0996
2016-08-15 10:00:00,11.1622
2016-08-15 11:00:00,10.1129
2016-08-15 12:00:00,12.4364
2016-08-15 13:00:00,10.652
2016-08-15 14:00:00,13.3596
2016-08-15 15:00:00,13.3846
2016-08-15 16:00:00,13.1675
2016-08-15 17:00:00,12.5614
2016-08-15 18:00:00,12.5254
2016-08-15 19:00:00,8.8907
2016-08-15 20:00:00,9.4548
2016-08-15 21:00:00,9.8229
2016-08-15 22:00:00,6.9193
2016-08-15 23:00:00,7.4114
2016-08-16 00:00:00,6.8083
2016-08-16 01:00:00,4.4839
2016-08-16 02:00:00,5.9742
2016-08-16 03:00:00,4.5769
2016-08-16 04:00:00,6.6133
2016-08-16 05:00:00,6.2312
2016-08-16 06:00:00,4.8699
2016-08-16 07:00:00,3.1056
2016-08-16 08:00:00,5.7211
2016-08-16 09:00:00,4.5039
2016-08-16 10:00:00,6.9083
2016-08-16 11:00:00,7.7375
2016-08-16 12:00:00,6.0472
2016-08-16 13:00:00,7.3164
2016-08-16 14:00:00,6.8623
2016-08-16 15:00:00,7.7725
2016-08-16 16:00:00,4.2598
2016-08-16 17:00:00,5.7061
2016-08-16 18:00:00,6.1422
2016-08-16 19:00:00,4.1248
2016-08-16 20:00:00,8.6257
2016-08-16 21:00:00,7.6325
2016-08-16 22:00:00,3.9017
2016-08-16 23:00:00,5.282
2016-08-17 00:00:00,3.3036
2016-08-17 01:00:00,3.7897
2016-08-17 02:00:00,4.6969
2016-08-17 03:00:00,4.1238
2016-08-17 04:00:00,3.8427
2016-08-17 05:00:00,6.1282
2016-08-17 06:00:00,2.4455
2016-08-17 07:00:00,3.7097
2016-08-17 08:00:00,3.7477
2016-08-17 09:00:00,9.6239
2016-08-17 10:00:00,13.2206
2016-08-17 11:00:00,13.4816
2016-08-17 12:00:00,7.8845
2016-08-17 13:00:00,5.8101
2016-08-17 14:00:00,5.277
2016-08-17 15:00:00,10.7541
2016-08-17 16:00:00,6.4302
2016-08-17 17:00:00,9.4978
2016-08-17 18:00:00,8.3166
2016-08-17 19:00:00,5.351
2016-08-17 20:00:00,9.1047
2016-08-17 21:00:00,7.0604
2016-08-17 22:00:00,4.7719
2016-08-17 23:00:00,6.2872
2016-08-18 00:00:00,5.9381
2016-08-18 01:00:00,4.4418
2016-08-18 02:00:00,4.3418
2016-08-18 03:00:00,6.1612
2016-08-18 04:00:00,4.6479
2016-08-18 05:00:00,5.9961
2016-08-18 06:00:00,2.4465
2016-08-18 07:00:00,6.7943
2016-08-18 08:00:00,9.3158
2016-08-18 09:00:00,7.6745
2016-08-18 10:00:00,8.1686
2016-08-18 11:00:00,8.7597
2016-08-18 12:00:00,12.7255
2016-08-18 13:00:00,15.352
2016-08-18 14:00:00,13.0665
2016-08-18 15:00:00,12.4464
2016-08-18 16:00:00,10.119
2016-08-18 17:00:00,8.1546
2016-08-18 18:00:00,12.1923
2016-08-18 19:00:00,14.9649
2016-08-18 20:00:00,15.508
2016-08-18 21:00:00,12.9415
2016-08-18 22:00:00,11.6042
2016-08-18 23:00:00,11.1091
2016-08-19 00:00:00,8.3536
2016-08-19 01:00:00,8.2786
2016-08-19 02:00:00,8.1266
2016-08-19 03:00:00,8.1386
2016-08-19 04:00:00,8.7177
2016-08-19 05:00:00,6.2242
2016-08-19 06:00:00,7.2414
2016-08-19 07:00:00,5.7241
2016-08-19 08:00:00,7.3834
2016-08-19 09:00:00,8.8257
2016-08-19 10:00:00,10.567
2016-08-19 11:00:00,9.9239
2016-08-19 12:00:00,12.2584
2016-08-19 13:00:00,12.7715
2016-08-19 14:00:00,14.7989
2016-08-19 15:00:00,14.2537
2016-08-19 16:00:00,15.380999999999998
2016-08-19 17:00:00,13.8217
2016-08-19 18:00:00,15.9851
2016-08-19 19:00:00,11.8423
2016-08-19 20:00:00,13.1425
2016-08-19 21:00:00,10.168
2016-08-19 22:00:00,11.4202
2016-08-19 23:00:00,9.5878
2016-08-20 00:00:00,9.8309
2016-08-20 01:00:00,9.1998
2016-08-20 02:00:00,8.9347
2016-08-20 03:00:00,8.3186
2016-08-20 04:00:00,8.3716
2016-08-20 05:00:00,7.4514
2016-08-20 06:00:00,7.7525
2016-08-20 07:00:00,5.085
2016-08-20 08:00:00,9.2738
2016-08-20 09:00:00,9.4068
2016-08-20 10:00:00,10.069
2016-08-20 11:00:00,10.9481
2016-08-20 12:00:00,11.7873
2016-08-20 13:00:00,12.1653
2016-08-20 14:00:00,12.8695
2016-08-20 15:00:00,12.8785
2016-08-20 16:00:00,13.8087
2016-08-20 17:00:00,13.3376
2016-08-20 18:00:00,14.0397
2016-08-20 19:00:00,12.7074
2016-08-20 20:00:00,12.3054
2016-08-20 21:00:00,11.6323
2016-08-20 22:00:00,9.2048
2016-08-20 23:00:00,10.9261
2016-08-21 00:00:00,8.9697
2016-08-21 01:00:00,9.5508
2016-08-21 02:00:00,7.9805
2016-08-21 03:00:00,9.0097
2016-08-21 04:00:00,7.6965
2016-08-21 05:00:00,8.4746
2016-08-21 06:00:00,7.5285
2016-08-21 07:00:00,7.0634
2016-08-21 08:00:00,9.0497
2016-08-21 09:00:00,7.7315
2016-08-21 10:00:00,7.8985
2016-08-21 11:00:00,11.1011
2016-08-21 12:00:00,10.133
2016-08-21 13:00:00,10.8201
2016-08-21 14:00:00,12.7985
2016-08-21 15:00:00,13.7626
2016-08-21 16:00:00,16.0521
2016-08-21 17:00:00,14.3768
2016-08-21 18:00:00,13.7786
2016-08-21 19:00:00,14.5738
2016-08-21 20:00:00,12.7965
2016-08-21 21:00:00,12.6394
2016-08-21 22:00:00,10.9481
2016-08-21 23:00:00,11.0801
2016-08-22 00:00:00,9.8179
2016-08-22 01:00:00,9.1608
2016-08-22 02:00:00,9.5449
2016-08-22 03:00:00,10.276
2016-08-22 04:00:00,8.0195
2016-08-22 05:00:00,9.0247
2016-08-22 06:00:00,6.1592
2016-08-22 07:00:00,7.3834
2016-08-22 08:00:00,8.4086
2016-08-22 09:00:00,10.252
2016-08-22 10:00:00,10.448
2016-08-22 11:00:00,9.1098
2016-08-22 12:00:00,11.5842
2016-08-22 13:00:00,12.4874
2016-08-22 14:00:00,13.1235
2016-08-22 15:00:00,13.5526
2016-08-22 16:00:00,14.2537
2016-08-22 17:00:00,14.5508
2016-08-22 18:00:00,13.4636
2016-08-22 19:00:00,13.9817
2016-08-22 20:00:00,13.5336
2016-08-22 21:00:00,13.5366
2016-08-22 22:00:00,12.0053
2016-08-22 23:00:00,12.1993
2016-08-23 00:00:00,9.8959
2016-08-23 01:00:00,10.6501
2016-08-23 02:00:00,10.101
2016-08-23 03:00:00,9.7349
2016-08-23 04:00:00,8.5057
2016-08-23 05:00:00,10.284
2016-08-23 06:00:00,7.5225
2016-08-23 07:00:00,6.1982
2016-08-23 08:00:00,9.3818
2016-08-23 09:00:00,9.3328
2016-08-23 10:00:00,10.0259
2016-08-23 11:00:00,12.2134
2016-08-23 12:00:00,14.4148
2016-08-23 13:00:00,16.3692
2016-08-23 14:00:00,16.7172
2016-08-23 15:00:00,15.9541
2016-08-23 16:00:00,16.3282
2016-08-23 17:00:00,15.9191
2016-08-23 18:00:00,14.3688
2016-08-23 19:00:00,13.1055
2016-08-23 20:00:00,13.6276
2016-08-23 21:00:00,12.6885
2016-08-23 22:00:00,11.1482
2016-08-23 23:00:00,10.6821
2016-08-24 00:00:00,11.1992
2016-08-24 01:00:00,8.9247
2016-08-24 02:00:00,9.7049
2016-08-24 03:00:00,9.5599
2016-08-24 04:00:00,8.3226
2016-08-24 05:00:00,9.1548
2016-08-24 06:00:00,7.8975
2016-08-24 07:00:00,6.5293
2016-08-24 08:00:00,8.3376
2016-08-24 09:00:00,10.0129
2016-08-24 10:00:00,9.9039
2016-08-24 11:00:00,9.9029
2016-08-24 12:00:00,11.2692
2016-08-24 13:00:00,10.8951
2016-08-24 14:00:00,13.3166
2016-08-24 15:00:00,12.5664
2016-08-24 16:00:00,10.9241
2016-08-24 17:00:00,13.0115
2016-08-24 18:00:00,12.5514
2016-08-24 19:00:00,10.438
2016-08-24 20:00:00,11.4102
2016-08-24 21:00:00,10.9001
2016-08-24 22:00:00,9.4918
2016-08-24 23:00:00,9.7889
2016-08-25 00:00:00,7.7955
2016-08-25 01:00:00,8.5906
2016-08-25 02:00:00,7.0554
2016-08-25 03:00:00,8.2566
2016-08-25 04:00:00,8.1656
2016-08-25 05:00:00,6.1002
2016-08-25 06:00:00,7.3174
2016-08-25 07:00:00,6.1452
2016-08-25 08:00:00,5.5931
2016-08-25 09:00:00,10.0249
2016-08-25 10:00:00,9.5348
2016-08-25 11:00:00,10.052
2016-08-25 12:00:00,9.8539
2016-08-25 13:00:00,11.9823
2016-08-25 14:00:00,12.2774
2016-08-25 15:00:00,10.8651
2016-08-25 16:00:00,11.7663
2016-08-25 17:00:00,12.4344
2016-08-25 18:00:00,12.4964
2016-08-25 19:00:00,11.1501
2016-08-25 20:00:00,11.0561
2016-08-25 21:00:00,11.1772
2016-08-25 22:00:00,8.4066
2016-08-25 23:00:00,9.3438
2016-08-26 00:00:00,9.5318
2016-08-26 01:00:00,6.7483
2016-08-26 02:00:00,8.9267
2016-08-26 03:00:00,7.2194
2016-08-26 04:00:00,7.6855
2016-08-26 05:00:00,7.1924
2016-08-26 06:00:00,7.1984
2016-08-26 07:00:00,5.4361
2016-08-26 08:00:00,8.2026
2016-08-26 09:00:00,8.4977
2016-08-26 10:00:00,10.5
2016-08-26 11:00:00,9.6609
2016-08-26 12:00:00,11.4662
2016-08-26 13:00:00,11.4302
2016-08-26 14:00:00,10.59
2016-08-26 15:00:00,12.0733
2016-08-26 16:00:00,10.9941
2016-08-26 17:00:00,12.1823
2016-08-26 18:00:00,9.8819
2016-08-26 19:00:00,10.8481
2016-08-26 20:00:00,11.9513
2016-08-26 21:00:00,10.359000000000002
2016-08-26 22:00:00,8.4686
2016-08-26 23:00:00,8.8307
2016-08-27 00:00:00,9.1968
2016-08-27 01:00:00,6.9153
2016-08-27 02:00:00,7.4494
2016-08-27 03:00:00,7.8615
2016-08-27 04:00:00,5.5411
2016-08-27 05:00:00,7.5264
2016-08-27 06:00:00,5.6441
2016-08-27 07:00:00,6.0012
2016-08-27 08:00:00,6.4933
2016-08-27 09:00:00,9.4328
2016-08-27 10:00:00,8.8557
2016-08-27 11:00:00,10.18
2016-08-27 12:00:00,9.6309
2016-08-27 13:00:00,12.3084
2016-08-27 14:00:00,10.505999999999998
2016-08-27 15:00:00,12.9665
2016-08-27 16:00:00,12.6594
2016-08-27 17:00:00,10.9511
2016-08-27 18:00:00,10.434
2016-08-27 19:00:00,10.193
2016-08-27 20:00:00,13.8097
2016-08-27 21:00:00,8.4666
2016-08-27 22:00:00,9.5088
2016-08-27 23:00:00,7.1584
2016-08-28 00:00:00,9.5599
2016-08-28 01:00:00,8.0415
2016-08-28 02:00:00,6.4933
2016-08-28 03:00:00,7.9835
2016-08-28 04:00:00,6.1172
2016-08-28 05:00:00,7.1264
2016-08-28 06:00:00,6.3822
2016-08-28 07:00:00,7.6185
2016-08-28 08:00:00,6.5613
2016-08-28 09:00:00,7.1054
2016-08-28 10:00:00,6.4193
2016-08-28 11:00:00,9.5498
2016-08-28 12:00:00,11.6383
2016-08-28 13:00:00,11.0981
2016-08-28 14:00:00,12.2984
2016-08-28 15:00:00,12.7045
2016-08-28 16:00:00,13.1115
2016-08-28 17:00:00,13.4966
2016-08-28 18:00:00,12.9135
2016-08-28 19:00:00,12.6484
2016-08-28 20:00:00,11.8713
2016-08-28 21:00:00,9.1678
2016-08-28 22:00:00,10.305
2016-08-28 23:00:00,8.8387
2016-08-29 00:00:00,8.7377
2016-08-29 01:00:00,8.8737
2016-08-29 02:00:00,7.0144
2016-08-29 03:00:00,7.4394
2016-08-29 04:00:00,6.7763
2016-08-29 05:00:00,6.4813
2016-08-29 06:00:00,6.4823
2016-08-29 07:00:00,5.433
2016-08-29 08:00:00,7.0934
2016-08-29 09:00:00,9.1778
2016-08-29 10:00:00,9.7259
2016-08-29 11:00:00,11.0481
2016-08-29 12:00:00,9.9379
2016-08-29 13:00:00,9.9839
2016-08-29 14:00:00,10.399
2016-08-29 15:00:00,11.4662
2016-08-29 16:00:00,10.0909
2016-08-29 17:00:00,9.3588
2016-08-29 18:00:00,9.7329
2016-08-29 19:00:00,8.4856
2016-08-29 20:00:00,10.7031
2016-08-29 21:00:00,7.2414
2016-08-29 22:00:00,6.6993
2016-08-29 23:00:00,6.5093
2016-08-30 00:00:00,5.4931
2016-08-30 01:00:00,6.5653
2016-08-30 02:00:00,5.21
2016-08-30 03:00:00,5.9432
2016-08-30 04:00:00,5.162000000000001
2016-08-30 05:00:00,5.5211
2016-08-30 06:00:00,5.109
2016-08-30 07:00:00,4.7199
2016-08-30 08:00:00,4.989
2016-08-30 09:00:00,7.5625
2016-08-30 10:00:00,9.2748
2016-08-30 11:00:00,8.7827
2016-08-30 12:00:00,9.1778
2016-08-30 13:00:00,10.9331
2016-08-30 14:00:00,7.8285
2016-08-30 15:00:00,10.531
2016-08-30 16:00:00,9.4068
2016-08-30 17:00:00,8.2406
2016-08-30 18:00:00,7.5465
2016-08-30 19:00:00,9.1598
2016-08-30 20:00:00,10.32
2016-08-30 21:00:00,8.5076
2016-08-30 22:00:00,5.5991
2016-08-30 23:00:00,5.4581
2016-08-31 00:00:00,6.2242
2016-08-31 01:00:00,6.2482
2016-08-31 02:00:00,3.8237
2016-08-31 03:00:00,8.0015
2016-08-31 04:00:00,4.3318
2016-08-31 05:00:00,5.053999999999999
2016-08-31 06:00:00,4.3838
2016-08-31 07:00:00,5.6321
2016-08-31 08:00:00,6.2712
2016-08-31 09:00:00,5.9081
2016-08-31 10:00:00,8.8977
2016-08-31 11:00:00,13.6256
2016-08-31 12:00:00,17.6864
2016-08-31 13:00:00,8.6317
2016-08-31 14:00:00,4.5369
2016-08-31 15:00:00,4.3438
2016-08-31 16:00:00,4.3188
2016-08-31 17:00:00,4.0988
2016-08-31 18:00:00,3.0096
2016-08-31 19:00:00,3.4617
2016-08-31 20:00:00,5.7391
2016-08-31 21:00:00,6.0242
2016-08-31 22:00:00,2.5625
2016-08-31 23:00:00,2.7045
2016-09-01 00:00:00,3.1126
2016-09-01 01:00:00,2.3525
2016-09-01 02:00:00,2.3255
2016-09-01 03:00:00,2.3124
2016-09-01 04:00:00,2.2774
2016-09-01 05:00:00,2.2344
2016-09-01 06:00:00,2.1974
2016-09-01 07:00:00,1.5313
2016-09-01 08:00:00,2.5595
2016-09-01 09:00:00,2.7615
2016-09-01 10:00:00,3.5177
2016-09-01 11:00:00,5.9202
2016-09-01 12:00:00,4.1988
2016-09-01 13:00:00,4.4389
2016-09-01 14:00:00,6.6133
2016-09-01 15:00:00,3.9918
2016-09-01 16:00:00,4.3098
2016-09-01 17:00:00,6.3752
2016-09-01 18:00:00,4.5869
2016-09-01 19:00:00,3.5847
2016-09-01 20:00:00,6.8793
2016-09-01 21:00:00,5.064
2016-09-01 22:00:00,2.6555
2016-09-01 23:00:00,2.7105
2016-09-02 00:00:00,5.5771
2016-09-02 01:00:00,2.8385
2016-09-02 02:00:00,3.5147
2016-09-02 03:00:00,3.6707
2016-09-02 04:00:00,5.024
2016-09-02 05:00:00,3.2476
2016-09-02 06:00:00,2.9696
2016-09-02 07:00:00,3.4187
2016-09-02 08:00:00,3.7357
2016-09-02 09:00:00,3.2646
2016-09-02 10:00:00,4.4809
2016-09-02 11:00:00,2.5935
2016-09-02 12:00:00,3.3877
2016-09-02 13:00:00,5.6291
2016-09-02 14:00:00,3.7867
2016-09-02 15:00:00,6.6513
2016-09-02 16:00:00,4.0098
2016-09-02 17:00:00,4.0688
2016-09-02 18:00:00,7.0934
2016-09-02 19:00:00,3.9278
2016-09-02 20:00:00,8.3276
2016-09-02 21:00:00,5.29
2016-09-02 22:00:00,3.3407
2016-09-02 23:00:00,5.131
2016-09-03 00:00:00,2.7525
2016-09-03 01:00:00,2.9276
2016-09-03 02:00:00,4.7149
2016-09-03 03:00:00,2.8506
2016-09-03 04:00:00,3.0356
2016-09-03 05:00:00,3.9118
2016-09-03 06:00:00,3.2796
2016-09-03 07:00:00,2.1454
2016-09-03 08:00:00,2.7045
2016-09-03 09:00:00,5.5171
2016-09-03 10:00:00,3.2866
2016-09-03 11:00:00,5.8061
2016-09-03 12:00:00,4.0618
2016-09-03 13:00:00,3.4917
2016-09-03 14:00:00,5.8201
2016-09-03 15:00:00,4.5519
2016-09-03 16:00:00,7.2384
2016-09-03 17:00:00,6.0742
2016-09-03 18:00:00,4.7679
2016-09-03 19:00:00,7.2494
2016-09-03 20:00:00,8.1686
2016-09-03 21:00:00,4.1088
2016-09-03 22:00:00,3.1266
2016-09-03 23:00:00,6.1842
2016-09-04 00:00:00,4.6449
2016-09-04 01:00:00,3.7287
2016-09-04 02:00:00,4.5749
2016-09-04 03:00:00,3.2436
2016-09-04 04:00:00,2.6255
2016-09-04 05:00:00,4.7729
2016-09-04 06:00:00,2.8876
2016-09-04 07:00:00,2.3944
2016-09-04 08:00:00,5.285
2016-09-04 09:00:00,2.5725
2016-09-04 10:00:00,4.4449
2016-09-04 11:00:00,3.7547
2016-09-04 12:00:00,6.0662
2016-09-04 13:00:00,4.8709
2016-09-04 14:00:00,7.4064
2016-09-04 15:00:00,5.0969999999999995
2016-09-04 16:00:00,6.2662
2016-09-04 17:00:00,5.4931
2016-09-04 18:00:00,5.285
2016-09-04 19:00:00,6.5643
2016-09-04 20:00:00,5.331
2016-09-04 21:00:00,4.4539
2016-09-04 22:00:00,2.6275
2016-09-04 23:00:00,5.117
2016-09-05 00:00:00,2.5225
2016-09-05 01:00:00,2.9716
2016-09-05 02:00:00,4.4178
2016-09-05 03:00:00,2.3554
2016-09-05 04:00:00,2.8615
2016-09-05 05:00:00,3.7107
2016-09-05 06:00:00,2.5085
2016-09-05 07:00:00,1.5413
2016-09-05 08:00:00,5.212999999999999
2016-09-05 09:00:00,2.7475
2016-09-05 10:00:00,5.4541
2016-09-05 11:00:00,3.6017
2016-09-05 12:00:00,5.8181
2016-09-05 13:00:00,5.5541
2016-09-05 14:00:00,4.0168
2016-09-05 15:00:00,6.0562
2016-09-05 16:00:00,3.2836
2016-09-05 17:00:00,5.7411
2016-09-05 18:00:00,3.6007
2016-09-05 19:00:00,5.7471
2016-09-05 20:00:00,6.8793
2016-09-05 21:00:00,3.3456
2016-09-05 22:00:00,2.4335
2016-09-05 23:00:00,4.4639
2016-09-06 00:00:00,2.9226
2016-09-06 01:00:00,2.2204
2016-09-06 02:00:00,3.9748
2016-09-06 03:00:00,2.1384
2016-09-06 04:00:00,2.0704
2016-09-06 05:00:00,3.6647
2016-09-06 06:00:00,2.0724
2016-09-06 07:00:00,1.5403
2016-09-06 08:00:00,2.5785
2016-09-06 09:00:00,4.1178
2016-09-06 10:00:00,2.7375
2016-09-06 11:00:00,3.3257
2016-09-06 12:00:00,5.225
2016-09-06 13:00:00,3.8107
2016-09-06 14:00:00,6.1632
2016-09-06 15:00:00,6.6263
2016-09-06 16:00:00,4.1798
2016-09-06 17:00:00,6.9253
2016-09-06 18:00:00,6.1352
2016-09-06 19:00:00,5.371
2016-09-06 20:00:00,7.8435
2016-09-06 21:00:00,3.5167
2016-09-06 22:00:00,4.7369
2016-09-06 23:00:00,3.5337
2016-09-07 00:00:00,4.3768
2016-09-07 01:00:00,3.3567
2016-09-07 02:00:00,4.0838
2016-09-07 03:00:00,2.9696
2016-09-07 04:00:00,2.4105
2016-09-07 05:00:00,3.8467
2016-09-07 06:00:00,2.4365
2016-09-07 07:00:00,1.5503
2016-09-07 08:00:00,5.354
2016-09-07 09:00:00,2.4915
2016-09-07 10:00:00,5.141
2016-09-07 11:00:00,3.4767
2016-09-07 12:00:00,5.7331
2016-09-07 13:00:00,5.6471
2016-09-07 14:00:00,5.2
2016-09-07 15:00:00,5.6601
2016-09-07 16:00:00,6.7403
2016-09-07 17:00:00,7.1464
2016-09-07 18:00:00,6.6503
2016-09-07 19:00:00,6.2212
2016-09-07 20:00:00,6.7043
2016-09-07 21:00:00,5.348
2016-09-07 22:00:00,3.1926
2016-09-07 23:00:00,6.0722
2016-09-08 00:00:00,4.7049
2016-09-08 01:00:00,2.8615
2016-09-08 02:00:00,3.3526
2016-09-08 03:00:00,3.9608
2016-09-08 04:00:00,2.7765
2016-09-08 05:00:00,3.5597
2016-09-08 06:00:00,3.0286
2016-09-08 07:00:00,1.6273
2016-09-08 08:00:00,2.6685
2016-09-08 09:00:00,4.7109
2016-09-08 10:00:00,3.5837
2016-09-08 11:00:00,5.9202
2016-09-08 12:00:00,4.2768
2016-09-08 13:00:00,6.0292
2016-09-08 14:00:00,5.046
2016-09-08 15:00:00,7.9545
2016-09-08 16:00:00,7.3104
2016-09-08 17:00:00,8.5736
2016-09-08 18:00:00,5.245
2016-09-08 19:00:00,6.7543
2016-09-08 20:00:00,7.3724
2016-09-08 21:00:00,4.1768
2016-09-08 22:00:00,5.7351
2016-09-08 23:00:00,5.087
2016-09-09 00:00:00,3.6587
2016-09-09 01:00:00,4.3538
2016-09-09 02:00:00,3.3887
2016-09-09 03:00:00,5.178999999999999
2016-09-09 04:00:00,2.7495
2016-09-09 05:00:00,4.992
2016-09-09 06:00:00,2.5645
2016-09-09 07:00:00,2.4035
2016-09-09 08:00:00,4.8659
2016-09-09 09:00:00,4.3238
2016-09-09 10:00:00,6.5133
2016-09-09 11:00:00,6.3042
2016-09-09 12:00:00,7.1994
2016-09-09 13:00:00,7.2134
2016-09-09 14:00:00,5.261
2016-09-09 15:00:00,10.0339
2016-09-09 16:00:00,6.4052
2016-09-09 17:00:00,9.7809
2016-09-09 18:00:00,7.6015
2016-09-09 19:00:00,7.1394
2016-09-09 20:00:00,8.6547
2016-09-09 21:00:00,6.3702
2016-09-09 22:00:00,6.5573
2016-09-09 23:00:00,6.4833
2016-09-10 00:00:00,4.0168
2016-09-10 01:00:00,5.9871
2016-09-10 02:00:00,3.5597
2016-09-10 03:00:00,5.6841
2016-09-10 04:00:00,3.7617
2016-09-10 05:00:00,5.4281
2016-09-10 06:00:00,2.8336
2016-09-10 07:00:00,4.5259
2016-09-10 08:00:00,3.1396
2016-09-10 09:00:00,5.6371
2016-09-10 10:00:00,6.0622
2016-09-10 11:00:00,4.2668
2016-09-10 12:00:00,7.3354
2016-09-10 13:00:00,7.5835
2016-09-10 14:00:00,5.8891
2016-09-10 15:00:00,9.3388
2016-09-10 16:00:00,8.1406
2016-09-10 17:00:00,8.4716
2016-09-10 18:00:00,7.4254
2016-09-10 19:00:00,7.0494
2016-09-10 20:00:00,7.6265
2016-09-10 21:00:00,6.3822
2016-09-10 22:00:00,6.5683
2016-09-10 23:00:00,4.2138
2016-09-11 00:00:00,5.9461
2016-09-11 01:00:00,5.096
2016-09-11 02:00:00,3.6737
2016-09-11 03:00:00,6.0062
2016-09-11 04:00:00,3.4787
2016-09-11 05:00:00,3.6477
2016-09-11 06:00:00,4.6009
2016-09-11 07:00:00,3.9878
2016-09-11 08:00:00,4.0728
2016-09-11 09:00:00,5.155
2016-09-11 10:00:00,3.4827
2016-09-11 11:00:00,5.6211
2016-09-11 12:00:00,5.9621
2016-09-11 13:00:00,4.5219
2016-09-11 14:00:00,8.7777
2016-09-11 15:00:00,8.0396
2016-09-11 16:00:00,7.5424
2016-09-11 17:00:00,9.4638
2016-09-11 18:00:00,8.0386
2016-09-11 19:00:00,8.4256
2016-09-11 20:00:00,6.7723
2016-09-11 21:00:00,7.1834
2016-09-11 22:00:00,6.0052
2016-09-11 23:00:00,5.6831
2016-09-12 00:00:00,4.0758
2016-09-12 01:00:00,6.1992
2016-09-12 02:00:00,5.7951
2016-09-12 03:00:00,3.8638
2016-09-12 04:00:00,5.205
2016-09-12 05:00:00,4.6829
2016-09-12 06:00:00,3.0926
2016-09-12 07:00:00,4.5899
2016-09-12 08:00:00,3.2746
2016-09-12 09:00:00,5.7891
2016-09-12 10:00:00,10.9031
2016-09-12 11:00:00,7.4574
2016-09-12 12:00:00,7.4554
2016-09-12 13:00:00,4.6449
2016-09-12 14:00:00,8.5156
2016-09-12 15:00:00,7.7475
2016-09-12 16:00:00,8.2006
2016-09-12 17:00:00,7.1684
2016-09-12 18:00:00,5.6731
2016-09-12 19:00:00,5.18
2016-09-12 20:00:00,8.2026
2016-09-12 21:00:00,3.2846
2016-09-12 22:00:00,6.5333
2016-09-12 23:00:00,5.4981
2016-09-13 00:00:00,3.1136
2016-09-13 01:00:00,5.3389999999999995
2016-09-13 02:00:00,3.5537
2016-09-13 03:00:00,4.5789
2016-09-13 04:00:00,3.2556
2016-09-13 05:00:00,4.985
2016-09-13 06:00:00,2.6245
2016-09-13 07:00:00,2.4685
2016-09-13 08:00:00,4.7269
2016-09-13 09:00:00,4.6889
2016-09-13 10:00:00,3.6047
2016-09-13 11:00:00,5.225
2016-09-13 12:00:00,3.9388
2016-09-13 13:00:00,6.2852
2016-09-13 14:00:00,3.9247
2016-09-13 15:00:00,5.355
2016-09-13 16:00:00,6.3802
2016-09-13 17:00:00,4.1118
2016-09-13 18:00:00,5.7441
2016-09-13 19:00:00,4.6069
2016-09-13 20:00:00,5.9321
2016-09-13 21:00:00,5.172000000000001
2016-09-13 22:00:00,3.2486
2016-09-13 23:00:00,3.1026
2016-09-14 00:00:00,4.8379
2016-09-14 01:00:00,3.1126
2016-09-14 02:00:00,2.4745
2016-09-14 03:00:00,5.066
2016-09-14 04:00:00,2.3975
2016-09-14 05:00:00,4.7229
2016-09-14 06:00:00,1.8044
2016-09-14 07:00:00,2.1654
2016-09-14 08:00:00,4.7819
2016-09-14 09:00:00,3.7167
2016-09-14 10:00:00,7.2194
2016-09-14 11:00:00,5.4
2016-09-14 12:00:00,7.5325
2016-09-14 13:00:00,7.9816
2016-09-14 14:00:00,5.9541
2016-09-14 15:00:00,9.2428
2016-09-14 16:00:00,7.6765
2016-09-14 17:00:00,6.8123
2016-09-14 18:00:00,6.0332
2016-09-14 19:00:00,8.1046
2016-09-14 20:00:00,7.8875
2016-09-14 21:00:00,5.292999999999999
2016-09-14 22:00:00,7.1254
2016-09-14 23:00:00,6.1222
2016-09-15 00:00:00,4.7629
2016-09-15 01:00:00,6.4913
2016-09-15 02:00:00,4.6459
