timestamp,Panther_assembly_David,Rat_assembly_Frieda,Cockatoo_assembly_Griselda
2016-04-06 21:00:00,0.0,117.34,54.725
2016-04-06 22:00:00,0.0,116.35,52.55
2016-04-06 23:00:00,0.0,92.66,53.675
2016-04-07 00:00:00,0.0,93.65,46.5
2016-04-07 01:00:00,0.0,90.62,33.275
2016-04-07 02:00:00,0.0,91.03,32.75
2016-04-07 03:00:00,0.0,90.88,33.275
2016-04-07 04:00:00,0.0,90.37,31.275
2016-04-07 05:00:00,0.0,91.56,34.175
2016-04-07 06:00:00,0.0,111.54,33.85
2016-04-07 07:00:00,0.0,112.38,35.4
2016-04-07 08:00:00,0.0,112.44,41.975
2016-04-07 09:00:00,0.0,111.98,54.175
2016-04-07 10:00:00,0.0,111.98,50.05
2016-04-07 11:00:00,0.0,110.92,46.15
2016-04-07 12:00:00,0.0,110.95,52.575
2016-04-07 13:00:00,0.0,102.65,45.475
2016-04-07 14:00:00,0.0,118.09,43.3
2016-04-07 15:00:00,0.0,130.92,42.7
2016-04-07 16:00:00,0.0,132.24,49.125
2016-04-07 17:00:00,0.0,123.51,49.125
2016-04-07 18:00:00,0.0,149.77,50.45
2016-04-07 19:00:00,0.0,148.24,52.175
2016-04-07 20:00:00,0.0,112.93,49.95
2016-04-07 21:00:00,0.0,103.56,53.25
2016-04-07 22:00:00,0.0,107.62,52.425
2016-04-07 23:00:00,0.0,77.99,51.05
2016-04-08 00:00:00,0.0,80.63,47.9
2016-04-08 01:00:00,0.0,83.28,40.25
2016-04-08 02:00:00,0.0,77.37,36.725
2016-04-08 03:00:00,0.0,85.85,31.625
2016-04-08 04:00:00,0.0,77.26,33.05
2016-04-08 05:00:00,0.0,77.6,31.15
2016-04-08 06:00:00,0.0,100.02,34.65
2016-04-08 07:00:00,0.0,107.23,33.95
2016-04-08 08:00:00,0.0,105.89,35.725
2016-04-08 09:00:00,0.0,103.4,41.575
2016-04-08 10:00:00,0.0,98.15,40.575
2016-04-08 11:00:00,0.0,107.18,37.775
2016-04-08 12:00:00,0.0,116.52,45.125
2016-04-08 13:00:00,0.0,109.86,45.775
2016-04-08 14:00:00,0.0,108.04,50.075
2016-04-08 15:00:00,0.0,108.66,49.275
2016-04-08 16:00:00,0.0,108.27,53.4
2016-04-08 17:00:00,0.0,111.97,54.25
2016-04-08 18:00:00,0.0,132.13,50.825
2016-04-08 19:00:00,0.0,135.08,51.325
2016-04-08 20:00:00,0.0,118.04,50.3
2016-04-08 21:00:00,0.0,102.87,58.0
2016-04-08 22:00:00,0.0,102.99,52.575
2016-04-08 23:00:00,0.0,82.77,49.05
2016-04-09 00:00:00,0.0,86.4,46.025
2016-04-09 01:00:00,0.0,90.24,37.75
2016-04-09 02:00:00,0.0,90.04,33.525
2016-04-09 03:00:00,0.0,82.29,35.1
2016-04-09 04:00:00,0.0,84.12,34.0
2016-04-09 05:00:00,0.0,86.57,33.125
2016-04-09 06:00:00,0.0,87.27,38.025
2016-04-09 07:00:00,0.0,74.79,34.5
2016-04-09 08:00:00,0.0,69.74,31.925
2016-04-09 09:00:00,0.0,75.21,35.375
2016-04-09 10:00:00,0.0,111.87,33.35
2016-04-09 11:00:00,0.0,120.73,55.125
2016-04-09 12:00:00,0.0,120.64,60.25
2016-04-09 13:00:00,0.0,118.66,49.7
2016-04-09 14:00:00,0.0,107.8,49.975
2016-04-09 15:00:00,0.0,109.4,51.5
2016-04-09 16:00:00,0.0,110.07,53.15
2016-04-09 17:00:00,0.0,90.73,50.275
2016-04-09 18:00:00,0.0,92.63,48.975
2016-04-09 19:00:00,0.0,99.37,50.375
2016-04-09 20:00:00,0.0,105.94,53.625
2016-04-09 21:00:00,0.0,110.96,50.425
2016-04-09 22:00:00,0.0,105.49,50.75
2016-04-09 23:00:00,0.0,76.13,48.3
2016-04-10 00:00:00,0.0,81.28,44.55
2016-04-10 01:00:00,0.0,74.95,40.45
2016-04-10 02:00:00,0.0,75.1,37.175
2016-04-10 03:00:00,0.0,79.37,32.2
2016-04-10 04:00:00,0.0,81.27,33.35
2016-04-10 05:00:00,0.0,79.96,36.325
2016-04-10 06:00:00,0.0,77.38,34.35
2016-04-10 07:00:00,0.0,69.52,31.875
2016-04-10 08:00:00,0.0,67.59,35.1
2016-04-10 09:00:00,0.0,59.78,36.325
2016-04-10 10:00:00,0.0,68.13,45.25
2016-04-10 11:00:00,0.0,72.75,48.25
2016-04-10 12:00:00,0.0,72.48,48.025
2016-04-10 13:00:00,0.0,75.85,49.675
2016-04-10 14:00:00,0.0,73.93,51.5
2016-04-10 15:00:00,0.0,74.15,49.85
2016-04-10 16:00:00,0.0,60.68,56.225
2016-04-10 17:00:00,0.0,65.4,52.525
2016-04-10 18:00:00,0.0,88.11,49.45
2016-04-10 19:00:00,0.0,99.12,51.5
2016-04-10 20:00:00,0.0,107.52,52.55
2016-04-10 21:00:00,0.0,110.82,53.0
2016-04-10 22:00:00,0.0,116.9,49.125
2016-04-10 23:00:00,0.0,84.14,48.4
2016-04-11 00:00:00,0.0,78.09,43.775
2016-04-11 01:00:00,0.0,72.34,35.875
2016-04-11 02:00:00,0.0,81.44,36.5
2016-04-11 03:00:00,0.0,78.1,31.9
2016-04-11 04:00:00,0.0,81.59,32.075
2016-04-11 05:00:00,0.0,81.02,33.35
2016-04-11 06:00:00,0.0,108.61,32.05
2016-04-11 07:00:00,0.0,106.47,38.925
2016-04-11 08:00:00,0.0,105.85,34.075
2016-04-11 09:00:00,0.0,97.96,47.2
2016-04-11 10:00:00,0.0,103.86,44.3
2016-04-11 11:00:00,0.0,106.27,46.775
2016-04-11 12:00:00,0.0,100.53,51.3
2016-04-11 13:00:00,0.0,100.24,44.475
2016-04-11 14:00:00,0.0,120.07,47.375
2016-04-11 15:00:00,0.0,126.54,47.8
2016-04-11 16:00:00,0.0,135.18,52.425
2016-04-11 17:00:00,0.0,145.1,54.525
2016-04-11 18:00:00,0.0,161.94,53.5
2016-04-11 19:00:00,0.0,161.74,53.325
2016-04-11 20:00:00,0.0,141.55,56.625
2016-04-11 21:00:00,0.0,125.03,53.15
2016-04-11 22:00:00,0.0,126.48,54.525
2016-04-11 23:00:00,0.0,95.72,53.075
2016-04-12 00:00:00,0.0,95.37,46.475
2016-04-12 01:00:00,0.0,94.44,32.8
2016-04-12 02:00:00,0.0,95.53,32.475
2016-04-12 03:00:00,0.0,93.96,38.05
2016-04-12 04:00:00,0.0,93.6,37.95
2016-04-12 05:00:00,0.0,93.42,37.125
2016-04-12 06:00:00,0.0,114.78,35.0
2016-04-12 07:00:00,0.0,107.99,39.825
2016-04-12 08:00:00,0.0,112.18,41.95
2016-04-12 09:00:00,0.0,102.27,61.95
2016-04-12 10:00:00,0.0,104.04,46.4
2016-04-12 11:00:00,0.0,105.78,48.35
2016-04-12 12:00:00,0.0,104.01,44.35
2016-04-12 13:00:00,0.0,104.99,49.8
2016-04-12 14:00:00,0.0,104.63,49.525
2016-04-12 15:00:00,0.0,103.72,59.325
2016-04-12 16:00:00,0.0,104.85,63.2
2016-04-12 17:00:00,0.0,110.52,51.725
2016-04-12 18:00:00,0.0,133.05,52.7
2016-04-12 19:00:00,0.0,136.33,49.825
2016-04-12 20:00:00,0.0,121.73,59.9
2016-04-12 21:00:00,0.0,107.83,57.875
2016-04-12 22:00:00,0.0,102.03,57.775
2016-04-12 23:00:00,0.0,78.65,52.125
2016-04-13 00:00:00,0.0,84.55,43.5
2016-04-13 01:00:00,0.0,79.39,39.825
2016-04-13 02:00:00,0.0,82.27,32.1
2016-04-13 03:00:00,0.0,74.99,32.65
2016-04-13 04:00:00,0.0,73.5,37.35
2016-04-13 05:00:00,0.0,78.65,37.075
2016-04-13 06:00:00,0.0,96.75,36.225
2016-04-13 07:00:00,0.0,96.55,35.775
2016-04-13 08:00:00,0.0,95.21,37.025
2016-04-13 09:00:00,0.0,96.71,45.75
2016-04-13 10:00:00,0.0,108.18,40.65
2016-04-13 11:00:00,0.0,106.66,44.375
2016-04-13 12:00:00,0.0,104.55,46.95
2016-04-13 13:00:00,0.0,104.36,50.0
2016-04-13 14:00:00,0.0,106.57,48.325
2016-04-13 15:00:00,0.0,104.47,46.625
2016-04-13 16:00:00,0.0,107.84,42.45
2016-04-13 17:00:00,0.0,110.12,55.6
2016-04-13 18:00:00,0.0,133.76,53.65
2016-04-13 19:00:00,0.0,138.31,54.475
2016-04-13 20:00:00,0.0,132.47,54.15
2016-04-13 21:00:00,0.0,103.34,56.45
2016-04-13 22:00:00,0.0,101.76,56.025
2016-04-13 23:00:00,0.0,85.08,48.775
2016-04-14 00:00:00,0.0,87.42,44.05
2016-04-14 01:00:00,0.0,87.21,36.9
2016-04-14 02:00:00,0.0,86.24,32.6
2016-04-14 03:00:00,0.0,85.76,31.75
2016-04-14 04:00:00,0.0,77.77,32.375
2016-04-14 05:00:00,0.0,78.1,34.125
2016-04-14 06:00:00,0.0,97.26,30.175
2016-04-14 07:00:00,0.0,96.74,33.15
2016-04-14 08:00:00,0.0,91.15,36.5
2016-04-14 09:00:00,0.0,90.09,46.325
2016-04-14 10:00:00,0.0,102.25,43.7
2016-04-14 11:00:00,0.0,100.18,40.3
2016-04-14 12:00:00,0.0,101.91,45.35
2016-04-14 13:00:00,0.0,98.49,47.05
2016-04-14 14:00:00,0.0,100.22,44.5
2016-04-14 15:00:00,0.0,99.74,51.725
2016-04-14 16:00:00,0.0,100.8,50.1
2016-04-14 17:00:00,0.0,106.92,49.3
2016-04-14 18:00:00,0.0,130.66,49.825
2016-04-14 19:00:00,0.0,131.0,51.225
2016-04-14 20:00:00,0.0,113.65,55.75
2016-04-14 21:00:00,0.0,102.05,57.775
2016-04-14 22:00:00,0.0,101.52,63.625
2016-04-14 23:00:00,0.0,74.04,55.025
2016-04-15 00:00:00,0.0,72.68,51.425
2016-04-15 01:00:00,0.0,74.52,36.15
2016-04-15 02:00:00,0.0,72.28,31.575
2016-04-15 03:00:00,0.0,79.2,30.95
2016-04-15 04:00:00,0.0,80.97,33.8
2016-04-15 05:00:00,0.0,84.71,34.675
2016-04-15 06:00:00,0.0,73.81,32.175
2016-04-15 07:00:00,0.0,66.4,32.275
2016-04-15 08:00:00,0.0,62.0,30.3
2016-04-15 09:00:00,0.0,60.65,42.625
2016-04-15 10:00:00,0.0,56.93,40.05
2016-04-15 11:00:00,0.0,56.28,40.575
2016-04-15 12:00:00,0.0,56.49,53.45
2016-04-15 13:00:00,0.0,57.09,45.5
2016-04-15 14:00:00,0.0,56.16,47.8
2016-04-15 15:00:00,0.0,56.85,47.725
2016-04-15 16:00:00,0.0,56.2,45.425
2016-04-15 17:00:00,0.0,61.86,47.825
2016-04-15 18:00:00,0.0,87.77,44.75
2016-04-15 19:00:00,0.0,90.36,44.375
2016-04-15 20:00:00,0.0,102.09,52.425
2016-04-15 21:00:00,0.0,99.17,55.5
2016-04-15 22:00:00,0.0,101.24,52.25
2016-04-15 23:00:00,0.0,75.57,59.95
2016-04-16 00:00:00,0.0,74.94,47.225
2016-04-16 01:00:00,0.0,73.59,31.35
2016-04-16 02:00:00,0.0,77.55,35.275
2016-04-16 03:00:00,0.0,77.48,30.975
2016-04-16 04:00:00,0.0,77.43,36.225
2016-04-16 05:00:00,0.0,76.2,33.425
2016-04-16 06:00:00,0.0,81.31,30.15
2016-04-16 07:00:00,0.0,67.61,30.575
2016-04-16 08:00:00,0.0,71.48,29.8
2016-04-16 09:00:00,0.0,88.13,36.05
2016-04-16 10:00:00,0.0,86.75,48.025
2016-04-16 11:00:00,0.0,75.31,42.5
2016-04-16 12:00:00,0.0,76.99,45.575
2016-04-16 13:00:00,0.0,87.03,43.7
2016-04-16 14:00:00,0.0,90.61,45.375
2016-04-16 15:00:00,0.0,89.59,47.35
2016-04-16 16:00:00,0.0,70.92,44.775
2016-04-16 17:00:00,0.0,68.08,52.625
2016-04-16 18:00:00,0.0,96.26,47.55
2016-04-16 19:00:00,0.0,108.51,49.95
2016-04-16 20:00:00,0.0,116.73,51.55
2016-04-16 21:00:00,0.0,105.66,53.225
2016-04-16 22:00:00,0.0,104.88,48.3
2016-04-16 23:00:00,0.0,79.02,46.525
2016-04-17 00:00:00,0.0,78.96,43.275
2016-04-17 01:00:00,0.0,78.02,34.2
2016-04-17 02:00:00,0.0,82.83,28.925
2016-04-17 03:00:00,0.0,87.58,29.775
2016-04-17 04:00:00,0.0,85.11,28.075
2016-04-17 05:00:00,0.0,79.48,27.05
2016-04-17 06:00:00,0.0,77.22,28.575
2016-04-17 07:00:00,0.0,71.44,31.775
2016-04-17 08:00:00,0.0,65.22,30.575
2016-04-17 09:00:00,0.0,74.9,31.6
2016-04-17 10:00:00,0.0,80.68,41.5
2016-04-17 11:00:00,0.0,60.6,48.475
2016-04-17 12:00:00,0.0,59.97,46.95
2016-04-17 13:00:00,0.0,60.21,48.05
2016-04-17 14:00:00,0.0,60.66,46.525
2016-04-17 15:00:00,0.0,60.86,50.725
2016-04-17 16:00:00,0.0,61.61,48.25
2016-04-17 17:00:00,0.0,67.33,44.65
2016-04-17 18:00:00,0.0,87.68,51.95
2016-04-17 19:00:00,0.0,87.47,58.375
2016-04-17 20:00:00,0.0,107.44,59.8
2016-04-17 21:00:00,0.0,116.32,54.975
2016-04-17 22:00:00,0.0,112.71,52.55
2016-04-17 23:00:00,0.0,86.98,48.925
2016-04-18 00:00:00,0.0,84.88,48.8
2016-04-18 01:00:00,0.0,78.9,30.5
2016-04-18 02:00:00,0.0,78.18,29.55
2016-04-18 03:00:00,0.0,79.64,27.8
2016-04-18 04:00:00,0.0,79.38,33.3
2016-04-18 05:00:00,0.0,79.13,34.075
2016-04-18 06:00:00,0.0,93.22,28.625
2016-04-18 07:00:00,0.0,108.95,33.3
2016-04-18 08:00:00,0.0,117.35,36.8
2016-04-18 09:00:00,0.0,110.79,51.7
2016-04-18 10:00:00,0.0,95.73,41.15
2016-04-18 11:00:00,0.0,93.82,38.675
2016-04-18 12:00:00,0.0,105.36,43.575
2016-04-18 13:00:00,0.0,106.92,48.95
2016-04-18 14:00:00,0.0,110.22,38.725
2016-04-18 15:00:00,0.0,109.83,47.075
2016-04-18 16:00:00,0.0,115.52,50.125
2016-04-18 17:00:00,0.0,129.63,55.45
2016-04-18 18:00:00,0.0,151.41,51.55
2016-04-18 19:00:00,0.0,145.11,57.625
2016-04-18 20:00:00,0.0,144.04,56.625
2016-04-18 21:00:00,0.0,125.45,57.5
2016-04-18 22:00:00,0.0,122.64,54.325
2016-04-18 23:00:00,0.0,98.1,54.725
2016-04-19 00:00:00,0.0,96.4,48.725
2016-04-19 01:00:00,0.0,95.54,37.65
2016-04-19 02:00:00,0.0,90.86,36.075
2016-04-19 03:00:00,0.0,96.92,37.8
2016-04-19 04:00:00,0.0,81.47,34.675
2016-04-19 05:00:00,0.0,88.75,35.425
2016-04-19 06:00:00,0.0,110.65,34.025
2016-04-19 07:00:00,0.0,117.26,38.05
2016-04-19 08:00:00,0.0,117.91,38.35
2016-04-19 09:00:00,0.0,117.25,39.95
2016-04-19 10:00:00,0.0,123.03,48.3
2016-04-19 11:00:00,0.0,125.41,47.2
2016-04-19 12:00:00,0.0,138.33,48.425
2016-04-19 13:00:00,0.0,147.24,47.025
2016-04-19 14:00:00,0.0,162.53,45.025
2016-04-19 15:00:00,0.0,153.21,44.825
2016-04-19 16:00:00,0.0,156.44,48.775
2016-04-19 17:00:00,0.0,178.63,56.875
2016-04-19 18:00:00,0.0,177.93,51.375
2016-04-19 19:00:00,0.0,169.41,57.05
2016-04-19 20:00:00,0.0,144.65,61.475
2016-04-19 21:00:00,0.0,123.4,61.05
2016-04-19 22:00:00,0.0,120.28,57.225
2016-04-19 23:00:00,0.0,82.82,55.05
2016-04-20 00:00:00,0.0,78.16,46.55
2016-04-20 01:00:00,0.0,77.06,33.4
2016-04-20 02:00:00,0.0,78.22,29.825
2016-04-20 03:00:00,0.0,76.63,29.325
2016-04-20 04:00:00,0.0,75.73,31.3
2016-04-20 05:00:00,0.0,70.95,32.675
2016-04-20 06:00:00,0.0,95.79,31.0
2016-04-20 07:00:00,0.0,92.01,36.1
2016-04-20 08:00:00,0.0,113.17,47.475
2016-04-20 09:00:00,0.0,115.74,49.225
2016-04-20 10:00:00,0.0,123.16,57.0
2016-04-20 11:00:00,0.0,105.01,52.125
2016-04-20 12:00:00,0.0,103.53,48.15
2016-04-20 13:00:00,0.0,105.79,49.15
2016-04-20 14:00:00,0.0,111.94,45.5
2016-04-20 15:00:00,0.0,111.89,47.725
2016-04-20 16:00:00,0.0,114.66,48.0
2016-04-20 17:00:00,0.0,114.97,56.55
2016-04-20 18:00:00,0.0,141.3,53.8
2016-04-20 19:00:00,0.0,155.93,50.525
2016-04-20 20:00:00,0.0,135.95,59.25
2016-04-20 21:00:00,0.0,116.32,53.025
2016-04-20 22:00:00,0.0,103.02,56.725
2016-04-20 23:00:00,0.0,77.68,50.95
2016-04-21 00:00:00,0.0,79.69,50.975
2016-04-21 01:00:00,0.0,78.88,26.4
2016-04-21 02:00:00,0.0,77.08,28.225
2016-04-21 03:00:00,0.0,76.71,25.6
2016-04-21 04:00:00,0.0,75.64,30.0
2016-04-21 05:00:00,0.0,76.85,28.475
2016-04-21 06:00:00,0.0,94.06,29.675
2016-04-21 07:00:00,0.0,107.24,28.6
2016-04-21 08:00:00,0.0,95.09,31.45
2016-04-21 09:00:00,0.0,100.92,48.1
2016-04-21 10:00:00,0.0,94.66,41.0
2016-04-21 11:00:00,0.0,97.67,42.925
2016-04-21 12:00:00,0.0,123.79,41.2
2016-04-21 13:00:00,0.0,120.6,34.4
2016-04-21 14:00:00,0.0,126.33,42.875
2016-04-21 15:00:00,0.0,141.84,44.575
2016-04-21 16:00:00,0.0,148.13,42.2
2016-04-21 17:00:00,0.0,155.73,45.925
2016-04-21 18:00:00,0.0,195.6,51.775
2016-04-21 19:00:00,0.0,173.85,51.8
2016-04-21 20:00:00,0.0,141.19,56.35
2016-04-21 21:00:00,0.0,123.2,55.325
2016-04-21 22:00:00,0.0,126.26,50.25
2016-04-21 23:00:00,0.0,99.95,52.0
2016-04-22 00:00:00,0.0,101.65,45.775
2016-04-22 01:00:00,0.0,101.34,32.2
2016-04-22 02:00:00,0.0,99.15,28.35
2016-04-22 03:00:00,0.0,97.09,29.05
2016-04-22 04:00:00,0.0,98.36,25.6
2016-04-22 05:00:00,0.0,97.92,29.525
2016-04-22 06:00:00,0.0,114.02,30.5
2016-04-22 07:00:00,0.0,110.2,31.875
2016-04-22 08:00:00,0.0,110.6,39.575
2016-04-22 09:00:00,0.0,118.35,55.55
2016-04-22 10:00:00,0.0,121.47,41.475
2016-04-22 11:00:00,0.0,135.01,43.35
2016-04-22 12:00:00,0.0,153.0,43.2
2016-04-22 13:00:00,0.0,131.23,43.9
2016-04-22 14:00:00,0.0,149.78,45.525
2016-04-22 15:00:00,0.0,145.81,44.6
2016-04-22 16:00:00,0.0,148.86,46.275
2016-04-22 17:00:00,0.0,141.49,52.2
2016-04-22 18:00:00,0.0,162.65,50.05
2016-04-22 19:00:00,0.0,173.43,52.1
2016-04-22 20:00:00,0.0,140.38,52.925
2016-04-22 21:00:00,0.0,129.29,51.95
2016-04-22 22:00:00,0.0,130.24,49.95
2016-04-22 23:00:00,0.0,104.31,48.325
2016-04-23 00:00:00,0.0,104.92,43.45
2016-04-23 01:00:00,0.0,100.3,29.275
2016-04-23 02:00:00,0.0,102.29,27.275
2016-04-23 03:00:00,0.0,102.08,27.0
2016-04-23 04:00:00,0.0,94.78,24.075
2016-04-23 05:00:00,0.0,98.05,26.075
2016-04-23 06:00:00,0.0,92.95,27.85
2016-04-23 07:00:00,0.0,87.61,25.025
2016-04-23 08:00:00,0.0,101.95,23.65
2016-04-23 09:00:00,0.0,116.36,27.875
2016-04-23 10:00:00,0.0,117.56,36.075
2016-04-23 11:00:00,0.0,119.01,47.025
2016-04-23 12:00:00,0.0,111.26,46.475
2016-04-23 13:00:00,0.0,129.35,46.95
2016-04-23 14:00:00,0.0,127.93,53.1
2016-04-23 15:00:00,0.0,129.32,53.225
2016-04-23 16:00:00,0.0,126.2,51.225
2016-04-23 17:00:00,0.0,124.93,56.75
2016-04-23 18:00:00,0.0,139.5,56.25
2016-04-23 19:00:00,0.0,130.95,47.05
2016-04-23 20:00:00,0.0,145.26,51.6
2016-04-23 21:00:00,0.0,132.71,52.925
2016-04-23 22:00:00,0.0,133.08,48.2
2016-04-23 23:00:00,0.0,106.81,46.95
2016-04-24 00:00:00,0.0,104.01,49.1
2016-04-24 01:00:00,0.0,103.53,29.225
2016-04-24 02:00:00,0.0,103.5,26.65
2016-04-24 03:00:00,0.0,99.06,27.6
2016-04-24 04:00:00,0.0,99.77,25.25
2016-04-24 05:00:00,0.0,105.31,28.2
2016-04-24 06:00:00,0.0,96.79,27.825
2016-04-24 07:00:00,0.0,88.34,28.475
2016-04-24 08:00:00,0.0,87.44,24.475
2016-04-24 09:00:00,0.0,87.57,27.775
2016-04-24 10:00:00,0.0,87.9,34.775
2016-04-24 11:00:00,0.0,87.59,53.1
2016-04-24 12:00:00,0.0,88.76,47.9
2016-04-24 13:00:00,0.0,88.61,53.275
2016-04-24 14:00:00,0.0,88.79,51.2
2016-04-24 15:00:00,0.0,89.0,49.55
2016-04-24 16:00:00,0.0,91.06,55.075
2016-04-24 17:00:00,0.0,94.91,60.725
2016-04-24 18:00:00,0.0,116.0,57.4
2016-04-24 19:00:00,0.0,115.73,57.925
2016-04-24 20:00:00,0.0,126.66,54.775
2016-04-24 21:00:00,0.0,136.84,51.475
2016-04-24 22:00:00,0.0,133.24,55.25
2016-04-24 23:00:00,0.0,107.12,51.725
2016-04-25 00:00:00,0.0,107.44,46.7
2016-04-25 01:00:00,0.0,106.12,28.6
2016-04-25 02:00:00,0.0,105.3,26.775
2016-04-25 03:00:00,0.0,105.71,23.725
2016-04-25 04:00:00,0.0,105.23,25.35
2016-04-25 05:00:00,0.0,106.74,29.775
2016-04-25 06:00:00,0.0,106.62,29.3
2016-04-25 07:00:00,0.0,103.14,32.225
2016-04-25 08:00:00,0.0,120.28,31.05
2016-04-25 09:00:00,0.0,136.71,46.175
2016-04-25 10:00:00,0.0,153.07,38.525
2016-04-25 11:00:00,0.0,156.41,42.65
2016-04-25 12:00:00,0.0,159.88,44.65
2016-04-25 13:00:00,0.0,166.09,47.625
2016-04-25 14:00:00,0.0,166.88,48.325
2016-04-25 15:00:00,0.0,179.95,52.7
2016-04-25 16:00:00,0.0,170.09,51.2
2016-04-25 17:00:00,0.0,172.17,54.075
2016-04-25 18:00:00,0.0,192.41,55.825
2016-04-25 19:00:00,0.0,174.04,55.8
2016-04-25 20:00:00,0.0,143.57,56.75
2016-04-25 21:00:00,0.0,124.51,59.85
2016-04-25 22:00:00,0.0,123.75,62.3
2016-04-25 23:00:00,0.0,98.56,55.325
2016-04-26 00:00:00,0.0,97.09,52.65
2016-04-26 01:00:00,0.0,97.28,30.075
2016-04-26 02:00:00,0.0,97.02,26.0
2016-04-26 03:00:00,0.0,97.09,29.225
2016-04-26 04:00:00,0.0,96.75,26.9
2016-04-26 05:00:00,0.0,96.65,28.8
2016-04-26 06:00:00,0.0,112.48,29.525
2016-04-26 07:00:00,0.0,125.45,30.375
2016-04-26 08:00:00,0.0,132.92,36.65
2016-04-26 09:00:00,0.0,140.16,45.375
2016-04-26 10:00:00,0.0,153.44,46.05
2016-04-26 11:00:00,0.0,158.55,44.6
2016-04-26 12:00:00,0.0,168.28,49.325
2016-04-26 13:00:00,0.0,172.74,45.875
2016-04-26 14:00:00,0.0,180.8,43.2
2016-04-26 15:00:00,0.0,178.93,50.15
2016-04-26 16:00:00,0.0,176.14,47.65
2016-04-26 17:00:00,0.0,178.75,48.425
2016-04-26 18:00:00,0.0,193.47,48.15
2016-04-26 19:00:00,0.0,196.64,53.675
2016-04-26 20:00:00,0.0,145.1,56.775
2016-04-26 21:00:00,0.0,119.14,59.775
2016-04-26 22:00:00,0.0,117.71,56.25
2016-04-26 23:00:00,0.0,99.07,49.7
2016-04-27 00:00:00,0.0,101.31,46.925
2016-04-27 01:00:00,0.0,100.03,31.575
2016-04-27 02:00:00,0.0,98.72,30.1
2016-04-27 03:00:00,0.0,97.81,27.225
2016-04-27 04:00:00,0.0,87.57,27.95
2016-04-27 05:00:00,0.0,77.5,34.875
2016-04-27 06:00:00,0.0,102.35,32.525
2016-04-27 07:00:00,0.0,97.53,33.7
2016-04-27 08:00:00,0.0,122.95,34.225
2016-04-27 09:00:00,0.0,95.52,47.975
2016-04-27 10:00:00,0.0,109.17,39.65
2016-04-27 11:00:00,0.0,106.24,53.025
2016-04-27 12:00:00,0.0,108.17,46.925
2016-04-27 13:00:00,0.0,107.28,48.95
2016-04-27 14:00:00,0.0,110.81,46.7
2016-04-27 15:00:00,0.0,113.55,49.325
2016-04-27 16:00:00,0.0,112.64,48.4
2016-04-27 17:00:00,0.0,115.29,57.75
2016-04-27 18:00:00,0.0,136.51,54.575
2016-04-27 19:00:00,0.0,140.6,54.025
2016-04-27 20:00:00,0.0,115.18,54.15
2016-04-27 21:00:00,0.0,96.61,58.45
2016-04-27 22:00:00,0.0,97.29,52.9
2016-04-27 23:00:00,0.0,76.9,53.85
2016-04-28 00:00:00,0.0,78.79,49.775
2016-04-28 01:00:00,0.0,76.04,33.975
2016-04-28 02:00:00,0.0,76.44,29.5
2016-04-28 03:00:00,0.0,77.29,26.975
2016-04-28 04:00:00,0.0,77.54,27.425
2016-04-28 05:00:00,0.0,82.59,28.05
2016-04-28 06:00:00,0.0,99.99,29.35
2016-04-28 07:00:00,0.0,97.27,33.9
2016-04-28 08:00:00,0.0,101.33,30.975
2016-04-28 09:00:00,0.0,94.2,42.675
2016-04-28 10:00:00,0.0,106.09,37.875
2016-04-28 11:00:00,0.0,122.49,39.5
2016-04-28 12:00:00,0.0,114.14,45.35
2016-04-28 13:00:00,0.0,109.29,41.65
2016-04-28 14:00:00,0.0,110.06,38.775
2016-04-28 15:00:00,0.0,107.36,45.625
2016-04-28 16:00:00,0.0,115.65,50.95
2016-04-28 17:00:00,0.0,118.69,49.15
2016-04-28 18:00:00,0.0,133.49,48.4
2016-04-28 19:00:00,0.0,130.61,53.05
2016-04-28 20:00:00,0.0,121.2,55.275
2016-04-28 21:00:00,0.0,107.98,56.975
2016-04-28 22:00:00,0.0,102.78,52.0
2016-04-28 23:00:00,0.0,76.9,51.125
2016-04-29 00:00:00,0.0,90.41,48.0
2016-04-29 01:00:00,0.0,81.46,38.075
2016-04-29 02:00:00,0.0,84.35,26.125
2016-04-29 03:00:00,0.0,82.65,27.75
2016-04-29 04:00:00,0.0,90.66,26.15
2016-04-29 05:00:00,0.0,81.58,31.725
2016-04-29 06:00:00,0.0,98.14,28.975
2016-04-29 07:00:00,0.0,86.98,28.375
2016-04-29 08:00:00,0.0,87.32,36.05
2016-04-29 09:00:00,0.0,88.63,62.425
2016-04-29 10:00:00,0.0,103.97,46.55
2016-04-29 11:00:00,0.0,119.72,52.075
2016-04-29 12:00:00,0.0,126.61,50.7
2016-04-29 13:00:00,0.0,129.36,48.95
2016-04-29 14:00:00,0.0,136.9,50.55
2016-04-29 15:00:00,0.0,123.82,53.4
2016-04-29 16:00:00,0.0,128.77,52.025
2016-04-29 17:00:00,0.0,133.81,59.85
2016-04-29 18:00:00,0.0,135.74,52.875
2016-04-29 19:00:00,0.0,155.45,51.0
2016-04-29 20:00:00,0.0,134.64,54.9
2016-04-29 21:00:00,0.0,120.99,54.625
2016-04-29 22:00:00,0.0,124.32,53.25
2016-04-29 23:00:00,0.0,92.77,51.575
2016-04-30 00:00:00,0.0,86.96,52.825
2016-04-30 01:00:00,0.0,86.9,28.375
2016-04-30 02:00:00,0.0,81.74,25.225
