timestamp,Bear_parking_Gordon
2016-06-25 13:00:00,27.038
2016-06-25 14:00:00,27.091
2016-06-25 15:00:00,26.985
2016-06-25 16:00:00,26.971
2016-06-25 17:00:00,26.991
2016-06-25 18:00:00,27.081
2016-06-25 19:00:00,27.21
2016-06-25 20:00:00,27.261
2016-06-25 21:00:00,27.248
2016-06-25 22:00:00,27.366
2016-06-25 23:00:00,27.452
2016-06-26 00:00:00,27.513
2016-06-26 01:00:00,27.539
2016-06-26 02:00:00,27.615
2016-06-26 03:00:00,27.589
2016-06-26 04:00:00,27.606
2016-06-26 05:00:00,27.688
2016-06-26 06:00:00,27.664
2016-06-26 07:00:00,27.419
2016-06-26 08:00:00,27.316
2016-06-26 09:00:00,27.212
2016-06-26 10:00:00,27.07800000000001
2016-06-26 11:00:00,26.965
2016-06-26 12:00:00,26.911
2016-06-26 13:00:00,26.858
2016-06-26 14:00:00,26.802
2016-06-26 15:00:00,26.954
2016-06-26 16:00:00,27.04
2016-06-26 17:00:00,27.074
2016-06-26 18:00:00,27.091
2016-06-26 19:00:00,27.183000000000003
2016-06-26 20:00:00,27.224
2016-06-26 21:00:00,27.178
2016-06-26 22:00:00,27.355
2016-06-26 23:00:00,27.404
2016-06-27 00:00:00,27.511
2016-06-27 01:00:00,27.556
2016-06-27 02:00:00,27.604
2016-06-27 03:00:00,27.621
2016-06-27 04:00:00,27.558000000000003
2016-06-27 05:00:00,27.5
2016-06-27 06:00:00,28.082
2016-06-27 07:00:00,28.867
2016-06-27 08:00:00,28.885
2016-06-27 09:00:00,28.579
2016-06-27 10:00:00,28.55
2016-06-27 11:00:00,28.392
2016-06-27 12:00:00,28.421
2016-06-27 13:00:00,28.284
2016-06-27 14:00:00,28.218000000000004
2016-06-27 15:00:00,27.384
2016-06-27 16:00:00,27.096
2016-06-27 17:00:00,27.09
2016-06-27 18:00:00,27.186
2016-06-27 19:00:00,27.246
2016-06-27 20:00:00,27.318
2016-06-27 21:00:00,27.27
2016-06-27 22:00:00,27.326
2016-06-27 23:00:00,27.339
2016-06-28 00:00:00,27.442
2016-06-28 01:00:00,27.489
2016-06-28 02:00:00,27.597
2016-06-28 03:00:00,27.564
2016-06-28 04:00:00,27.562
2016-06-28 05:00:00,27.533
2016-06-28 06:00:00,28.373
2016-06-28 07:00:00,28.784
2016-06-28 08:00:00,28.798
2016-06-28 09:00:00,28.798
2016-06-28 10:00:00,28.889
2016-06-28 11:00:00,28.858
2016-06-28 12:00:00,28.776
2016-06-28 13:00:00,28.664
2016-06-28 14:00:00,28.711
2016-06-28 15:00:00,27.756
2016-06-28 16:00:00,27.478
2016-06-28 17:00:00,27.528
2016-06-28 18:00:00,27.66
2016-06-28 19:00:00,27.727
2016-06-28 20:00:00,27.732
2016-06-28 21:00:00,27.698
2016-06-28 22:00:00,27.742
2016-06-28 23:00:00,27.683000000000003
2016-06-29 00:00:00,27.768
2016-06-29 01:00:00,27.772
2016-06-29 02:00:00,27.834
2016-06-29 03:00:00,27.844
2016-06-29 04:00:00,27.837
2016-06-29 05:00:00,27.754
2016-06-29 06:00:00,28.66800000000001
2016-06-29 07:00:00,29.0
2016-06-29 08:00:00,28.961
2016-06-29 09:00:00,28.815
2016-06-29 10:00:00,28.709
2016-06-29 11:00:00,28.66
2016-06-29 12:00:00,28.779
2016-06-29 13:00:00,28.813
2016-06-29 14:00:00,28.746
2016-06-29 15:00:00,27.385
2016-06-29 16:00:00,27.384
2016-06-29 17:00:00,27.315
2016-06-29 18:00:00,27.419
2016-06-29 19:00:00,27.593000000000004
2016-06-29 20:00:00,27.474
2016-06-29 21:00:00,27.612
2016-06-29 22:00:00,27.317
2016-06-29 23:00:00,27.471
2016-06-30 00:00:00,27.515
2016-06-30 01:00:00,27.585
2016-06-30 02:00:00,27.463
2016-06-30 03:00:00,27.71
2016-06-30 04:00:00,27.647
2016-06-30 05:00:00,27.616
2016-06-30 06:00:00,28.463
2016-06-30 07:00:00,28.732
2016-06-30 08:00:00,28.716
2016-06-30 09:00:00,28.65
2016-06-30 10:00:00,28.597
2016-06-30 11:00:00,28.461
2016-06-30 12:00:00,28.562
2016-06-30 13:00:00,28.43
2016-06-30 14:00:00,28.305
2016-06-30 15:00:00,27.401
2016-06-30 16:00:00,27.125
2016-06-30 17:00:00,27.116
2016-06-30 18:00:00,27.266
2016-06-30 19:00:00,27.367
2016-06-30 20:00:00,27.315
2016-06-30 21:00:00,27.297
2016-06-30 22:00:00,27.331
2016-06-30 23:00:00,27.363000000000003
2016-07-01 00:00:00,27.487
2016-07-01 01:00:00,27.544
2016-07-01 02:00:00,27.579
2016-07-01 03:00:00,27.57800000000001
2016-07-01 04:00:00,27.573
2016-07-01 05:00:00,27.53
2016-07-01 06:00:00,28.412
2016-07-01 07:00:00,28.537
2016-07-01 08:00:00,28.368
2016-07-01 09:00:00,28.184
2016-07-01 10:00:00,28.276
2016-07-01 11:00:00,28.124
2016-07-01 12:00:00,28.367
2016-07-01 13:00:00,28.131
2016-07-01 14:00:00,28.039
2016-07-01 15:00:00,27.125
2016-07-01 16:00:00,26.854
2016-07-01 17:00:00,26.835
2016-07-01 18:00:00,26.98
2016-07-01 19:00:00,27.034
2016-07-01 20:00:00,27.0
2016-07-01 21:00:00,26.9257
2016-07-01 22:00:00,26.9058
2016-07-01 23:00:00,26.97300000000001
2016-07-02 00:00:00,27.046
2016-07-02 01:00:00,27.121
2016-07-02 02:00:00,27.103
2016-07-02 03:00:00,27.11
2016-07-02 04:00:00,27.02
2016-07-02 05:00:00,26.946
2016-07-02 06:00:00,26.95
2016-07-02 07:00:00,27.009
2016-07-02 08:00:00,26.931
2016-07-02 09:00:00,26.849
2016-07-02 10:00:00,26.773000000000003
2016-07-02 11:00:00,26.685
2016-07-02 12:00:00,26.682
2016-07-02 13:00:00,26.609
2016-07-02 14:00:00,26.522
2016-07-02 15:00:00,26.58
2016-07-02 16:00:00,26.67
2016-07-02 17:00:00,26.616
2016-07-02 18:00:00,26.719
2016-07-02 19:00:00,26.697
2016-07-02 20:00:00,26.683000000000003
2016-07-02 21:00:00,26.669
2016-07-02 22:00:00,26.709
2016-07-02 23:00:00,26.82800000000001
2016-07-03 00:00:00,26.92
2016-07-03 01:00:00,26.961
2016-07-03 02:00:00,27.023000000000003
2016-07-03 03:00:00,26.94400000000001
2016-07-03 04:00:00,26.952
2016-07-03 05:00:00,26.975
2016-07-03 06:00:00,27.003
2016-07-03 07:00:00,26.92
2016-07-03 08:00:00,26.84
2016-07-03 09:00:00,26.768
2016-07-03 10:00:00,26.698
2016-07-03 11:00:00,26.637
2016-07-03 12:00:00,26.587
2016-07-03 13:00:00,26.537
2016-07-03 14:00:00,26.557
2016-07-03 15:00:00,26.468000000000004
2016-07-03 16:00:00,26.487
2016-07-03 17:00:00,26.513
2016-07-03 18:00:00,26.504
2016-07-03 19:00:00,26.529
2016-07-03 20:00:00,26.493
2016-07-03 21:00:00,26.501
2016-07-03 22:00:00,26.626
2016-07-03 23:00:00,26.68
2016-07-04 00:00:00,26.718000000000004
2016-07-04 01:00:00,26.814
2016-07-04 02:00:00,26.85
2016-07-04 03:00:00,26.845
2016-07-04 04:00:00,26.841
2016-07-04 05:00:00,26.781
2016-07-04 06:00:00,26.787
2016-07-04 07:00:00,26.736
2016-07-04 08:00:00,26.671
2016-07-04 09:00:00,26.59
2016-07-04 10:00:00,26.628
2016-07-04 11:00:00,26.594
2016-07-04 12:00:00,26.498
2016-07-04 13:00:00,26.504
2016-07-04 14:00:00,26.526
2016-07-04 15:00:00,26.451
2016-07-04 16:00:00,26.521
2016-07-04 17:00:00,26.493
2016-07-04 18:00:00,26.521
2016-07-04 19:00:00,26.55
2016-07-04 20:00:00,26.642
2016-07-04 21:00:00,26.57
2016-07-04 22:00:00,26.648000000000003
2016-07-04 23:00:00,26.762
2016-07-05 00:00:00,26.813
2016-07-05 01:00:00,26.897
2016-07-05 02:00:00,26.917
2016-07-05 03:00:00,26.86
2016-07-05 04:00:00,26.821
2016-07-05 05:00:00,26.792
2016-07-05 06:00:00,27.728
2016-07-05 07:00:00,28.285
2016-07-05 08:00:00,28.157
2016-07-05 09:00:00,27.997
2016-07-05 10:00:00,27.923
2016-07-05 11:00:00,27.721
2016-07-05 12:00:00,28.0
2016-07-05 13:00:00,27.759
2016-07-05 14:00:00,27.666
2016-07-05 15:00:00,26.97
2016-07-05 16:00:00,26.49
2016-07-05 17:00:00,26.499
2016-07-05 18:00:00,26.596
2016-07-05 19:00:00,26.695
2016-07-05 20:00:00,26.662
2016-07-05 21:00:00,26.642
2016-07-05 22:00:00,26.684
2016-07-05 23:00:00,26.718000000000004
2016-07-06 00:00:00,26.764
2016-07-06 01:00:00,26.77
2016-07-06 02:00:00,26.844
2016-07-06 03:00:00,26.88300000000001
2016-07-06 04:00:00,26.844
2016-07-06 05:00:00,26.79
2016-07-06 06:00:00,27.753
2016-07-06 07:00:00,28.272
2016-07-06 08:00:00,28.16800000000001
2016-07-06 09:00:00,28.272
2016-07-06 10:00:00,27.906
2016-07-06 11:00:00,27.752
2016-07-06 12:00:00,27.972
2016-07-06 13:00:00,27.803
2016-07-06 14:00:00,27.701
2016-07-06 15:00:00,26.913
2016-07-06 16:00:00,26.661
2016-07-06 17:00:00,26.607
2016-07-06 18:00:00,26.636
2016-07-06 19:00:00,26.71
2016-07-06 20:00:00,26.658
2016-07-06 21:00:00,26.652
2016-07-06 22:00:00,26.691
2016-07-06 23:00:00,26.728
2016-07-07 00:00:00,26.772
2016-07-07 01:00:00,26.857
2016-07-07 02:00:00,26.868
2016-07-07 03:00:00,26.86
2016-07-07 04:00:00,26.839
2016-07-07 05:00:00,26.79300000000001
2016-07-07 06:00:00,27.648000000000003
2016-07-07 07:00:00,28.296
2016-07-07 08:00:00,27.832
2016-07-07 09:00:00,28.068
2016-07-07 10:00:00,28.221
2016-07-07 11:00:00,27.764
2016-07-07 12:00:00,27.852
2016-07-07 13:00:00,27.958
2016-07-07 14:00:00,27.643
2016-07-07 15:00:00,26.809
2016-07-07 16:00:00,26.512
2016-07-07 17:00:00,26.608
2016-07-07 18:00:00,26.635
2016-07-07 19:00:00,26.746
2016-07-07 20:00:00,26.948
2016-07-07 21:00:00,26.886
2016-07-07 22:00:00,26.908
2016-07-07 23:00:00,27.009
2016-07-08 00:00:00,27.051
2016-07-08 01:00:00,26.968000000000004
2016-07-08 02:00:00,26.889
2016-07-08 03:00:00,26.878
2016-07-08 04:00:00,26.809
2016-07-08 05:00:00,26.725
2016-07-08 06:00:00,27.614
2016-07-08 07:00:00,28.179
2016-07-08 08:00:00,28.32800000000001
2016-07-08 09:00:00,28.394
2016-07-08 10:00:00,28.252
2016-07-08 11:00:00,27.736
2016-07-08 12:00:00,27.771
2016-07-08 13:00:00,27.576
2016-07-08 14:00:00,27.737
2016-07-08 15:00:00,26.718000000000004
2016-07-08 16:00:00,26.436
2016-07-08 17:00:00,26.536
2016-07-08 18:00:00,26.623
2016-07-08 19:00:00,26.763
2016-07-08 20:00:00,26.681
2016-07-08 21:00:00,26.544
2016-07-08 22:00:00,26.619
2016-07-08 23:00:00,26.672
2016-07-09 00:00:00,26.742
2016-07-09 01:00:00,26.749
2016-07-09 02:00:00,26.823
2016-07-09 03:00:00,26.82
2016-07-09 04:00:00,26.832
2016-07-09 05:00:00,26.822
2016-07-09 06:00:00,26.815
2016-07-09 07:00:00,26.804
2016-07-09 08:00:00,26.689
2016-07-09 09:00:00,26.59
2016-07-09 10:00:00,26.472
2016-07-09 11:00:00,26.421
2016-07-09 12:00:00,26.365
2016-07-09 13:00:00,26.33
2016-07-09 14:00:00,26.374
2016-07-09 15:00:00,26.343000000000004
2016-07-09 16:00:00,26.386
2016-07-09 17:00:00,26.437
2016-07-09 18:00:00,26.491
2016-07-09 19:00:00,26.576
2016-07-09 20:00:00,26.632
2016-07-09 21:00:00,26.613000000000003
2016-07-09 22:00:00,26.698
2016-07-09 23:00:00,26.782
2016-07-10 00:00:00,26.882
2016-07-10 01:00:00,26.909
2016-07-10 02:00:00,26.935
2016-07-10 03:00:00,26.993
2016-07-10 04:00:00,26.997
2016-07-10 05:00:00,27.004
2016-07-10 06:00:00,27.055
2016-07-10 07:00:00,27.022
2016-07-10 08:00:00,26.902
2016-07-10 09:00:00,26.807
2016-07-10 10:00:00,26.699
2016-07-10 11:00:00,26.59
2016-07-10 12:00:00,26.494
2016-07-10 13:00:00,26.386
2016-07-10 14:00:00,26.331
2016-07-10 15:00:00,26.329
2016-07-10 16:00:00,26.315
2016-07-10 17:00:00,26.379
2016-07-10 18:00:00,26.369
2016-07-10 19:00:00,26.372
2016-07-10 20:00:00,26.423
2016-07-10 21:00:00,26.47300000000001
2016-07-10 22:00:00,26.63300000000001
2016-07-10 23:00:00,26.751
2016-07-11 00:00:00,26.873
2016-07-11 01:00:00,26.967
2016-07-11 02:00:00,27.026
2016-07-11 03:00:00,27.005
2016-07-11 04:00:00,26.965
2016-07-11 05:00:00,26.95300000000001
2016-07-11 06:00:00,27.608
2016-07-11 07:00:00,28.367
2016-07-11 08:00:00,28.584
2016-07-11 09:00:00,28.421
2016-07-11 10:00:00,27.764
2016-07-11 11:00:00,27.772
2016-07-11 12:00:00,27.845
2016-07-11 13:00:00,27.685
2016-07-11 14:00:00,27.881
2016-07-11 15:00:00,26.78
2016-07-11 16:00:00,26.458
2016-07-11 17:00:00,26.513
2016-07-11 18:00:00,26.647
2016-07-11 19:00:00,26.825
2016-07-11 20:00:00,26.833
2016-07-11 21:00:00,26.813
2016-07-11 22:00:00,26.937
2016-07-11 23:00:00,27.006
2016-07-12 00:00:00,27.025
2016-07-12 01:00:00,27.077
2016-07-12 02:00:00,27.075
2016-07-12 03:00:00,27.082
2016-07-12 04:00:00,27.017
2016-07-12 05:00:00,26.971
2016-07-12 06:00:00,27.537
2016-07-12 07:00:00,28.33
2016-07-12 08:00:00,28.45
2016-07-12 09:00:00,28.178
2016-07-12 10:00:00,28.522
2016-07-12 11:00:00,27.881
2016-07-12 12:00:00,28.363000000000003
2016-07-12 13:00:00,28.417
2016-07-12 14:00:00,27.91800000000001
2016-07-12 15:00:00,26.81
2016-07-12 16:00:00,26.619
2016-07-12 17:00:00,26.592
2016-07-12 18:00:00,27.009
2016-07-12 19:00:00,27.12
2016-07-12 20:00:00,26.836
2016-07-12 21:00:00,26.706
2016-07-12 22:00:00,26.843000000000004
2016-07-12 23:00:00,26.936
2016-07-13 00:00:00,27.002
2016-07-13 01:00:00,27.04
2016-07-13 02:00:00,27.038
2016-07-13 03:00:00,27.05
2016-07-13 04:00:00,27.007
2016-07-13 05:00:00,26.991
2016-07-13 06:00:00,27.877
2016-07-13 07:00:00,28.187
2016-07-13 08:00:00,28.331
2016-07-13 09:00:00,28.074
2016-07-13 10:00:00,28.088
2016-07-13 11:00:00,27.835
2016-07-13 12:00:00,27.795
2016-07-13 13:00:00,28.222
2016-07-13 14:00:00,27.726
2016-07-13 15:00:00,26.809
2016-07-13 16:00:00,26.451
2016-07-13 17:00:00,26.431
2016-07-13 18:00:00,26.594
2016-07-13 19:00:00,26.692
2016-07-13 20:00:00,26.762
2016-07-13 21:00:00,26.699
2016-07-13 22:00:00,26.783
2016-07-13 23:00:00,26.863000000000003
2016-07-14 00:00:00,26.91800000000001
2016-07-14 01:00:00,26.95300000000001
2016-07-14 02:00:00,26.957
2016-07-14 03:00:00,26.971
2016-07-14 04:00:00,26.971
2016-07-14 05:00:00,26.946
2016-07-14 06:00:00,27.797
2016-07-14 07:00:00,28.461
2016-07-14 08:00:00,28.352
2016-07-14 09:00:00,28.439
2016-07-14 10:00:00,28.316
2016-07-14 11:00:00,28.045
2016-07-14 12:00:00,28.409
2016-07-14 13:00:00,28.376
2016-07-14 14:00:00,28.156
2016-07-14 15:00:00,26.914
2016-07-14 16:00:00,26.571
2016-07-14 17:00:00,26.581
2016-07-14 18:00:00,26.822
2016-07-14 19:00:00,26.956
2016-07-14 20:00:00,26.843000000000004
2016-07-14 21:00:00,26.791
2016-07-14 22:00:00,26.871
2016-07-14 23:00:00,26.888
2016-07-15 00:00:00,26.975
2016-07-15 01:00:00,26.999
2016-07-15 02:00:00,27.024
2016-07-15 03:00:00,27.046
2016-07-15 04:00:00,26.992
2016-07-15 05:00:00,26.955
2016-07-15 06:00:00,27.833
2016-07-15 07:00:00,28.262
2016-07-15 08:00:00,28.614
2016-07-15 09:00:00,28.181
2016-07-15 10:00:00,28.227
2016-07-15 11:00:00,27.898000000000003
2016-07-15 12:00:00,27.838
2016-07-15 13:00:00,28.427
2016-07-15 14:00:00,28.283
2016-07-15 15:00:00,26.72300000000001
2016-07-15 16:00:00,26.699
2016-07-15 17:00:00,26.675
2016-07-15 18:00:00,26.805
2016-07-15 19:00:00,26.888
2016-07-15 20:00:00,27.317
2016-07-15 21:00:00,28.16
2016-07-15 22:00:00,27.308000000000003
2016-07-15 23:00:00,26.846
2016-07-16 00:00:00,26.949
2016-07-16 01:00:00,26.977
2016-07-16 02:00:00,27.057
2016-07-16 03:00:00,27.058000000000003
2016-07-16 04:00:00,27.034
2016-07-16 05:00:00,26.962
2016-07-16 06:00:00,27.038
2016-07-16 07:00:00,26.951
2016-07-16 08:00:00,26.908
2016-07-16 09:00:00,26.874
2016-07-16 10:00:00,26.764
2016-07-16 11:00:00,26.752
2016-07-16 12:00:00,26.7
2016-07-16 13:00:00,26.622
2016-07-16 14:00:00,26.634
2016-07-16 15:00:00,26.815
2016-07-16 16:00:00,26.887
2016-07-16 17:00:00,26.687
2016-07-16 18:00:00,26.764
2016-07-16 19:00:00,26.712
2016-07-16 20:00:00,26.663
2016-07-16 21:00:00,26.647
2016-07-16 22:00:00,26.764
2016-07-16 23:00:00,26.777
2016-07-17 00:00:00,26.839
2016-07-17 01:00:00,27.00800000000001
2016-07-17 02:00:00,27.054
2016-07-17 03:00:00,27.059
2016-07-17 04:00:00,27.038
2016-07-17 05:00:00,27.059
2016-07-17 06:00:00,27.048
2016-07-17 07:00:00,26.977
2016-07-17 08:00:00,26.855
2016-07-17 09:00:00,26.814
2016-07-17 10:00:00,26.691
2016-07-17 11:00:00,26.673
2016-07-17 12:00:00,26.589
2016-07-17 13:00:00,26.573
2016-07-17 14:00:00,26.481
2016-07-17 15:00:00,26.427
2016-07-17 16:00:00,26.378
2016-07-17 17:00:00,26.377
2016-07-17 18:00:00,26.424
2016-07-17 19:00:00,26.395
2016-07-17 20:00:00,26.419
2016-07-17 21:00:00,26.388
2016-07-17 22:00:00,26.494
2016-07-17 23:00:00,26.611
2016-07-18 00:00:00,26.737
2016-07-18 01:00:00,26.762
2016-07-18 02:00:00,26.82800000000001
2016-07-18 03:00:00,26.821
2016-07-18 04:00:00,26.778
2016-07-18 05:00:00,26.697
2016-07-18 06:00:00,27.18
2016-07-18 07:00:00,28.315
2016-07-18 08:00:00,28.189
2016-07-18 09:00:00,28.299
2016-07-18 10:00:00,28.358
2016-07-18 11:00:00,27.803
2016-07-18 12:00:00,28.275
2016-07-18 13:00:00,28.127
2016-07-18 14:00:00,28.027
2016-07-18 15:00:00,26.488000000000003
2016-07-18 16:00:00,26.476
2016-07-18 17:00:00,26.397
2016-07-18 18:00:00,26.514
2016-07-18 19:00:00,26.50800000000001
2016-07-18 20:00:00,26.554
2016-07-18 21:00:00,28.23
2016-07-18 22:00:00,27.624
2016-07-18 23:00:00,26.679
2016-07-19 00:00:00,28.212
2016-07-19 01:00:00,27.399
2016-07-19 02:00:00,26.902
2016-07-19 03:00:00,26.924
2016-07-19 04:00:00,26.839
2016-07-19 05:00:00,26.79300000000001
2016-07-19 06:00:00,27.615
2016-07-19 07:00:00,28.287
2016-07-19 08:00:00,28.19400000000001
2016-07-19 09:00:00,27.937
2016-07-19 10:00:00,28.18
2016-07-19 11:00:00,27.752
2016-07-19 12:00:00,27.64
2016-07-19 13:00:00,27.62
2016-07-19 14:00:00,27.63300000000001
2016-07-19 15:00:00,26.486
2016-07-19 16:00:00,26.448
2016-07-19 17:00:00,26.406
2016-07-19 18:00:00,26.47300000000001
2016-07-19 19:00:00,26.59800000000001
2016-07-19 20:00:00,26.56900000000001
2016-07-19 21:00:00,27.664
2016-07-19 22:00:00,26.616
2016-07-19 23:00:00,26.727
2016-07-20 00:00:00,26.788
2016-07-20 01:00:00,26.796
2016-07-20 02:00:00,26.857
2016-07-20 03:00:00,26.845
2016-07-20 04:00:00,26.81
2016-07-20 05:00:00,26.813
2016-07-20 06:00:00,27.409
2016-07-20 07:00:00,28.211
2016-07-20 08:00:00,28.493
2016-07-20 09:00:00,28.312
2016-07-20 10:00:00,27.807
2016-07-20 11:00:00,27.653
2016-07-20 12:00:00,27.895
2016-07-20 13:00:00,27.729
2016-07-20 14:00:00,27.56
2016-07-20 15:00:00,26.413
2016-07-20 16:00:00,26.362
2016-07-20 17:00:00,26.352
2016-07-20 18:00:00,26.44400000000001
2016-07-20 19:00:00,26.51
2016-07-20 20:00:00,26.42
2016-07-20 21:00:00,26.426
2016-07-20 22:00:00,27.202
2016-07-20 23:00:00,26.691
2016-07-21 00:00:00,26.777
2016-07-21 01:00:00,26.817
2016-07-21 02:00:00,26.868
2016-07-21 03:00:00,26.874
2016-07-21 04:00:00,26.812
2016-07-21 05:00:00,26.725
2016-07-21 06:00:00,27.376
2016-07-21 07:00:00,28.192
2016-07-21 08:00:00,28.342
2016-07-21 09:00:00,28.20300000000001
2016-07-21 10:00:00,28.222
2016-07-21 11:00:00,27.909
2016-07-21 12:00:00,28.027
2016-07-21 13:00:00,27.764
2016-07-21 14:00:00,27.604
2016-07-21 15:00:00,26.861
2016-07-21 16:00:00,26.498
2016-07-21 17:00:00,26.481
2016-07-21 18:00:00,26.539
2016-07-21 19:00:00,26.618
2016-07-21 20:00:00,27.903
2016-07-21 21:00:00,27.20300000000001
2016-07-21 22:00:00,27.886
2016-07-21 23:00:00,26.84800000000001
2016-07-22 00:00:00,26.908
2016-07-22 01:00:00,27.028
2016-07-22 02:00:00,27.057
2016-07-22 03:00:00,27.02
2016-07-22 04:00:00,27.284
2016-07-22 05:00:00,26.992
2016-07-22 06:00:00,27.799
2016-07-22 07:00:00,28.468000000000004
2016-07-22 08:00:00,28.501
2016-07-22 09:00:00,28.395
2016-07-22 10:00:00,28.291
2016-07-22 11:00:00,27.783
2016-07-22 12:00:00,28.064
2016-07-22 13:00:00,28.17
2016-07-22 14:00:00,27.564
2016-07-22 15:00:00,26.45300000000001
2016-07-22 16:00:00,26.358
2016-07-22 17:00:00,26.341
2016-07-22 18:00:00,26.476
2016-07-22 19:00:00,26.555
2016-07-22 20:00:00,26.483
2016-07-22 21:00:00,26.501
2016-07-22 22:00:00,26.558000000000003
2016-07-22 23:00:00,26.563
2016-07-23 00:00:00,26.604
2016-07-23 01:00:00,26.709
2016-07-23 02:00:00,26.783
2016-07-23 03:00:00,26.794
2016-07-23 04:00:00,26.789
2016-07-23 05:00:00,26.81
2016-07-23 06:00:00,26.861
2016-07-23 07:00:00,26.8336
2016-07-23 08:00:00,26.718000000000004
2016-07-23 09:00:00,26.616
2016-07-23 10:00:00,26.525
2016-07-23 11:00:00,26.477
2016-07-23 12:00:00,26.429
2016-07-23 13:00:00,26.333
2016-07-23 14:00:00,26.351
2016-07-23 15:00:00,26.31900000000001
2016-07-23 16:00:00,26.25
2016-07-23 17:00:00,26.267
2016-07-23 18:00:00,26.33
2016-07-23 19:00:00,26.43
2016-07-23 20:00:00,26.513
2016-07-23 21:00:00,26.455
2016-07-23 22:00:00,26.587
2016-07-23 23:00:00,26.613000000000003
2016-07-24 00:00:00,26.729
2016-07-24 01:00:00,26.742
2016-07-24 02:00:00,26.789
2016-07-24 03:00:00,26.804
2016-07-24 04:00:00,26.821
2016-07-24 05:00:00,26.874
2016-07-24 06:00:00,26.892
2016-07-24 07:00:00,26.88300000000001
2016-07-24 08:00:00,26.824
2016-07-24 09:00:00,26.74
2016-07-24 10:00:00,26.655
2016-07-24 11:00:00,26.583
2016-07-24 12:00:00,26.474
2016-07-24 13:00:00,26.379
2016-07-24 14:00:00,26.313
2016-07-24 15:00:00,26.256
2016-07-24 16:00:00,26.304
2016-07-24 17:00:00,26.324
2016-07-24 18:00:00,26.362
2016-07-24 19:00:00,26.488000000000003
2016-07-24 20:00:00,26.449
2016-07-24 21:00:00,26.488000000000003
2016-07-24 22:00:00,26.59800000000001
2016-07-24 23:00:00,26.687
2016-07-25 00:00:00,26.727
2016-07-25 01:00:00,26.786
2016-07-25 02:00:00,26.823
2016-07-25 03:00:00,26.825
2016-07-25 04:00:00,26.807
2016-07-25 05:00:00,26.745
2016-07-25 06:00:00,27.45300000000001
2016-07-25 07:00:00,28.69400000000001
2016-07-25 08:00:00,28.297
2016-07-25 09:00:00,27.869
2016-07-25 10:00:00,27.844
2016-07-25 11:00:00,27.814
2016-07-25 12:00:00,27.904
2016-07-25 13:00:00,28.076
2016-07-25 14:00:00,27.965
2016-07-25 15:00:00,26.636
2016-07-25 16:00:00,26.604
2016-07-25 17:00:00,26.625
2016-07-25 18:00:00,26.75800000000001
2016-07-25 19:00:00,26.872
2016-07-25 20:00:00,26.89
2016-07-25 21:00:00,26.822
2016-07-25 22:00:00,26.904
2016-07-25 23:00:00,26.9
2016-07-26 00:00:00,26.975
2016-07-26 01:00:00,27.044
2016-07-26 02:00:00,27.058000000000003
2016-07-26 03:00:00,27.063
2016-07-26 04:00:00,27.046
2016-07-26 05:00:00,27.007
2016-07-26 06:00:00,27.764
2016-07-26 07:00:00,28.321
2016-07-26 08:00:00,28.562
2016-07-26 09:00:00,28.229
2016-07-26 10:00:00,28.144
2016-07-26 11:00:00,27.727
2016-07-26 12:00:00,27.936
2016-07-26 13:00:00,28.07
2016-07-26 14:00:00,28.05
2016-07-26 15:00:00,26.718000000000004
2016-07-26 16:00:00,26.344
2016-07-26 17:00:00,27.136
2016-07-26 18:00:00,26.562
2016-07-26 19:00:00,26.969
2016-07-26 20:00:00,27.126
2016-07-26 21:00:00,27.581
2016-07-26 22:00:00,27.114
2016-07-26 23:00:00,27.179
2016-07-27 00:00:00,27.199
2016-07-27 01:00:00,27.212
2016-07-27 02:00:00,27.232
2016-07-27 03:00:00,27.202
2016-07-27 04:00:00,27.208
2016-07-27 05:00:00,27.107
2016-07-27 06:00:00,27.857
2016-07-27 07:00:00,28.93
2016-07-27 08:00:00,28.70300000000001
2016-07-27 09:00:00,28.26
2016-07-27 10:00:00,28.02
2016-07-27 11:00:00,27.782
2016-07-27 12:00:00,27.749
2016-07-27 13:00:00,28.139
2016-07-27 14:00:00,27.897
2016-07-27 15:00:00,26.585
2016-07-27 16:00:00,26.487
2016-07-27 17:00:00,26.559
2016-07-27 18:00:00,26.747
2016-07-27 19:00:00,26.794
2016-07-27 20:00:00,27.151
2016-07-27 21:00:00,27.271
2016-07-27 22:00:00,26.78
2016-07-27 23:00:00,26.832
2016-07-28 00:00:00,26.911
2016-07-28 01:00:00,26.978
2016-07-28 02:00:00,27.005
2016-07-28 03:00:00,26.996
2016-07-28 04:00:00,26.956
2016-07-28 05:00:00,26.904
2016-07-28 06:00:00,27.799
2016-07-28 07:00:00,28.6
2016-07-28 08:00:00,28.209
2016-07-28 09:00:00,28.282
2016-07-28 10:00:00,27.891
2016-07-28 11:00:00,27.861
2016-07-28 12:00:00,27.818
2016-07-28 13:00:00,27.563
2016-07-28 14:00:00,27.57800000000001
2016-07-28 15:00:00,26.645
2016-07-28 16:00:00,26.439
2016-07-28 17:00:00,26.474
2016-07-28 18:00:00,26.582
2016-07-28 19:00:00,27.836
2016-07-28 20:00:00,26.722
2016-07-28 21:00:00,26.595
2016-07-28 22:00:00,26.629
2016-07-28 23:00:00,26.59800000000001
2016-07-29 00:00:00,26.66800000000001
