timestamp,Bear_utility_Sidney
2016-03-27 18:00:00,51.5725
2016-03-27 19:00:00,51.0375
2016-03-27 20:00:00,51.84
2016-03-27 21:00:00,51.8575
2016-03-27 22:00:00,51.6675
2016-03-27 23:00:00,52.445
2016-03-28 00:00:00,51.98
2016-03-28 01:00:00,52.925
2016-03-28 02:00:00,53.7025
2016-03-28 03:00:00,53.78
2016-03-28 04:00:00,53.135
2016-03-28 05:00:00,52.9175
2016-03-28 06:00:00,56.4975
2016-03-28 07:00:00,57.8075
2016-03-28 08:00:00,58.5525
2016-03-28 09:00:00,58.9775
2016-03-28 10:00:00,60.07
2016-03-28 11:00:00,60.8575
2016-03-28 12:00:00,59.0225
2016-03-28 13:00:00,59.0325
2016-03-28 14:00:00,58.2225
2016-03-28 15:00:00,56.97
2016-03-28 16:00:00,55.6625
2016-03-28 17:00:00,54.0775
2016-03-28 18:00:00,52.13
2016-03-28 19:00:00,51.805
2016-03-28 20:00:00,52.5725
2016-03-28 21:00:00,52.095
2016-03-28 22:00:00,51.54
2016-03-28 23:00:00,52.015
2016-03-29 00:00:00,51.02
2016-03-29 01:00:00,52.3525
2016-03-29 02:00:00,52.875
2016-03-29 03:00:00,52.8275
2016-03-29 04:00:00,51.6025
2016-03-29 05:00:00,51.395
2016-03-29 06:00:00,56.2975
2016-03-29 07:00:00,59.685
2016-03-29 08:00:00,63.125
2016-03-29 09:00:00,64.1125
2016-03-29 10:00:00,
2016-03-29 11:00:00,64.5875
2016-03-29 12:00:00,63.6275
2016-03-29 13:00:00,63.0
2016-03-29 14:00:00,62.015
2016-03-29 15:00:00,57.7975
2016-03-29 16:00:00,54.655
2016-03-29 17:00:00,53.385
2016-03-29 18:00:00,51.85
2016-03-29 19:00:00,51.6225
2016-03-29 20:00:00,52.24
2016-03-29 21:00:00,52.185
2016-03-29 22:00:00,51.8725
2016-03-29 23:00:00,52.45
2016-03-30 00:00:00,51.6375
2016-03-30 01:00:00,52.8175
2016-03-30 02:00:00,52.7975
2016-03-30 03:00:00,52.4975
2016-03-30 04:00:00,51.145
2016-03-30 05:00:00,51.12
2016-03-30 06:00:00,55.7825
2016-03-30 07:00:00,57.175
2016-03-30 08:00:00,58.085
2016-03-30 09:00:00,58.7925
2016-03-30 10:00:00,60.0425
2016-03-30 11:00:00,60.1175
2016-03-30 12:00:00,58.545
2016-03-30 13:00:00,61.7375
2016-03-30 14:00:00,58.3025
2016-03-30 15:00:00,56.415
2016-03-30 16:00:00,55.275
2016-03-30 17:00:00,53.92
2016-03-30 18:00:00,51.66
2016-03-30 19:00:00,51.74
2016-03-30 20:00:00,52.61
2016-03-30 21:00:00,52.0425
2016-03-30 22:00:00,51.76
2016-03-30 23:00:00,51.9925
2016-03-31 00:00:00,50.8975
2016-03-31 01:00:00,51.9925
2016-03-31 02:00:00,52.2925
2016-03-31 03:00:00,51.755
2016-03-31 04:00:00,50.7175
2016-03-31 05:00:00,50.2675
2016-03-31 06:00:00,56.1225
2016-03-31 07:00:00,59.265
2016-03-31 08:00:00,63.355
2016-03-31 09:00:00,
2016-03-31 10:00:00,
2016-03-31 11:00:00,
2016-03-31 12:00:00,64.82
2016-03-31 13:00:00,64.2225
2016-03-31 14:00:00,60.105
2016-03-31 15:00:00,56.4025
2016-03-31 16:00:00,55.6375
2016-03-31 17:00:00,54.1725
2016-03-31 18:00:00,51.91
2016-03-31 19:00:00,51.735
2016-03-31 20:00:00,52.915
2016-03-31 21:00:00,52.93
2016-03-31 22:00:00,52.6075
2016-03-31 23:00:00,52.0425
2016-04-01 00:00:00,51.25
2016-04-01 01:00:00,52.47
2016-04-01 02:00:00,52.9525
2016-04-01 03:00:00,52.8675
2016-04-01 04:00:00,51.6475
2016-04-01 05:00:00,50.84
2016-04-01 06:00:00,56.295
2016-04-01 07:00:00,57.365
2016-04-01 08:00:00,57.125
2016-04-01 09:00:00,57.8625
2016-04-01 10:00:00,59.1925
2016-04-01 11:00:00,59.805
2016-04-01 12:00:00,58.68
2016-04-01 13:00:00,57.675
2016-04-01 14:00:00,56.8275
2016-04-01 15:00:00,56.2825
2016-04-01 16:00:00,55.675
2016-04-01 17:00:00,54.3275
2016-04-01 18:00:00,52.3625
2016-04-01 19:00:00,52.295
2016-04-01 20:00:00,52.765
2016-04-01 21:00:00,52.66
2016-04-01 22:00:00,51.7775
2016-04-01 23:00:00,52.09
2016-04-02 00:00:00,50.88
2016-04-02 01:00:00,51.4025
2016-04-02 02:00:00,51.075
2016-04-02 03:00:00,50.8825
2016-04-02 04:00:00,50.755
2016-04-02 05:00:00,51.3425
2016-04-02 06:00:00,57.4375
2016-04-02 07:00:00,55.8775
2016-04-02 08:00:00,55.45
2016-04-02 09:00:00,55.3725
2016-04-02 10:00:00,56.1475
2016-04-02 11:00:00,56.3825
2016-04-02 12:00:00,55.5025
2016-04-02 13:00:00,55.1675
2016-04-02 14:00:00,53.7175
2016-04-02 15:00:00,54.7325
2016-04-02 16:00:00,54.4825
2016-04-02 17:00:00,53.52
2016-04-02 18:00:00,51.5275
2016-04-02 19:00:00,51.2925
2016-04-02 20:00:00,51.7175
2016-04-02 21:00:00,52.3725
2016-04-02 22:00:00,52.1175
2016-04-02 23:00:00,52.65
2016-04-03 00:00:00,51.6475
2016-04-03 01:00:00,52.9075
2016-04-03 02:00:00,51.58
2016-04-03 03:00:00,51.0825
2016-04-03 04:00:00,51.045
2016-04-03 05:00:00,51.8725
2016-04-03 06:00:00,57.055
2016-04-03 07:00:00,56.6675
2016-04-03 08:00:00,56.1025
2016-04-03 09:00:00,56.1225
2016-04-03 10:00:00,57.6625
2016-04-03 11:00:00,56.72
2016-04-03 12:00:00,55.3075
2016-04-03 13:00:00,55.1075
2016-04-03 14:00:00,53.5625
2016-04-03 15:00:00,54.755
2016-04-03 16:00:00,54.7775
2016-04-03 17:00:00,53.2525
2016-04-03 18:00:00,50.9925
2016-04-03 19:00:00,50.3975
2016-04-03 20:00:00,50.9225
2016-04-03 21:00:00,50.59
2016-04-03 22:00:00,50.2175
2016-04-03 23:00:00,50.7
2016-04-04 00:00:00,49.5475
2016-04-04 01:00:00,50.855
2016-04-04 02:00:00,50.535
2016-04-04 03:00:00,50.1325
2016-04-04 04:00:00,50.055
2016-04-04 05:00:00,50.09
2016-04-04 06:00:00,55.93
2016-04-04 07:00:00,57.95
2016-04-04 08:00:00,58.485
2016-04-04 09:00:00,58.415
2016-04-04 10:00:00,58.815
2016-04-04 11:00:00,58.7575
2016-04-04 12:00:00,57.55
2016-04-04 13:00:00,57.2375
2016-04-04 14:00:00,56.1875
2016-04-04 15:00:00,55.265
2016-04-04 16:00:00,54.7225
2016-04-04 17:00:00,52.27
2016-04-04 18:00:00,49.9325
2016-04-04 19:00:00,50.885
2016-04-04 20:00:00,52.3725
2016-04-04 21:00:00,52.275
2016-04-04 22:00:00,51.9525
2016-04-04 23:00:00,52.4525
2016-04-05 00:00:00,52.1725
2016-04-05 01:00:00,54.0175
2016-04-05 02:00:00,53.975
2016-04-05 03:00:00,54.0475
2016-04-05 04:00:00,52.7825
2016-04-05 05:00:00,52.745
2016-04-05 06:00:00,58.245
2016-04-05 07:00:00,58.71
2016-04-05 08:00:00,58.6625
2016-04-05 09:00:00,57.9125
2016-04-05 10:00:00,58.23
2016-04-05 11:00:00,59.86
2016-04-05 12:00:00,61.895
2016-04-05 13:00:00,59.71
2016-04-05 14:00:00,54.6725
2016-04-05 15:00:00,54.1525
2016-04-05 16:00:00,53.0275
2016-04-05 17:00:00,51.6725
2016-04-05 18:00:00,50.25
2016-04-05 19:00:00,50.005
2016-04-05 20:00:00,50.6575
2016-04-05 21:00:00,50.25
2016-04-05 22:00:00,50.07
2016-04-05 23:00:00,50.17
2016-04-06 00:00:00,50.08
2016-04-06 01:00:00,51.39
2016-04-06 02:00:00,51.8575
2016-04-06 03:00:00,51.9875
2016-04-06 04:00:00,51.615
2016-04-06 05:00:00,50.6
2016-04-06 06:00:00,55.875
2016-04-06 07:00:00,56.91
2016-04-06 08:00:00,56.565
2016-04-06 09:00:00,56.745
2016-04-06 10:00:00,57.5375
2016-04-06 11:00:00,56.78
2016-04-06 12:00:00,55.9325
2016-04-06 13:00:00,55.2675
2016-04-06 14:00:00,53.85
2016-04-06 15:00:00,52.835
2016-04-06 16:00:00,51.72
2016-04-06 17:00:00,52.14
2016-04-06 18:00:00,50.8975
2016-04-06 19:00:00,50.485
2016-04-06 20:00:00,50.9575
2016-04-06 21:00:00,50.41
2016-04-06 22:00:00,49.925
2016-04-06 23:00:00,50.3275
2016-04-07 00:00:00,49.92
2016-04-07 01:00:00,51.3
2016-04-07 02:00:00,51.4175
2016-04-07 03:00:00,51.0325
2016-04-07 04:00:00,50.4575
2016-04-07 05:00:00,50.3625
2016-04-07 06:00:00,55.8975
2016-04-07 07:00:00,57.13
2016-04-07 08:00:00,56.8475
2016-04-07 09:00:00,57.1475
2016-04-07 10:00:00,57.45
2016-04-07 11:00:00,56.6325
2016-04-07 12:00:00,55.81
2016-04-07 13:00:00,56.8425
2016-04-07 14:00:00,54.905
2016-04-07 15:00:00,54.355
2016-04-07 16:00:00,53.79
2016-04-07 17:00:00,52.5675
2016-04-07 18:00:00,50.6075
2016-04-07 19:00:00,50.8075
2016-04-07 20:00:00,51.1825
2016-04-07 21:00:00,51.105
2016-04-07 22:00:00,50.52
2016-04-07 23:00:00,50.635
2016-04-08 00:00:00,50.2375
2016-04-08 01:00:00,51.66
2016-04-08 02:00:00,51.2675
2016-04-08 03:00:00,51.1575
2016-04-08 04:00:00,50.355
2016-04-08 05:00:00,50.32
2016-04-08 06:00:00,55.905
2016-04-08 07:00:00,56.84
2016-04-08 08:00:00,56.0
2016-04-08 09:00:00,56.0625
2016-04-08 10:00:00,58.04
2016-04-08 11:00:00,62.9475
2016-04-08 12:00:00,61.7575
2016-04-08 13:00:00,62.25
2016-04-08 14:00:00,59.79
2016-04-08 15:00:00,56.715
2016-04-08 16:00:00,55.1425
2016-04-08 17:00:00,53.5475
2016-04-08 18:00:00,51.865
2016-04-08 19:00:00,51.6275
2016-04-08 20:00:00,52.6325
2016-04-08 21:00:00,51.6975
2016-04-08 22:00:00,51.37
2016-04-08 23:00:00,51.405
2016-04-09 00:00:00,50.445
2016-04-09 01:00:00,51.805
2016-04-09 02:00:00,51.5325
2016-04-09 03:00:00,51.3925
2016-04-09 04:00:00,51.34
2016-04-09 05:00:00,50.2125
2016-04-09 06:00:00,54.5825
2016-04-09 07:00:00,53.555
2016-04-09 08:00:00,52.605
2016-04-09 09:00:00,52.11
2016-04-09 10:00:00,52.915
2016-04-09 11:00:00,52.855
2016-04-09 12:00:00,51.6975
2016-04-09 13:00:00,51.55
2016-04-09 14:00:00,50.65
2016-04-09 15:00:00,51.9125
2016-04-09 16:00:00,52.3
2016-04-09 17:00:00,50.965
2016-04-09 18:00:00,49.0875
2016-04-09 19:00:00,49.0625
2016-04-09 20:00:00,49.9675
2016-04-09 21:00:00,49.7375
2016-04-09 22:00:00,49.175
2016-04-09 23:00:00,49.1375
2016-04-10 00:00:00,48.695
2016-04-10 01:00:00,50.18
2016-04-10 02:00:00,50.0825
2016-04-10 03:00:00,49.555
2016-04-10 04:00:00,49.78
2016-04-10 05:00:00,50.58
2016-04-10 06:00:00,57.1125
2016-04-10 07:00:00,55.0825
2016-04-10 08:00:00,54.2325
2016-04-10 09:00:00,53.5075
2016-04-10 10:00:00,54.2275
2016-04-10 11:00:00,53.8175
2016-04-10 12:00:00,52.8125
2016-04-10 13:00:00,52.7525
2016-04-10 14:00:00,51.435
2016-04-10 15:00:00,52.6325
2016-04-10 16:00:00,53.165
2016-04-10 17:00:00,52.99
2016-04-10 18:00:00,50.8725
2016-04-10 19:00:00,50.81
2016-04-10 20:00:00,51.7175
2016-04-10 21:00:00,51.5475
2016-04-10 22:00:00,51.1675
2016-04-10 23:00:00,51.6325
2016-04-11 00:00:00,51.0275
2016-04-11 01:00:00,52.3925
2016-04-11 02:00:00,52.675
2016-04-11 03:00:00,52.415
2016-04-11 04:00:00,51.4375
2016-04-11 05:00:00,51.5275
2016-04-11 06:00:00,56.705
2016-04-11 07:00:00,57.545
2016-04-11 08:00:00,57.4975
2016-04-11 09:00:00,57.4875
2016-04-11 10:00:00,59.4025
2016-04-11 11:00:00,64.49
2016-04-11 12:00:00,62.235
2016-04-11 13:00:00,62.3
2016-04-11 14:00:00,62.2425
2016-04-11 15:00:00,61.135
2016-04-11 16:00:00,59.9875
2016-04-11 17:00:00,58.8175
2016-04-11 18:00:00,57.005
2016-04-11 19:00:00,57.35
2016-04-11 20:00:00,57.7825
2016-04-11 21:00:00,57.2825
2016-04-11 22:00:00,56.725
2016-04-11 23:00:00,57.205
2016-04-12 00:00:00,56.3575
2016-04-12 01:00:00,57.6375
2016-04-12 02:00:00,58.1225
2016-04-12 03:00:00,58.055
2016-04-12 04:00:00,57.37
2016-04-12 05:00:00,57.9975
2016-04-12 06:00:00,64.1675
2016-04-12 07:00:00,64.2325
2016-04-12 08:00:00,64.575
2016-04-12 09:00:00,63.595
2016-04-12 10:00:00,
2016-04-12 11:00:00,
2016-04-12 12:00:00,63.025
2016-04-12 13:00:00,63.5575
2016-04-12 14:00:00,63.2
2016-04-12 15:00:00,63.165
2016-04-12 16:00:00,61.3775
2016-04-12 17:00:00,59.8725
2016-04-12 18:00:00,57.855
2016-04-12 19:00:00,57.49
2016-04-12 20:00:00,57.905
2016-04-12 21:00:00,57.6025
2016-04-12 22:00:00,57.3425
2016-04-12 23:00:00,57.48
2016-04-13 00:00:00,56.4775
2016-04-13 01:00:00,57.8225
2016-04-13 02:00:00,57.165
2016-04-13 03:00:00,56.5825
2016-04-13 04:00:00,56.345
2016-04-13 05:00:00,56.475
2016-04-13 06:00:00,62.555
2016-04-13 07:00:00,63.5125
2016-04-13 08:00:00,63.495
2016-04-13 09:00:00,64.3175
2016-04-13 10:00:00,
2016-04-13 11:00:00,64.325
2016-04-13 12:00:00,63.465
2016-04-13 13:00:00,63.155
2016-04-13 14:00:00,61.7075
2016-04-13 15:00:00,62.9675
2016-04-13 16:00:00,61.85
2016-04-13 17:00:00,60.2
2016-04-13 18:00:00,58.49
2016-04-13 19:00:00,58.2775
2016-04-13 20:00:00,58.89
2016-04-13 21:00:00,58.4375
2016-04-13 22:00:00,57.9175
2016-04-13 23:00:00,58.37
2016-04-14 00:00:00,57.1025
2016-04-14 01:00:00,57.7325
2016-04-14 02:00:00,57.315
2016-04-14 03:00:00,57.0875
2016-04-14 04:00:00,56.8775
2016-04-14 05:00:00,57.0625
2016-04-14 06:00:00,62.53
2016-04-14 07:00:00,63.5275
2016-04-14 08:00:00,64.0025
2016-04-14 09:00:00,63.8425
2016-04-14 10:00:00,64.75
2016-04-14 11:00:00,65.0425
2016-04-14 12:00:00,64.2025
2016-04-14 13:00:00,64.3175
2016-04-14 14:00:00,63.385
2016-04-14 15:00:00,62.8925
2016-04-14 16:00:00,61.79
2016-04-14 17:00:00,59.8175
2016-04-14 18:00:00,57.86
2016-04-14 19:00:00,57.75
2016-04-14 20:00:00,58.4025
2016-04-14 21:00:00,57.98
2016-04-14 22:00:00,57.2625
2016-04-14 23:00:00,57.7025
2016-04-15 00:00:00,56.995
2016-04-15 01:00:00,58.03
2016-04-15 02:00:00,57.15
2016-04-15 03:00:00,57.4775
2016-04-15 04:00:00,57.1725
2016-04-15 05:00:00,56.9025
2016-04-15 06:00:00,62.9125
2016-04-15 07:00:00,62.98
2016-04-15 08:00:00,63.8
2016-04-15 09:00:00,64.3775
2016-04-15 10:00:00,
2016-04-15 11:00:00,64.955
2016-04-15 12:00:00,60.21
2016-04-15 13:00:00,58.24
2016-04-15 14:00:00,57.3825
2016-04-15 15:00:00,56.5575
2016-04-15 16:00:00,54.815
2016-04-15 17:00:00,53.43
2016-04-15 18:00:00,52.04
2016-04-15 19:00:00,52.0425
2016-04-15 20:00:00,52.5125
2016-04-15 21:00:00,52.055
2016-04-15 22:00:00,51.1675
2016-04-15 23:00:00,51.8775
2016-04-16 00:00:00,51.16
2016-04-16 01:00:00,52.4875
2016-04-16 02:00:00,52.25
2016-04-16 03:00:00,51.925
2016-04-16 04:00:00,51.8575
2016-04-16 05:00:00,51.9125
2016-04-16 06:00:00,57.7325
2016-04-16 07:00:00,55.3675
2016-04-16 08:00:00,54.51
2016-04-16 09:00:00,53.78
2016-04-16 10:00:00,53.975
2016-04-16 11:00:00,53.23
2016-04-16 12:00:00,52.0275
2016-04-16 13:00:00,52.1175
2016-04-16 14:00:00,50.595
2016-04-16 15:00:00,52.1275
2016-04-16 16:00:00,51.925
2016-04-16 17:00:00,50.7275
2016-04-16 18:00:00,48.7575
2016-04-16 19:00:00,49.125
2016-04-16 20:00:00,50.185
2016-04-16 21:00:00,50.11
2016-04-16 22:00:00,49.62
2016-04-16 23:00:00,50.475
2016-04-17 00:00:00,50.39
2016-04-17 01:00:00,51.685
2016-04-17 02:00:00,50.4525
2016-04-17 03:00:00,50.2025
2016-04-17 04:00:00,50.1925
2016-04-17 05:00:00,50.9725
2016-04-17 06:00:00,57.7625
2016-04-17 07:00:00,56.8575
2016-04-17 08:00:00,55.225
2016-04-17 09:00:00,54.3575
2016-04-17 10:00:00,54.23
2016-04-17 11:00:00,54.0075
2016-04-17 12:00:00,52.455
2016-04-17 13:00:00,51.975
2016-04-17 14:00:00,50.6725
2016-04-17 15:00:00,51.905
2016-04-17 16:00:00,51.9625
2016-04-17 17:00:00,52.0925
2016-04-17 18:00:00,50.645
2016-04-17 19:00:00,50.825
2016-04-17 20:00:00,51.4775
2016-04-17 21:00:00,51.295
2016-04-17 22:00:00,50.8975
2016-04-17 23:00:00,51.575
2016-04-18 00:00:00,50.9675
2016-04-18 01:00:00,51.6525
2016-04-18 02:00:00,51.6575
2016-04-18 03:00:00,52.46
2016-04-18 04:00:00,51.5275
2016-04-18 05:00:00,51.225
2016-04-18 06:00:00,56.9725
2016-04-18 07:00:00,57.5125
2016-04-18 08:00:00,57.2625
2016-04-18 09:00:00,57.475
2016-04-18 10:00:00,58.5425
2016-04-18 11:00:00,59.235
2016-04-18 12:00:00,56.32
2016-04-18 13:00:00,56.385
2016-04-18 14:00:00,54.82
2016-04-18 15:00:00,55.0275
2016-04-18 16:00:00,54.6125
2016-04-18 17:00:00,53.2525
2016-04-18 18:00:00,51.14
2016-04-18 19:00:00,51.32
2016-04-18 20:00:00,52.135
2016-04-18 21:00:00,52.025
2016-04-18 22:00:00,51.4275
2016-04-18 23:00:00,51.805
2016-04-19 00:00:00,51.1375
2016-04-19 01:00:00,52.385
2016-04-19 02:00:00,51.415
2016-04-19 03:00:00,52.015
2016-04-19 04:00:00,51.1575
2016-04-19 05:00:00,50.8525
2016-04-19 06:00:00,56.0075
2016-04-19 07:00:00,56.5975
2016-04-19 08:00:00,57.4225
2016-04-19 09:00:00,57.7725
2016-04-19 10:00:00,57.4525
2016-04-19 11:00:00,57.335
2016-04-19 12:00:00,55.895
2016-04-19 13:00:00,55.635
2016-04-19 14:00:00,53.7775
2016-04-19 15:00:00,54.2925
2016-04-19 16:00:00,53.8925
2016-04-19 17:00:00,52.5875
2016-04-19 18:00:00,51.175
2016-04-19 19:00:00,51.59
2016-04-19 20:00:00,52.285
2016-04-19 21:00:00,51.7525
2016-04-19 22:00:00,51.4675
2016-04-19 23:00:00,51.6
2016-04-20 00:00:00,50.91
2016-04-20 01:00:00,52.235
2016-04-20 02:00:00,51.9675
2016-04-20 03:00:00,52.7975
2016-04-20 04:00:00,52.2675
2016-04-20 05:00:00,52.47
2016-04-20 06:00:00,57.385
2016-04-20 07:00:00,57.9825
2016-04-20 08:00:00,57.425
2016-04-20 09:00:00,57.7225
2016-04-20 10:00:00,58.105
2016-04-20 11:00:00,57.3425
2016-04-20 12:00:00,56.24
2016-04-20 13:00:00,56.6325
2016-04-20 14:00:00,55.9575
2016-04-20 15:00:00,55.225
2016-04-20 16:00:00,54.31
2016-04-20 17:00:00,52.78
2016-04-20 18:00:00,51.38
2016-04-20 19:00:00,51.6225
2016-04-20 20:00:00,52.21
2016-04-20 21:00:00,51.7775
2016-04-20 22:00:00,50.9575
2016-04-20 23:00:00,51.6325
2016-04-21 00:00:00,50.76
2016-04-21 01:00:00,52.1875
2016-04-21 02:00:00,51.76
2016-04-21 03:00:00,52.35
2016-04-21 04:00:00,51.54
2016-04-21 05:00:00,51.35
2016-04-21 06:00:00,57.5425
2016-04-21 07:00:00,59.21
2016-04-21 08:00:00,58.4375
2016-04-21 09:00:00,58.695
2016-04-21 10:00:00,59.205
2016-04-21 11:00:00,59.05
2016-04-21 12:00:00,57.33
2016-04-21 13:00:00,56.735
2016-04-21 14:00:00,55.1925
2016-04-21 15:00:00,55.16
2016-04-21 16:00:00,53.625
2016-04-21 17:00:00,52.26
2016-04-21 18:00:00,51.0375
2016-04-21 19:00:00,51.4775
2016-04-21 20:00:00,52.32
2016-04-21 21:00:00,51.91
2016-04-21 22:00:00,51.15
2016-04-21 23:00:00,51.3075
2016-04-22 00:00:00,50.63
2016-04-22 01:00:00,51.825
2016-04-22 02:00:00,51.365
2016-04-22 03:00:00,52.155
2016-04-22 04:00:00,51.42
2016-04-22 05:00:00,51.2275
2016-04-22 06:00:00,56.805
2016-04-22 07:00:00,58.5275
2016-04-22 08:00:00,58.78
2016-04-22 09:00:00,58.0175
2016-04-22 10:00:00,58.7375
2016-04-22 11:00:00,58.8
2016-04-22 12:00:00,59.57
2016-04-22 13:00:00,59.7775
2016-04-22 14:00:00,54.71
2016-04-22 15:00:00,54.1675
2016-04-22 16:00:00,52.86
2016-04-22 17:00:00,51.6575
2016-04-22 18:00:00,49.955
2016-04-22 19:00:00,49.63
2016-04-22 20:00:00,50.305
2016-04-22 21:00:00,49.0875
2016-04-22 22:00:00,48.22
2016-04-22 23:00:00,48.5225
2016-04-23 00:00:00,47.655
2016-04-23 01:00:00,48.8875
2016-04-23 02:00:00,48.8925
2016-04-23 03:00:00,47.8925
2016-04-23 04:00:00,48.0375
2016-04-23 05:00:00,48.985
2016-04-23 06:00:00,55.8075
2016-04-23 07:00:00,54.245
2016-04-23 08:00:00,52.49
2016-04-23 09:00:00,52.3125
2016-04-23 10:00:00,52.78
2016-04-23 11:00:00,52.685
2016-04-23 12:00:00,51.5075
2016-04-23 13:00:00,51.455
2016-04-23 14:00:00,50.0125
2016-04-23 15:00:00,51.585
2016-04-23 16:00:00,51.1225
2016-04-23 17:00:00,49.8975
2016-04-23 18:00:00,47.6325
2016-04-23 19:00:00,47.9475
2016-04-23 20:00:00,48.3775
2016-04-23 21:00:00,48.1075
2016-04-23 22:00:00,47.435
2016-04-23 23:00:00,48.075
2016-04-24 00:00:00,47.615
2016-04-24 01:00:00,48.745
2016-04-24 02:00:00,48.215
2016-04-24 03:00:00,47.7375
2016-04-24 04:00:00,47.9275
2016-04-24 05:00:00,48.6725
2016-04-24 06:00:00,54.7075
2016-04-24 07:00:00,54.08
2016-04-24 08:00:00,53.2575
2016-04-24 09:00:00,52.295
2016-04-24 10:00:00,52.7825
2016-04-24 11:00:00,52.895
2016-04-24 12:00:00,51.7125
2016-04-24 13:00:00,51.48
2016-04-24 14:00:00,50.3525
2016-04-24 15:00:00,51.55
2016-04-24 16:00:00,51.2325
2016-04-24 17:00:00,49.5625
2016-04-24 18:00:00,47.355
2016-04-24 19:00:00,47.5575
2016-04-24 20:00:00,48.3075
2016-04-24 21:00:00,48.17
2016-04-24 22:00:00,47.86
2016-04-24 23:00:00,48.6375
2016-04-25 00:00:00,48.1875
2016-04-25 01:00:00,49.64
2016-04-25 02:00:00,48.965
2016-04-25 03:00:00,48.3975
2016-04-25 04:00:00,47.7625
2016-04-25 05:00:00,48.1425
2016-04-25 06:00:00,53.275
2016-04-25 07:00:00,54.52
2016-04-25 08:00:00,54.305
2016-04-25 09:00:00,54.82
2016-04-25 10:00:00,56.16
2016-04-25 11:00:00,56.205
2016-04-25 12:00:00,57.0625
2016-04-25 13:00:00,59.49
2016-04-25 14:00:00,58.1725
2016-04-25 15:00:00,57.99
2016-04-25 16:00:00,56.9625
2016-04-25 17:00:00,55.445
2016-04-25 18:00:00,53.68
2016-04-25 19:00:00,53.925
2016-04-25 20:00:00,54.3225
2016-04-25 21:00:00,53.7875
2016-04-25 22:00:00,53.0825
2016-04-25 23:00:00,52.9475
2016-04-26 00:00:00,52.18
2016-04-26 01:00:00,53.3225
2016-04-26 02:00:00,52.895
2016-04-26 03:00:00,52.1525
2016-04-26 04:00:00,52.3125
2016-04-26 05:00:00,52.615
2016-04-26 06:00:00,57.52
2016-04-26 07:00:00,59.1775
2016-04-26 08:00:00,60.0325
2016-04-26 09:00:00,60.4175
2016-04-26 10:00:00,61.8725
2016-04-26 11:00:00,62.54
2016-04-26 12:00:00,60.715
2016-04-26 13:00:00,60.4125
2016-04-26 14:00:00,59.9775
2016-04-26 15:00:00,59.465
2016-04-26 16:00:00,58.295
2016-04-26 17:00:00,56.4725
2016-04-26 18:00:00,54.655
2016-04-26 19:00:00,54.73
2016-04-26 20:00:00,55.295
2016-04-26 21:00:00,55.1675
2016-04-26 22:00:00,54.3475
2016-04-26 23:00:00,54.9575
2016-04-27 00:00:00,54.7675
2016-04-27 01:00:00,55.765
2016-04-27 02:00:00,56.2475
2016-04-27 03:00:00,56.495
2016-04-27 04:00:00,55.585
2016-04-27 05:00:00,55.5575
2016-04-27 06:00:00,60.75
2016-04-27 07:00:00,60.8325
2016-04-27 08:00:00,60.795
2016-04-27 09:00:00,60.395
2016-04-27 10:00:00,61.2625
2016-04-27 11:00:00,62.345
2016-04-27 12:00:00,61.66
2016-04-27 13:00:00,62.025
2016-04-27 14:00:00,58.96
2016-04-27 15:00:00,59.2425
2016-04-27 16:00:00,58.2825
2016-04-27 17:00:00,55.9475
2016-04-27 18:00:00,54.3775
2016-04-27 19:00:00,54.5475
2016-04-27 20:00:00,54.715
2016-04-27 21:00:00,54.35
2016-04-27 22:00:00,53.7825
2016-04-27 23:00:00,53.895
2016-04-28 00:00:00,53.205
2016-04-28 01:00:00,54.9975
2016-04-28 02:00:00,56.005
2016-04-28 03:00:00,56.0675
2016-04-28 04:00:00,55.0225
2016-04-28 05:00:00,55.04
2016-04-28 06:00:00,60.28
2016-04-28 07:00:00,60.7175
2016-04-28 08:00:00,61.275
2016-04-28 09:00:00,61.745
2016-04-28 10:00:00,62.7275
2016-04-28 11:00:00,62.64
2016-04-28 12:00:00,60.64
2016-04-28 13:00:00,59.205
2016-04-28 14:00:00,57.835
2016-04-28 15:00:00,58.045
2016-04-28 16:00:00,57.3525
2016-04-28 17:00:00,55.4775
2016-04-28 18:00:00,53.905
2016-04-28 19:00:00,54.245
2016-04-28 20:00:00,54.6725
2016-04-28 21:00:00,54.3625
2016-04-28 22:00:00,54.005
2016-04-28 23:00:00,54.4975
2016-04-29 00:00:00,53.7775
2016-04-29 01:00:00,54.9275
2016-04-29 02:00:00,55.275
2016-04-29 03:00:00,55.4025
2016-04-29 04:00:00,54.855
2016-04-29 05:00:00,55.3075
2016-04-29 06:00:00,60.5725
2016-04-29 07:00:00,61.2925
2016-04-29 08:00:00,61.295
2016-04-29 09:00:00,62.2525
2016-04-29 10:00:00,62.12
2016-04-29 11:00:00,62.1675
2016-04-29 12:00:00,60.4925
2016-04-29 13:00:00,60.52
2016-04-29 14:00:00,59.0475
2016-04-29 15:00:00,58.7925
2016-04-29 16:00:00,57.7825
2016-04-29 17:00:00,56.37
2016-04-29 18:00:00,54.58
2016-04-29 19:00:00,55.05
2016-04-29 20:00:00,55.6825
2016-04-29 21:00:00,55.2425
2016-04-29 22:00:00,54.555
2016-04-29 23:00:00,54.85
2016-04-30 00:00:00,54.13
2016-04-30 01:00:00,55.3725
