timestamp,Panther_retail_Felix,Fox_retail_Manie
2016-04-09 06:00:00,0.0,38.81
2016-04-09 07:00:00,0.0,47.37
2016-04-09 08:00:00,0.0,51.8
2016-04-09 09:00:00,0.0,53.0
2016-04-09 10:00:00,0.0,59.6
2016-04-09 11:00:00,0.0,88.7
2016-04-09 12:00:00,0.0,90.5
2016-04-09 13:00:00,0.0,90.37
2016-04-09 14:00:00,0.0,92.03
2016-04-09 15:00:00,0.0,92.05
2016-04-09 16:00:00,0.0,74.61
2016-04-09 17:00:00,0.0,53.1
2016-04-09 18:00:00,0.0,55.1
2016-04-09 19:00:00,0.0,47.07
2016-04-09 20:00:00,0.0,38.83
2016-04-09 21:00:00,0.0,39.3
2016-04-09 22:00:00,0.0,40.36
2016-04-09 23:00:00,0.0,38.62
2016-04-10 00:00:00,0.0,38.21
2016-04-10 01:00:00,0.0,40.89
2016-04-10 02:00:00,0.0,39.48
2016-04-10 03:00:00,0.0,41.25
2016-04-10 04:00:00,0.0,41.42
2016-04-10 05:00:00,0.0,42.33
2016-04-10 06:00:00,0.0,40.37
2016-04-10 07:00:00,0.0,49.93
2016-04-10 08:00:00,0.0,54.63
2016-04-10 09:00:00,0.0,56.58
2016-04-10 10:00:00,0.0,63.34
2016-04-10 11:00:00,0.0,91.75
2016-04-10 12:00:00,0.0,95.73
2016-04-10 13:00:00,0.0,94.56
2016-04-10 14:00:00,0.0,94.17
2016-04-10 15:00:00,0.0,95.6
2016-04-10 16:00:00,0.0,89.14
2016-04-10 17:00:00,0.0,56.65
2016-04-10 18:00:00,0.0,57.36
2016-04-10 19:00:00,0.0,46.31
2016-04-10 20:00:00,0.0,38.31
2016-04-10 21:00:00,0.0,40.85
2016-04-10 22:00:00,0.0,39.78
2016-04-10 23:00:00,0.0,43.15
2016-04-11 00:00:00,0.0,41.59
2016-04-11 01:00:00,0.0,39.13
2016-04-11 02:00:00,0.0,40.07
2016-04-11 03:00:00,0.0,39.64
2016-04-11 04:00:00,0.0,39.28
2016-04-11 05:00:00,0.0,51.48
2016-04-11 06:00:00,0.0,54.58
2016-04-11 07:00:00,0.0,78.98
2016-04-11 08:00:00,0.0,95.23
2016-04-11 09:00:00,0.0,97.94
2016-04-11 10:00:00,0.0,103.36
2016-04-11 11:00:00,0.0,108.93
2016-04-11 12:00:00,0.0,103.56
2016-04-11 13:00:00,0.0,102.0
2016-04-11 14:00:00,0.0,101.38
2016-04-11 15:00:00,0.0,100.33
2016-04-11 16:00:00,0.0,102.24
2016-04-11 17:00:00,0.0,99.21
2016-04-11 18:00:00,0.0,98.06
2016-04-11 19:00:00,0.0,60.65
2016-04-11 20:00:00,0.0,57.85
2016-04-11 21:00:00,0.0,57.36
2016-04-11 22:00:00,0.0,51.76
2016-04-11 23:00:00,0.0,43.05
2016-04-12 00:00:00,0.0,39.75
2016-04-12 01:00:00,0.0,40.88
2016-04-12 02:00:00,0.0,38.66
2016-04-12 03:00:00,0.0,39.69
2016-04-12 04:00:00,0.0,39.78
2016-04-12 05:00:00,0.0,50.84
2016-04-12 06:00:00,0.0,55.94
2016-04-12 07:00:00,0.0,68.33
2016-04-12 08:00:00,0.0,98.17
2016-04-12 09:00:00,0.0,104.05
2016-04-12 10:00:00,0.0,110.03
2016-04-12 11:00:00,0.0,104.15
2016-04-12 12:00:00,0.0,104.68
2016-04-12 13:00:00,0.0,108.19
2016-04-12 14:00:00,0.0,106.6
2016-04-12 15:00:00,0.0,103.72
2016-04-12 16:00:00,0.0,104.62
2016-04-12 17:00:00,0.0,100.17
2016-04-12 18:00:00,0.0,94.06
2016-04-12 19:00:00,0.0,57.75
2016-04-12 20:00:00,0.0,56.13
2016-04-12 21:00:00,0.0,56.23
2016-04-12 22:00:00,0.0,47.22
2016-04-12 23:00:00,0.0,39.1
2016-04-13 00:00:00,0.0,40.73
2016-04-13 01:00:00,0.0,38.3
2016-04-13 02:00:00,0.0,40.05
2016-04-13 03:00:00,0.0,39.45
2016-04-13 04:00:00,0.0,41.05
2016-04-13 05:00:00,0.0,51.02
2016-04-13 06:00:00,0.0,53.83
2016-04-13 07:00:00,0.0,77.68
2016-04-13 08:00:00,0.0,103.82
2016-04-13 09:00:00,0.0,109.79
2016-04-13 10:00:00,0.0,103.21
2016-04-13 11:00:00,0.0,105.06
2016-04-13 12:00:00,0.0,105.97
2016-04-13 13:00:00,0.0,105.87
2016-04-13 14:00:00,0.0,106.58
2016-04-13 15:00:00,0.0,104.03
2016-04-13 16:00:00,0.0,103.03
2016-04-13 17:00:00,0.0,102.03
2016-04-13 18:00:00,0.0,100.95
2016-04-13 19:00:00,0.0,69.67
2016-04-13 20:00:00,0.0,61.4
2016-04-13 21:00:00,0.0,59.34
2016-04-13 22:00:00,0.0,52.02
2016-04-13 23:00:00,0.0,43.11
2016-04-14 00:00:00,0.0,41.94
2016-04-14 01:00:00,0.0,43.56
2016-04-14 02:00:00,0.0,44.84
2016-04-14 03:00:00,0.0,41.46
2016-04-14 04:00:00,0.0,40.57
2016-04-14 05:00:00,0.0,51.9
2016-04-14 06:00:00,0.0,58.47
2016-04-14 07:00:00,0.0,68.22
2016-04-14 08:00:00,0.0,87.44
2016-04-14 09:00:00,0.0,104.2
2016-04-14 10:00:00,0.0,103.53
2016-04-14 11:00:00,0.0,104.39
2016-04-14 12:00:00,0.0,105.18
2016-04-14 13:00:00,0.0,104.51
2016-04-14 14:00:00,0.0,101.84
2016-04-14 15:00:00,0.0,103.38
2016-04-14 16:00:00,0.0,103.48
2016-04-14 17:00:00,0.0,101.93
2016-04-14 18:00:00,0.0,100.88
2016-04-14 19:00:00,0.0,62.94
2016-04-14 20:00:00,0.0,57.73
2016-04-14 21:00:00,0.0,56.63
2016-04-14 22:00:00,0.0,43.73
2016-04-14 23:00:00,0.0,41.76
2016-04-15 00:00:00,0.0,39.18
2016-04-15 01:00:00,0.0,40.65
2016-04-15 02:00:00,0.0,39.9
2016-04-15 03:00:00,0.0,40.87
2016-04-15 04:00:00,0.0,40.03
2016-04-15 05:00:00,0.0,49.19
2016-04-15 06:00:00,0.0,55.75
2016-04-15 07:00:00,0.0,74.0
2016-04-15 08:00:00,0.0,102.18
2016-04-15 09:00:00,0.0,103.83
2016-04-15 10:00:00,0.0,108.2
2016-04-15 11:00:00,0.0,105.58
2016-04-15 12:00:00,0.0,105.85
2016-04-15 13:00:00,0.0,103.75
2016-04-15 14:00:00,0.0,104.44
2016-04-15 15:00:00,0.0,103.02
2016-04-15 16:00:00,0.0,99.58
2016-04-15 17:00:00,0.0,93.86
2016-04-15 18:00:00,0.0,54.74
2016-04-15 19:00:00,0.0,52.36
2016-04-15 20:00:00,0.0,45.74
2016-04-15 21:00:00,0.0,43.98
2016-04-15 22:00:00,0.0,42.5
2016-04-15 23:00:00,0.0,40.73
2016-04-16 00:00:00,0.0,41.4
2016-04-16 01:00:00,0.0,39.33
2016-04-16 02:00:00,0.0,39.84
2016-04-16 03:00:00,0.0,40.02
2016-04-16 04:00:00,0.0,39.11
2016-04-16 05:00:00,0.0,40.24
2016-04-16 06:00:00,0.0,39.32
2016-04-16 07:00:00,0.0,49.11
2016-04-16 08:00:00,0.0,52.17
2016-04-16 09:00:00,0.0,53.19
2016-04-16 10:00:00,0.0,70.14
2016-04-16 11:00:00,0.0,93.72
2016-04-16 12:00:00,0.0,94.77
2016-04-16 13:00:00,0.0,93.38
2016-04-16 14:00:00,0.0,93.14
2016-04-16 15:00:00,0.0,94.33
2016-04-16 16:00:00,0.0,71.66
2016-04-16 17:00:00,0.0,52.68
2016-04-16 18:00:00,0.0,51.53
2016-04-16 19:00:00,0.0,43.95
2016-04-16 20:00:00,0.0,37.4
2016-04-16 21:00:00,0.0,39.28
2016-04-16 22:00:00,0.0,40.55
2016-04-16 23:00:00,0.0,39.27
2016-04-17 00:00:00,0.0,37.93
2016-04-17 01:00:00,0.0,39.2
2016-04-17 02:00:00,0.0,40.28
2016-04-17 03:00:00,0.0,39.65
2016-04-17 04:00:00,0.0,39.98
2016-04-17 05:00:00,0.0,39.65
2016-04-17 06:00:00,0.0,38.03
2016-04-17 07:00:00,0.0,44.84
2016-04-17 08:00:00,0.0,54.34
2016-04-17 09:00:00,0.0,53.08
2016-04-17 10:00:00,0.0,67.36
2016-04-17 11:00:00,0.0,91.67
2016-04-17 12:00:00,0.0,93.87
2016-04-17 13:00:00,0.0,93.75
2016-04-17 14:00:00,0.0,93.1
2016-04-17 15:00:00,0.0,93.6
2016-04-17 16:00:00,0.0,69.35
2016-04-17 17:00:00,0.0,51.48
2016-04-17 18:00:00,0.0,50.94
2016-04-17 19:00:00,0.0,42.23
2016-04-17 20:00:00,0.0,36.01
2016-04-17 21:00:00,0.0,38.12
2016-04-17 22:00:00,0.0,36.48
2016-04-17 23:00:00,0.0,38.56
2016-04-18 00:00:00,0.0,37.09
2016-04-18 01:00:00,0.0,38.17
2016-04-18 02:00:00,0.0,38.17
2016-04-18 03:00:00,0.0,39.33
2016-04-18 04:00:00,0.0,42.53
2016-04-18 05:00:00,0.0,49.55
2016-04-18 06:00:00,0.0,53.92
2016-04-18 07:00:00,0.0,62.57
2016-04-18 08:00:00,0.0,100.2
2016-04-18 09:00:00,0.0,102.9
2016-04-18 10:00:00,0.0,105.74
2016-04-18 11:00:00,0.0,105.17
2016-04-18 12:00:00,0.0,105.2
2016-04-18 13:00:00,0.0,106.18
2016-04-18 14:00:00,0.0,103.2
2016-04-18 15:00:00,0.0,104.28
2016-04-18 16:00:00,0.0,104.3
2016-04-18 17:00:00,0.0,105.1
2016-04-18 18:00:00,0.0,99.68
2016-04-18 19:00:00,0.0,67.85
2016-04-18 20:00:00,0.0,61.97
2016-04-18 21:00:00,0.0,60.51
2016-04-18 22:00:00,0.0,50.73
2016-04-18 23:00:00,0.0,45.29
2016-04-19 00:00:00,0.0,45.02
2016-04-19 01:00:00,0.0,42.91
2016-04-19 02:00:00,0.0,42.19
2016-04-19 03:00:00,0.0,44.06
2016-04-19 04:00:00,0.0,43.9
2016-04-19 05:00:00,0.0,52.32
2016-04-19 06:00:00,0.0,60.18
2016-04-19 07:00:00,0.0,77.51
2016-04-19 08:00:00,0.0,87.77
2016-04-19 09:00:00,0.0,106.02
2016-04-19 10:00:00,0.0,104.12
2016-04-19 11:00:00,0.0,104.85
2016-04-19 12:00:00,0.0,104.5
2016-04-19 13:00:00,0.0,103.98
2016-04-19 14:00:00,0.0,103.78
2016-04-19 15:00:00,0.0,106.5
2016-04-19 16:00:00,0.0,102.03
2016-04-19 17:00:00,0.0,100.92
2016-04-19 18:00:00,0.0,97.19
2016-04-19 19:00:00,0.0,67.42
2016-04-19 20:00:00,0.0,67.08
2016-04-19 21:00:00,0.0,66.43
2016-04-19 22:00:00,0.0,56.74
2016-04-19 23:00:00,0.0,49.99
2016-04-20 00:00:00,0.0,52.79
2016-04-20 01:00:00,0.0,48.81
2016-04-20 02:00:00,0.0,51.2
2016-04-20 03:00:00,0.0,52.46
2016-04-20 04:00:00,0.0,47.25
2016-04-20 05:00:00,0.0,60.85
2016-04-20 06:00:00,0.0,66.21
2016-04-20 07:00:00,0.0,77.82
2016-04-20 08:00:00,0.0,93.17
2016-04-20 09:00:00,0.0,104.23
2016-04-20 10:00:00,0.0,101.58
2016-04-20 11:00:00,0.0,103.25
2016-04-20 12:00:00,0.0,103.28
2016-04-20 13:00:00,0.0,105.03
2016-04-20 14:00:00,0.0,103.42
2016-04-20 15:00:00,0.0,106.51
2016-04-20 16:00:00,0.0,103.82
2016-04-20 17:00:00,0.0,103.71
2016-04-20 18:00:00,0.0,98.53
2016-04-20 19:00:00,0.0,64.45
2016-04-20 20:00:00,0.0,61.94
2016-04-20 21:00:00,0.0,56.19
2016-04-20 22:00:00,0.0,47.08
2016-04-20 23:00:00,0.0,40.26
2016-04-21 00:00:00,0.0,42.0
2016-04-21 01:00:00,0.0,40.1
2016-04-21 02:00:00,0.0,38.68
2016-04-21 03:00:00,0.0,39.33
2016-04-21 04:00:00,0.0,36.37
2016-04-21 05:00:00,0.0,51.7
2016-04-21 06:00:00,0.0,53.71
2016-04-21 07:00:00,0.0,58.66
2016-04-21 08:00:00,0.0,98.29
2016-04-21 09:00:00,0.0,101.92
2016-04-21 10:00:00,0.0,104.49
2016-04-21 11:00:00,0.0,103.88
2016-04-21 12:00:00,0.0,102.18
2016-04-21 13:00:00,0.0,105.28
2016-04-21 14:00:00,0.0,106.44
2016-04-21 15:00:00,0.0,105.22
2016-04-21 16:00:00,0.0,101.58
2016-04-21 17:00:00,0.0,102.94
2016-04-21 18:00:00,0.0,98.16
2016-04-21 19:00:00,0.0,63.03
2016-04-21 20:00:00,0.0,65.32
2016-04-21 21:00:00,0.0,61.93
2016-04-21 22:00:00,0.0,49.6
2016-04-21 23:00:00,0.0,44.79
2016-04-22 00:00:00,0.0,42.0
2016-04-22 01:00:00,0.0,42.65
2016-04-22 02:00:00,0.0,41.12
2016-04-22 03:00:00,0.0,42.21
2016-04-22 04:00:00,0.0,42.58
2016-04-22 05:00:00,0.0,53.16
2016-04-22 06:00:00,0.0,57.13
2016-04-22 07:00:00,0.0,76.74
2016-04-22 08:00:00,0.0,103.5
2016-04-22 09:00:00,0.0,101.73
2016-04-22 10:00:00,0.0,104.67
2016-04-22 11:00:00,0.0,105.8
2016-04-22 12:00:00,0.0,105.92
2016-04-22 13:00:00,0.0,108.17
2016-04-22 14:00:00,0.0,102.99
2016-04-22 15:00:00,0.0,104.68
2016-04-22 16:00:00,0.0,106.24
2016-04-22 17:00:00,0.0,95.18
2016-04-22 18:00:00,0.0,63.58
2016-04-22 19:00:00,0.0,60.5
2016-04-22 20:00:00,0.0,45.83
2016-04-22 21:00:00,0.0,38.97
2016-04-22 22:00:00,0.0,39.1
2016-04-22 23:00:00,0.0,37.67
2016-04-23 00:00:00,0.0,38.93
2016-04-23 01:00:00,0.0,38.35
2016-04-23 02:00:00,0.0,37.43
2016-04-23 03:00:00,0.0,39.23
2016-04-23 04:00:00,0.0,36.69
2016-04-23 05:00:00,0.0,39.05
2016-04-23 06:00:00,0.0,36.58
2016-04-23 07:00:00,0.0,47.48
2016-04-23 08:00:00,0.0,51.56
2016-04-23 09:00:00,0.0,51.06
2016-04-23 10:00:00,0.0,71.55
2016-04-23 11:00:00,0.0,89.5
2016-04-23 12:00:00,0.0,96.47
2016-04-23 13:00:00,0.0,94.23
2016-04-23 14:00:00,0.0,94.07
2016-04-23 15:00:00,0.0,93.93
2016-04-23 16:00:00,0.0,94.02
2016-04-23 17:00:00,0.0,78.63
2016-04-23 18:00:00,0.0,53.65
2016-04-23 19:00:00,0.0,48.46
2016-04-23 20:00:00,0.0,40.83
2016-04-23 21:00:00,0.0,39.52
2016-04-23 22:00:00,0.0,39.84
2016-04-23 23:00:00,0.0,39.61
2016-04-24 00:00:00,0.0,41.49
2016-04-24 01:00:00,0.0,40.27
2016-04-24 02:00:00,0.0,41.97
2016-04-24 03:00:00,0.0,39.94
2016-04-24 04:00:00,0.0,42.12
2016-04-24 05:00:00,0.0,42.75
2016-04-24 06:00:00,0.0,40.8
2016-04-24 07:00:00,0.0,50.2
2016-04-24 08:00:00,0.0,55.46
2016-04-24 09:00:00,0.0,55.61
2016-04-24 10:00:00,0.0,53.36
2016-04-24 11:00:00,0.0,83.81
2016-04-24 12:00:00,0.0,96.24
2016-04-24 13:00:00,0.0,96.13
2016-04-24 14:00:00,0.0,95.38
2016-04-24 15:00:00,0.0,94.66
2016-04-24 16:00:00,0.0,78.14
2016-04-24 17:00:00,0.0,54.53
2016-04-24 18:00:00,0.0,53.59
2016-04-24 19:00:00,0.0,44.75
2016-04-24 20:00:00,0.0,39.59
2016-04-24 21:00:00,0.0,39.85
2016-04-24 22:00:00,0.0,38.31
2016-04-24 23:00:00,0.0,38.85
2016-04-25 00:00:00,0.0,38.67
2016-04-25 01:00:00,0.0,38.42
2016-04-25 02:00:00,0.0,38.49
2016-04-25 03:00:00,0.0,29.4
2016-04-25 04:00:00,0.0,38.14
2016-04-25 05:00:00,0.0,50.13
2016-04-25 06:00:00,0.0,58.64
2016-04-25 07:00:00,0.0,90.21
2016-04-25 08:00:00,0.0,99.56
2016-04-25 09:00:00,0.0,104.62
2016-04-25 10:00:00,0.0,104.3
2016-04-25 11:00:00,0.0,104.94
2016-04-25 12:00:00,0.0,106.33
2016-04-25 13:00:00,0.0,104.12
2016-04-25 14:00:00,0.0,106.13
2016-04-25 15:00:00,0.0,104.56
2016-04-25 16:00:00,0.0,106.37
2016-04-25 17:00:00,0.0,102.39
2016-04-25 18:00:00,0.0,100.3
2016-04-25 19:00:00,0.0,63.28
2016-04-25 20:00:00,0.0,58.24
2016-04-25 21:00:00,0.0,59.48
2016-04-25 22:00:00,0.0,50.68
2016-04-25 23:00:00,0.0,43.47
2016-04-26 00:00:00,0.0,44.28
2016-04-26 01:00:00,0.0,41.99
2016-04-26 02:00:00,0.0,41.89
2016-04-26 03:00:00,0.0,41.86
2016-04-26 04:00:00,0.0,42.95
2016-04-26 05:00:00,0.0,51.35
2016-04-26 06:00:00,0.0,57.04
2016-04-26 07:00:00,0.0,71.18
2016-04-26 08:00:00,0.0,102.0
2016-04-26 09:00:00,0.0,106.13
2016-04-26 10:00:00,0.0,106.53
2016-04-26 11:00:00,0.0,104.35
2016-04-26 12:00:00,0.0,105.46
2016-04-26 13:00:00,0.0,107.03
2016-04-26 14:00:00,0.0,102.58
2016-04-26 15:00:00,0.0,105.93
2016-04-26 16:00:00,0.0,103.59
2016-04-26 17:00:00,0.0,100.38
2016-04-26 18:00:00,0.0,98.34
2016-04-26 19:00:00,0.0,61.36
2016-04-26 20:00:00,0.0,57.11
2016-04-26 21:00:00,0.0,59.2
2016-04-26 22:00:00,0.0,49.1
2016-04-26 23:00:00,0.0,42.4
2016-04-27 00:00:00,0.0,42.29
2016-04-27 01:00:00,0.0,43.13
2016-04-27 02:00:00,0.0,40.38
2016-04-27 03:00:00,0.0,40.9
2016-04-27 04:00:00,0.0,40.13
2016-04-27 05:00:00,0.0,52.46
2016-04-27 06:00:00,0.0,56.48
2016-04-27 07:00:00,0.0,68.4
2016-04-27 08:00:00,0.0,105.07
2016-04-27 09:00:00,0.0,104.57
2016-04-27 10:00:00,0.0,103.23
2016-04-27 11:00:00,0.0,102.38
2016-04-27 12:00:00,0.0,105.61
2016-04-27 13:00:00,0.0,102.6
2016-04-27 14:00:00,0.0,103.34
2016-04-27 15:00:00,0.0,104.33
2016-04-27 16:00:00,0.0,102.88
2016-04-27 17:00:00,0.0,100.84
2016-04-27 18:00:00,0.0,102.05
2016-04-27 19:00:00,0.0,77.54
2016-04-27 20:00:00,0.0,56.72
2016-04-27 21:00:00,0.0,57.61
2016-04-27 22:00:00,0.0,45.86
2016-04-27 23:00:00,0.0,40.28
2016-04-28 00:00:00,0.0,41.7
2016-04-28 01:00:00,0.0,38.72
2016-04-28 02:00:00,0.0,38.67
2016-04-28 03:00:00,0.0,41.37
2016-04-28 04:00:00,0.0,39.86
2016-04-28 05:00:00,0.0,50.4
2016-04-28 06:00:00,0.0,55.75
2016-04-28 07:00:00,0.0,80.36
2016-04-28 08:00:00,0.0,104.08
2016-04-28 09:00:00,0.0,103.92
2016-04-28 10:00:00,0.0,105.77
2016-04-28 11:00:00,0.0,105.74
2016-04-28 12:00:00,0.0,104.93
2016-04-28 13:00:00,0.0,104.13
2016-04-28 14:00:00,0.0,105.27
2016-04-28 15:00:00,0.0,105.77
2016-04-28 16:00:00,0.0,106.98
2016-04-28 17:00:00,0.0,104.0
2016-04-28 18:00:00,0.0,98.0
2016-04-28 19:00:00,0.0,77.5
2016-04-28 20:00:00,0.0,60.09
2016-04-28 21:00:00,0.0,58.28
2016-04-28 22:00:00,0.0,47.78
2016-04-28 23:00:00,0.0,42.49
2016-04-29 00:00:00,0.0,41.53
2016-04-29 01:00:00,0.0,42.1
2016-04-29 02:00:00,0.0,41.63
2016-04-29 03:00:00,0.0,40.52
2016-04-29 04:00:00,0.0,40.73
2016-04-29 05:00:00,0.0,49.91
2016-04-29 06:00:00,0.0,56.77
2016-04-29 07:00:00,0.0,73.27
2016-04-29 08:00:00,0.0,100.93
2016-04-29 09:00:00,0.0,110.56
2016-04-29 10:00:00,0.0,105.87
2016-04-29 11:00:00,0.0,103.94
2016-04-29 12:00:00,0.0,105.68
2016-04-29 13:00:00,0.0,104.13
2016-04-29 14:00:00,0.0,104.6
2016-04-29 15:00:00,0.0,103.65
2016-04-29 16:00:00,0.0,100.31
2016-04-29 17:00:00,0.0,87.04
2016-04-29 18:00:00,0.0,56.12
2016-04-29 19:00:00,0.0,54.22
2016-04-29 20:00:00,0.0,44.2
2016-04-29 21:00:00,0.0,39.53
2016-04-29 22:00:00,0.0,40.58
2016-04-29 23:00:00,0.0,40.69
2016-04-30 00:00:00,0.0,37.8
2016-04-30 01:00:00,0.0,37.92
2016-04-30 02:00:00,0.0,40.91
2016-04-30 03:00:00,0.0,40.63
2016-04-30 04:00:00,0.0,40.79
2016-04-30 05:00:00,0.0,42.97
2016-04-30 06:00:00,0.0,39.25
2016-04-30 07:00:00,0.0,52.45
2016-04-30 08:00:00,0.0,55.43
2016-04-30 09:00:00,0.0,54.12
2016-04-30 10:00:00,0.0,64.69
2016-04-30 11:00:00,0.0,95.54
2016-04-30 12:00:00,0.0,95.88
2016-04-30 13:00:00,0.0,96.01
2016-04-30 14:00:00,0.0,97.05
2016-04-30 15:00:00,0.0,95.08
2016-04-30 16:00:00,0.0,98.18
2016-04-30 17:00:00,0.0,75.82
2016-04-30 18:00:00,0.0,57.32
2016-04-30 19:00:00,0.0,47.95
2016-04-30 20:00:00,0.0,39.85
2016-04-30 21:00:00,0.0,40.2
2016-04-30 22:00:00,0.0,40.05
2016-04-30 23:00:00,0.0,41.05
2016-05-01 00:00:00,0.0,40.98
2016-05-01 01:00:00,0.0,41.35
2016-05-01 02:00:00,0.0,39.73
2016-05-01 03:00:00,0.0,40.48
2016-05-01 04:00:00,0.0,40.9
2016-05-01 05:00:00,0.0,40.73
2016-05-01 06:00:00,0.0,40.0
2016-05-01 07:00:00,0.0,47.81
2016-05-01 08:00:00,0.0,56.03
2016-05-01 09:00:00,0.0,54.89
2016-05-01 10:00:00,0.0,57.96
2016-05-01 11:00:00,0.0,84.44
2016-05-01 12:00:00,0.0,93.07
2016-05-01 13:00:00,0.0,92.65
2016-05-01 14:00:00,0.0,92.63
2016-05-01 15:00:00,0.0,92.62
2016-05-01 16:00:00,0.0,72.72
2016-05-01 17:00:00,0.0,56.97
2016-05-01 18:00:00,0.0,55.47
2016-05-01 19:00:00,252.3341,47.53
2016-05-01 20:00:00,0.0,38.03
2016-05-01 21:00:00,0.0,39.22
2016-05-01 22:00:00,0.0,38.71
2016-05-01 23:00:00,0.0,39.52
2016-05-02 00:00:00,0.0,38.91
2016-05-02 01:00:00,0.0,39.76
2016-05-02 02:00:00,0.0,31.59
2016-05-02 03:00:00,0.0,31.93
2016-05-02 04:00:00,0.0,31.23
2016-05-02 05:00:00,0.0,51.41
2016-05-02 06:00:00,0.0,56.88
2016-05-02 07:00:00,0.0,63.91
2016-05-02 08:00:00,0.0,99.76
2016-05-02 09:00:00,0.0,107.27
2016-05-02 10:00:00,0.0,108.58
2016-05-02 11:00:00,0.0,104.15
2016-05-02 12:00:00,0.0,106.33
2016-05-02 13:00:00,0.0,106.2
2016-05-02 14:00:00,0.0,105.13
2016-05-02 15:00:00,0.0,105.42
2016-05-02 16:00:00,0.0,103.35
2016-05-02 17:00:00,0.0,104.25
2016-05-02 18:00:00,0.0,98.42
2016-05-02 19:00:00,0.0,61.95
2016-05-02 20:00:00,0.0,58.28
2016-05-02 21:00:00,0.0,58.38
2016-05-02 22:00:00,0.0,54.15
2016-05-02 23:00:00,0.0,41.0
2016-05-03 00:00:00,0.0,42.63
2016-05-03 01:00:00,0.0,40.39
2016-05-03 02:00:00,0.0,40.0
2016-05-03 03:00:00,0.0,41.9
2016-05-03 04:00:00,0.0,39.72
2016-05-03 05:00:00,0.0,52.61
2016-05-03 06:00:00,0.0,55.72
2016-05-03 07:00:00,0.0,82.27
2016-05-03 08:00:00,0.0,98.99
2016-05-03 09:00:00,0.0,103.62
2016-05-03 10:00:00,0.0,103.33
2016-05-03 11:00:00,0.0,102.73
2016-05-03 12:00:00,0.0,102.93
2016-05-03 13:00:00,0.0,106.3
2016-05-03 14:00:00,0.0,104.34
2016-05-03 15:00:00,0.0,104.34
2016-05-03 16:00:00,0.0,103.5
2016-05-03 17:00:00,0.0,102.92
2016-05-03 18:00:00,0.0,98.54
2016-05-03 19:00:00,0.0,70.42
2016-05-03 20:00:00,0.0,56.83
2016-05-03 21:00:00,0.0,57.14
2016-05-03 22:00:00,0.0,48.69
2016-05-03 23:00:00,0.0,40.98
2016-05-04 00:00:00,0.0,41.63
2016-05-04 01:00:00,0.0,40.71
2016-05-04 02:00:00,0.0,39.67
2016-05-04 03:00:00,0.0,39.45
2016-05-04 04:00:00,0.0,39.85
2016-05-04 05:00:00,0.0,51.77
2016-05-04 06:00:00,0.0,54.91
2016-05-04 07:00:00,0.0,72.24
2016-05-04 08:00:00,0.0,99.24
2016-05-04 09:00:00,0.0,101.38
2016-05-04 10:00:00,0.0,105.23
2016-05-04 11:00:00,0.0,112.38
2016-05-04 12:00:00,0.0,103.84
2016-05-04 13:00:00,0.0,103.05
2016-05-04 14:00:00,0.0,102.33
2016-05-04 15:00:00,0.0,104.34
2016-05-04 16:00:00,0.0,104.08
2016-05-04 17:00:00,0.0,108.51
2016-05-04 18:00:00,0.0,101.99
2016-05-04 19:00:00,0.0,91.21
2016-05-04 20:00:00,0.0,59.18
2016-05-04 21:00:00,0.0,59.5
2016-05-04 22:00:00,0.0,54.67
2016-05-04 23:00:00,0.0,41.55
2016-05-05 00:00:00,0.0,44.06
2016-05-05 01:00:00,0.0,45.27
2016-05-05 02:00:00,0.0,45.83
2016-05-05 03:00:00,0.0,45.87
2016-05-05 04:00:00,0.0,46.17
2016-05-05 05:00:00,0.0,53.16
2016-05-05 06:00:00,0.0,58.81
2016-05-05 07:00:00,0.0,76.44
2016-05-05 08:00:00,0.0,97.93
2016-05-05 09:00:00,0.0,102.48
2016-05-05 10:00:00,0.0,104.98
2016-05-05 11:00:00,0.0,107.89
2016-05-05 12:00:00,0.0,108.69
2016-05-05 13:00:00,0.0,106.13
2016-05-05 14:00:00,0.0,104.93
2016-05-05 15:00:00,0.0,106.23
2016-05-05 16:00:00,0.0,104.48
2016-05-05 17:00:00,0.0,105.75
2016-05-05 18:00:00,0.0,100.33
2016-05-05 19:00:00,0.0,80.31
2016-05-05 20:00:00,0.0,63.81
2016-05-05 21:00:00,0.0,59.28
2016-05-05 22:00:00,0.0,51.81
2016-05-05 23:00:00,0.0,42.74
2016-05-06 00:00:00,0.0,42.45
2016-05-06 01:00:00,0.0,41.94
2016-05-06 02:00:00,0.0,43.94
2016-05-06 03:00:00,0.0,43.83
2016-05-06 04:00:00,0.0,41.3
2016-05-06 05:00:00,0.0,49.6
2016-05-06 06:00:00,0.0,57.41
2016-05-06 07:00:00,0.0,70.4
2016-05-06 08:00:00,0.0,103.79
2016-05-06 09:00:00,0.0,107.4
2016-05-06 10:00:00,0.0,110.12
2016-05-06 11:00:00,0.0,105.34
2016-05-06 12:00:00,0.0,103.68
2016-05-06 13:00:00,0.0,106.38
2016-05-06 14:00:00,0.0,108.37
2016-05-06 15:00:00,0.0,103.78
2016-05-06 16:00:00,0.0,103.71
2016-05-06 17:00:00,0.0,99.84
2016-05-06 18:00:00,0.0,64.68
2016-05-06 19:00:00,0.0,59.6
2016-05-06 20:00:00,0.0,50.61
2016-05-06 21:00:00,0.0,41.48
2016-05-06 22:00:00,0.0,41.72
